"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2019-01-01T23:00:00.000Z","202.80","-0.68","-0.72","4,802,100","49.63","214.99","201.20","187.41","2.28","207.44","207.44","207.44","189.49","-14.32","198.21","0.99","1.02","7.10","310,287.75","0.07","0.49","56.98","8.68","198.21","-0.06","3.25","-0.29","41.41","15.98","-15,201,700.00","198.75","-79.64","205.31","83.17","72.20","83.17","72.20","54.36","-16.78","208.37","201.35","194.33","9.18","","","82.93","105.68","","93.04","49.63","41.85","0.08","-0.02","0.09","-2.45","1.28","0.96","57.69","-57.69","21.05","1.54","30.00","-16.32","-66.99","-59.27","-1.00","211.00","199.00","-597,019.87","0.81","0.26","-2.76","0.83","84.24","","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.08","187.21","-1,970,300.00","120.65","","217.81","207.44","197.06","5.32","201.20","207.44","202.79","207.44","48.59","0.52","198.22","26.03","0.68","-2.76","-3.74","0.98","186.10","0.09","0.01","197.55","198.75","44,301.16","-133,301.99","177,603.15","227.61","199.95","172.29","34.64","195.56","204.85","213.31","210.68","200.92","30.50","206.89","3.25","205.82","196.02","186.22","202.35","201.05","200.06","199.95","200.11","200.60","203.57","204.31","204.92","205.40","205.78","206.29","1.15","6.58","-4.45","0","223.59","186.10","4.15","0.90","2,790,589.35","0.47","-0.21","29.26","37.49","223.59","204.85","186.10","2.32","5.69","","-6.98","18.02","50.86","","23.64","2.00","-6.82","-0.14","-5.45","-5.47","13.70","214.99","201.20","187.41","55.80","0.89","-0.06","-7.71","5.43","188.30","219.15","186.45","-71.43","0","71.43","207.12","200.54","196.09","24.90","22.86","17.10","-3,129.87","2.28"
"2019-01-02T23:00:00.000Z","191.66","-5.49","-5.54","8,540,600","37.35","210.83","199.74","188.66","-8.86","207.07","207.07","207.07","","-70.60","197.52","0.84","1.02","105.10","461,293.68","0.27","0.47","51.51","8.55","197.56","-0.11","11.76","-0.28","46.37","22.06","-23,742,300.00","197.69","-1,645.85","205.31","67.35","74.67","67.35","74.67","34.65","-7.43","207.74","200.17","192.60","9.43","","","72.67","113.37","","94.34","37.35","38.54","0.09","0.05","0.04","-3.77","0.99","4.11","37.57","-37.57","-49.43","0.56","25.00","-22.24","-70.58","-62.70","-1.00","211.00","191.00","-1,066,163.25","0.78","-5.34","-3.23","-0.90","79.61","","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.04","187.93","-10,510,900.00","120.65","","217.43","207.07","196.72","-5.13","199.74","207.07","202.73","207.07","42.02","-10.82","197.63","26.20","1.07","-3.23","-3.64","0.41","186.10","0.04","0","197.11","197.69","-148,115.68","-135,418.23","-12,697.45","229.21","198.44","167.67","30.28","195.56","204.85","212.14","210.68","203.05","41.49","205.59","9.18","207.07","197.21","187.35","197.00","197.92","198.19","198.44","198.81","199.49","202.80","203.61","204.27","204.80","205.23","205.81","1.13","6.57","-2.11","1.00","205.01","186.10","1.20","-7.98","-11,199,820.38","0.57","0.47","-26.93","37.49","223.59","204.85","186.10","-2.92","-6.11","","-6.46","-83.06","56.07","","-9.66","-3.14","3.58","-0.18","-5.46","-5.46","11.10","210.83","199.74","188.66","13.54","0.98","-0.08","-6.34","5.88","188.30","211.79","171.53","-64.29","0","64.29","206.05","199.47","197.36","21.34","31.88","17.29","-4,775.72","-8.86"
"2019-01-03T23:00:00.000Z","195.20","1.85","1.80","6,611,200","42.24","209.16","199.00","188.84","-5.32","206.85","206.85","206.85","","-51.88","197.01","0.86","1.01","46.65","420,434.01","0.19","0.45","55.53","8.34","197.04","-0.09","5.03","-0.28","65.29","30.70","-17,131,100.00","197.83","137.33","205.31","54.40","68.31","54.40","68.31","20.11","-2.42","206.68","199.18","191.68","9.06","","","74.63","116.27","","90.67","42.24","43.37","0.08","0.08","0.01","-4.10","0.59","1.01","49.55","-49.55","-23.07","0.61","30.00","-24.72","-71.06","-65.43","1.00","197.00","193.00","-944,053.25","0.77","-3.57","-3.28","-0.27","79.61","","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.03","188.61","-3,899,700.00","122.88","","217.20","206.85","196.51","-1.36","199.00","206.85","202.68","206.85","47.89","-7.22","197.11","26.26","0.43","-3.28","-3.56","0.29","186.10","0.14","0.02","195.84","197.83","1,925.77","-115,797.66","117,723.43","228.06","197.85","167.64","37.23","195.56","204.85","212.14","210.68","206.15","42.54","205.01","2.81","208.11","198.20","188.29","196.10","197.02","197.53","197.85","198.25","198.95","202.31","203.14","203.83","204.39","204.84","205.47","1.11","6.13","-0.55","0","205.01","186.10","-1.79","-4.60","-6,256,474.10","0.46","0.57","-23.43","34.18","220.28","203.19","186.10","-0.87","-2.63","","-5.33","-61.93","57.40","","4.23","-1.35","9.04","-0.13","-5.47","-5.46","10.21","209.16","199.00","188.84","31.32","0.84","-0.08","-5.84","5.82","188.30","214.33","176.07","21.43","78.57","57.14","205.17","199.04","198.49","20.02","29.91","17.47","-4,638.39","-5.32"
"2019-01-06T23:00:00.000Z","196.91","0.88","0.83","5,423,000","44.49","207.76","198.44","189.13","-3.61","206.71","206.71","206.71","","-42.83","196.76","0.91","0.98","8.56","288,844.99","0.07","0.46","50.01","8.01","196.78","-0.08","3.08","-0.27","69.08","38.38","-11,708,100.00","198.27","205.58","205.31","44.90","55.55","44.90","55.55","15.04","0.75","205.42","198.15","190.88","8.90","","","76.96","120.67","","95.33","44.49","47.70","0.07","0.08","-0.01","-3.98","0.87","0.80","38.26","-38.26","-8.44","1.05","35.00","-24.88","-69.32","-67.24","1.00","199.00","193.00","-896,546.25","0.77","-1.54","-3.14","0.04","79.61","","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.03","189.27","1,523,300.00","123.96","","217.05","206.71","196.38","0.32","198.44","206.71","202.64","206.71","53.25","-3.09","196.83","26.18","0.54","-3.14","-3.48","0.34","186.10","0.24","0.05","194.85","198.27","112,875.66","-83,130.04","196,005.70","226.41","197.68","168.95","36.71","195.56","204.85","212.14","210.68","205.80","42.48","205.01","2.91","208.80","198.85","188.91","196.51","196.98","197.39","197.68","198.05","198.70","201.96","202.79","203.49","204.06","204.52","205.19","1.11","4.49","-0.12","-1.00","205.01","191.04","0.03","-2.88","-4,037,925.45","0.38","0.46","-11.73","24.75","210.85","198.48","186.10","0.12","-0.82","","-3.87","-30.70","57.51","","12.48","-0.69","1.89","-0.19","-5.48","-5.47","9.39","207.76","198.44","189.13","41.77","0.84","-0.04","-6.37","5.62","188.30","214.06","179.76","21.43","71.43","50.00","203.96","199.47","199.35","21.26","28.74","17.29","-4,432.80","-3.61"
"2019-01-07T23:00:00.000Z","196.31","-0.30","-0.35","4,476,800","43.85","206.89","198.02","189.14","-6.38","206.64","206.64","206.64","","-46.01","196.60","0.93","0.97","-25.28","106,976.16","0.14","0.48","42.96","7.59","196.61","-0.08","4.42","-0.26","65.78","43.86","-16,184,900.00","198.35","-89.51","205.31","53.09","50.80","53.09","50.80","12.01","2.80","203.74","196.58","189.41","8.87","","","71.28","131.95","","96.29","43.85","44.24","0.07","0.08","-0.01","-3.95","1.20","1.18","32.28","-32.28","-7.37","-0.40","35.00","-23.94","-66.23","-67.85","-1.00","211.00","193.00","-910,187.54","0.76","-0.81","-3.05","-0.05","79.61","87.00","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.01","189.90","-2,953,500.00","123.58","118.91","216.97","206.64","196.31","-0.38","198.02","206.64","202.63","206.64","54.12","-1.61","196.64","26.11","0.99","-3.05","-3.39","0.35","186.10","0.27","0.06","194.51","198.35","1,380.55","-71,057.10","72,437.65","225.50","197.43","169.37","37.17","195.56","204.85","212.08","210.68","202.78","42.28","205.01","4.42","208.91","198.96","189.01","196.41","196.76","197.15","197.43","197.78","198.40","201.60","202.43","203.14","203.72","204.20","204.90","1.11","3.13","-1.31","0","205.01","191.04","1.11","-3.31","-3,844,808.58","0.32","0.38","-5.24","24.75","210.85","198.48","186.10","-0.13","-1.60","","-2.52","-27.70","57.21","","24.58","-1.04","0.08","-0.18","-5.50","-5.48","8.96","206.89","198.02","189.14","40.39","0.84","-0.05","-7.07","5.54","188.30","212.68","179.94","21.43","64.29","42.86","203.04","199.91","198.60","21.08","27.10","16.95","-4,522.31","-6.38"
"2019-01-08T23:00:00.000Z","196.37","0.03","-0.02","3,607,500","43.94","206.23","197.67","189.11","-4.96","206.53","206.53","206.53","","-45.69","196.56","0.96","0.97","-45.28","-106,078.63","0.05","0.49","43.49","7.07","196.56","-0.08","2.73","-0.25","57.85","46.66","-19,792,400.00","198.29","-43.32","205.31","55.16","51.05","55.16","51.05","10.41","4.18","202.21","195.29","188.37","8.87","","","70.94","132.39","","94.08","43.94","47.36","0.07","0.07","0","-3.92","0.68","0.93","29.41","-29.41","-3.42","-1.08","40.00","-21.06","-60.94","-67.43","1.00","199.00","193.00","-909,085.00","0.76","-0.08","-2.94","-0.04","79.61","86.92","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.01","190.50","654,000.00","123.62","119.00","216.86","206.53","196.20","-0.55","197.67","206.53","202.65","206.53","55.85","-0.15","196.56","26.06","0.76","-2.94","-3.30","0.37","186.10","0.27","0.06","194.55","198.29","-81,363.95","-72,529.51","-8,834.44","223.86","197.24","170.61","37.09","198.02","204.85","212.08","210.68","205.29","40.21","205.01","2.73","208.38","198.45","188.53","196.39","196.63","196.98","197.24","197.56","198.14","201.26","202.10","202.81","203.40","203.90","204.62","1.11","2.23","-2.33","0","205.01","191.04","-0.07","-2.80","-3,264,630.04","0.18","0.32","6.20","20.79","206.89","196.50","186.10","-0.10","-1.29","","-1.25","-30.18","55.78","","-4.79","-0.98","-4.77","-0.20","-5.53","-5.50","8.66","206.23","197.67","189.11","42.40","0.84","-0.04","-7.72","5.34","188.30","211.10","181.64","21.43","57.14","35.71","202.50","200.27","197.94","20.31","26.11","16.63","-4,565.63","-4.96"
"2019-01-09T23:00:00.000Z","196.58","0.11","0.06","3,627,700","44.26","205.69","197.39","189.08","-3.34","206.49","206.49","206.49","","-44.58","196.58","0.97","0.97","-42.22","-270,181.64","0.06","0.52","42.16","6.43","196.55","-0.07","2.94","-0.24","37.69","44.87","-23,420,100.00","198.10","24.72","205.31","54.57","54.27","54.57","54.27","3.83","4.12","202.99","196.27","189.56","8.84","","","70.57","132.51","","82.74","44.26","50.38","0.05","0.07","-0.02","-3.90","1.08","1.00","13.78","-13.78","1.39","-1.12","45.00","-20.37","-58.12","-66.52","1.00","199.00","193.00","-905,205.37","0.76","0.72","-2.80","-0.02","79.70","86.84","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.01","191.08","4,281,700.00","123.62","119.09","216.81","206.49","196.17","-0.71","197.39","206.49","202.64","206.49","61.46","1.41","196.49","25.92","0.81","-2.80","-3.20","0.40","186.10","0.22","0.04","194.99","198.10","-1,387.84","-62,366.41","60,978.57","222.55","197.12","171.69","41.92","198.02","204.85","211.81","210.68","205.69","31.84","205.01","2.94","207.49","197.61","187.73","196.48","196.61","196.89","197.12","197.41","197.95","200.96","201.79","202.51","203.11","203.61","204.35","1.11","2.81","-1.97","1.00","199.08","191.04","0.32","-2.62","-2,689,419.84","-0.14","0.18","7.51","20.79","206.89","196.50","186.10","-0.04","-0.96","","0.15","-22.73","53.39","","-15.59","-0.77","-10.25","-0.18","-5.53","-5.52","8.41","205.69","197.39","189.08","45.14","0.84","0","-6.96","5.17","188.30","210.13","183.03","21.43","50.00","28.57","202.50","199.69","197.72","19.79","25.05","16.28","-4,540.91","-3.34"
"2019-01-10T23:00:00.000Z","196.29","-0.15","-0.20","3,535,200","43.88","205.05","197.08","189.10","-3.70","206.42","206.42","206.42","","-46.11","196.76","1.00","0.91","-60.62","-403,052.29","0.08","0.52","43.34","5.61","196.73","-0.05","2.15","-0.24","2.58","36.41","-26,955,300.00","197.57","25.17","205.31","54.54","54.76","54.54","54.76","-4.15","2.61","202.95","196.49","190.04","8.68","","","61.95","128.60","","57.73","43.88","47.46","0","0.05","-0.06","-3.89","0.57","1.16","3.86","-3.86","-0.08","-1.04","40.00","-20.20","-55.73","-65.18","1.00","197.00","193.00","-910,420.75","0.76","1.40","-2.68","-0.12","79.70","86.75","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.00","191.64","746,500.00","123.43","119.17","216.74","206.42","196.09","-1.72","197.08","206.42","202.64","206.42","65.26","2.71","196.66","25.47","0.61","-2.68","-3.10","0.42","186.10","0.11","0.01","196.03","197.57","-82,162.75","-65,194.46","-16,968.29","220.93","196.97","173.00","45.34","198.02","203.19","212.87","210.68","206.16","31.05","205.01","2.15","206.84","196.99","187.14","196.39","196.50","196.76","196.97","197.24","197.74","200.66","201.49","202.20","202.81","203.32","204.09","1.11","3.40","-1.59","0","199.08","191.04","-0.74","-2.89","-2,451,679.61","-0.56","-0.14","17.62","19.49","205.59","195.85","186.10","-0.29","-1.92","","0.45","-32.34","52.34","","-27.53","-0.65","-9.30","-0.14","-5.53","-5.53","8.10","205.05","197.08","189.10","45.07","0.84","0.03","-6.38","4.95","188.30","208.42","184.16","21.43","42.86","21.43","202.54","199.14","197.55","19.17","24.93","16.05","-4,515.74","-3.70"
"2019-01-13T23:00:00.000Z","195.78","-0.26","-0.31","3,954,300","43.18","204.35","196.74","189.14","-4.36","206.26","206.26","206.26","","-48.81","196.92","0.99","0.94","-73.47","-469,127.56","0.08","0.52","55.99","4.55","196.85","-0.04","1.98","-0.23","5.20","30.17","-30,909,600.00","196.61","12.63","205.31","53.50","54.20","53.50","54.20","-12.73","-0.17","202.46","196.27","190.07","8.30","","","70.53","110.96","","28.86","43.18","44.85","-0.09","0.01","-0.10","-3.89","0.90","1.02","3.08","-3.08","-3.85","-1.04","40.00","-20.48","-53.71","-63.63","1.00","197.00","193.00","-920,694.69","0.76","1.92","-2.60","-0.32","79.49","86.67","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.01","192.17","-3,207,800.00","123.43","119.26","216.58","206.26","195.95","-2.08","196.74","206.26","202.64","206.26","55.04","3.68","196.72","25.05","0.50","-2.60","-3.00","0.40","186.10","-0.08","0.01","197.69","196.61","-164,415.02","-79,368.83","-85,046.19","219.31","196.75","174.19","46.09","197.72","198.48","213.03","210.68","205.33","30.43","205.01","1.98","206.33","196.51","186.68","196.08","196.26","196.54","196.75","197.01","197.50","200.34","201.17","201.89","202.51","203.03","203.82","1.11","3.70","-1.55","0","199.08","191.04","-0.72","-2.70","-2,389,535.56","-1.00","-0.56","12.86","18.91","205.01","195.56","186.10","-0.68","-2.97","","0.46","-33.64","50.14","","-43.21","-0.43","-8.85","-0.12","-5.52","-5.53","7.73","204.35","196.74","189.14","43.65","0.84","0.06","-6.16","4.74","188.30","206.67","184.89","21.43","35.71","14.29","202.55","198.85","197.30","18.60","24.25","15.85","-4,503.12","-4.36"
"2019-01-14T23:00:00.000Z","196.94","0.59","0.54","3,206,700","45.33","204.05","196.59","189.13","-2.62","206.10","206.10","206.10","","-42.68","197.49","1.07","0.85","-36.13","-575,187.36","0.07","0.49","57.04","3.67","197.39","-0.02","2.05","-0.22","6.51","25.44","-27,702,900.00","195.23","126.87","205.31","54.13","54.06","54.13","54.06","-14.88","-2.85","202.35","196.39","190.43","6.49","0.53","1.00","82.47","117.63","12,989,692.00","29.64","45.33","47.17","-0.16","-0.05","-0.12","-3.88","1.41","0.75","1.79","-1.79","5.69","0.14","45.00","-19.94","-51.33","-61.89","1.00","199.00","193.00","-901,694.87","0.76","4.89","-2.41","-0.21","79.49","86.59","204.62","223.15","185.66","242.11","167.13","260.64","148.17","1.00","192.69","-1,100.00","124.16","119.35","216.40","206.10","195.79","-0.65","196.59","206.10","202.62","206.10","60.61","9.18","197.21","24.58","0.64","-2.41","-2.88","0.47","186.10","-0.39","0.24","200.70","195.23","-85,411.89","-80,232.12","-5,179.77","218.11","196.79","175.46","48.60","195.63","198.48","212.20","210.68","201.91","30.01","205.01","2.05","206.03","196.21","186.40","196.51","196.49","196.63","196.79","197.00","197.43","200.12","200.93","201.65","202.26","202.79","203.59","1.11","3.42","-1.48","0","199.08","191.04","0.12","-1.93","-1,516,775.66","-1.30","-1.00","50.62","18.91","205.01","195.56","186.10","-0.42","-2.10","","0.91","-4.47","48.53","-16.36","-30.49","0.87","-9.65","-0.08","-5.50","-5.52","7.59","204.05","196.59","189.13","52.33","0.85","0.15","-5.93","4.55","188.30","206.88","187.00","21.43","28.57","7.14","202.02","198.60","197.13","19.27","23.47","15.41","-4,376.25","-2.62"
