number,value,datetime_start,datetime_complete,duration,params_C,state
0,0.678477496898869,2025-07-06 20:35:31.812423,2025-07-06 20:35:32.225697,0 days 00:00:00.413274,5.446583912873299,COMPLETE
1,0.689869207054052,2025-07-06 20:35:32.226395,2025-07-06 20:35:32.358746,0 days 00:00:00.132351,0.19861344934142688,COMPLETE
2,0.6901136609470955,2025-07-06 20:35:32.359782,2025-07-06 20:35:32.447631,0 days 00:00:00.087849,0.0021489138423986644,COMPLETE
3,0.6778753877066132,2025-07-06 20:35:32.447985,2025-07-06 20:35:32.925388,0 days 00:00:00.477403,6.488023089128654,COMPLETE
4,0.6857076453847221,2025-07-06 20:35:32.926311,2025-07-06 20:35:32.958475,0 days 00:00:00.032164,0.001229807048952179,COMPLETE
5,0.6797302707586973,2025-07-06 20:35:32.960307,2025-07-06 20:35:33.309774,0 days 00:00:00.349467,3.3990965507621627,COMPLETE
6,0.6940795210707091,2025-07-06 20:35:33.310641,2025-07-06 20:35:33.341727,0 days 00:00:00.031086,0.004573898591384489,COMPLETE
7,0.6814330418502142,2025-07-06 20:35:33.342271,2025-07-06 20:35:33.590691,0 days 00:00:00.248420,2.0166960884819796,COMPLETE
8,0.6875966511110586,2025-07-06 20:35:33.591118,2025-07-06 20:35:33.813073,0 days 00:00:00.221955,0.3763291015158195,COMPLETE
9,0.6891424445561576,2025-07-06 20:35:33.814079,2025-07-06 20:35:33.983466,0 days 00:00:00.169387,0.25153742350112024,COMPLETE
10,0.6960365198664465,2025-07-06 20:35:33.983918,2025-07-06 20:35:34.051382,0 days 00:00:00.067464,0.010377127125074206,COMPLETE
11,0.6959183592503978,2025-07-06 20:35:34.052050,2025-07-06 20:35:34.116824,0 days 00:00:00.064774,0.00991639001929659,COMPLETE
12,0.696279297635988,2025-07-06 20:35:34.117241,2025-07-06 20:35:34.251143,0 days 00:00:00.133902,0.016156129147595726,COMPLETE
13,0.6959555170544635,2025-07-06 20:35:34.251556,2025-07-06 20:35:34.349539,0 days 00:00:00.097983,0.027743183750562735,COMPLETE
14,0.6952270524978322,2025-07-06 20:35:34.350559,2025-07-06 20:35:34.440917,0 days 00:00:00.090358,0.03815151674414919,COMPLETE
15,0.6962890140752815,2025-07-06 20:35:34.441335,2025-07-06 20:35:34.534298,0 days 00:00:00.092963,0.015816375113246784,COMPLETE
16,0.6939385910473933,2025-07-06 20:35:34.534661,2025-07-06 20:35:34.654560,0 days 00:00:00.119899,0.05883001542335081,COMPLETE
17,0.6962695925924794,2025-07-06 20:35:34.654979,2025-07-06 20:35:34.712611,0 days 00:00:00.057632,0.01371355385014431,COMPLETE
18,0.6843788444270311,2025-07-06 20:35:34.714313,2025-07-06 20:35:35.056538,0 days 00:00:00.342225,0.8982184013529246,COMPLETE
19,0.69223407624358,2025-07-06 20:35:35.057515,2025-07-06 20:35:35.367823,0 days 00:00:00.310308,0.10812146316982861,COMPLETE
20,0.6932555992883347,2025-07-06 20:35:35.368445,2025-07-06 20:35:35.493313,0 days 00:00:00.124868,0.0037912677954063177,COMPLETE
21,0.6963197652475824,2025-07-06 20:35:35.493822,2025-07-06 20:35:35.573016,0 days 00:00:00.079194,0.015150527673996397,COMPLETE
22,0.6961141531412687,2025-07-06 20:35:35.573983,2025-07-06 20:35:35.641551,0 days 00:00:00.067568,0.024204094215336012,COMPLETE
23,0.6947545471760163,2025-07-06 20:35:35.641966,2025-07-06 20:35:35.740942,0 days 00:00:00.098976,0.005877506260264344,COMPLETE
24,0.6962630790761101,2025-07-06 20:35:35.741324,2025-07-06 20:35:35.791347,0 days 00:00:00.050023,0.021216077041348872,COMPLETE
25,0.6932668103044857,2025-07-06 20:35:35.791766,2025-07-06 20:35:37.392211,0 days 00:00:01.600445,0.07311710547289893,COMPLETE
26,0.6952595827486587,2025-07-06 20:35:37.393220,2025-07-06 20:35:37.469098,0 days 00:00:00.075878,0.006905636240717854,COMPLETE
27,0.6891213795653762,2025-07-06 20:35:37.470157,2025-07-06 20:35:37.573623,0 days 00:00:00.103466,0.0018624459142718287,COMPLETE
28,0.6947722115859466,2025-07-06 20:35:37.574425,2025-07-06 20:35:37.724673,0 days 00:00:00.150248,0.043233906055185053,COMPLETE
29,0.6914797823935076,2025-07-06 20:35:37.725710,2025-07-06 20:35:37.841858,0 days 00:00:00.116148,0.13191324422937362,COMPLETE
