fold,start_date,end_date,accuracy,roc_auc
0,2015-10-06 22:00:00+00:00,2017-12-12 23:00:00+00:00,0.5082568807339449,0.5191918646993768
1,2017-07-11 22:00:00+00:00,2019-09-17 22:00:00+00:00,0.5944954128440367,0.6539406539406538
2,2019-04-14 22:00:00+00:00,2021-06-20 22:00:00+00:00,0.7009174311926606,0.7582414613056636
3,2021-01-13 23:00:00+00:00,2023-03-22 23:00:00+00:00,0.689908256880734,0.748422840504691
4,2022-10-11 22:00:00+00:00,2024-12-19 23:00:00+00:00,0.6623853211009174,0.7372555961004301
