number,value,datetime_start,datetime_complete,duration,params_C,state
0,0.9037719689145943,2025-07-07 00:07:27.245573,2025-07-07 00:07:29.184353,0 days 00:00:01.938780,7.568255309354538,COMPLETE
1,0.846242278574486,2025-07-07 00:07:29.185671,2025-07-07 00:07:29.445142,0 days 00:00:00.259471,0.0020418831983734457,COMPLETE
2,0.9039573225029605,2025-07-07 00:07:29.445652,2025-07-07 00:07:30.296172,0 days 00:00:00.850520,5.874218057597612,COMPLETE
3,0.9048197798202247,2025-07-07 00:07:30.297246,2025-07-07 00:07:31.349829,0 days 00:00:01.052583,0.58305362744839,COMPLETE
4,0.8609645170564306,2025-07-07 00:07:31.350768,2025-07-07 00:07:31.433005,0 days 00:00:00.082237,0.0031460492135447844,COMPLETE
5,0.9050101185260985,2025-07-07 00:07:31.434051,2025-07-07 00:07:31.750278,0 days 00:00:00.316227,0.7899781352038738,COMPLETE
6,0.9039175942394894,2025-07-07 00:07:31.752735,2025-07-07 00:07:32.366964,0 days 00:00:00.614229,6.000719966545204,COMPLETE
7,0.8561259656067302,2025-07-07 00:07:32.368023,2025-07-07 00:07:32.406518,0 days 00:00:00.038495,0.002690456515195766,COMPLETE
8,0.9039407622544956,2025-07-07 00:07:32.407394,2025-07-07 00:07:33.108248,0 days 00:00:00.700854,5.718346730846918,COMPLETE
9,0.8972500703305911,2025-07-07 00:07:33.108667,2025-07-07 00:07:33.911668,0 days 00:00:00.803001,0.07004054366905378,COMPLETE
10,0.9018766252721969,2025-07-07 00:07:33.912492,2025-07-07 00:07:35.012224,0 days 00:00:01.099732,0.17899391332056191,COMPLETE
11,0.9045135738179116,2025-07-07 00:07:35.012776,2025-07-07 00:07:35.155901,0 days 00:00:00.143125,0.46989695430436285,COMPLETE
12,0.9049968805057658,2025-07-07 00:07:35.156315,2025-07-07 00:07:35.388817,0 days 00:00:00.232502,0.7625770844414637,COMPLETE
13,0.9049075081866232,2025-07-07 00:07:35.389365,2025-07-07 00:07:35.664696,0 days 00:00:00.275331,1.072258213428829,COMPLETE
14,0.8915031421395027,2025-07-07 00:07:35.665144,2025-07-07 00:07:35.755304,0 days 00:00:00.090160,0.027119159489736085,COMPLETE
15,0.9049157835766978,2025-07-07 00:07:35.756274,2025-07-07 00:07:36.163748,0 days 00:00:00.407474,1.2504809482612074,COMPLETE
16,0.8872028603089624,2025-07-07 00:07:36.164496,2025-07-07 00:07:36.263101,0 days 00:00:00.098605,0.015377580301115114,COMPLETE
17,0.9008933628825645,2025-07-07 00:07:36.263639,2025-07-07 00:07:36.441769,0 days 00:00:00.178130,0.1431109030840057,COMPLETE
18,0.9047932446025865,2025-07-07 00:07:36.442992,2025-07-07 00:07:36.698646,0 days 00:00:00.255654,1.8946831207387456,COMPLETE
19,0.903993781797575,2025-07-07 00:07:36.699684,2025-07-07 00:07:36.848114,0 days 00:00:00.148430,0.3651464299377209,COMPLETE
20,0.8925575075523989,2025-07-07 00:07:36.849206,2025-07-07 00:07:36.959718,0 days 00:00:00.110512,0.03191039013682931,COMPLETE
21,0.9048246951089043,2025-07-07 00:07:36.960139,2025-07-07 00:07:37.300192,0 days 00:00:00.340053,1.8190045888521775,COMPLETE
22,0.9047535175226549,2025-07-07 00:07:37.300617,2025-07-07 00:07:37.574764,0 days 00:00:00.274147,1.9517648597866377,COMPLETE
23,0.9049157670071454,2025-07-07 00:07:37.575194,2025-07-07 00:07:37.740001,0 days 00:00:00.164807,0.969717198333922,COMPLETE
24,0.9030932792263857,2025-07-07 00:07:37.740416,2025-07-07 00:07:37.848252,0 days 00:00:00.107836,0.24587210554457054,COMPLETE
25,0.9049935653788702,2025-07-07 00:07:37.848665,2025-07-07 00:07:37.978372,0 days 00:00:00.129707,0.7587186865808309,COMPLETE
26,0.8979006033356675,2025-07-07 00:07:37.979072,2025-07-07 00:07:38.048229,0 days 00:00:00.069157,0.07835724301708677,COMPLETE
27,0.9045598613228066,2025-07-07 00:07:38.048854,2025-07-07 00:07:38.274628,0 days 00:00:00.225774,2.525939173938573,COMPLETE
28,0.904894234660107,2025-07-07 00:07:38.275641,2025-07-07 00:07:38.396520,0 days 00:00:00.120879,0.6408247897762094,COMPLETE
29,0.9036047994072662,2025-07-07 00:07:38.396957,2025-07-07 00:07:38.819778,0 days 00:00:00.422821,9.58882726816122,COMPLETE
