fold,start_date,end_date,accuracy,roc_auc
0,2015-10-06 22:00:00+00:00,2017-12-12 23:00:00+00:00,0.5064220183486239,0.5250047204164756
1,2017-07-11 22:00:00+00:00,2019-09-17 22:00:00+00:00,0.6073394495412844,0.6662526662526663
2,2019-04-14 22:00:00+00:00,2021-06-20 22:00:00+00:00,0.6954128440366972,0.7620244271508865
3,2021-01-13 23:00:00+00:00,2023-03-22 23:00:00+00:00,0.6862385321100918,0.7482341205650815
4,2022-10-11 22:00:00+00:00,2024-12-19 23:00:00+00:00,0.6605504587155964,0.7383720930232558
