name,ttm,05/31/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/30/2024,10/31/2024,09/30/2024,08/31/2024,07/31/2024,06/30/2024,05/31/2024,04/30/2024,03/31/2024,03/29/2024,02/29/2024,01/31/2024,12/31/2023,12/29/2023,11/30/2023,10/31/2023,09/30/2023,09/29/2023,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/30/2023,03/31/2023,02/28/2023,01/31/2023,12/31/2022,12/30/2022,11/30/2022,10/31/2022,09/30/2022,08/31/2022,07/31/2022,07/29/2022,06/30/2022,05/31/2022,04/30/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/31/2021,10/29/2021,09/30/2021,08/31/2021,07/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/17/2021,03/02/2021,02/28/2021,02/26/2021,01/31/2021,01/29/2021,12/31/2020,12/24/2020,12/18/2020,12/11/2020,12/04/2020,11/30/2020,11/13/2020,10/31/2020,10/30/2020,10/28/2020,10/15/2020,10/08/2020,09/30/2020,09/24/2020,08/31/2020,08/19/2020,08/11/2020,07/31/2020,07/22/2020,07/14/2020,06/30/2020,05/31/2020,05/29/2020,05/20/2020,05/11/2020,04/30/2020,03/31/2020,02/29/2020,02/28/2020,01/31/2020,12/31/2019,11/30/2019,11/29/2019,10/31/2019,09/30/2019,08/31/2019,08/30/2019,07/31/2019,06/30/2019,06/28/2019,05/31/2019,04/30/2019,03/31/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/30/2018,09/28/2018,08/31/2018,07/31/2018,06/30/2018,06/29/2018,05/31/2018,04/30/2018,03/31/2018,03/30/2018,02/28/2018,01/31/2018,12/31/2017,12/29/2017,11/30/2017,10/31/2017,09/30/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/30/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/31/2016,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/31/2016,07/29/2016,06/30/2016,05/31/2016,04/30/2016,04/29/2016,03/31/2016,02/29/2016,01/31/2016,01/29/2016,12/31/2015,11/30/2015,10/31/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/31/2015,05/29/2015,04/30/2015,03/31/2015,02/28/2015,02/27/2015,01/31/2015,01/30/2015,12/31/2014,11/30/2014,11/28/2014,10/31/2014,09/30/2014,08/31/2014,08/29/2014,07/31/2014,06/30/2014,05/31/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/30/2013,11/29/2013,10/31/2013,09/30/2013,08/31/2013,08/30/2013,07/31/2013,06/30/2013,06/28/2013,05/31/2013,04/30/2013,03/31/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/30/2012,09/28/2012,08/31/2012,07/31/2012,06/30/2012,06/29/2012,05/31/2012,04/30/2012,03/31/2012,03/30/2012,02/29/2012,01/31/2012,12/31/2011,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/31/2011,07/29/2011,06/30/2011,05/31/2011,04/30/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/31/2010,10/29/2010,09/30/2010,08/31/2010,07/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/28/2010,02/26/2010,01/31/2010,01/29/2010,12/31/2009,11/30/2009,10/31/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/31/2009,05/29/2009,04/30/2009,03/31/2009,02/28/2009,02/27/2009,01/31/2009,01/30/2009,12/31/2008,11/30/2008,11/28/2008,10/31/2008,09/30/2008,08/31/2008,08/29/2008,07/31/2008,06/30/2008,05/31/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/30/2007,09/28/2007,08/31/2007,07/31/2007,06/30/2007,06/29/2007,05/31/2007,04/30/2007,03/31/2007,03/30/2007,02/28/2007,01/31/2007,12/31/2006,12/29/2006,11/30/2006,10/31/2006,09/30/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/30/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/31/2005,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/31/2005,07/29/2005,06/30/2005,05/31/2005,04/30/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/31/2004,10/29/2004,09/30/2004,08/31/2004,07/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/29/2004,02/27/2004,01/31/2004,01/30/2004,12/31/2003,11/30/2003,11/28/2003,10/31/2003,09/30/2003,08/31/2003,08/29/2003,07/31/2003,06/30/2003,05/31/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/30/2002,11/29/2002,10/31/2002,09/30/2002,08/31/2002,08/30/2002,07/31/2002,06/30/2002,06/28/2002,05/31/2002,04/30/2002,03/31/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/30/2001,09/28/2001,08/31/2001,07/31/2001,06/30/2001,06/29/2001,05/31/2001,04/30/2001,03/31/2001,03/30/2001,02/28/2001,01/31/2001,12/31/2000,12/29/2000,11/30/2000,10/31/2000,09/30/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/30/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/31/1999,10/29/1999,09/30/1999,08/31/1999,07/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/28/1999,02/26/1999,01/31/1999,01/29/1999,12/31/1998,11/30/1998,10/31/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/31/1998,05/29/1998,04/30/1998,03/31/1998,02/28/1998,02/27/1998,01/31/1998,01/30/1998,12/31/1997,11/30/1997,11/28/1997,10/31/1997,09/30/1997,08/31/1997,08/29/1997,07/31/1997,06/30/1997,05/31/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/30/1996,11/29/1996,10/31/1996,09/30/1996,08/31/1996,08/30/1996,07/31/1996,06/30/1996,06/28/1996,05/31/1996
MarketCap,"1,043,126,132,823","1,088,003,395,190","1,150,760,057,206","1,148,720,565,130","1,110,827,540,135","1,010,863,889,072","978,424,433,805","1,041,319,663,238","972,689,176,925","992,946,440,384","1,026,413,843,283","945,794,759,082","877,880,810,303","896,374,864,115","857,507,860,757","908,919,491,084","908,919,491,084","885,998,130,973","831,100,172,901","776,891,808,310","776,891,808,310","783,134,296,880","742,654,998,313","763,986,362,520","763,986,362,520","785,708,743,286","768,414,739,525","744,048,850,268","702,018,196,684","720,402,456,904","673,078,388,794","670,936,565,533","685,487,902,598","681,912,355,069","681,912,355,069","701,451,047,762","649,819,093,773","590,748,155,507","618,109,065,288","662,104,257,622","662,104,257,622","601,029,984,467","697,199,509,235","712,321,950,889","712,321,950,889","778,356,910,391","708,084,961,143","693,867,101,894","663,961,255,203","619,096,243,747","642,483,249,752","642,483,249,752","612,511,240,443","646,779,904,187","630,007,987,399","630,007,987,399","631,075,624,803","662,126,670,348","627,911,881,593","586,232,968,236","580,502,857,707","575,080,611,644","554,950,054,235","554,950,054,235","529,211,062,836","529,211,062,836","537,003,440,385","531,454,507,072","525,671,015,269","531,133,873,100","542,436,533,974","536,941,314,311","533,643,074,356","473,173,323,604","473,173,323,604","479,768,796,757","505,508,564,729","514,186,403,228","502,061,568,964","498,928,863,758","521,055,450,590","494,852,262,212","508,134,475,207","467,539,163,250","466,680,755,734","461,148,596,142","428,283,132,466","451,152,950,124","451,152,950,124","427,783,239,767","424,132,661,771","455,748,637,343","442,719,996,472","502,475,801,856","502,475,801,856","546,578,309,590","551,967,059,524","538,675,888,214","538,675,888,214","519,817,029,881","509,004,611,788","497,125,291,930","497,125,291,930","503,892,204,674","521,871,808,368","521,871,808,368","484,926,876,215","531,581,954,802","493,870,410,495","493,870,410,495","495,673,818,980","508,241,456,009","502,370,526,709","536,423,475,805","505,348,663,903","527,488,839,280","527,488,839,280","517,041,907,522","491,755,525,656","462,120,093,699","462,120,093,699","472,546,955,123","478,087,810,091","492,125,143,655","492,125,143,655","510,843,734,730","530,288,960,551","489,248,728,671","489,248,728,671","477,686,991,541","461,260,641,544","452,055,878,700","452,055,878,700","446,689,543,046","431,888,387,041","418,315,208,944","408,123,553,607","407,524,127,892","407,524,127,892","411,041,960,452","422,803,478,121","404,669,923,215","401,644,417,328","401,644,417,328","388,915,422,895","355,263,786,264","355,888,706,790","371,095,490,444","355,419,092,275","355,419,092,275","356,842,744,107","347,180,955,532","359,274,620,553","359,274,620,553","350,311,785,388","331,805,482,702","319,656,263,948","319,656,263,948","325,280,272,225","330,721,396,565","335,755,542,920","335,755,542,920","321,148,220,393","331,602,512,393","351,764,616,106","336,037,948,511","352,677,647,579","352,677,647,579","349,325,886,404","356,514,051,157","363,337,009,779","363,337,009,779","354,646,621,513","354,646,621,513","370,664,665,523","366,434,830,189","366,434,830,189","345,190,049,431","340,148,905,656","338,125,756,460","338,125,756,460","308,984,926,438","311,832,310,962","316,118,879,544","316,118,879,544","317,813,605,684","308,140,111,268","285,546,986,828","277,012,124,563","292,412,334,744","287,300,006,221","287,300,006,221","284,098,990,539","280,013,340,523","274,420,599,731","274,420,599,731","285,777,314,064","276,548,798,426","276,548,798,426","281,381,139,666","261,674,148,983","256,834,900,531","256,834,900,531","251,230,443,475","239,305,612,425","220,619,764,138","218,139,849,906","214,020,781,176","218,944,207,516","218,944,207,516","209,053,698,501","210,418,127,117","206,350,677,963","206,350,677,963","196,387,180,982","199,380,229,084","201,134,697,676","201,134,697,676","194,511,479,865","194,407,679,077","189,215,895,103","189,215,895,103","195,358,857,733","192,942,476,527","176,172,471,920","181,068,423,981","183,943,867,393","183,943,867,393","191,706,837,188","195,718,405,116","205,831,823,109","205,831,823,109","206,681,692,867","216,181,944,626","201,911,261,259","198,316,403,391","197,621,407,270","196,636,333,702","196,636,333,702","204,839,988,342","195,178,641,082","192,878,768,496","192,878,768,496","197,378,910,087","174,394,117,644","190,069,893,755","200,684,707,550","197,484,786,369","197,484,786,369","177,852,722,959","177,852,722,959","153,625,644,636","156,023,559,068","153,368,819,748","153,368,819,748","156,076,489,851","155,369,297,882","149,733,857,191","138,108,655,959","140,931,723,224","140,931,723,224","145,019,217,230","133,653,385,440","121,277,677,288","121,277,677,288","138,741,918,546","138,741,918,546","149,567,781,744","161,593,461,417","161,593,461,417","178,778,475,650","202,926,511,445","180,859,692,002","180,859,692,002","177,463,292,048","186,841,478,894","208,689,240,926","208,689,240,926","207,248,640,784","206,971,810,290","217,138,911,587","210,719,628,000","219,377,377,280","217,078,043,640","205,005,073,384","183,392,625,888","183,392,625,888","182,409,451,060","169,340,578,376","168,314,693,605","168,314,693,605","168,603,492,295","168,328,593,348","168,243,340,790","168,243,340,790","163,618,692,781","169,755,986,227","169,647,674,818","169,647,674,818","165,006,343,215","162,677,341,595","147,491,535,622","147,491,535,622","148,192,837,882","141,176,162,891","141,178,281,022","142,192,936,820","137,059,690,000","137,059,690,000","139,225,345,400","133,707,432,800","137,451,182,156","136,383,561,046","136,383,561,046","137,476,370,000","131,902,789,970","126,247,411,357","128,073,593,072","128,565,474,754","128,565,474,754","128,560,941,591","129,538,005,090","129,756,318,574","129,756,318,574","133,554,988,872","138,907,675,830","138,313,415,798","135,305,203,500","128,648,985,760","129,540,393,338","129,540,393,338","133,127,137,087","133,748,780,450","134,040,744,376","134,040,744,376","136,688,694,645","136,886,136,788","143,641,334,241","143,439,093,985","145,082,213,719","145,082,213,719","137,497,838,393","137,497,838,393","129,511,844,295","128,704,509,082","128,704,509,082","119,502,805,525","115,123,465,632","116,372,484,010","116,372,484,010","110,580,975,701","111,382,903,230","109,038,593,314","109,038,593,314","107,202,177,337","97,994,771,941","94,744,177,805","103,546,129,808","111,632,856,991","110,933,923,806","110,933,923,806","113,740,973,100","113,372,652,745","112,024,563,120","112,024,563,120","104,838,646,751","102,486,964,012","102,486,964,012","114,308,530,896","112,540,719,894","109,018,978,812","109,018,978,812","111,508,668,350","112,871,775,566","115,563,956,550","106,958,365,178","108,629,462,564","106,889,207,780","106,889,207,780","105,984,407,192","105,606,758,168","105,897,355,900","105,897,355,900","104,802,589,276","103,860,770,825","99,890,544,188","99,890,544,188","107,270,280,654","104,230,052,100","108,257,053,890","108,257,053,890","100,421,386,590","97,038,808,544","97,800,938,560","97,800,938,560","87,942,411,424","83,733,502,200","81,639,548,520","88,755,970,032","89,853,567,034","89,853,567,034","86,519,270,500","66,761,587,200","77,527,153,530","85,088,821,950","86,858,374,300","96,917,291,500","96,917,291,500","83,723,019,480","96,843,301,149","102,342,632,991","102,342,632,991","104,413,840,920","108,962,417,506","115,676,026,090","108,331,517,017","92,348,153,361","92,348,153,361","84,386,126,850","84,386,126,850","90,931,663,650","88,159,009,809","83,759,807,232","83,759,807,232","77,409,492,087","75,079,205,472","87,022,661,568","97,196,868,657","87,739,794,272","87,739,794,272","85,156,514,780","83,414,308,980","68,864,260,560","68,864,260,560","62,076,927,012","62,076,927,012","56,775,981,084","55,903,669,700","55,903,669,700","53,944,246,350","55,290,489,750","51,146,821,176","51,146,821,176","58,169,648,193","58,168,662,940","52,996,186,475","52,996,186,475","46,828,898,505","44,610,030,550","43,748,360,940","42,878,213,025","42,000,227,560","40,194,912,720","40,194,912,720","39,228,038,160","38,926,865,820","37,812,078,667","37,812,078,667","37,267,236,035","37,521,495,930","37,521,495,930","36,980,448,921"
EnterpriseValue,"1,126,873,132,823","1,171,750,395,190","1,227,793,057,206","1,225,753,565,130","1,187,860,540,135","1,098,189,889,072","1,065,750,433,805","1,128,645,663,238","1,053,993,176,925","1,074,250,440,384","1,107,717,843,283","1,032,999,759,082","965,085,810,303","983,579,864,115","947,756,860,757","999,168,491,084","999,168,491,084","976,247,130,973","925,041,172,901","870,832,808,310","870,832,808,310","877,075,296,880","817,946,998,313","839,278,362,520","839,278,362,520","861,000,743,286","865,291,739,525","840,925,850,268","798,895,196,684","807,335,456,904","760,011,388,794","757,869,565,533","769,357,902,598","765,782,355,069","765,782,355,069","785,321,047,762","738,292,093,773","679,221,155,507","706,582,065,288","742,652,257,622","742,652,257,622","681,577,984,467","777,747,509,235","738,399,950,889","738,399,950,889","804,434,910,391","734,162,961,143","738,843,101,894","708,937,255,203","664,072,243,747","715,408,249,752","715,408,249,752","685,436,240,443","719,704,904,187","684,484,987,399","684,484,987,399","685,552,624,803","716,603,670,348","696,816,881,593","655,137,968,236","655,263,857,707","661,344,611,644","635,824,054,235","635,824,054,235","610,085,062,836","610,085,062,836","617,877,440,385","617,718,507,072","611,935,015,269","617,397,873,100","628,700,533,974","617,815,314,311","619,907,074,356","543,788,323,604","543,788,323,604","555,772,796,757","581,512,564,729","590,190,403,228","572,676,568,964","574,932,863,758","591,670,450,590","570,856,262,212","578,749,475,207","529,132,163,250","528,273,755,734","522,741,596,142","489,876,132,466","512,745,950,124","512,745,950,124","489,376,239,767","485,725,661,771","494,941,637,343","481,912,996,472","541,668,801,856","541,668,801,856","573,996,309,590","579,385,059,524","566,093,888,214","566,093,888,214","575,090,029,881","564,277,611,788","552,398,291,930","552,398,291,930","574,946,204,674","592,925,808,368","592,925,808,368","555,980,876,215","598,710,954,802","560,999,410,495","560,999,410,495","562,802,818,980","564,443,456,009","558,572,526,709","592,625,475,805","537,560,663,903","559,700,839,280","559,700,839,280","549,253,907,522","532,959,525,656","503,324,093,699","503,324,093,699","513,750,955,123","549,091,810,091","563,129,143,655","563,129,143,655","581,847,734,730","589,072,960,551","548,032,728,671","548,032,728,671","536,470,991,541","537,112,641,544","527,907,878,700","527,907,878,700","522,541,543,046","439,380,387,041","425,807,208,944","415,615,553,607","422,798,127,892","422,798,127,892","426,315,960,452","438,077,478,121","421,632,923,215","418,607,417,328","418,607,417,328","405,878,422,895","383,997,786,264","384,622,706,790","399,829,490,444","398,616,092,275","398,616,092,275","400,039,744,107","390,377,955,532","371,833,620,553","371,833,620,553","362,870,785,388","344,364,482,702","338,307,263,948","338,307,263,948","343,931,272,225","349,372,396,565","353,746,542,920","353,746,542,920","339,139,220,393","349,593,512,393","371,848,616,106","356,121,948,511","372,761,647,579","372,761,647,579","366,265,886,404","373,454,051,157","375,769,009,779","375,769,009,779","367,078,621,513","367,078,621,513","383,096,665,523","378,866,830,189","378,866,830,189","363,822,049,431","358,780,905,656","356,757,756,460","356,757,756,460","333,259,926,438","336,107,310,962","340,393,879,544","340,393,879,544","341,851,605,684","332,178,111,268","309,216,986,828","300,682,124,563","316,082,334,744","310,970,006,221","310,970,006,221","312,356,990,539","308,271,340,523","302,678,599,731","302,678,599,731","299,937,314,064","290,708,798,426","290,708,798,426","295,541,139,666","277,418,148,983","272,578,900,531","272,578,900,531","266,974,443,475","255,049,612,425","236,363,764,138","232,872,849,906","228,753,781,176","239,415,207,516","239,415,207,516","229,524,698,501","230,889,127,117","230,359,677,963","230,359,677,963","220,396,180,982","223,389,229,084","224,219,697,676","224,219,697,676","217,596,479,865","217,492,679,077","214,923,895,103","214,923,895,103","221,066,857,733","218,650,476,527","201,880,471,920","189,894,423,981","192,769,867,393","192,769,867,393","200,532,837,188","211,086,405,116","221,199,823,109","221,199,823,109","222,049,692,867","236,528,944,626","222,258,261,259","218,663,403,391","221,823,407,270","220,838,333,702","220,838,333,702","229,041,988,342","225,195,641,082","222,895,768,496","222,895,768,496","227,395,910,087","206,351,117,644","222,026,893,755","232,641,707,550","204,835,786,369","204,835,786,369","185,203,722,959","185,203,722,959","160,976,644,636","167,125,559,068","164,470,819,748","164,470,819,748","167,178,489,851","169,642,297,882","164,006,857,191","152,381,655,959","153,195,723,224","153,195,723,224","157,283,217,230","145,917,385,440","132,620,677,288","132,620,677,288","150,084,918,546","150,084,918,546","160,910,781,744","165,782,461,417","165,782,461,417","182,967,475,650","207,115,511,445","185,935,692,002","185,935,692,002","182,539,292,048","191,917,478,894","209,300,240,926","209,300,240,926","207,859,640,784","207,582,810,290","206,635,911,587","200,216,628,000","208,874,377,280","204,719,043,640","192,646,073,384","170,037,625,888","170,037,625,888","169,054,451,060","155,985,578,376","155,310,693,605","155,310,693,605","155,599,492,295","155,324,593,348","157,105,340,790","157,105,340,790","152,480,692,781","158,617,986,227","158,368,674,818","158,368,674,818","153,727,343,215","151,398,341,595","135,979,535,622","135,979,535,622","136,680,837,882","129,664,162,891","129,666,281,022","129,813,936,820","124,680,690,000","124,680,690,000","126,846,345,400","104,658,432,800","108,402,182,156","105,811,561,046","105,811,561,046","106,904,370,000","101,330,789,970","95,675,411,357","98,670,593,072","99,162,474,754","99,162,474,754","99,157,941,591","100,646,005,090","100,864,318,574","100,864,318,574","104,662,988,872","110,090,675,830","109,496,415,798","106,488,203,500","100,883,985,760","101,775,393,338","101,775,393,338","105,362,137,087","115,066,780,450","115,358,744,376","115,358,744,376","118,006,694,645","121,805,136,788","128,560,334,241","128,358,093,985","126,175,213,719","126,175,213,719","118,590,838,393","118,590,838,393","110,604,844,295","114,036,509,082","114,036,509,082","104,834,805,525","100,455,465,632","104,370,484,010","104,370,484,010","98,578,975,701","99,380,903,230","109,319,593,314","109,319,593,314","107,483,177,337","98,275,771,941","105,073,177,805","113,875,129,808","121,961,856,991","124,589,923,806","124,589,923,806","127,396,973,100","127,028,652,745","108,855,563,120","108,855,563,120","101,669,646,751","121,922,964,012","121,922,964,012","133,744,530,896","131,976,719,894","136,510,978,812","136,510,978,812","139,000,668,350","140,363,775,566","143,055,956,550","123,300,365,178","124,971,462,564","121,267,207,780","121,267,207,780","120,362,407,192","119,984,758,168","120,973,355,900","120,973,355,900","119,878,589,276","118,936,770,825","102,486,544,188","102,486,544,188","109,866,280,654","106,826,052,100","113,911,053,890","113,911,053,890","106,075,386,590","102,692,808,544","110,499,938,560","110,499,938,560","100,641,411,424","96,432,502,200","94,338,548,520","103,606,970,032","104,704,567,034","104,704,567,034","101,370,270,500","76,985,587,200","87,751,153,530","95,312,821,950","95,882,374,300","105,941,291,500","105,941,291,500","92,747,019,480","105,394,301,149","110,893,632,991","110,893,632,991","112,964,840,920","103,141,417,506","109,855,026,090","102,510,517,017","85,910,153,361","85,910,153,361","77,948,126,850","77,948,126,850","84,493,663,650","83,059,009,809","78,659,807,232","78,659,807,232","72,309,492,087","70,455,205,472","82,398,661,568","92,572,868,657","89,220,794,272","89,220,794,272","86,637,514,780","84,895,308,980","70,397,960,560","70,397,960,560","63,610,627,012","63,610,627,012","58,309,681,084","57,501,269,700","57,501,269,700","55,541,846,350","56,888,089,750","52,280,321,176","52,280,321,176","59,303,148,193","59,302,162,940","54,079,586,475","54,079,586,475","47,912,298,505","45,693,430,550","44,723,760,940","43,853,613,025","42,975,627,560","41,200,312,720","41,200,312,720","40,233,438,160","39,932,265,820","38,930,678,667","38,930,678,667","38,385,836,035","38,056,595,930","38,056,595,930","37,515,548,921"
PeRatio,"12.887",,"12.922","12.906","12.451","9.475","9.164","9.765","14.331","14.628","15.126","12.933","11.998","12.222","8.961","9.498",,"9.247","10.932","10.16",,"10.255","8.612","8.839",,"9.088","104.377","101.127","95.219",,,,,,,,"60.002","54.294","57.096","8.121",,"7.376","8.536","8.144",,"8.903","8.109","8.455","8.076","7.474","6.402",,"6.088","6.374","6.426",,"6.418","6.684","15.465","14.369",,,"16.366",,"15.506",,"15.778",,,,,"15.576",,"22.427",,,,,"23.653",,"24.219",,,"49.224",,,"44.882","46.659",,,,"5.64","5.504","6.212",,"20.397","20.585","20.021",,"18.056","17.669","17.277",,"18.85","19.56",,"18.115","132.897","123.195",,"123.446","8.183","8.129","8.688","10.664","11.122",,"10.842","12.282","11.586",,"11.889","10.634","10.95",,"11.374","28.317","26.183",,"25.494","21.144","20.734",,"20.49","19.139","18.527","18.079","16.921",,"17.072","17.558","17.394","17.271",,"16.684","13.952","13.968","14.55","14.51",,"14.562","14.135","14.889",,"14.521","13.732","14.051",,"14.297","14.519","18.674",,"17.902","18.402","17.305","16.501","17.336",,"17.517","17.903","17.552",,"17.135",,"17.878","17.704",,"16.347","16.111","16.008",,"16.033","16.177","16.405",,"16.31","15.819","15.009","14.467","15.369","15.106",,"15.882","15.664","15.348",,"17.401","16.808",,"17.131","17.765","17.411",,"17.07","16.196","14.988","16.378","16.056","18.705",,"17.886","17.992","17.207",,"16.388","16.613","19.586",,"18.934","18.915","16.278",,"16.803","16.611","15.156","14.666","14.902",,"15.548","18.044","19.01",,"19.085","16.514","15.467","15.157","16.52","16.495",,"17.142","15.739","15.607",,"15.921","12.516","13.661","14.418","23.146",,"22.077",,"18.983","30.5","29.864",,"30.227","52.076","50.404","45.891","54.8",,"56.515","51.998","23.859",,"27.813",,"29.907","20.774",,"22.798","26.093","16.003",,"15.703","16.454","18.057",,"17.892","17.956","16.456","15.969","16.621","15.691","14.767","15.159",,"14.921","13.824","14.764",,"14.846","14.859","15.286",,"14.794","15.4","13.491",,"13.083","12.935","14.14",,"14.272","13.574","13.557","14.963","14.393",,"14.686","15.645","15.883","20.111",,"20.244","19.285","18.71","17.577","17.615",,"17.625","18.203","18.126",,"18.501","19.03","18.898","18.531","20.169","20.343",,"20.829","18.989","18.989",,"19.39","17.179","18.029","17.983","17.704",,"16.845",,"15.907","18.566",,"17.184","16.544","18.539",,"17.609","17.807","21.426",,"21.047","19.287","22.165","23.871","26.007","34.657",,"35.362","35.434","81.514",,"76.403","92.825",,"102.715","101.094","136.41",,"139.635","141.247","145.393","59.872","60.411","32.709",,"32.457","32.232","33.642",,"33.233","33.276","29.876",,"32.114","30.892","47.396",,"43.772","42.342","49.96",,"46.171","44.047","42.478","47.15","47.903",,"45.5","42.146","48.176","53.561","38.613","43.271",,"38.427","40.989","43.527",,"45.839","34.155","36.395","34.641","31.552",,"28.515",,"31.167","25.874","24.69",,"22.908","23.036","26.868","29.977","37.211",,"36.371","35.578","36.187",,"32.626",,"29.942","43.004",,"41.892","42.633","43.096",,"48.947","48.916","48.274",,"42.461","40.423","17.259","16.78","16.155","16.248",,"15.894","15.806","15.872",,"15.643","15.766",,"15.568"
ForwardPeRatio,"24.691",,"26.525","26.596","25.707","23.923","23.042","24.57","22.075","19.881","20.704","19.881","18.484","18.832","17.544","18.832",,"18.349","17.452","16.234",,"16.367","15.361","19.121",,"21.787","22.371","21.598","20.325","22.321","21.008","20.747","21.645","21.459",,"22.124","20.325","18.416","21.459","22.472",,"20.367","23.585","24.331",,"26.525","23.365","22.779","21.739","20.121","19.38",,"18.416","11.601","25.575",,"25.575","26.596","25.253","23.474",,,"22.422",,"21.231",,"21.598",,,,,"21.322",,"14.993",,,,,"15.823",,"117.647",,,"105.263",,,"96.154","100",,,,"101.01","13.793","15.576",,"18.904","19.084","18.553",,"17.007","16.639","12.3",,"12.453","12.937",,"15.244","16.75","15.528",,"15.552","17.762",,"18.868","17.731","18.484",,"0.013","19.531","18.416",,"18.904","19.121","19.685",,"20.45","20.121","20.704",,"20.161",,,,"21.552","20.833","20.161","19.685","19.685",,"19.841","20.408","19.531","19.418",,"18.762","17.182","0.012","14.663","16.234",,"16.313","15.456","16",,"15.601","14.472","13.141",,"13.369","13.587","13.774",,"0.009","0.01","0.011","0.01","0.011",,"0.011","0.013","0.014",,"0.013",,"0.014","0.014",,"0.013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.17","9.904","9.46","8.754","8.422",,"8.009","5.042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.228","0.257",,"0.306","0.309","0.3",,"0.277","0.271","0.2",,"0.206","0.213",,,,,,,,,,,,,"0.002","2.913","2.748",,"2.82","2.852","2.937",,"3.05","3.006","3.137",,"3.055",,,,"10.784","10.416","10.083","9.839","9.835",,"9.922","10.205","9.771","9.702",,"9.372","2.42","0.002","2.066","2.288",,"2.297","2.178","2.254",,"2.199","2.038","1.414",,"1.438","1.461","1.482",,"0.001","0.002","0.002","0.002","0.002",,"0.002","0.002","0.002",,"0.002",,"0.002","0.002",,"0.004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
