,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
452,META250620P00845000,2025-05-30 15:50:00,845,198.75,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
453,META250620P00850000,2025-04-30 15:05:00,850,308.74,201.50,204.55,0.00,0.00%,20.0,0.0,3.9729,"Jun 20, 2025",2025-06-20,put,50,2025-04-30,long
454,META250620P00860000,2025-06-16 15:50:00,860,158.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
455,META250620P00870000,2025-05-30 15:50:00,870,224.05,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
456,META250620P00880000,2025-03-27 12:50:00,880,273.05,331.05,334.35,0.00,0.00%,1.0,0.0,8.2854,"Jun 20, 2025",2025-06-20,put,84,2025-03-27,long
458,META250620P00900000,2025-02-21 13:28:00,900,213.31,287.60,290.45,0.00,0.00%,1.0,0.0,5.9396,"Jun 20, 2025",2025-06-20,put,118,2025-02-21,long
459,META250620P00910000,2025-05-30 15:50:00,910,264.05,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
462,META250620P00940000,2025-03-14 15:56:00,940,331.62,418.60,422.65,0.00,0.00%,1.0,0.0,9.9502,"Jun 20, 2025",2025-06-20,put,97,2025-03-14,long
463,META250620P00950000,2025-03-14 15:56:00,950,341.65,428.70,432.60,0.00,0.00%,1.0,0.0,,"Jun 20, 2025",2025-06-20,put,97,2025-03-14,long
464,META250620P00970000,2025-06-16 15:55:00,970,268.10,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
465,META250620P00980000,2025-02-19 13:06:00,980,278.27,382.00,385.15,0.00,0.00%,1.0,0.0,7.2166999999999994,"Jun 20, 2025",2025-06-20,put,120,2025-02-19,long
467,META250620P01000000,2025-02-18 09:51:00,1000,275.63,405.00,408.25,0.00,0.00%,2.0,0.0,7.4975,"Jun 20, 2025",2025-06-20,put,121,2025-02-18,long
469,META250620P01040000,2025-06-16 15:50:00,1040,338.95,0.00,0.00,0.00,0.00%,,,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
470,META250620P01060000,2025-01-29 11:54:00,1060,386.32,390.10,393.50,0.00,0.00%,,0.0,4.5903,"Jun 20, 2025",2025-06-20,put,141,2025-01-29,long
471,META250620P01090000,2025-05-30 15:50:00,1090,443.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
472,META250620P01130000,2025-05-30 15:50:00,1130,484.00,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
474,META250620P01200000,2025-01-23 10:28:00,1200,573.00,515.15,518.05,0.00,0.00%,1.0,0.0,4.3580000000000005,"Jun 20, 2025",2025-06-20,put,147,2025-01-23,long
475,META250620P01210000,2025-05-23 12:04:00,1210,581.30,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,27,2025-05-23,medium
477,META250620P01260000,2025-05-30 15:50:00,1260,613.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
478,META250620P01340000,2025-06-16 15:50:00,1340,638.90,0.00,0.00,0.00,0.00%,,,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
479,META250620P01350000,2025-06-16 15:50:00,1350,648.85,0.00,0.00,0.00,0.00%,,,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
480,META250627C00300000,2025-06-17 15:48:00,300,399.11,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
481,META250627C00320000,2025-06-06 14:08:00,320,378.60,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,20,2025-06-06,medium
482,META250627C00400000,2025-06-16 12:32:00,400,299.50,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
487,META250627C00450000,2025-06-16 10:05:00,450,250.53,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
488,META250627C00480000,2025-04-06 14:22:00,480,206.30,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,81,2025-04-06,long
490,META250627C00495000,2025-06-17 09:40:00,495,206.35,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
491,META250627C00500000,2025-06-16 10:24:00,500,205.00,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
492,META250627C00510000,2025-06-16 15:50:00,510,191.80,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
494,META250627C00520000,2025-06-17 09:47:00,520,180.05,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
497,META250627C00535000,2025-06-17 15:55:00,535,163.33,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
499,META250627C00545000,2025-06-17 14:26:00,545,153.57,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
500,META250627C00550000,2025-06-17 11:15:00,550,153.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
502,META250627C00560000,2025-06-17 14:03:00,560,138.38,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
503,META250627C00565000,2025-06-17 14:55:00,565,135.50,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
504,META250627C00570000,2025-06-17 15:13:00,570,130.29,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
505,META250627C00575000,2025-06-16 09:30:00,575,125.62,0.00,0.00,0.00,0.00%,24.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
506,META250627C00580000,2025-06-17 15:13:00,580,120.34,0.00,0.00,0.00,0.00%,12.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
507,META250627C00585000,2025-06-16 12:28:00,585,115.19,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
508,META250627C00590000,2025-06-16 12:21:00,590,111.20,0.00,0.00,0.00,0.00%,13.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
509,META250627C00595000,2025-06-16 10:25:00,595,111.00,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
510,META250627C00600000,2025-06-17 12:32:00,600,105.29,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
512,META250627C00610000,2025-06-17 13:30:00,610,91.18,0.00,0.00,0.00,0.00%,11.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
513,META250627C00615000,2025-06-16 10:02:00,615,85.99,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
514,META250627C00620000,2025-06-17 09:44:00,620,79.32,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
515,META250627C00625000,2025-06-17 11:36:00,625,80.20,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
516,META250627C00630000,2025-06-16 15:57:00,630,73.35,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
517,META250627C00635000,2025-06-17 13:17:00,635,68.29,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
518,META250627C00640000,2025-06-17 15:54:00,640,59.62,0.00,0.00,0.00,0.00%,28.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
519,META250627C00645000,2025-06-16 15:55:00,645,59.10,0.00,0.00,0.00,0.00%,19.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
520,META250627C00650000,2025-06-17 14:16:00,650,50.81,0.00,0.00,0.00,0.00%,12.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
521,META250627C00652500,2025-06-17 13:21:00,652.5,50.94,0.00,0.00,0.00,0.00%,,,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
522,META250627C00655000,2025-06-17 14:00:00,655,46.12,0.00,0.00,0.00,0.00%,16.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
523,META250627C00660000,2025-06-17 15:57:00,660,41.50,0.00,0.00,0.00,0.00%,82.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
524,META250627C00662500,2025-06-17 14:44:00,662.5,39.25,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
525,META250627C00665000,2025-06-17 15:31:00,665,38.35,0.00,0.00,0.00,0.00%,12.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
526,META250627C00667500,2025-06-17 15:22:00,667.5,36.65,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
527,META250627C00670000,2025-06-17 15:57:00,670,32.89,0.00,0.00,0.00,0.00%,517.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
528,META250627C00672500,2025-06-17 15:08:00,672.5,32.13,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
529,META250627C00675000,2025-06-17 15:55:00,675,28.10,0.00,0.00,0.00,0.00%,70.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
530,META250627C00677500,2025-06-17 15:22:00,677.5,28.52,0.00,0.00,0.00,0.00%,37.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
531,META250627C00680000,2025-06-17 15:49:00,680,26.00,0.00,0.00,0.00,0.00%,926.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
532,META250627C00682500,2025-06-17 15:21:00,682.5,25.10,0.00,0.00,0.00,0.00%,29.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
533,META250627C00685000,2025-06-17 15:58:00,685,21.50,0.00,0.00,0.00,0.00%,103.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
534,META250627C00687500,2025-06-17 15:21:00,687.5,21.55,0.00,0.00,0.00,0.00%,51.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
535,META250627C00690000,2025-06-17 15:58:00,690,18.30,0.00,0.00,0.00,0.00%,1.244,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
536,META250627C00692500,2025-06-17 15:58:00,692.5,16.64,0.00,0.00,0.00,0.00%,213.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
537,META250627C00695000,2025-06-17 15:57:00,695,15.23,0.00,0.00,0.00,0.00%,1.561,0.0,0.0,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
538,META250627C00697500,2025-06-17 15:59:00,697.5,13.80,0.00,0.00,0.00,0.00%,310.0,0.0,0.001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
539,META250627C00700000,2025-06-17 15:59:00,700,12.50,0.00,0.00,0.00,0.00%,2.812,0.0,0.0078000000000000005,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
540,META250627C00702500,2025-06-17 15:59:00,702.5,11.20,0.00,0.00,0.00,0.00%,620.0,0.0,0.015600000000000001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
541,META250627C00705000,2025-06-17 15:59:00,705,10.05,0.00,0.00,0.00,0.00%,1.556,0.0,0.015600000000000001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
542,META250627C00707500,2025-06-17 15:59:00,707.5,9.00,0.00,0.00,0.00,0.00%,393.0,0.0,0.015600000000000001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
543,META250627C00710000,2025-06-17 15:59:00,710,8.05,0.00,0.00,0.00,0.00%,1.386,0.0,0.0313,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
544,META250627C00712500,2025-06-17 15:52:00,712.5,7.25,0.00,0.00,0.00,0.00%,479.0,0.0,0.0313,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
545,META250627C00715000,2025-06-17 15:59:00,715,6.25,0.00,0.00,0.00,0.00%,642.0,0.0,0.0313,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
546,META250627C00717500,2025-06-17 15:57:00,717.5,5.46,0.00,0.00,0.00,0.00%,104.0,0.0,0.0313,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
547,META250627C00720000,2025-06-17 15:59:00,720,4.90,0.00,0.00,0.00,0.00%,1.773,0.0,0.0313,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
548,META250627C00722500,2025-06-17 15:56:00,722.5,4.25,0.00,0.00,0.00,0.00%,191.0,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
549,META250627C00725000,2025-06-17 15:59:00,725,3.75,0.00,0.00,0.00,0.00%,1.219,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
550,META250627C00730000,2025-06-17 15:59:00,730,2.87,0.00,0.00,0.00,0.00%,9.178,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
551,META250627C00735000,2025-06-17 15:59:00,735,2.21,0.00,0.00,0.00,0.00%,2.358,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
552,META250627C00740000,2025-06-17 15:59:00,740,1.63,0.00,0.00,0.00,0.00%,4.737,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
553,META250627C00745000,2025-06-17 15:58:00,745,1.28,0.00,0.00,0.00,0.00%,268.0,0.0,0.0625,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
554,META250627C00750000,2025-06-17 15:59:00,750,0.98,0.00,0.00,0.00,0.00%,4.842,0.0,0.125,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
