fold,start_date,end_date,accuracy,roc_auc
0,2015-10-06 22:00:00+00:00,2017-12-12 23:00:00+00:00,0.6678899082568808,0.7146440805977395
1,2017-07-11 22:00:00+00:00,2019-09-17 22:00:00+00:00,0.655045871559633,0.7183087183087185
2,2019-04-14 22:00:00+00:00,2021-06-20 22:00:00+00:00,0.6880733944954128,0.7445687418936446
3,2021-01-13 23:00:00+00:00,2023-03-22 23:00:00+00:00,0.6825688073394496,0.7441766418634745
4,2022-10-11 22:00:00+00:00,2024-12-19 23:00:00+00:00,0.6458715596330276,0.6955639671041882
