Date,Close,% Change,% Change vs Average,Volume,RSI ‌rsi‌ (14),"Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)",Result ‌W Acc Dist‌ (n),"MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3",Result ‌ZigZag‌ (10),Result ‌Williams %R‌ (14),Result ‌Weighted Close‌ (14),+VI ‌Vortex‌ (14),-VI ‌Vortex‌ (14),Result ‌Vol ROC‌ (14),"Result ‌Vol Osc‌ (12,26,Points)",Result ‌VT HZ Filter‌ (28),"Result ‌Ultimate‌ (7,14,28)",Result ‌Ulcer‌ (14),Result ‌Typical Price‌ (14),Result ‌Twiggs‌ (21),True Range ‌True Range‌,Result ‌TRIX‌ (14),"TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)",Result ‌Trade Vol‌ (0.5),Forecast ‌Time Fcst‌ (14),Result ‌Swing‌ (0.5),"Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)",Short % of Outstanding,Short % of Float,Strong Ratio ‌Shinohara‌ (26),Weak Ratio ‌Shinohara‌ (26),Shares Short,"Result ‌Schaff‌ (10,23,50,ema)",RSI ‌rsi‌ (14)-2,"Rel Vol ‌Rel Vol‌ (10,14)",Rel Vig ‌Rel Vig‌ (10),RelVigSignal ‌Rel Vig‌ (10),‌Rel Vig‌ (10)_hist,"‌RAVI‌ (vdma,7,65)_hist",Random Walk High ‌Random Walk‌ (14),Random Walk Low ‌Random Walk‌ (14),"Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)",Result ‌PSY‌ (20),Result ‌Pring Sp-K‌ (daily),"KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)",Result ‌Prime Number‌ (5),Prime Bands Top ‌Prime Number Bands‌ (y),Prime Bands Bottom ‌Prime Number Bands‌ (y),Result ‌Price Vol‌,Result ‌P Rel‌ (SPY),Result ‌Price ROC‌ (14),"Result ‌Price Osc‌ (12,26,ema,Points)",Result ‌Pretty Good‌ (14),"Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)",Result ‌On Bal Vol‌,"Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4",Result ‌M Flow‌ (14),Result ‌Momentum‌ (14),Result ‌Med Price‌ (14),"Result ‌Mass Idx‌ (25,27)",‌W MFI‌ (6)_hist,"MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist",Result ‌LLV‌ (14),Slope ‌LR Slope‌ (14),RSquared ‌Lin R2‌ (14),Intercept ‌Lin Incpt‌ (14),Forecast ‌Lin Fcst‌ (14),"Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)",Result ‌Intraday Mtm‌ (20),"Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)",Result ‌HHV‌ (14),Result ‌High-Low‌,"High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)",MA 3 ‌Guppy‌,MA 5 ‌Guppy‌,MA 8 ‌Guppy‌,MA 10 ‌Guppy‌,MA 12 ‌Guppy‌,MA 15 ‌Guppy‌,MA 30 ‌Guppy‌,MA 35 ‌Guppy‌,MA 40 ‌Guppy‌,MA 45 ‌Guppy‌,MA 50 ‌Guppy‌,MA 60 ‌Guppy‌,Result ‌GAPO‌ (14),"‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2",Result ‌Fractal Chaos‌,Fractal High ‌Fractal Chaos Bands‌ (y),Fractal Low ‌Fractal Chaos Bands‌ (y),‌Elder Ray‌ (13)_hist1,‌Elder Ray‌ (13)_hist2,Result ‌Elder Force‌ (13),EF ‌Ehler Fisher‌ (10),EF Trigger ‌Ehler Fisher‌ (10),"Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)",Darvas ‌Darvas‌,Ghost ‌Darvas‌,"Result ‌Coppock‌ (10,11,14)",Result ‌CCI‌ (20),Result ‌Choppiness‌ (14),Change in short Interest 15 days,Result ‌Chande Mtm‌ (9),Result ‌Chande Fcst‌ (14),"Result ‌Chaikin Vol‌ (14,2,ma)",Result ‌Chaikin MF‌ (20),Center of Gravity ‌COG‌ (10),Signal ‌COG‌ (10),"Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)",‌Awesome‌_hist,ATR ‌ATR‌ (14),"All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)",Aroon Oscillator ‌Aroon Osc‌ (14),Aroon Up ‌Aroon‌ (14),Aroon Down ‌Aroon‌ (14),"Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)",Result ‌Acc Swing‌ (0.5),Result ‌W Acc Dist‌ (n)-2,source_file,Visitor Trend
2014-01-01T23:00:00.000Z,117.50,-0.89,-0.99,"3,087,000",56.32,119.17,116.14,113.12,28.89,115.95,115.95,115.95,123.62,-22.48,116.31,1.16,0.77,-17.77,"-247,362.21",0.26,62.60,1.52,116.30,-0.02,1.20,0.05,100.00,78.47,"232,375,400.00",118.78,-125.09,115.24,88.43,92.66,88.43,92.66,79.23,48.94,119.47,118.02,116.57,3.34,,,114.98,106.54,,99.42,56.32,63.45,0.26,0.19,0.07,1.56,1.51,1.53,29.50,-29.50,-13.19,0.01,55.00,29.38,10.61,0.21,-1.00,127.00,113.00,"927,574.86",0.64,2.61,0.66,1.13,119.52,,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.96,115.97,"97,279,100.00",105.01,,121.75,115.95,110.16,0.81,116.14,115.95,113.31,115.95,46.89,2.99,116.29,24.29,0.37,0.66,0.37,0.28,113.50,0.38,0.83,113.51,118.78,"-4,364.00","-48,315.96","43,951.96",122.60,117.24,111.89,53.23,117.13,116.08,115.57,114.40,112.61,13.27,118.66,1.14,123.26,117.39,111.52,117.86,117.76,117.44,117.24,117.07,116.86,116.31,116.21,116.12,116.04,115.97,115.83,0.62,0.37,-0.85,0,117.46,113.50,1.51,0.37,"185,823.99",2.62,2.53,8.34,5.16,118.66,116.08,113.50,1.00,0.92,,,4.17,89.28,40.00,,27.20,-1.09,-7.09,-0.10,-5.48,-5.47,5.21,119.17,116.14,113.12,72.41,1.14,0.02,1.97,1.11,115.11,120.46,114.54,57.14,92.86,35.71,115.37,115.74,116.59,26.14,17.72,17.62,"2,275.41",28.89,BRK-B_2014Y_day.csv,
2014-01-02T23:00:00.000Z,117.57,0.06,-0.03,"2,694,500",56.66,119.32,116.26,113.20,29.08,115.95,115.95,115.95,,-21.12,116.54,1.18,0.75,-13.65,"-249,778.81",0.28,55.92,1.41,116.53,-0.04,0.62,0.06,100.00,82.78,"229,680,900.00",118.82,-6.33,115.24,84.82,89.23,84.82,89.23,68.67,52.53,119.34,117.93,116.52,3.20,,,130.78,98.10,,99.71,56.66,65.50,0.25,0.23,0.02,1.56,1.28,0.93,18.94,-18.94,-11.19,0.10,55.00,31.10,12.84,2.23,-1.00,127.00,113.00,"929,180.09",0.64,2.79,0.65,1.03,119.52,,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.96,116.40,"99,973,600.00",105.07,,121.75,115.95,110.16,0.58,116.26,115.95,113.39,115.95,47.24,3.19,116.51,24.13,0.23,0.65,0.43,0.22,113.50,0.35,0.76,113.96,118.82,"-64,809.66","-50,672.20","-14,137.45",122.43,117.30,112.17,49.60,117.13,116.08,115.57,114.40,113.61,8.97,118.66,0.62,123.51,117.63,111.74,117.71,117.70,117.47,117.30,117.15,116.95,116.39,116.29,116.19,116.11,116.03,115.89,0.62,0.54,-0.94,1.00,118.66,113.50,0.92,0.30,"186,222.59",2.27,2.62,9.09,5.16,118.66,116.08,113.50,0.86,1.10,,,4.73,74.00,38.97,,24.95,-1.06,-5.37,-0.16,-5.49,-5.48,5.27,119.32,116.26,113.20,71.44,1.14,0.03,1.90,1.07,115.11,120.31,114.83,57.14,85.71,28.57,115.43,115.96,116.90,25.06,16.99,17.74,"2,269.08",29.08,BRK-B_2014Y_day.csv,
2014-01-05T23:00:00.000Z,116.28,-1.10,-1.19,"3,426,000",49.00,119.33,116.32,113.32,27.16,115.95,115.95,115.95,,-46.12,116.71,1.10,0.75,14.87,"-190,472.40",0.26,43.88,1.32,116.71,-0.08,1.94,0.06,96.19,85.46,"226,254,900.00",118.39,-149.40,115.24,70.09,81.11,70.09,81.11,41.80,50.58,119.07,117.59,116.11,2.90,,,112.12,117.05,,97.92,49.00,61.73,0.15,0.23,-0.08,1.30,1.33,2.81,37.67,-37.67,-48.93,-0.22,55.00,31.36,13.81,4.47,-1.00,127.00,113.00,"891,589.35",0.64,1.95,0.53,-0.40,118.21,,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.96,118.66,"96,547,600.00",105.07,,121.75,115.95,110.15,-0.93,116.32,115.95,113.46,115.95,46.72,2.22,116.70,24.21,0.57,0.53,0.45,0.08,113.50,0.26,0.51,114.80,118.39,"-135,308.59","-62,763.11","-72,545.48",122.70,117.12,111.53,42.59,117.44,116.08,115.77,114.40,113.30,10.67,118.66,1.94,123.63,117.74,111.86,117.00,117.22,117.21,117.12,117.01,116.87,116.39,116.28,116.20,116.12,116.04,115.90,0.62,0.69,-0.96,0,118.66,113.50,1.24,-0.70,"-471,743.94",1.70,2.27,7.33,5.16,118.66,116.08,113.50,-0.38,0.01,,,4.43,30.41,41.26,,12.64,-1.81,3.53,-0.17,-5.49,-5.49,5.16,119.33,116.32,113.32,49.28,1.20,-0.02,1.70,1.14,115.11,119.63,112.93,57.14,78.57,21.43,115.52,116.21,117.17,22.00,21.96,16.48,"2,119.68",27.16,BRK-B_2014Y_day.csv,
2014-01-06T23:00:00.000Z,116.19,-0.08,-0.17,"4,062,000",48.50,119.30,116.30,113.30,26.40,115.94,115.94,115.94,,-47.87,116.87,1.11,0.81,-15.23,"-91,101.60",0.28,37.86,1.23,116.87,-0.11,0.99,0.06,88.71,86.11,"222,192,900.00",117.86,-35.55,115.24,61.63,72.18,61.63,72.18,9.82,43.17,118.69,117.22,115.75,2.49,,,117.05,123.82,,91.90,48.50,58.60,-0.01,0.17,-0.19,1.05,0.87,1.17,74.08,-74.08,-50.43,-0.29,50.00,31.62,14.77,6.76,-1.00,127.00,113.00,"888,445.52",0.63,1.96,0.43,-0.63,118.12,,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.95,118.61,"92,485,600.00",105.07,,121.74,115.94,110.14,-1.02,116.30,115.94,113.53,115.94,47.36,2.23,116.87,24.30,0.24,0.43,0.44,-0.02,113.50,0.15,0.24,115.75,117.86,"-212,757.51","-84,190.89","-128,566.62",122.47,116.95,111.42,38.15,117.31,116.08,115.77,114.40,114.70,10.13,118.66,0.99,123.63,117.74,111.86,116.59,116.88,116.98,116.95,116.89,116.78,116.37,116.28,116.20,116.12,116.05,115.91,0.62,0.80,-0.87,0,118.66,113.50,0.10,-0.89,"-456,575.54",0.86,1.70,6.48,5.16,118.66,116.08,113.50,-0.59,0.13,,,4.05,0.18,41.14,,-21.09,-1.44,6.18,-0.25,-5.51,-5.50,5.16,119.30,116.30,113.30,48.17,1.11,-0.02,1.34,1.13,115.11,119.47,112.91,57.14,71.43,14.29,115.65,116.46,117.32,20.62,22.48,15.61,"2,084.13",26.40,BRK-B_2014Y_day.csv,
2014-01-07T23:00:00.000Z,115.34,-0.73,-0.83,"3,822,700",44.00,119.21,116.21,113.21,25.37,115.91,115.91,115.91,,-64.34,117.00,1.06,0.82,3.34,"-31,298.25",0.28,34.31,1.18,117.00,-0.15,1.12,0.06,70.69,83.03,"218,370,200.00",117.00,-98.60,115.24,47.22,59.65,47.22,59.65,-25.61,30.66,118.05,116.58,115.11,1.95,,,111.54,132.24,,64.18,44.00,54.65,-0.16,0.06,-0.22,0.70,0.70,1.72,66.00,-66.00,-50.01,-0.44,45.00,30.04,14.03,8.74,-1.00,127.00,113.00,"860,479.96",0.63,1.50,0.27,-1.52,118.12,111.58,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.94,118.51,"88,662,900.00",104.30,105.68,121.70,115.91,110.11,-1.79,116.21,115.91,113.59,115.91,47.18,1.71,117.00,24.34,0.29,0.27,0.41,-0.14,113.50,0,0,117.01,117.00,"-277,610.74","-111,822.29","-165,788.45",122.19,116.66,111.12,35.06,116.96,116.08,115.77,114.40,114.95,8.53,118.66,1.12,123.43,117.56,111.68,115.97,116.37,116.62,116.66,116.65,116.60,116.31,116.23,116.15,116.09,116.02,115.89,0.62,0.88,-0.72,0,118.66,113.50,-0.27,-1.39,"-855,538.80",0.10,0.86,5.49,5.16,118.66,116.08,113.50,-1.42,-0.52,,,3.57,-35.31,42.40,,-46.55,-1.44,3.21,-0.30,-5.52,-5.51,5.17,119.21,116.21,113.21,35.51,1.11,0,0.86,1.13,115.11,118.63,112.05,57.14,64.29,7.14,115.80,116.68,117.39,19.16,25.39,15.49,"1,985.52",25.37,BRK-B_2014Y_day.csv,
2014-01-08T23:00:00.000Z,115.32,-0.02,-0.11,"3,339,600",43.90,119.21,116.19,113.18,24.76,115.87,115.87,115.87,,-92.01,117.00,1.06,0.98,-38.46,"-22,624.98",0.28,31.19,1.37,117.01,-0.16,0.90,0.05,51.06,76.63,"215,030,600.00",116.44,-22.71,115.24,31.93,46.93,31.93,46.93,-50.25,15.95,117.59,116.14,114.69,2.09,,,125.98,126.17,,32.09,43.90,50.37,-0.25,-0.07,-0.17,0.45,0.61,1.36,70.00,-70.00,-35.41,-0.50,45.00,28.75,13.20,10.31,-1.00,127.00,113.00,"859,900.97",0.63,-0.71,0.14,-1.52,118.12,111.65,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.94,118.31,"85,323,300.00",104.28,105.69,121.67,115.87,110.08,-1.78,116.19,115.87,113.65,115.87,37.24,-0.82,117.05,24.38,0.27,0.14,0.36,-0.21,113.50,-0.08,0.09,117.52,116.44,"-325,655.55","-142,369.90","-183,285.65",121.84,116.41,110.98,37.80,116.85,116.08,115.77,114.40,114.73,8.19,118.66,0.90,123.11,117.25,111.38,115.64,116.02,116.33,116.41,116.44,116.44,116.24,116.18,116.11,116.05,115.99,115.87,0.62,0.87,-0.53,0,118.66,113.50,-0.52,-1.42,"-742,859.08",-0.56,0.10,1.19,5.16,118.66,116.08,113.50,-1.39,-0.30,,,2.47,-44.67,50.96,,-67.59,-0.97,-9.25,-0.27,-5.53,-5.52,5.19,119.21,116.19,113.18,35.49,1.06,-0.09,0.38,1.11,115.11,118.50,112.14,57.14,57.14,0,115.96,116.83,117.36,18.05,25.33,15.59,"1,962.81",24.76,BRK-B_2014Y_day.csv,
2014-01-09T23:00:00.000Z,114.97,-0.30,-0.40,"3,344,400",42.04,119.19,116.22,113.25,23.71,115.82,115.82,115.82,,-87.23,116.91,0.87,0.99,-4.17,"-15,188.95",0.28,27.69,1.58,116.94,-0.17,1.59,0.04,25.66,66.44,"211,686,200.00",115.85,-51.62,118.65,18.80,32.65,18.80,32.65,-63.09,1.58,117.11,115.62,114.13,2.31,,,138.85,135.27,,16.05,42.04,46.09,-0.33,-0.19,-0.14,0.29,1.10,1.67,55.80,-55.80,-29.30,-0.59,45.00,26.19,10.95,11.34,-1.00,127.00,113.00,"849,750.65",0.62,-1.19,0.02,-1.65,117.76,111.72,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.94,118.05,"81,978,900.00",104.28,105.71,121.62,115.82,110.03,-1.96,116.22,115.82,113.71,115.82,29.50,-1.39,116.98,24.43,0.48,0.02,0.29,-0.27,115.03,-0.15,0.28,117.99,115.85,"-368,775.36","-174,713.54","-194,061.82",121.83,116.15,110.47,37.93,116.55,116.08,115.64,114.40,113.36,7.42,118.66,1.59,122.69,116.85,111.00,115.31,115.67,116.03,116.15,116.22,116.26,116.16,116.11,116.06,116.01,115.95,115.84,0.49,0.81,-0.24,0,118.66,113.50,-0.22,-1.81,"-803,955.63",-1.14,-0.56,-2.11,5.16,118.66,116.08,113.50,-1.60,-0.37,,,1.25,-61.56,46.86,,-70.63,-0.77,-8.13,-0.25,-5.53,-5.52,5.11,119.19,116.22,113.25,28.99,1.11,-0.18,-0.11,1.14,115.11,118.46,111.48,-50.00,50.00,100.00,116.13,116.94,117.18,16.26,26.56,16.19,"1,911.19",23.71,BRK-B_2014Y_day.csv,
2014-01-12T23:00:00.000Z,114.01,-0.83,-0.93,"4,742,300",37.36,119.22,116.20,113.18,22.44,115.78,115.78,115.78,,-94.90,116.80,0.83,1.05,-35.72,"102,323.48",0.28,28.21,1.85,116.82,-0.20,1.52,0.03,10.05,55.16,"206,943,900.00",114.94,-119.30,118.11,8.62,19.78,8.62,19.78,-74.01,-12.17,116.69,115.17,113.64,2.68,,,130.18,157.25,,8.02,37.36,41.74,-0.42,-0.29,-0.13,-0.07,0.53,1.52,46.83,-46.83,-33.69,-0.79,45.00,22.81,7.97,11.74,-1.00,127.00,113.00,"810,152.46",0.63,-1.38,-0.16,-2.29,116.78,111.79,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.95,117.69,"77,236,600.00",104.28,105.73,121.57,115.78,109.99,-2.64,116.20,115.78,113.76,115.78,31.41,-1.59,116.87,24.61,0.32,-0.16,0.20,-0.36,114.43,-0.27,0.69,118.79,114.94,"-437,181.58","-212,208.97","-224,972.61",121.63,115.76,109.89,35.19,116.21,116.08,115.63,114.27,113.10,7.74,118.66,1.52,122.20,116.39,110.57,114.66,115.12,115.58,115.76,115.88,115.98,116.02,115.99,115.96,115.92,115.88,115.78,0.55,0.68,-0.07,0,118.66,113.50,-0.64,-2.16,"-1,339,476.77",-1.66,-1.14,-3.74,5.16,118.66,116.08,113.50,-2.33,-0.91,,,-0.09,-103.63,42.37,,-77.35,-0.82,8.00,-0.27,-5.53,-5.53,5.20,119.22,116.20,113.18,13.75,0.97,-0.19,-0.62,1.17,118.46,117.72,110.30,-57.14,42.86,100.00,116.29,116.98,116.91,14.75,28.19,17.27,"1,791.89",22.44,BRK-B_2014Y_day.csv,
2014-01-13T23:00:00.000Z,114.96,0.83,0.74,"3,766,400",44.00,119.16,116.24,113.33,23.80,115.78,115.78,115.78,,-73.12,116.64,0.82,1.15,7.40,"115,375.98",0.28,34.73,2.02,116.66,-0.14,1.36,0.02,0,44.13,"210,710,300.00",114.53,63.48,117.94,14.92,14.11,14.92,14.11,-68.23,-22.36,116.46,114.92,113.38,2.82,,,136.03,136.03,,4.01,44.00,46.90,-0.47,-0.37,-0.10,-0.14,0.79,1.41,35.50,-35.50,-4.57,-0.59,50.00,20.43,6.09,11.58,-1.00,127.00,113.00,"841,536.27",0.63,-1.78,-0.22,-1.34,116.78,111.86,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.94,117.22,"81,003,000.00",105.15,105.75,121.56,115.78,109.99,-1.44,116.24,115.78,113.82,115.78,31.72,-2.08,116.69,24.79,0.36,-0.22,0.11,-0.34,113.76,-0.32,0.81,118.95,114.53,"-316,153.91","-227,058.25","-89,095.66",121.58,115.62,109.65,39.81,116.05,116.08,115.63,114.27,113.18,9.46,118.66,1.36,121.74,115.94,110.14,114.81,115.06,115.44,115.62,115.74,115.85,115.95,115.94,115.91,115.88,115.84,115.75,0.60,0.49,-0.29,0,118.66,113.50,-0.82,-2.18,"-636,970.31",-2.14,-1.66,-5.41,5.16,118.66,116.08,113.50,-1.39,0.38,,,-1.20,-96.11,40.62,,-63.83,0.37,5.98,-0.18,-5.53,-5.53,5.02,119.16,116.24,113.33,27.98,0.96,-0.19,-0.98,1.18,117.55,118.74,111.18,-64.29,35.71,100.00,116.42,116.91,116.62,13.54,26.84,18.39,"1,855.36",23.80,BRK-B_2014Y_day.csv,
2014-01-14T23:00:00.000Z,115.85,0.77,0.68,"4,513,300",49.41,119.07,116.34,113.61,24.95,115.79,115.79,115.79,,-55.53,116.51,0.85,1.10,318.79,"183,869.23",0.27,44.58,2.11,116.53,-0.07,1.15,0.01,0,35.30,"215,223,600.00",114.47,92.29,117.94,25.48,16.34,25.48,16.34,-50.92,-27.55,116.56,115.02,113.49,2.80,0.54,1.23,118.80,132.99,"13,409,519.00",2.01,49.41,50.62,-0.46,-0.43,-0.03,-0.06,1.65,1.04,26.78,-26.78,21.77,-0.52,55.00,18.53,4.52,10.91,-1.00,127.00,113.00,"876,477.42",0.63,-1.35,-0.20,-0.51,117.68,111.92,116.91,120.31,115.15,122.07,111.75,125.47,109.99,0.95,116.71,"85,516,300.00",105.15,105.77,121.58,115.79,110.00,-0.37,116.34,115.79,113.87,115.79,36.86,-1.58,116.55,24.98,0.25,-0.20,0.05,-0.25,113.60,-0.31,0.79,118.78,114.47,"-189,467.31","-221,688.11","32,220.81",121.60,115.66,109.71,43.74,115.90,116.08,115.53,114.27,113.20,10.19,118.66,1.15,121.35,115.57,109.80,115.33,115.33,115.53,115.66,115.75,115.85,115.95,115.93,115.91,115.88,115.84,115.76,0.61,0.26,-0.43,0,118.66,113.50,0.06,-1.09,"27,858.92",-1.99,-2.14,-5.08,5.16,118.66,116.08,113.50,-0.53,1.56,,,-1.95,-50.24,42.42,11.77,-30.16,1.20,7.90,-0.09,-5.52,-5.53,4.69,119.07,116.34,113.61,41.05,1.02,-0.18,-1.06,1.18,117.55,119.57,112.13,-64.29,28.57,92.86,116.52,116.77,116.34,17.98,24.98,18.24,"1,947.65",24.95,BRK-B_2014Y_day.csv,
