Calls,"Jun 17, 2025 @ close",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
AAPL260618C00005000,6/16/2025 9:52 AM,5,192.35,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618C00010000,2025-08-04 15:37:00,10,160.95,187.15,189.95,0.00,0.00%,1,0,227.25%
AAPL260618C00015000,2025-08-04 15:21:00,15,157.52,181.70,185.05,0.00,0.00%,2,1,183.55%
AAPL260618C00020000,2025-09-05 13:16:00,20,178.50,183.05,186.30,0.00,0.00%,1,7,241.58%
AAPL260618C00025000,2025-08-04 15:36:00,25,146.95,172.15,175.45,0.00,0.00%,5,0,147.27%
AAPL260618C00030000,5/23/2025 1:03 PM,30,166.75,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00035000,2025-08-04 10:09:00,35,155.34,162.90,165.65,0.00,0.00%,2,3,126.25%
AAPL260618C00040000,5/23/2025 1:03 PM,40,157.25,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00045000,5/27/2025 1:01 PM,45,156.53,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00050000,2025-10-06 14:45:00,50,153.75,0.00,0.00,0.00,0.00%,25,0,0.00%
AAPL260618C00055000,2025-09-05 15:58:00,55,145.38,149.75,152.05,0.00,0.00%,20,262,129.60%
AAPL260618C00060000,2025-04-06 11:02:00,60,147.71,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618C00065000,5/22/2025 11:30 AM,65,138.63,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00070000,5/23/2025 3:10 PM,70,128.78,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618C00075000,5/29/2025 3:16 PM,75,127.17,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00080000,5/16/2025 3:40 PM,80,134.96,117.95,120.30,0.00,0.00%,1,371,67.27%
AAPL260618C00085000,4/16/2025 1:54 PM,85,115.29,128.90,131.15,0.00,0.00%,1,119,117.47%
AAPL260618C00090000,6/16/2025 2:54 PM,90,112.30,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618C00095000,2025-02-06 14:34:00,95,111.50,0.00,0.00,0.00,0.00%,14,0,0.00%
AAPL260618C00100000,6/16/2025 3:48 PM,100,103.20,0.00,0.00,0.00,0.00%,14,0,0.00%
AAPL260618C00105000,6/13/2025 11:38 AM,105,97.90,0.00,0.00,0.00,0.00%,32,0,0.00%
AAPL260618C00110000,2025-04-06 15:23:00,110,99.00,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618C00115000,6/17/2025 10:46 AM,115,89.15,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00120000,6/17/2025 11:40 AM,120,85.10,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618C00125000,6/13/2025 1:55 PM,125,80.47,0.00,0.00,0.00,0.00%,5,0,0.00%
AAPL260618C00130000,6/13/2025 3:30 PM,130,75.01,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00135000,6/16/2025 2:01 PM,135,71.96,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618C00140000,6/16/2025 11:27 AM,140,67.20,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618C00145000,6/17/2025 11:25 AM,145,63.33,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618C00150000,6/17/2025 3:29 PM,150,57.80,0.00,0.00,0.00,0.00%,18,0,0.00%
AAPL260618C00155000,6/17/2025 11:10 AM,155,55.55,0.00,0.00,0.00,0.00%,25,0,0.00%
AAPL260618C00160000,6/17/2025 3:30 PM,160,50.10,0.00,0.00,0.00,0.00%,10,0,0.00%
AAPL260618C00165000,6/17/2025 3:31 PM,165,46.40,0.00,0.00,0.00,0.00%,7,0,0.00%
AAPL260618C00170000,6/17/2025 1:00 PM,170,43.67,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618C00175000,6/17/2025 3:45 PM,175,39.39,0.00,0.00,0.00,0.00%,31,0,0.00%
AAPL260618C00180000,6/17/2025 3:57 PM,180,36.25,0.00,0.00,0.00,0.00%,25,0,0.00%
AAPL260618C00185000,6/17/2025 3:51 PM,185,33.05,0.00,0.00,0.00,0.00%,13,0,0.00%
AAPL260618C00190000,6/17/2025 3:59 PM,190,30.10,0.00,0.00,0.00,0.00%,68,0,0.00%
AAPL260618C00195000,6/17/2025 3:30 PM,195,27.40,0.00,0.00,0.00,0.00%,39,0,0.00%
AAPL260618C00200000,6/17/2025 3:41 PM,200,24.60,0.00,0.00,0.00,0.00%,217,0,0.39%
AAPL260618C00205000,6/17/2025 3:46 PM,205,22.15,0.00,0.00,0.00,0.00%,41,0,0.78%
AAPL260618C00210000,6/17/2025 3:45 PM,210,19.90,0.00,0.00,0.00,0.00%,216,0,1.56%
AAPL260618C00215000,6/17/2025 3:01 PM,215,17.99,0.00,0.00,0.00,0.00%,7,0,1.56%
AAPL260618C00220000,6/17/2025 3:55 PM,220,15.80,0.00,0.00,0.00,0.00%,130,0,3.13%
AAPL260618C00225000,6/17/2025 3:31 PM,225,14.00,0.00,0.00,0.00,0.00%,79,0,3.13%
AAPL260618C00230000,6/17/2025 3:51 PM,230,12.30,0.00,0.00,0.00,0.00%,74,0,3.13%
AAPL260618C00235000,6/17/2025 3:52 PM,235,10.83,0.00,0.00,0.00,0.00%,23,0,3.13%
AAPL260618C00240000,6/17/2025 3:50 PM,240,9.45,0.00,0.00,0.00,0.00%,144,0,3.13%
AAPL260618C00245000,6/17/2025 3:44 PM,245,8.33,0.00,0.00,0.00,0.00%,17,0,6.25%
AAPL260618C00250000,6/17/2025 3:57 PM,250,7.32,0.00,0.00,0.00,0.00%,114,0,6.25%
AAPL260618C00255000,6/17/2025 3:30 PM,255,6.35,0.00,0.00,0.00,0.00%,208,0,6.25%
AAPL260618C00260000,6/17/2025 3:20 PM,260,5.67,0.00,0.00,0.00,0.00%,67,0,6.25%
AAPL260618C00265000,6/17/2025 2:03 PM,265,4.98,0.00,0.00,0.00,0.00%,1,0,6.25%
AAPL260618C00270000,6/17/2025 3:53 PM,270,4.20,0.00,0.00,0.00,0.00%,1.026,0,6.25%
AAPL260618C00275000,6/17/2025 3:43 PM,275,3.65,0.00,0.00,0.00,0.00%,66,0,6.25%
AAPL260618C00280000,6/17/2025 3:26 PM,280,3.22,0.00,0.00,0.00,0.00%,63,0,6.25%
AAPL260618C00285000,6/17/2025 3:53 PM,285,2.84,0.00,0.00,0.00,0.00%,454,0,6.25%
AAPL260618C00290000,6/17/2025 2:04 PM,290,2.55,0.00,0.00,0.00,0.00%,3,0,6.25%
AAPL260618C00300000,6/17/2025 3:48 PM,300,1.93,0.00,0.00,0.00,0.00%,208,0,6.25%
AAPL260618C00310000,6/17/2025 11:22 AM,310,1.64,0.00,0.00,0.00,0.00%,6,0,12.50%
AAPL260618C00320000,6/17/2025 3:31 PM,320,1.20,0.00,0.00,0.00,0.00%,4,0,12.50%
AAPL260618C00330000,6/17/2025 11:48 AM,330,1.08,0.00,0.00,0.00,0.00%,1,0,12.50%
AAPL260618C00340000,6/17/2025 3:51 PM,340,0.81,0.00,0.00,0.00,0.00%,12,0,12.50%
AAPL260618C00350000,6/17/2025 3:00 PM,350,0.66,0.00,0.00,0.00,0.00%,4,0,12.50%
AAPL260618C00360000,6/17/2025 2:02 PM,360,0.56,0.00,0.00,0.00,0.00%,3,0,12.50%
AAPL260618C00370000,6/17/2025 10:02 AM,370,0.48,0.00,0.00,0.00,0.00%,4,0,12.50%
AAPL260618C00380000,2025-12-06 10:11:00,380,0.44,0.00,0.00,0.00,0.00%,1,0,12.50%
AAPL260618C00390000,6/17/2025 3:43 PM,390,0.34,0.00,0.00,0.00,0.00%,47,0,12.50%
Puts,,,,,,,,,,
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
AAPL260618P00005000,2025-06-06 09:38:00,5,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%
AAPL260618P00010000,2025-10-04 09:59:00,10,0.02,0.00,0.04,0.00,0.00%,1,25,101.56%
AAPL260618P00015000,6/16/2025 9:35 AM,15,0.02,0.00,0.00,0.00,0.00%,6,0,50.00%
AAPL260618P00020000,6/16/2025 10:00 AM,20,0.03,0.00,0.00,0.00,0.00%,1,0,50.00%
AAPL260618P00025000,2025-05-06 11:29:00,25,0.04,0.00,0.00,0.00,0.00%,3,0,50.00%
AAPL260618P00030000,6/16/2025 9:44 AM,30,0.08,0.00,0.00,0.00,0.00%,1,0,50.00%
AAPL260618P00035000,5/23/2025 3:15 PM,35,0.17,0.00,0.00,0.00,0.00%,5,0,25.00%
AAPL260618P00040000,6/17/2025 3:07 PM,40,0.12,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00045000,6/13/2025 11:46 AM,45,0.18,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00050000,6/13/2025 11:47 AM,50,0.22,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00055000,5/30/2025 10:04 AM,55,0.29,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00060000,2025-05-06 12:21:00,60,0.31,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00065000,2025-09-06 14:42:00,65,0.38,0.00,0.00,0.00,0.00%,2,0,25.00%
AAPL260618P00070000,6/17/2025 2:23 PM,70,0.46,0.00,0.00,0.00,0.00%,4,0,25.00%
AAPL260618P00075000,2025-03-06 10:16:00,75,0.58,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL260618P00080000,6/17/2025 3:07 PM,80,0.68,0.00,0.00,0.00,0.00%,1,0,12.50%
AAPL260618P00085000,6/17/2025 3:58 PM,85,0.80,0.00,0.00,0.00,0.00%,10,0,12.50%
AAPL260618P00090000,6/17/2025 12:33 PM,90,0.91,0.00,0.00,0.00,0.00%,17,0,12.50%
AAPL260618P00095000,6/16/2025 1:42 PM,95,1.08,0.00,0.00,0.00,0.00%,2,0,12.50%
AAPL260618P00100000,6/17/2025 11:31 AM,100,1.28,0.00,0.00,0.00,0.00%,4,0,12.50%
AAPL260618P00105000,6/17/2025 11:23 AM,105,1.51,0.00,0.00,0.00,0.00%,1,0,12.50%
AAPL260618P00110000,6/17/2025 3:58 PM,110,1.91,0.00,0.00,0.00,0.00%,113,0,12.50%
AAPL260618P00115000,6/17/2025 3:06 PM,115,2.25,0.00,0.00,0.00,0.00%,116,0,12.50%
AAPL260618P00120000,6/13/2025 10:34 AM,120,2.80,0.00,0.00,0.00,0.00%,4,0,12.50%
AAPL260618P00125000,6/17/2025 3:59 PM,125,3.03,0.00,0.00,0.00,0.00%,6,0,12.50%
AAPL260618P00130000,6/13/2025 10:22 AM,130,3.85,0.00,0.00,0.00,0.00%,4,0,6.25%
AAPL260618P00135000,6/17/2025 9:30 AM,135,3.94,0.00,0.00,0.00,0.00%,1,0,6.25%
AAPL260618P00140000,6/16/2025 1:05 PM,140,4.60,0.00,0.00,0.00,0.00%,22,0,6.25%
AAPL260618P00145000,6/17/2025 3:41 PM,145,5.50,0.00,0.00,0.00,0.00%,9,0,6.25%
AAPL260618P00150000,6/17/2025 3:06 PM,150,6.40,0.00,0.00,0.00,0.00%,10,0,6.25%
AAPL260618P00155000,6/17/2025 2:15 PM,155,7.28,0.00,0.00,0.00,0.00%,8,0,6.25%
AAPL260618P00160000,6/17/2025 3:56 PM,160,8.25,0.00,0.00,0.00,0.00%,11,0,3.13%
AAPL260618P00165000,6/17/2025 12:57 PM,165,9.20,0.00,0.00,0.00,0.00%,15,0,3.13%
AAPL260618P00170000,6/17/2025 3:54 PM,170,10.80,0.00,0.00,0.00,0.00%,242,0,3.13%
AAPL260618P00175000,6/17/2025 3:44 PM,175,12.24,0.00,0.00,0.00,0.00%,227,0,3.13%
AAPL260618P00180000,6/17/2025 3:56 PM,180,13.80,0.00,0.00,0.00,0.00%,738,0,1.56%
AAPL260618P00185000,6/17/2025 12:44 PM,185,15.00,0.00,0.00,0.00,0.00%,12,0,1.56%
AAPL260618P00190000,6/17/2025 3:30 PM,190,17.48,0.00,0.00,0.00,0.00%,475,0,0.78%
AAPL260618P00195000,6/17/2025 3:15 PM,195,19.67,0.00,0.00,0.00,0.00%,3.585,0,0.10%
AAPL260618P00200000,6/17/2025 1:44 PM,200,21.60,0.00,0.00,0.00,0.00%,16,0,0.00%
AAPL260618P00205000,6/16/2025 2:08 PM,205,23.20,0.00,0.00,0.00,0.00%,90,0,0.00%
AAPL260618P00210000,6/17/2025 11:09 AM,210,25.95,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00215000,6/17/2025 2:25 PM,215,30.25,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00220000,6/16/2025 10:21 AM,220,31.45,0.00,0.00,0.00,0.00%,8,0,0.00%
AAPL260618P00225000,2025-10-06 09:56:00,225,32.40,0.00,0.00,0.00,0.00%,9,0,0.00%
AAPL260618P00230000,6/17/2025 10:16 AM,230,38.36,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00235000,2025-11-06 15:23:00,235,41.26,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618P00240000,6/17/2025 10:55 AM,240,45.78,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00245000,5/23/2025 9:32 AM,245,52.46,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00250000,6/17/2025 12:48 PM,250,54.25,0.00,0.00,0.00,0.00%,5,0,0.00%
