Calls,"Jun 17, 2025 @ close",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
AAPL250815C00090000,2025-09-06 13:54:00,90,113.11,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00095000,2025-08-04 15:48:00,95,77.60,104.20,105.80,0.00,0.00%,-,1,148.67%
AAPL250815C00100000,6/17/2025 11:27 AM,100,98.40,0.00,0.00,0.00,0.00%,24,0,0.00%
AAPL250815C00105000,5/15/2025 2:17 PM,105,106.97,91.10,93.15,0.00,0.00%,14,30,99.90%
AAPL250815C00110000,2025-04-06 11:02:00,110,95.85,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250815C00115000,2025-06-06 11:33:00,115,89.23,0.00,0.00,0.00,0.00%,5,0,0.00%
AAPL250815C00120000,6/16/2025 9:50 AM,120,78.25,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00125000,5/22/2025 10:28 AM,125,77.28,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00130000,6/17/2025 1:16 PM,130,67.74,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00135000,2025-02-06 15:13:00,135,68.00,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00140000,6/17/2025 11:44 AM,140,59.65,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815C00145000,2025-05-06 12:25:00,145,59.84,0.00,0.00,0.00,0.00%,20,0,0.00%
AAPL250815C00150000,6/17/2025 2:46 PM,150,47.37,0.00,0.00,0.00,0.00%,4,0,0.00%
AAPL250815C00155000,6/17/2025 12:13 PM,155,44.91,0.00,0.00,0.00,0.00%,6,0,0.00%
AAPL250815C00160000,6/17/2025 11:21 AM,160,39.84,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250815C00165000,6/17/2025 2:31 PM,165,33.33,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250815C00170000,6/17/2025 3:26 PM,170,29.05,0.00,0.00,0.00,0.00%,26,0,0.00%
AAPL250815C00175000,6/17/2025 3:41 PM,175,24.60,0.00,0.00,0.00,0.00%,7,0,0.00%
AAPL250815C00180000,6/17/2025 3:43 PM,180,20.70,0.00,0.00,0.00,0.00%,488,0,0.00%
AAPL250815C00185000,6/17/2025 3:52 PM,185,16.91,0.00,0.00,0.00,0.00%,26,0,0.00%
AAPL250815C00190000,6/17/2025 3:58 PM,190,13.65,0.00,0.00,0.00,0.00%,449,0,0.00%
AAPL250815C00195000,6/17/2025 3:59 PM,195,10.70,0.00,0.00,0.00,0.00%,523,0,0.00%
AAPL250815C00200000,6/17/2025 3:59 PM,200,8.13,0.00,0.00,0.00,0.00%,1.787,0,1.56%
AAPL250815C00205000,6/17/2025 3:59 PM,205,5.96,0.00,0.00,0.00,0.00%,865,0,3.13%
AAPL250815C00210000,6/17/2025 3:59 PM,210,4.30,0.00,0.00,0.00,0.00%,6.177,0,3.13%
AAPL250815C00215000,6/17/2025 3:59 PM,215,3.00,0.00,0.00,0.00,0.00%,1.596,0,6.25%
AAPL250815C00220000,6/17/2025 3:59 PM,220,2.10,0.00,0.00,0.00,0.00%,4.514,0,6.25%
AAPL250815C00225000,6/17/2025 3:59 PM,225,1.44,0.00,0.00,0.00,0.00%,1.041,0,6.25%
AAPL250815C00230000,6/17/2025 3:59 PM,230,1.01,0.00,0.00,0.00,0.00%,963,0,6.25%
AAPL250815C00235000,6/17/2025 3:46 PM,235,0.70,0.00,0.00,0.00,0.00%,262,0,12.50%
AAPL250815C00240000,6/17/2025 3:59 PM,240,0.50,0.00,0.00,0.00,0.00%,853,0,12.50%
AAPL250815C00245000,6/17/2025 3:35 PM,245,0.37,0.00,0.00,0.00,0.00%,178,0,12.50%
AAPL250815C00250000,6/17/2025 3:57 PM,250,0.28,0.00,0.00,0.00,0.00%,469,0,12.50%
AAPL250815C00255000,6/17/2025 3:36 PM,255,0.20,0.00,0.00,0.00,0.00%,229,0,12.50%
AAPL250815C00260000,6/17/2025 3:02 PM,260,0.17,0.00,0.00,0.00,0.00%,53,0,12.50%
AAPL250815C00265000,6/17/2025 3:59 PM,265,0.13,0.00,0.00,0.00,0.00%,9,0,12.50%
AAPL250815C00270000,6/17/2025 2:43 PM,270,0.10,0.00,0.00,0.00,0.00%,23,0,12.50%
AAPL250815C00275000,6/16/2025 2:32 PM,275,0.08,0.00,0.00,0.00,0.00%,25,0,12.50%
AAPL250815C00280000,6/17/2025 2:28 PM,280,0.06,0.00,0.00,0.00,0.00%,63,0,12.50%
AAPL250815C00285000,6/17/2025 1:10 PM,285,0.05,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00290000,6/17/2025 2:25 PM,290,0.04,0.00,0.00,0.00,0.00%,841,0,25.00%
AAPL250815C00295000,6/16/2025 12:49 PM,295,0.05,0.00,0.00,0.00,0.00%,10,0,25.00%
AAPL250815C00300000,6/17/2025 3:01 PM,300,0.03,0.00,0.00,0.00,0.00%,4,0,25.00%
AAPL250815C00305000,6/17/2025 2:47 PM,305,0.03,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00310000,2025-12-06 10:23:00,310,0.04,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00315000,6/17/2025 9:30 AM,315,0.02,0.00,0.00,0.00,0.00%,10,0,25.00%
AAPL250815C00320000,6/16/2025 3:27 PM,320,0.02,0.00,0.00,0.00,0.00%,2,0,25.00%
AAPL250815C00325000,6/13/2025 10:52 AM,325,0.02,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00330000,6/13/2025 10:56 AM,330,0.02,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00340000,2025-11-06 13:02:00,340,0.02,0.00,0.00,0.00,0.00%,2,0,25.00%
AAPL250815C00350000,2025-11-06 15:33:00,350,0.02,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00360000,6/17/2025 9:30 AM,360,0.01,0.00,0.00,0.00,0.00%,28,0,25.00%
AAPL250815C00370000,6/13/2025 11:18 AM,370,0.01,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815C00380000,6/16/2025 1:39 PM,380,0.01,0.00,0.00,0.00,0.00%,101,0,25.00%
AAPL250815C00390000,6/17/2025 1:44 PM,390,0.01,0.00,0.00,0.00,0.00%,1,0,25.00%
Puts,,,,,,,,,,
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
AAPL250815P00090000,6/17/2025 3:51 PM,90,0.02,0.00,0.00,0.00,0.00%,36,0,50.00%
AAPL250815P00095000,6/17/2025 2:26 PM,95,0.04,0.00,0.00,0.00,0.00%,6,0,25.00%
AAPL250815P00100000,6/17/2025 10:22 AM,100,0.05,0.00,0.00,0.00,0.00%,10,0,25.00%
AAPL250815P00105000,6/17/2025 11:36 AM,105,0.07,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815P00110000,6/17/2025 9:30 AM,110,0.09,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815P00115000,6/16/2025 3:45 PM,115,0.11,0.00,0.00,0.00,0.00%,46,0,25.00%
AAPL250815P00120000,6/17/2025 1:48 PM,120,0.15,0.00,0.00,0.00,0.00%,2,0,25.00%
AAPL250815P00125000,6/17/2025 2:02 PM,125,0.19,0.00,0.00,0.00,0.00%,1,0,25.00%
AAPL250815P00130000,6/17/2025 2:26 PM,130,0.24,0.00,0.00,0.00,0.00%,19,0,25.00%
AAPL250815P00135000,6/17/2025 11:29 AM,135,0.27,0.00,0.00,0.00,0.00%,3,0,25.00%
AAPL250815P00140000,6/17/2025 2:15 PM,140,0.40,0.00,0.00,0.00,0.00%,2,0,12.50%
AAPL250815P00145000,6/17/2025 2:04 PM,145,0.52,0.00,0.00,0.00,0.00%,16,0,12.50%
AAPL250815P00150000,6/17/2025 3:52 PM,150,0.67,0.00,0.00,0.00,0.00%,199,0,12.50%
AAPL250815P00155000,6/17/2025 3:48 PM,155,0.90,0.00,0.00,0.00,0.00%,117,0,12.50%
AAPL250815P00160000,6/17/2025 3:50 PM,160,1.18,0.00,0.00,0.00,0.00%,128,0,12.50%
AAPL250815P00165000,6/17/2025 3:45 PM,165,1.59,0.00,0.00,0.00,0.00%,130,0,12.50%
AAPL250815P00170000,6/17/2025 3:58 PM,170,2.17,0.00,0.00,0.00,0.00%,3.335,0,6.25%
AAPL250815P00175000,6/17/2025 3:54 PM,175,2.87,0.00,0.00,0.00,0.00%,331,0,6.25%
AAPL250815P00180000,6/17/2025 3:58 PM,180,3.90,0.00,0.00,0.00,0.00%,808,0,6.25%
AAPL250815P00185000,6/17/2025 3:58 PM,185,5.16,0.00,0.00,0.00,0.00%,633,0,3.13%
AAPL250815P00190000,6/17/2025 3:59 PM,190,6.80,0.00,0.00,0.00,0.00%,1.257,0,1.56%
AAPL250815P00195000,6/17/2025 3:54 PM,195,8.75,0.00,0.00,0.00,0.00%,2.385,0,0.20%
AAPL250815P00200000,6/17/2025 3:59 PM,200,11.25,0.00,0.00,0.00,0.00%,3.014,0,0.00%
AAPL250815P00205000,6/17/2025 3:55 PM,205,14.05,0.00,0.00,0.00,0.00%,528,0,0.00%
AAPL250815P00210000,6/17/2025 3:54 PM,210,17.35,0.00,0.00,0.00,0.00%,30,0,0.00%
AAPL250815P00215000,6/17/2025 2:34 PM,215,21.10,0.00,0.00,0.00,0.00%,69,0,0.00%
AAPL250815P00220000,6/17/2025 2:34 PM,220,25.17,0.00,0.00,0.00,0.00%,45,0,0.00%
AAPL250815P00225000,6/17/2025 2:23 PM,225,29.83,0.00,0.00,0.00,0.00%,8,0,0.00%
AAPL250815P00230000,6/17/2025 3:05 PM,230,34.55,0.00,0.00,0.00,0.00%,405,0,0.00%
AAPL250815P00235000,6/17/2025 2:48 PM,235,39.39,0.00,0.00,0.00,0.00%,45,0,0.00%
AAPL250815P00240000,6/17/2025 3:45 PM,240,44.25,0.00,0.00,0.00,0.00%,965,0,0.00%
AAPL250815P00245000,6/17/2025 3:54 PM,245,49.35,0.00,0.00,0.00,0.00%,360,0,0.00%
AAPL250815P00250000,6/17/2025 3:54 PM,250,54.35,0.00,0.00,0.00,0.00%,260,0,0.00%
AAPL250815P00255000,6/17/2025 3:54 PM,255,59.35,0.00,0.00,0.00,0.00%,120,0,0.00%
AAPL250815P00260000,6/17/2025 11:23 AM,260,62.33,0.00,0.00,0.00,0.00%,8,0,0.00%
AAPL250815P00265000,6/17/2025 11:26 AM,265,67.50,0.00,0.00,0.00,0.00%,11,0,0.00%
AAPL250815P00270000,6/17/2025 3:54 PM,270,74.40,0.00,0.00,0.00,0.00%,80,0,0.00%
AAPL250815P00275000,5/23/2025 3:46 PM,275,79.95,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250815P00280000,5/27/2025 10:16 AM,280,81.90,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250815P00285000,2025-02-05 10:56:00,285,80.00,83.40,84.80,0.00,0.00%,8,0,0.00%
AAPL250815P00290000,2/24/2025 10:13 AM,290,42.55,68.10,69.05,0.00,0.00%,3,0,0.00%
AAPL250815P00300000,2025-01-04 10:07:00,300,77.45,94.15,95.20,0.00,0.00%,1,0,0.00%
AAPL250815P00305000,12/20/2024 3:18 PM,305,51.05,82.30,84.35,0.00,0.00%,11,0,0.00%
AAPL250815P00315000,8/13/2024 3:35 PM,315,94.41,90.40,94.10,0.00,0.00%,-,0,0.00%
AAPL250815P00370000,4/15/2025 10:46 AM,370,168.25,0.00,0.00,0.00,0.00%,-,0,0.00%
AAPL250815P00380000,4/30/2025 11:44 AM,380,169.35,178.45,179.85,0.00,0.00%,-,0,0.00%
AAPL250815P00390000,4/29/2025 10:17 AM,390,177.85,189.65,190.50,0.00,0.00%,1,0,0.00%
