Calls,"June 17th, 2025 7:25PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
MSFT250711C00350000,5/28/2025 9:51 AM,350,143.03,157.25,160.60,0.00,0.00%,1,0,108.84%
MSFT250711C00355000,6/13/2025 12:21 PM,355,128.70,127.50,130.75,0.00,0.00%,3,2.006,90.11%
MSFT250711C00365000,2025-12-06 10:35:00,365,122.17,122.45,125.35,0.00,0.00%,1,2,84.40%
MSFT250711C00380000,2025-06-06 10:20:00,380,113.83,117.50,120.05,0.00,0.00%,1,1.398,79.79%
MSFT250711C00385000,2025-12-06 11:21:00,385,113.50,112.60,115.50,0.00,0.00%,1,2,79.30%
MSFT250711C00390000,5/28/2025 9:58 AM,390,93.10,107.55,110.65,0.00,0.00%,1,1,76.47%
MSFT250711C00395000,2025-05-06 10:42:00,395,94.00,102.35,105.85,0.00,0.00%,10,11,73.19%
MSFT250711C00400000,6/17/2025 11:08 AM,400,97.29,97.65,100.65,4.21,4.52%,2,3,70.36%
MSFT250711C00405000,6/13/2025 1:20 PM,405,92.45,92.30,95.70,0.37,0.40%,3,1,65.87%
MSFT250711C00410000,6/13/2025 3:59 PM,410,86.14,87.65,90.60,0.00,0.00%,3,6,63.71%
MSFT250711C00415000,6/17/2025 11:09 AM,415,82.52,82.70,85.80,-2.64,-3.10%,2,14,61.45%
MSFT250711C00420000,6/16/2025 3:57 PM,420,79.50,77.55,80.05,0.00,0.00%,6,9,54.82%
MSFT250711C00425000,6/16/2025 11:35 AM,425,76.69,72.85,75.10,0.00,0.00%,1,6,53.08%
MSFT250711C00430000,6/16/2025 10:13 AM,430,71.68,67.60,69.65,0.00,0.00%,1,50,54.37%
MSFT250711C00435000,6/16/2025 2:52 PM,435,64.19,62.95,66.00,0.00,0.00%,11,20,50.05%
MSFT250711C00440000,6/16/2025 12:58 PM,440,61.29,58.00,60.70,0.00,0.00%,2,14,53.22%
MSFT250711C00445000,6/16/2025 9:30 AM,445,52.43,53.00,56.30,0.00,0.00%,2,81,52.41%
MSFT250711C00450000,6/16/2025 10:14 AM,450,51.90,48.25,50.60,0.00,0.00%,2,105,45.73%
MSFT250711C00455000,6/17/2025 10:18 AM,455,42.37,43.35,45.40,0.17,0.40%,1,253,41.33%
MSFT250711C00460000,6/13/2025 2:38 PM,460,35.50,38.55,41.25,0.00,0.00%,2,14,41.22%
MSFT250711C00465000,6/13/2025 3:50 PM,465,32.40,33.45,36.45,0.00,0.00%,6,37,38.21%
MSFT250711C00470000,6/17/2025 9:38 AM,470,27.10,29.15,30.90,-4.44,-14.08%,30,94,32.47%
MSFT250711C00475000,6/17/2025 11:05 AM,475,23.87,25.30,25.65,-2.23,-8.54%,4,156,27.82%
MSFT250711C00480000,6/17/2025 9:59 AM,480,18.45,20.70,21.15,-3.08,-14.31%,23,408,25.53%
MSFT250711C00485000,6/17/2025 10:11 AM,485,16.25,16.45,16.65,-0.90,-5.25%,13,186,22.82%
MSFT250711C00490000,6/17/2025 12:44 PM,490,12.85,12.50,12.65,-0.25,-1.91%,49,583,20.92%
MSFT250711C00495000,6/17/2025 12:40 PM,495,9.33,9.05,9.20,0.53,6.02%,98,431,19.56%
MSFT250711C00500000,6/17/2025 12:46 PM,500,6.25,6.15,6.25,-0.20,-3.10%,732,1.425,18.30%
MSFT250711C00505000,6/17/2025 12:46 PM,505,3.95,3.75,3.85,0.00,0.00%,276,1.375,17.03%
MSFT250711C00510000,6/17/2025 12:41 PM,510,2.31,2.23,2.28,-0.16,-6.48%,105,15.999,16.44%
MSFT250711C00515000,6/17/2025 12:44 PM,515,1.30,1.20,1.24,-0.10,-7.14%,31,370,15.94%
MSFT250711C00520000,6/17/2025 12:43 PM,520,0.66,0.61,0.63,-0.07,-9.59%,112,830,15.63%
MSFT250711C00525000,6/17/2025 11:00 AM,525,0.29,0.17,0.34,-0.13,-30.95%,264,353,15.80%
MSFT250711C00530000,6/17/2025 11:11 AM,530,0.17,0.16,0.18,-0.07,-29.17%,16,2.287,16.02%
MSFT250711C00535000,6/17/2025 12:06 PM,535,0.10,0.09,0.10,-0.03,-23.08%,34,129,16.41%
MSFT250711C00540000,6/17/2025 12:38 PM,540,0.07,0.05,0.07,-0.02,-22.22%,334,586,17.33%
MSFT250711C00550000,6/17/2025 11:06 AM,550,0.06,0.03,0.05,0.00,0.00%,20,6,18.26%
MSFT250711C00555000,6/16/2025 11:50 AM,555,0.04,0.02,0.05,0.00,0.00%,58,264,19.83%
MSFT250711C00560000,6/17/2025 10:17 AM,560,0.03,0.01,0.04,-0.03,-50.00%,2,3,20.80%
MSFT250711C00580000,2025-11-06 13:59:00,580,0.02,0.01,0.03,0.00,0.00%,-,4,21.68%
MSFT250711C00600000,6/16/2025 3:27 PM,600,0.02,0.00,0.03,0.00,0.00%,2,152,23.05%
MSFT250620C00320000,6/13/2025 11:49 AM,320,0.02,0.00,0.02,0.00,0.00%,-,2,24.81%
Puts,,,,,,,,,,
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
MSFT250711P00305000,2025-04-06 09:53:00,305,0.03,0.00,0.01,0.00,0.00%,-,5,71.88%
MSFT250711P00310000,2025-06-06 14:23:00,310,0.04,0.00,0.02,0.00,0.00%,71,71,71.88%
MSFT250711P00340000,2025-11-06 11:41:00,340,0.03,0.00,0.02,0.00,0.00%,10,12,67.19%
MSFT250711P00345000,2025-03-06 15:07:00,345,0.05,0.00,0.02,0.00,0.00%,-,2,62.50%
MSFT250711P00350000,2025-03-06 15:10:00,350,0.05,0.00,0.02,0.00,0.00%,-,2,60.94%
MSFT250711P00360000,6/13/2025 1:37 PM,360,0.03,0.00,0.02,0.00,0.00%,-,50,58.59%
MSFT250711P00365000,2025-11-06 09:30:00,365,0.03,0.00,0.03,0.00,0.00%,1,24,57.81%
MSFT250711P00370000,2025-09-06 09:30:00,370,0.09,0.01,0.04,0.00,0.00%,1,2,53.91%
MSFT250711P00375000,2025-06-06 15:35:00,375,0.13,0.02,0.05,0.00,0.00%,2.01,2.011,51.37%
MSFT250711P00380000,5/27/2025 2:17 PM,380,0.47,0.03,0.04,0.00,0.00%,-,2,50.00%
MSFT250711P00385000,6/13/2025 2:33 PM,385,0.10,0.03,0.06,0.00,0.00%,2,1.463,49.81%
MSFT250711P00390000,6/17/2025 10:21 AM,390,0.06,0.04,0.07,-0.09,-60.00%,1,35,48.34%
MSFT250711P00395000,6/13/2025 12:21 PM,395,0.10,0.05,0.07,0.00,0.00%,18,66,46.09%
MSFT250711P00400000,6/16/2025 3:54 PM,400,0.09,0.06,0.09,0.02,28.57%,10,82,45.22%
MSFT250711P00405000,6/17/2025 12:35 PM,405,0.08,0.08,0.10,-0.05,-38.46%,15,397,43.46%
MSFT250711P00410000,6/17/2025 10:02 AM,410,0.14,0.09,0.11,0.02,16.67%,16,48,41.70%
MSFT250711P00415000,6/17/2025 11:39 AM,415,0.12,0.11,0.13,-0.01,-7.69%,3,265,40.33%
MSFT250711P00420000,6/16/2025 3:58 PM,420,0.15,0.13,0.15,0.00,0.00%,5,54,38.82%
MSFT250711P00425000,6/17/2025 9:58 AM,425,0.21,0.15,0.18,0.03,16.67%,4,231,37.45%
MSFT250711P00430000,6/17/2025 11:25 AM,430,0.19,0.18,0.20,-0.04,-17.39%,22,59,35.69%
MSFT250711P00435000,6/17/2025 12:45 PM,435,0.23,0.23,0.25,0.00,0.00%,27,150,34.47%
MSFT250711P00440000,6/17/2025 10:53 AM,440,0.30,0.27,0.29,0.00,0.00%,37,109,32.86%
MSFT250711P00445000,6/17/2025 11:00 AM,445,0.33,0.32,0.35,-0.03,-8.33%,19,268,31.45%
MSFT250711P00450000,6/17/2025 10:53 AM,450,0.41,0.39,0.42,0.02,5.13%,64,130,29.93%
MSFT250711P00455000,6/17/2025 11:12 AM,455,0.47,0.46,0.49,-0.06,-11.32%,11,536,28.22%
MSFT250711P00460000,6/17/2025 11:56 AM,460,0.57,0.56,0.59,-0.05,-8.06%,13,525,26.64%
MSFT250711P00465000,6/17/2025 12:41 PM,465,0.66,0.69,0.72,-0.06,-8.33%,7,375,25.05%
MSFT250711P00470000,6/17/2025 12:09 PM,470,0.87,0.86,0.88,0.01,1.16%,29,387,23.40%
MSFT250711P00475000,6/17/2025 12:43 PM,475,1.03,1.08,1.12,-0.06,-5.50%,91,568,21.90%
MSFT250711P00480000,6/17/2025 12:35 PM,480,1.40,1.40,1.43,0.05,3.70%,115,538,20.31%
MSFT250711P00485000,6/17/2025 12:40 PM,485,1.85,1.87,1.91,0.05,2.78%,87,672,18.91%
MSFT250711P00490000,6/17/2025 12:34 PM,490,2.45,2.57,2.63,0.02,0.82%,35,318,17.63%
MSFT250711P00495000,6/17/2025 12:34 PM,495,3.45,3.60,3.75,0.05,1.47%,242,622,16.60%
MSFT250711P00500000,6/17/2025 12:43 PM,500,4.93,5.15,5.30,0.03,0.61%,287,258,15.53%
MSFT250711P00505000,6/17/2025 12:34 PM,505,6.90,7.15,7.25,-0.11,-1.57%,77,194,14.02%
MSFT250711P00510000,6/17/2025 11:35 AM,510,10.45,9.90,10.10,0.70,7.18%,7,23,12.96%
MSFT250620P00295000,6/17/2025 11:23 AM,295,14.29,13.40,13.65,1.09,8.26%,11,125,11.60%
MSFT250620P00300000,6/17/2025 11:15 AM,300,18.97,17.35,18.65,3.57,23.18%,5,5,14.49%
MSFT250620P00305000,6/16/2025 9:58 AM,305,20.56,20.95,23.05,0.00,0.00%,2,6,13.33%
MSFT250620P00310000,2025-12-06 13:03:00,310,26.25,25.20,28.40,0.00,0.00%,2,0,18.29%
MSFT250620P00315000,2025-12-06 13:03:00,315,31.20,30.35,33.35,0.00,0.00%,2,0,20.30%
MSFT250620P00320000,2025-05-06 09:40:00,320,50.30,35.40,38.40,0.00,0.00%,-,0,22.95%
MSFT250620P00325000,6/17/2025 10:18 AM,325,59.38,55.40,58.25,3.24,5.77%,2,2,30.01%
MSFT250620P00330000,6/16/2025 3:56 PM,330,61.17,60.40,63.40,0.00,0.00%,1,0,33.55%
MSFT250620P00335000,6/16/2025 3:56 PM,335,66.13,65.15,68.35,0.00,0.00%,1,0,35.01%
MSFT250620P00340000,2025-10-06 11:49:00,340,86.28,75.20,78.40,0.00,0.00%,2,0,39.38%
MSFT250620P00345000,2025-09-06 15:48:00,345,87.29,80.20,83.30,0.00,0.00%,2,0,40.06%
MSFT250620P00350000,2025-05-06 15:56:00,350,97.52,85.75,88.60,0.00,0.00%,1,0,45.23%
