Calls,"June 17th, 2025 7:17PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
In The Money,,,,,,,,,,
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
MSFT250620C00115000,2025-12-06 15:13:00,115,364.74,361.65,364.55,0.00,0.00%,2,15,620.31%
MSFT250620C00120000,5/27/2025 3:55 PM,120,340.65,356.75,359.60,0.00,0.00%,1,5,610.74%
MSFT250620C00125000,5/14/2025 2:38 PM,125,326.80,348.00,351.15,0.00,0.00%,185,0,0.00%
MSFT250620C00130000,2025-11-06 15:19:00,130,342.00,348.00,349.75,0.00,0.00%,25,373,634.57%
MSFT250620C00135000,2025-12-06 15:46:00,135,343.85,341.85,345.00,0.00,0.00%,2,104,583.40%
MSFT250620C00140000,2025-02-05 09:51:00,140,295.35,318.45,322.15,0.00,0.00%,1,1,0.00%
MSFT250620C00145000,5/13/2025 1:21 PM,145,303.60,328.05,331.70,0.00,0.00%,1,0,0.00%
MSFT250620C00150000,5/27/2025 3:55 PM,150,311.00,327.85,329.60,0.00,0.00%,1,505,558.50%
MSFT250620C00155000,2025-04-06 14:00:00,155,310.30,321.65,324.70,0.00,0.00%,5,31,502.15%
MSFT250620C00160000,2025-02-06 11:10:00,160,301.43,316.55,319.65,0.00,0.00%,1,6,481.84%
MSFT250620C00165000,2025-12-05 10:06:00,165,276.33,307.00,309.10,0.00,0.00%,1,0,0.00%
MSFT250620C00170000,2025-12-05 10:06:00,170,271.41,302.00,304.10,0.00,0.00%,1,265,0.00%
MSFT250620C00175000,5/14/2025 12:35 PM,175,277.30,298.05,301.65,0.00,0.00%,5,33,0.00%
MSFT250620C00180000,6/16/2025 1:08 PM,180,299.95,297.60,299.90,0.00,0.00%,2,912,477.34%
MSFT250620C00185000,2025-03-06 13:16:00,185,278.50,291.80,294.85,0.00,0.00%,2,13,438.77%
MSFT250620C00190000,2025-08-05 12:59:00,190,253.42,279.40,282.55,0.00,0.00%,7,138,0.00%
MSFT250620C00195000,5/14/2025 3:28 PM,195,256.36,278.10,281.75,0.00,0.00%,45,427,0.00%
MSFT250620C00200000,2025-12-06 15:05:00,200,280.02,278.00,279.85,0.00,0.00%,1,371,438.48%
MSFT250620C00205000,2025-07-05 12:54:00,205,231.00,264.40,267.60,0.00,0.00%,43,51,0.00%
MSFT250620C00210000,6/16/2025 12:05 PM,210,270.25,266.70,269.75,0.00,0.00%,1,64,378.03%
MSFT250620C00215000,5/13/2025 9:32 AM,215,231.50,258.10,261.60,0.00,0.00%,6,16,0.00%
MSFT250620C00220000,5/27/2025 3:55 PM,220,241.20,258.15,259.60,0.00,0.00%,19,139,392.48%
MSFT250620C00225000,5/30/2025 11:45 AM,225,234.35,251.70,254.90,0.00,0.00%,1,94,353.42%
MSFT250620C00230000,5/14/2025 9:54 AM,230,221.99,243.10,246.70,0.00,0.00%,2,469,0.00%
MSFT250620C00235000,2025-12-06 11:06:00,235,242.70,243.15,245.05,0.00,0.00%,2,151,371.39%
MSFT250620C00240000,6/16/2025 9:44 AM,240,238.09,238.05,239.75,0.00,0.00%,3,251,353.81%
MSFT250620C00245000,6/16/2025 9:30 AM,245,229.50,232.65,234.75,0.00,0.00%,1,456,336.13%
MSFT250620C00250000,6/16/2025 10:00 AM,250,230.34,227.80,230.15,0.00,0.00%,1,376,337.94%
MSFT250620C00255000,2025-09-05 09:30:00,255,185.60,214.60,217.55,0.00,0.00%,1,112,0.00%
MSFT250620C00260000,2025-12-06 11:03:00,260,217.79,217.60,220.15,0.00,0.00%,1,188,316.21%
MSFT250620C00265000,6/16/2025 12:08 PM,265,215.26,212.80,215.10,0.00,0.00%,1,125,310.16%
MSFT250620C00270000,6/13/2025 3:59 PM,270,205.20,207.55,209.55,0.00,0.00%,1,430,286.52%
MSFT250620C00275000,6/16/2025 10:26 AM,275,205.45,203.10,204.80,0.00,0.00%,1,127,292.97%
MSFT250620C00280000,2025-05-06 09:30:00,280,186.00,197.85,199.65,0.00,0.00%,1,141,277.83%
MSFT250620C00285000,6/16/2025 1:04 PM,285,194.93,193.05,195.05,0.00,0.00%,2,109,279.59%
MSFT250620C00290000,6/13/2025 12:43 PM,290,186.25,187.45,190.00,0.00,0.00%,1,356,260.94%
MSFT250620C00295000,2025-02-06 15:57:00,295,166.96,181.75,185.20,0.00,0.00%,3,68,244.34%
MSFT250620C00300000,6/16/2025 12:27 PM,300,179.49,178.05,179.60,0.00,0.00%,17,953,248.73%
MSFT250620C00305000,5/28/2025 11:59 AM,305,154.68,172.75,174.70,0.00,0.00%,1,462,237.99%
MSFT250620C00310000,6/16/2025 11:59 AM,310,170.30,168.15,170.00,0.00,0.00%,20,499,240.67%
MSFT250620C00315000,2025-12-06 15:29:00,315,166.15,162.75,165.15,0.00,0.00%,1,364,229.69%
MSFT250620C00320000,6/16/2025 10:44 AM,320,159.88,158.05,159.85,0.00,0.00%,8,1.425,222.27%
MSFT250620C00325000,6/16/2025 10:18 AM,325,155.48,152.95,154.60,0.00,0.00%,1,488,210.21%
MSFT250620C00330000,6/16/2025 12:38 PM,330,150.25,147.55,149.75,0.00,0.00%,17,405,199.56%
MSFT250620C00335000,6/13/2025 9:37 AM,335,143.20,142.80,145.10,0.00,0.00%,1,325,200.59%
MSFT250620C00340000,6/17/2025 11:39 AM,340,137.62,138.00,139.95,-0.08,-0.06%,1,1.082,194.14%
MSFT250620C00345000,6/16/2025 10:04 AM,345,135.80,132.65,134.90,0.00,0.00%,2,461,182.28%
MSFT250620C00350000,6/17/2025 11:46 AM,350,127.92,128.15,129.60,-1.48,-1.14%,6,4.173,177.88%
MSFT250620C00355000,6/13/2025 2:53 PM,355,119.15,123.10,124.75,0.00,0.00%,6,2.35,172.24%
MSFT250620C00360000,6/17/2025 12:38 PM,360,119.75,117.45,119.60,0.75,0.63%,1,1.638,156.05%
MSFT250620C00365000,6/16/2025 3:58 PM,365,113.65,113.10,114.90,0.00,0.00%,1,1.378,160.35%
MSFT250620C00370000,6/16/2025 1:44 PM,370,109.94,108.25,109.80,0.00,0.00%,3,1.165,154.20%
MSFT250620C00375000,6/16/2025 3:54 PM,375,102.90,103.20,104.75,-0.72,-0.69%,2,3.391,146.58%
MSFT250620C00380000,6/17/2025 11:08 AM,380,96.59,97.65,99.75,-1.83,-1.86%,2,4.573,134.57%
MSFT250620C00385000,6/17/2025 11:07 AM,385,91.85,93.25,94.50,-2.13,-2.27%,9,2.361,131.64%
MSFT250620C00390000,6/17/2025 12:21 PM,390,88.09,87.60,89.85,-0.51,-0.58%,94,2.983,122.46%
MSFT250620C00395000,6/17/2025 11:09 AM,395,82.95,82.65,85.30,-1.20,-1.43%,20,3.859,120.61%
MSFT250620C00400000,6/17/2025 12:32 PM,400,78.25,78.15,79.30,-0.30,-0.38%,24,9.699,109.96%
MSFT250620C00405000,6/17/2025 11:17 AM,405,72.55,73.25,74.75,-1.28,-1.73%,10,2.695,108.25%
MSFT250620C00410000,6/17/2025 11:54 AM,410,67.83,68.40,69.35,-1.17,-1.70%,117,5.219,99.95%
MSFT250620C00412500,6/13/2025 11:47 AM,412.5,64.36,64.15,67.50,0.00,0.00%,-,1,87.45%
MSFT250620C00415000,6/17/2025 12:23 PM,415,64.50,63.15,64.25,1.17,1.85%,66,2.328,90.99%
MSFT250620C00417500,6/13/2025 1:54 PM,417.5,58.65,59.30,62.45,0.00,0.00%,-,5,82.52%
MSFT250620C00420000,6/17/2025 12:32 PM,420,58.70,58.25,59.20,-0.29,-0.49%,76,13.106,85.23%
MSFT250620C00425000,6/17/2025 12:13 PM,425,52.81,53.05,54.25,-2.09,-3.81%,31,11.909,77.98%
MSFT250620C00427500,6/13/2025 2:30 PM,427.5,47.51,50.60,52.60,0.00,0.00%,-,1,80.88%
MSFT250620C00430000,6/17/2025 12:25 PM,430,48.20,48.65,49.35,-1.17,-2.37%,36,7.287,76.44%
MSFT250620C00432500,6/17/2025 11:04 AM,432.5,44.24,44.50,47.60,-0.48,-1.07%,1,23,67.43%
MSFT250620C00435000,6/17/2025 10:52 AM,435,41.19,43.55,44.25,-2.64,-6.02%,14,6.391,68.87%
MSFT250620C00437500,6/17/2025 11:22 AM,437.5,39.81,40.70,42.25,-3.37,-7.80%,5,28,66.55%
MSFT250620C00440000,6/17/2025 12:28 PM,440,38.30,38.65,39.20,-0.70,-1.79%,33,11.651,62.79%
MSFT250620C00442500,6/16/2025 10:03 AM,442.5,35.35,35.75,37.40,-2.52,-6.65%,1,39,61.18%
MSFT250620C00445000,6/17/2025 12:24 PM,445,33.11,33.70,34.25,-0.79,-2.33%,331,2.24,56.86%
MSFT250620C00447500,6/17/2025 11:22 AM,447.5,29.64,30.50,32.00,-2.78,-8.57%,2,151,51.27%
MSFT250620C00450000,6/17/2025 12:36 PM,450,28.95,28.80,29.85,0.17,0.59%,90,8.496,53.56%
MSFT250620C00452500,6/16/2025 3:50 PM,452.5,26.20,25.65,26.80,0.00,0.00%,4,832,49.89%
MSFT250620C00455000,6/17/2025 12:09 PM,455,22.77,23.85,24.30,-1.64,-6.72%,17,4.912,46.41%
MSFT250620C00457500,6/17/2025 11:12 AM,457.5,19.80,21.30,22.30,-2.73,-12.12%,7,631,46.74%
MSFT250620C00460000,6/17/2025 12:35 PM,460,19.00,18.90,19.50,0.00,0.00%,155,14.655,40.78%
MSFT250620C00462500,6/17/2025 11:49 AM,462.5,15.65,16.35,17.00,-1.00,-6.01%,28,568,37.05%
MSFT250620C00465000,6/17/2025 12:36 PM,465,14.19,14.00,14.40,-0.41,-2.81%,134,8.672,32.53%
MSFT250620C00467500,6/17/2025 11:55 AM,467.5,10.80,11.50,12.20,-1.38,-11.33%,68,1.372,30.52%
MSFT250620C00470000,6/17/2025 12:38 PM,470,9.62,9.45,9.80,-0.03,-0.31%,575,9.067,26.91%
MSFT250620C00472500,6/17/2025 12:16 PM,472.5,6.61,7.40,7.60,-1.49,-18.40%,342,2.345,24.07%
MSFT250620C00475000,6/17/2025 12:38 PM,475,5.50,5.40,5.55,-0.14,-2.48%,3.717,19.404,21.42%
MSFT250620C00477500,6/17/2025 12:38 PM,477.5,3.75,3.70,3.80,-0.45,-10.69%,4.146,2.877,19.39%
MSFT250620C00480000,6/17/2025 12:38 PM,480,2.35,2.33,2.39,-0.41,-14.86%,7.1,15.473,17.76%
MSFT250620C00482500,6/17/2025 12:39 PM,482.5,1.32,1.30,1.34,-0.34,-20.48%,2.277,3.57,16.41%
MSFT250620C00485000,6/17/2025 12:37 PM,485,0.65,0.65,0.66,-0.26,-28.57%,3.298,12.457,15.35%
MSFT250620C00487500,6/17/2025 12:37 PM,487.5,0.27,0.27,0.29,-0.14,-33.33%,816,4.504,14.65%
MSFT250620C00490000,6/17/2025 12:37 PM,490,0.13,0.12,0.13,-0.08,-38.10%,967,22.411,14.55%
MSFT250620C00492500,6/17/2025 12:23 PM,492.5,0.06,0.05,0.06,-0.03,-33.33%,185,1.026,14.75%
MSFT250620C00495000,6/17/2025 12:21 PM,495,0.03,0.03,0.04,-0.02,-33.33%,144,5.285,15.82%
MSFT250620C00497500,6/17/2025 12:36 PM,497.5,0.03,0.01,0.03,-0.01,-25.00%,60,618,16.99%
MSFT250620C00500000,6/17/2025 12:32 PM,500,0.01,0.01,0.02,-0.02,-66.67%,89,12.317,17.97%
MSFT250620C00502500,6/17/2025 9:30 AM,502.5,0.03,0.01,0.02,0.00,0.00%,1,3.31,19.53%
MSFT250620C00505000,6/17/2025 12:14 PM,505,0.01,0.00,0.02,-0.01,-50.00%,29,3.856,21.29%
MSFT250620C00507500,6/17/2025 10:54 AM,507.5,0.01,0.00,0.02,-0.01,-50.00%,11,72,22.85%
MSFT250620C00510000,6/17/2025 10:39 AM,510,0.01,0.00,0.01,0.00,0.00%,9,2.183,22.66%
MSFT250620C00512500,6/16/2025 3:59 PM,512.5,0.02,0.00,0.01,0.00,0.00%,32,52,24.22%
MSFT250620C00515000,6/16/2025 11:06 AM,515,0.01,0.00,0.01,0.00,0.00%,201,1.624,25.78%
MSFT250620C00520000,6/16/2025 11:06 AM,520,0.01,0.00,0.01,0.00,0.00%,12,3.838,28.91%
MSFT250620C00525000,6/16/2025 11:26 AM,525,0.01,0.00,0.01,0.00,0.00%,2,1.655,31.64%
MSFT250620C00530000,2025-12-06 10:53:00,530,0.01,0.00,0.01,0.00,0.00%,25,738,34.38%
MSFT250620C00535000,6/16/2025 11:27 AM,535,0.01,0.00,0.01,0.00,0.00%,4,1.403,37.50%
MSFT250620C00540000,6/16/2025 11:32 AM,540,0.01,0.00,0.01,0.00,0.00%,11,1.463,39.84%
MSFT250620C00545000,5/27/2025 11:51 AM,545,0.01,0.00,0.01,0.00,0.00%,10,252,42.97%
MSFT250620C00550000,6/13/2025 1:27 PM,550,0.01,0.00,0.01,0.00,0.00%,2,3.616,45.31%
MSFT250620C00555000,2025-12-06 14:50:00,555,0.01,0.00,0.01,0.00,0.00%,1,298,47.66%
MSFT250620C00560000,5/19/2025 9:42 AM,560,0.03,0.00,0.01,0.00,0.00%,3,1.284,50.78%
MSFT250620C00565000,5/20/2025 12:31 PM,565,0.01,0.00,0.01,0.00,0.00%,4,539,50.00%
MSFT250620C00570000,2025-11-06 09:40:00,570,0.01,0.00,0.01,0.00,0.00%,1,2.078,53.13%
MSFT250620C00575000,2025-09-06 15:47:00,575,0.01,0.00,0.01,0.00,0.00%,20,1.232,54.69%
MSFT250620C00580000,5/22/2025 11:34 AM,580,0.02,0.00,0.01,0.00,0.00%,1,886,57.81%
MSFT250620C00585000,5/28/2025 3:13 PM,585,0.01,0.00,0.01,0.00,0.00%,45,174,59.38%
MSFT250620C00590000,5/16/2025 10:13 AM,590,0.01,0.00,0.01,0.00,0.00%,1,95,62.50%
