date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
12/31/2017,AMZN,"563,535,052,497","563,935,052,497",297.575,129.87,14.39,3.561,22.955,,
11/30/2017,AMZN,"567,043,081,931","567,443,081,931",299.427,117.647,13.055,3.583,22.996,,
10/31/2017,AMZN,"532,603,677,584","533,003,677,584",281.242,109.89,12.263,3.366,21.6,,
09/30/2017,AMZN,"461,812,848,667","448,044,848,667",244.618,86.207,3.051,3.128,19.961,,
08/31/2017,AMZN,"471,060,154,370","457,292,154,370",249.517,140.845,3.648,3.191,20.292,,
07/31/2017,AMZN,"474,509,279,302","460,741,279,302",251.344,140.845,3.675,3.214,20.441,,
06/30/2017,AMZN,"464,640,000,000","450,800,000,000",182.298,128.205,3.229,3.301,21.438,,
05/31/2017,AMZN,"475,403,990,815","461,563,990,815",187.311,128.205,3.488,3.392,21.934,,
04/30/2017,AMZN,"442,122,556,820","428,282,556,820",174.198,108.696,2.134,3.155,20.399,,
03/31/2017,AMZN,"423,766,120,000","412,998,120,000",180.927,96.154,1.884,3.155,21.974,,
02/28/2017,AMZN,"403,603,525,242","392,835,525,242",172.457,91.743,1.796,3.008,20.928,,
01/31/2017,AMZN,"392,940,460,510","382,798,460,510",188.439,66.225,0.908,3.103,22.098,,
12/31/2016,AMZN,"356,313,123,601","346,171,123,601",171.595,69.93,0.947,2.825,20.115,,
11/30/2016,AMZN,"356,645,740,170","346,503,740,170",171.755,69.93,0.948,2.828,20.057,,
10/31/2016,AMZN,"375,296,026,355","365,154,026,355",180.737,63.291,0.846,2.976,21.105,,
09/30/2016,AMZN,"397,722,250,000","389,394,250,000",208.286,76.336,0.948,3.335,24.049,,
08/31/2016,AMZN,"364,638,405,564","356,310,405,564",191.333,84.034,1.045,3.064,22.049,,
07/31/2016,AMZN,"359,731,744,405","351,403,744,405",188.759,83.333,1.031,3.022,21.752,,
06/30/2016,AMZN,"339,203,880,000","331,563,880,000",293.287,90.909,1.221,3.035,22.988,,
05/31/2016,AMZN,"341,032,531,208","333,392,531,208",296.225,59.524,0.802,3.065,23.111,,
04/30/2016,AMZN,"311,213,004,136","303,573,004,136",270.324,54.945,0.739,2.797,21.091,,
03/31/2016,AMZN,"280,198,080,000","274,573,080,000",474.912,57.471,0.781,2.646,20.935,,
02/29/2016,AMZN,"260,181,217,696","254,556,217,696",442.016,52.632,0.725,2.463,19.44,,
01/31/2016,AMZN,"276,384,274,545","270,759,274,545",469.6,50.505,0.721,2.617,20.65,,
12/31/2015,AMZN,"318,344,190,000","312,159,190,000",951.958,90.909,1.003,3.18,25.611,,
11/30/2015,AMZN,"311,632,980,924","305,447,980,924",936.338,90.09,0.916,3.128,25.071,,
10/31/2015,AMZN,"293,398,138,929","287,213,138,929",881.549,84.746,0.867,2.945,23.604,,
09/30/2015,AMZN,"240,076,410,000","234,325,410,000",,89.286,0.908,2.508,20.401,,
08/31/2015,AMZN,"239,883,893,710","234,132,893,710",,76.923,0.784,2.513,20.384,,
07/31/2015,AMZN,"250,762,833,380","245,011,833,380",,80.645,0.823,2.627,21.309,,
06/30/2015,AMZN,"203,154,120,000","197,630,120,000",,90.09,1.16,2.187,18.684,,
05/31/2015,AMZN,"199,884,237,173","194,360,237,173",,89.286,1.193,2.162,18.384,,
04/30/2015,AMZN,"196,414,914,043","190,890,914,043",,95.238,1.431,2.125,18.064,,
03/31/2015,AMZN,"173,398,600,000","168,471,600,000",,90.909,1.37,1.932,16.144,,
02/28/2015,AMZN,"176,923,935,555","171,996,935,555",,100,1.501,1.974,16.472,,
01/31/2015,AMZN,"164,638,037,893","159,711,037,893",,80.645,1.212,1.841,15.328,,
12/31/2014,AMZN,"144,312,750,000","140,528,750,000",,102.041,1.65,1.685,13.962,,
11/30/2014,AMZN,"156,792,504,905","153,008,504,905",,111.111,1.828,1.838,15.17,,
10/31/2014,AMZN,"141,429,950,827","137,645,950,827",,98.039,1.992,1.658,13.683,,
09/30/2014,AMZN,"149,289,720,000","144,422,720,000",826.769,82.645,1.643,1.828,14.081,,
08/31/2014,AMZN,"156,648,723,751","151,781,723,751",869.333,84.746,1.688,1.922,14.775,,
07/31/2014,AMZN,"144,612,683,007","139,745,683,007",802.538,74.627,1.48,1.774,13.64,,
06/30/2014,AMZN,"150,048,360,000","144,529,360,000",507.469,67.568,1.253,1.938,14.528,,
05/31/2014,AMZN,"143,825,322,120","138,306,322,120",488.359,60.976,1.135,1.865,13.926,,
04/30/2014,AMZN,"139,950,712,578","134,431,712,578",475.203,59.88,0.936,1.815,13.551,,
03/31/2014,AMZN,"154,727,900,000","147,461,900,000",570.11,58.48,0.911,2.101,15.876,,
02/28/2014,AMZN,"166,527,701,407","159,261,701,407",613.729,61.35,1.021,2.262,17.087,,
01/31/2014,AMZN,"164,733,596,059","157,467,596,059",607.949,44.053,0.725,2.24,16.903,,
12/31/2013,AMZN,"183,044,610,000","178,398,610,000","1,424.25",103.093,1.953,2.627,20.144,,
11/30/2013,AMZN,"180,173,107,504","175,527,107,504","1,405.786",102.041,1.927,2.593,19.828,,
10/31/2013,AMZN,"166,628,769,688","161,982,769,688","1,300.107",91.743,1.302,2.398,18.337,,
09/30/2013,AMZN,"143,189,120,000","138,768,120,000",,74.627,1.758,2.128,16.396,,
08/31/2013,AMZN,"128,375,131,168","123,954,131,168",,63.694,1.502,1.912,14.7,,
07/31/2013,AMZN,"137,622,453,593","133,201,453,593",,71.429,1.685,2.05,15.759,,
06/30/2013,AMZN,"126,416,343,696","121,561,343,696",,67.568,1.13,1.969,15.05,,
05/31/2013,AMZN,"122,551,333,224","117,696,333,224",,65.36,1.091,1.909,14.534,,
04/30/2013,AMZN,"115,545,148,164","110,690,148,164",,59.88,0.99,1.8,13.703,,
03/31/2013,AMZN,"121,244,207,262","113,626,207,262",,60.976,0.986,1.976,14.801,,
02/28/2013,AMZN,"120,234,180,094","112,616,180,094",,61.728,0.997,1.96,14.677,,
01/31/2013,AMZN,"120,683,308,819","113,065,308,819",,68.027,1.595,1.969,14.732,,
