date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
03/13/2023,GOOG,"1,170,128,170,000","1,086,045,170,000",,,,,,,
02/28/2023,GOOG,"1,154,830,740,000","1,070,747,740,000",19.803,16.722,1.093,4.201,4.515,,
01/31/2023,GOOG,"1,271,990,920,000","1,184,653,920,000",19.855,18.692,1.408,4.703,5.043,,
12/31/2022,GOOG,"1,145,003,890,000","1,057,666,890,000",17.64,16.611,1.251,4.178,4.495,,
12/30/2022,GOOG,"1,145,003,890,000","1,057,666,890,000",,,,,,,
11/30/2022,GOOG,"1,309,913,130,000","1,222,576,130,000",20.169,18.762,1.413,4.777,5.177,,
10/31/2022,GOOG,"1,224,155,830,000","1,136,818,830,000",18.819,16.584,1.25,4.457,4.831,,
09/30/2022,GOOG,"1,243,730,650,000","1,147,461,650,000",17.905,15.924,1.188,4.63,4.883,,
09/07/2022,GOOG,"1,434,013,690,000","1,337,744,690,000",,,,,,,
08/31/2022,GOOG,"1,417,353,270,000","1,321,084,270,000",20.326,20.877,1.558,5.256,5.574,,
07/31/2022,GOOG,"1,519,250,240,000","1,422,981,240,000",21.721,21.978,1.639,5.616,5.957,,
07/29/2022,GOOG,"1,519,250,240,000","1,422,981,240,000",,,,,,,
06/30/2022,GOOG,"1,427,553,328,500","1,322,004,328,500",19.791,19.231,0.775,5.454,5.631,,
05/31/2022,GOOG,"1,499,981,365,495","1,394,432,365,495",20.635,20.284,0.818,5.687,5.913,,
04/30/2022,GOOG,"1,508,193,106,077","1,402,644,106,077",20.803,20.202,0.814,5.733,5.961,,
04/29/2022,GOOG,"1,508,193,106,077","1,402,644,106,077",,,,,,,
03/31/2022,GOOG,"1,835,900,727,490","1,724,646,727,490",24.893,24.331,0.975,7.347,7.312,,
02/28/2022,GOOG,"1,784,328,150,934","1,673,074,150,934",24.045,23.641,0.947,7.096,7.086,,
01/31/2022,GOOG,"1,791,128,214,501","1,676,985,214,501",26.156,24.331,0.79,7.718,7.335,,
12/31/2021,GOOG,"1,917,098,341,290","1,802,955,341,290",27.887,25.641,0.833,8.229,7.834,,
11/30/2021,GOOG,"1,887,252,738,730","1,773,109,738,730",27.458,26.042,0.847,8.102,7.732,,
10/31/2021,GOOG,"1,966,778,727,735","1,852,635,727,735",28.58,27.1,0.882,8.433,8.048,,
10/29/2021,GOOG,"1,966,778,727,735","1,852,635,727,735",,,,,,,
09/30/2021,GOOG,"1,774,424,750,440","1,666,545,750,440",28.924,25.381,0.742,8.26,7.457,,
08/31/2021,GOOG,"1,934,450,730,656","1,826,571,730,656",31.571,32.895,0.963,9.016,8.165,,
07/31/2021,GOOG,"1,799,757,557,850","1,691,878,557,850",29.348,30.769,0.901,8.381,7.59,,
07/30/2021,GOOG,"1,799,757,557,850","1,691,878,557,850",,,,,,,
06/30/2021,GOOG,"1,650,946,771,260","1,542,999,771,260",33.404,31.153,1.459,8.722,7.275,,
05/31/2021,GOOG,"1,597,178,597,385","1,489,231,597,385",32.141,31.447,1.475,8.393,7.026,,
04/30/2021,GOOG,"1,595,551,586,482","1,487,604,586,482",32.122,31.447,1.474,8.388,7.022,,
03/31/2021,GOOG,"1,386,127,559,090","1,276,205,559,090",35.295,30.395,1.469,7.786,6.238,,
03/17/2021,GOOG,"1,406,602,996,936","1,296,680,996,936",,,,,,,
03/03/2021,GOOG,"1,360,976,843,368","1,251,054,843,368",,,,,,,
02/28/2021,GOOG,"1,367,940,633,584","1,258,018,633,584",34.753,29.94,1.447,7.667,6.17,,
02/26/2021,GOOG,"1,367,940,633,584","1,258,018,633,584",,,,,,,
02/03/2021,GOOG,"1,391,631,853,756","1,281,709,853,756",,,,,,,
01/31/2021,GOOG,"1,234,635,299,389","1,128,460,299,389",35.501,31.847,1.601,7.378,5.812,,
01/29/2021,GOOG,"1,234,635,299,389","1,128,460,299,389",,,,,,,
12/31/2020,GOOG,"1,183,171,312,840","1,076,996,312,840",33.879,30.581,1.538,7.041,5.556,,
12/29/2020,GOOG,"1,189,311,716,393","1,083,136,716,393",,,,,,,
12/22/2020,GOOG,"1,164,683,966,074","1,058,508,966,074",,,,,,,
11/30/2020,GOOG,"1,188,813,609,719","1,082,638,609,719",34.05,30.675,1.543,7.076,5.594,,
11/25/2020,GOOG,"1,195,711,909,870","1,089,536,909,870",,,,,,,
11/18/2020,GOOG,"1,179,440,010,774","1,073,265,010,774",,,,,,,
10/31/2020,GOOG,"1,094,795,611,780","988,620,611,780",31.348,28.571,1.437,6.515,5.15,,
10/30/2020,GOOG,"1,094,795,611,780","988,620,611,780",,,,,,,
10/28/2020,GOOG,"1,029,532,952,834","924,595,952,834",,,,,,,
10/22/2020,GOOG,"1,095,684,287,557","990,747,287,557",,,,,,,
09/30/2020,GOOG,"994,596,966,400","889,659,966,400",32.334,26.385,1.677,6.136,4.804,,
09/04/2020,GOOG,"1,078,761,135,137","973,824,135,137",,,,,,,
08/31/2020,GOOG,"1,109,898,432,815","1,004,961,432,815",35.956,37.313,2.372,6.823,5.361,,
08/12/2020,GOOG,"1,024,962,985,926","920,025,985,926",,,,,,,
07/31/2020,GOOG,"1,010,384,661,443","905,447,661,443",32.628,34.965,2.22,6.191,4.865,,
07/24/2020,GOOG,"1,030,764,985,385","930,339,985,385",,,,,,,
07/14/2020,GOOG,"1,038,075,651,704","937,650,651,704",,,,,,,
06/30/2020,GOOG,"964,510,898,270","864,085,898,270",28.54,33.898,2.889,5.906,4.728,,
05/31/2020,GOOG,"977,003,381,259","876,578,381,259",28.85,33.898,2.073,5.97,4.789,,
05/29/2020,GOOG,"977,003,381,259","876,578,381,259",,,,,,,
05/21/2020,GOOG,"958,948,143,639","858,523,143,639",,,,,,,
05/05/2020,GOOG,"921,570,898,900","821,145,898,900",,,,,,,
04/30/2020,GOOG,"919,943,518,910","819,518,518,910",27.229,31.646,1.933,5.635,4.52,,
03/31/2020,GOOG,"795,031,530,880","691,323,530,880",23.654,21.368,1.307,5.019,3.948,,
02/29/2020,GOOG,"920,475,174,418","816,767,174,418",27.244,24.51,1.434,5.78,4.57,,
02/28/2020,GOOG,"920,475,174,418","816,767,174,418",,,,,,,
02/27/2020,GOOG,"904,817,520,716","801,109,520,716",,,,,,,
01/31/2020,GOOG,"985,224,184,785","877,795,184,785",30.791,26.11,1.544,6.475,5.056,,
12/31/2019,GOOG,"921,138,319,230","813,709,319,230",28.704,24.51,1.862,6.036,4.72,,
11/30/2019,GOOG,"899,713,394,424","792,284,394,424",28.015,23.923,1.818,5.891,4.616,,
11/29/2019,GOOG,"899,713,394,424","792,284,394,424",,,,,,,
10/31/2019,GOOG,"868,628,612,141","761,199,612,141",27.053,22.371,1.7,5.689,4.458,,
09/30/2019,GOOG,"842,955,136,480","735,061,136,480",24.616,21.097,1.563,5.765,4.382,,
08/31/2019,GOOG,"824,667,490,287","716,773,490,287",23.992,24.938,1.851,5.619,4.286,,
08/30/2019,GOOG,"824,667,490,287","716,773,490,287",,,,,,,
07/31/2019,GOOG,"844,169,906,202","736,275,906,202",24.569,25.189,1.868,5.754,4.39,,
06/30/2019,GOOG,"751,068,984,851","649,852,984,851",27.111,23.419,1.746,5.345,4.089,,
06/28/2019,GOOG,"751,068,984,851","649,852,984,851",,,,,,,
05/31/2019,GOOG,"767,181,265,029","665,965,265,029",27.681,23.866,1.783,5.457,4.176,,
04/30/2019,GOOG,"828,720,762,867","727,504,762,867",29.809,25.381,1.895,5.877,4.497,,
03/31/2019,GOOG,"816,907,454,560","711,779,454,560",26.849,24.876,1.771,6.031,4.589,,
03/29/2019,GOOG,"816,907,454,560","711,779,454,560",,,,,,,
02/28/2019,GOOG,"780,846,432,775","675,718,432,775",25.627,23.697,1.687,5.757,4.383,,
01/31/2019,GOOG,"779,378,157,757","676,948,157,757",41.89,23.529,1.144,6.055,4.57,,
12/31/2018,GOOG,"723,558,708,460","621,128,708,460",38.86,21.787,1.061,5.617,4.241,,
11/30/2018,GOOG,"766,402,703,694","663,972,703,694",41.067,23.095,1.122,5.936,4.482,,
10/31/2018,GOOG,"753,633,124,325","651,203,124,325",40.404,22.573,1.099,5.84,4.409,,
09/30/2018,GOOG,"834,976,811,824","736,703,811,824",51.554,24.814,1.2,6.784,5.127,,
09/28/2018,GOOG,"834,976,811,824","736,703,811,824",,,,,,,
08/31/2018,GOOG,"852,173,966,372","753,900,966,372",52.622,27.027,1.307,6.925,5.231,,
07/31/2018,GOOG,"850,264,836,939","751,991,836,939",52.581,27.027,0.964,6.919,5.227,,
06/30/2018,GOOG,"779,552,704,564","681,969,704,564",47.273,25.381,0.916,6.702,4.828,,
06/29/2018,GOOG,"779,552,704,564","681,969,704,564",,,,,,,
05/31/2018,GOOG,"758,765,866,402","661,182,866,402",45.974,24.691,0.891,6.518,4.686,,
04/30/2018,GOOG,"707,017,288,734","609,434,288,734",43.107,23.148,0.835,6.111,4.394,,
03/31/2018,GOOG,"719,414,645,393","621,512,645,393",57.322,25.063,0.939,6.549,4.702,,
03/30/2018,GOOG,"719,414,645,393","621,512,645,393",,,,,,,
02/28/2018,GOOG,"767,836,222,727","669,934,222,727",61.374,26.81,1.005,7.012,5.037,,
01/31/2018,GOOG,"817,698,565,070","721,519,565,070",39.142,28.409,1.452,7.856,5.178,,
12/31/2017,GOOG,"729,458,189,676","633,279,189,676",35.008,25.381,1.299,7.027,4.628,,
12/29/2017,GOOG,"729,458,189,676","633,279,189,676",,,,,,,
11/30/2017,GOOG,"714,774,791,099","618,595,791,099",34.172,24.155,1.236,6.859,4.517,,
10/31/2017,GOOG,"712,026,914,686","615,847,914,686",34.013,24.039,1.23,6.827,4.496,,
09/30/2017,GOOG,"669,590,226,398","578,832,226,398",34.776,23.202,1.232,6.773,4.494,,
09/29/2017,GOOG,"669,590,226,398","578,832,226,398",,,,,,,
08/31/2017,GOOG,"656,333,759,713","565,575,759,713",34.058,28.49,1.633,6.633,4.389,,
07/31/2017,GOOG,"649,901,551,123","559,143,551,123",33.738,28.09,1.612,6.571,4.348,,
06/30/2017,GOOG,"636,867,974,280","548,365,974,280",30.742,22.831,1.246,6.707,4.344,,
05/31/2017,GOOG,"675,105,049,679","586,603,049,679",32.641,23.923,1.339,7.121,4.605,,
04/30/2017,GOOG,"633,095,708,882","544,593,708,882",30.648,22.422,1.251,6.686,4.324,,
04/28/2017,GOOG,"633,095,708,882","544,593,708,882",,,,,,,
03/31/2017,GOOG,"580,433,607,840","498,035,607,840",29.787,20.202,1.229,6.421,4.129,,
02/28/2017,GOOG,"576,666,389,220","494,268,389,220",29.559,19.881,1.211,6.372,4.094,,
01/31/2017,GOOG,"558,977,802,665","476,579,802,665",28.61,19.268,1.172,6.173,3.962,,
12/31/2016,GOOG,"539,067,897,721","459,949,897,721",28.241,18.939,1.149,6.297,3.979,,
12/30/2016,GOOG,"539,067,897,721","459,949,897,721",,,,,,,
11/30/2016,GOOG,"528,610,017,487","449,492,017,487",27.737,18.622,1.128,6.185,3.896,,
10/31/2016,GOOG,"549,462,831,860","470,344,831,860",28.706,19.418,1.178,6.401,4.032,,
09/30/2016,GOOG,"544,870,078,440","470,613,078,440",30.104,19.157,1.237,6.625,4.189,,
08/31/2016,GOOG,"535,009,034,076","460,752,034,076",29.708,22.523,1.454,6.538,4.122,,
07/31/2016,GOOG,"536,118,973,069","461,861,973,069",29.775,22.676,1.743,6.553,4.132,,
07/29/2016,GOOG,"536,118,973,069","461,861,973,069",,,,,,,
06/30/2016,GOOG,"479,246,481,810","409,190,481,810",29.129,20.619,1.791,6.171,3.847,,
05/31/2016,GOOG,"509,617,523,298","439,561,523,298",30.965,21.882,1.904,6.56,4.088,,
04/30/2016,GOOG,"480,891,770,367","410,835,770,367",29.167,17.544,1.695,6.179,3.85,,
04/29/2016,GOOG,"480,891,770,367","410,835,770,367",,,,,,,
03/31/2016,GOOG,"517,784,506,950","451,078,506,950",32.616,21.93,1.681,6.884,4.252,,
02/29/2016,GOOG,"486,955,963,843","420,249,963,843",30.55,17.825,1.367,6.448,3.991,,
01/31/2016,GOOG,"516,968,889,400","449,432,889,400",34.396,19.194,1.794,7.152,4.393,,
01/29/2016,GOOG,"516,968,889,400","449,432,889,400",,,,,,,
12/31/2015,GOOG,"528,168,435,200","460,632,435,200",35.133,22.523,2.107,7.305,4.487,,
11/30/2015,GOOG,"517,634,684,930","450,098,684,930",34.38,22.026,2.062,7.148,4.393,,
10/31/2015,GOOG,"497,938,161,803","430,402,161,803",32.908,21.097,1.974,6.842,4.205,,
10/30/2015,GOOG,"497,938,161,803","430,402,161,803",,,,,,,
09/30/2015,GOOG,"428,655,184,860","364,108,184,860",30.255,18.282,1.48,6.024,3.743,,
08/31/2015,GOOG,"433,933,468,261","369,386,468,261",30.743,18.587,1.504,6.122,3.792,,
07/31/2015,GOOG,"439,771,534,488","375,224,534,488",31.109,18.904,1.484,6.195,3.837,,
06/30/2015,GOOG,"363,461,833,080","303,260,833,080",25.845,16.103,1.315,5.28,3.29,,
05/31/2015,GOOG,"368,109,995,199","307,908,995,199",26.421,16.447,1.642,5.398,3.353,,
05/29/2015,GOOG,"368,109,995,199","307,908,995,199",,,,,,,
04/30/2015,GOOG,"371,094,461,139","310,893,461,139",26.68,16.611,1.659,5.451,3.386,,
03/31/2015,GOOG,"376,199,382,578","318,803,382,578",26.961,16.949,1.637,5.689,3.573,,
02/28/2015,GOOG,"381,487,581,898","324,091,581,898",27.473,17.361,1.718,5.797,3.632,,
02/27/2015,GOOG,"381,487,581,898","324,091,581,898",,,,,,,
01/31/2015,GOOG,"364,853,557,744","305,695,557,744",26.298,16.502,1.621,5.549,3.477,,
01/30/2015,GOOG,"364,853,557,744","305,695,557,744",,,,,,,
12/31/2014,GOOG,"359,503,564,697","304,684,564,697",27.905,17.762,1.419,5.294,3.618,,
11/30/2014,GOOG,"370,023,584,075","315,204,584,075",28.723,18.282,1.262,5.449,3.715,,
11/28/2014,GOOG,"370,023,584,075","315,204,584,075",,,,,,,
10/31/2014,GOOG,"382,250,882,494","327,431,882,494",29.637,18.868,1.302,5.622,3.833,,
09/30/2014,GOOG,"395,352,513,496","342,278,513,496",30.126,19.048,1.27,6.031,4.084,,
08/31/2014,GOOG,"390,278,024,679","337,204,024,679",29.825,18.832,1.283,5.971,4.032,,
08/29/2014,GOOG,"390,278,024,679","337,204,024,679",,,,,,,
07/31/2014,GOOG,"389,331,115,104","336,257,115,104",29.825,18.832,1.283,5.971,4.032,,
06/30/2014,GOOG,"392,018,013,768","340,985,013,768",31.718,19.048,1.443,6.289,4.234,,
05/31/2014,GOOG,"381,625,265,875","330,592,265,875",30.87,18.484,1.292,6.121,4.112,,
05/30/2014,GOOG,"381,625,265,875","330,592,265,875",,,,,,,
04/30/2014,GOOG,"358,007,861,805","306,974,861,805",29.038,17.391,1.215,5.758,3.868,,
03/31/2014,GOOG,"532,677,223,674","480,475,223,674",30.785,9.149,0.608,6.285,6.084,,
