date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
06/30/2023,GOOGL,"1,519,081,430,000","1,433,100,430,000",26.6,22.321,1.483,5.479,5.794,,
05/31/2023,GOOGL,"1,563,017,390,000","1,477,036,390,000",27.304,22.936,1.525,5.624,5.98,,
04/30/2023,GOOGL,"1,368,065,100,000","1,282,084,100,000",23.853,20.04,1.185,4.913,5.224,,
03/31/2023,GOOGL,"1,321,244,980,000","1,237,161,980,000",22.748,19.194,1.256,4.826,5.152,,
03/13/2023,GOOGL,"1,170,128,170,000","1,086,045,170,000",,,,,,,
02/28/2023,GOOGL,"1,154,830,740,000","1,070,747,740,000",19.75,16.667,1.091,4.19,4.503,,
01/31/2023,GOOGL,"1,271,990,920,000","1,184,653,920,000",19.65,18.484,1.394,4.654,4.991,,
12/31/2022,GOOGL,"1,145,003,890,000","1,057,666,890,000",17.541,16.502,1.244,4.155,4.47,,
12/30/2022,GOOGL,"1,145,003,890,000","1,057,666,890,000",,,,,,,
11/30/2022,GOOGL,"1,309,913,130,000","1,222,576,130,000",20.078,18.657,1.407,4.755,5.154,,
10/31/2022,GOOGL,"1,224,155,830,000","1,136,818,830,000",18.789,16.556,1.248,4.45,4.823,,
09/30/2022,GOOGL,"1,243,730,650,000","1,147,461,650,000",17.812,15.848,1.182,4.606,4.857,,
09/07/2022,GOOGL,"1,434,013,690,000","1,337,744,690,000",,,,,,,
08/31/2022,GOOGL,"1,417,353,270,000","1,321,084,270,000",20.153,20.704,1.544,5.211,5.527,,
07/31/2022,GOOGL,"1,519,250,240,000","1,422,981,240,000",21.661,21.93,1.635,5.601,5.94,,
07/29/2022,GOOGL,"1,519,250,240,000","1,422,981,240,000",,,,,,,
06/30/2022,GOOGL,"1,427,553,328,500","1,322,004,328,500",19.716,19.157,0.772,5.434,5.61,,
05/31/2022,GOOGL,"1,499,981,365,495","1,394,432,365,495",20.585,20.243,0.816,5.673,5.899,,
04/30/2022,GOOGL,"1,508,193,106,077","1,402,644,106,077",20.648,20.04,0.808,5.69,5.917,,
04/29/2022,GOOGL,"1,508,193,106,077","1,402,644,106,077",,,,,,,
03/31/2022,GOOGL,"1,835,900,727,490","1,724,646,727,490",24.789,24.213,0.97,7.316,7.281,,
02/28/2022,GOOGL,"1,784,328,150,934","1,673,074,150,934",24.074,23.641,0.948,7.105,7.095,,
01/31/2022,GOOGL,"1,791,128,214,501","1,676,985,214,501",26.08,24.272,0.787,7.696,7.313,,
12/31/2021,GOOGL,"1,917,098,341,290","1,802,955,341,290",27.921,25.707,0.834,8.239,7.843,,
11/30/2021,GOOGL,"1,887,252,738,730","1,773,109,738,730",27.351,25.907,0.844,8.071,7.702,,
10/31/2021,GOOGL,"1,966,778,727,735","1,852,635,727,735",28.536,27.027,0.881,8.421,8.036,,
10/29/2021,GOOGL,"1,966,778,727,735","1,852,635,727,735",,,,,,,
09/30/2021,GOOGL,"1,774,424,750,440","1,666,545,750,440",29.013,25.445,0.745,8.286,7.48,,
08/31/2021,GOOGL,"1,934,450,730,656","1,826,571,730,656",31.405,32.68,0.958,8.969,8.122,,
07/31/2021,GOOGL,"1,799,757,557,850","1,691,878,557,850",29.241,30.675,0.898,8.351,7.563,,
07/30/2021,GOOGL,"1,799,757,557,850","1,691,878,557,850",,,,,,,
06/30/2021,GOOGL,"1,650,946,771,260","1,542,999,771,260",32.544,30.303,1.421,8.498,7.088,,
05/31/2021,GOOGL,"1,597,178,597,385","1,489,231,597,385",31.412,30.769,1.441,8.202,6.867,,
04/30/2021,GOOGL,"1,595,551,586,482","1,487,604,586,482",31.367,30.675,1.439,8.19,6.857,,
03/31/2021,GOOGL,"1,386,127,559,090","1,276,205,559,090",35.191,30.303,1.465,7.763,6.22,,
03/17/2021,GOOGL,"1,406,602,996,936","1,296,680,996,936",,,,,,,
03/03/2021,GOOGL,"1,360,976,843,368","1,251,054,843,368",,,,,,,
02/28/2021,GOOGL,"1,367,940,633,584","1,258,018,633,584",34.498,29.762,1.436,7.61,6.125,,
02/26/2021,GOOGL,"1,367,940,633,584","1,258,018,633,584",,,,,,,
02/03/2021,GOOGL,"1,391,631,853,756","1,281,709,853,756",,,,,,,
01/31/2021,GOOGL,"1,234,635,299,389","1,128,460,299,389",35.339,31.646,1.594,7.344,5.786,,
01/29/2021,GOOGL,"1,234,635,299,389","1,128,460,299,389",,,,,,,
12/31/2020,GOOGL,"1,183,171,312,840","1,076,996,312,840",33.894,30.581,1.539,7.044,5.558,,
12/22/2020,GOOGL,"1,164,683,966,074","1,058,508,966,074",,,,,,,
12/09/2020,GOOGL,"1,204,659,479,355","1,098,484,479,355",,,,,,,
11/30/2020,GOOGL,"1,188,813,609,719","1,082,638,609,719",33.928,30.581,1.538,7.051,5.574,,
11/25/2020,GOOGL,"1,195,711,909,870","1,089,536,909,870",,,,,,,
11/18/2020,GOOGL,"1,179,440,010,774","1,073,265,010,774",,,,,,,
11/05/2020,GOOGL,"1,192,488,288,873","1,086,313,288,873",,,,,,,
10/31/2020,GOOGL,"1,094,795,611,780","988,620,611,780",31.253,28.49,1.433,6.495,5.134,,
10/30/2020,GOOGL,"1,094,795,611,780","988,620,611,780",,,,,,,
10/28/2020,GOOGL,"1,029,532,952,834","924,595,952,834",,,,,,,
10/22/2020,GOOGL,"1,095,684,287,557","990,747,287,557",,,,,,,
09/30/2020,GOOGL,"994,596,966,400","889,659,966,400",32.246,26.316,1.672,6.119,4.791,,
09/04/2020,GOOGL,"1,078,761,135,137","973,824,135,137",,,,,,,
08/31/2020,GOOGL,"1,109,898,432,815","1,004,961,432,815",35.853,37.313,2.366,6.803,5.346,,
08/12/2020,GOOGL,"1,024,962,985,926","920,025,985,926",,,,,,,
07/31/2020,GOOGL,"1,010,384,661,443","905,447,661,443",32.738,35.088,2.227,6.212,4.882,,
07/24/2020,GOOGL,"1,030,764,985,385","930,339,985,385",,,,,,,
07/14/2020,GOOGL,"1,038,075,651,704","937,650,651,704",,,,,,,
06/30/2020,GOOGL,"964,510,898,270","864,085,898,270",28.63,34.014,2.898,5.925,4.743,,
05/31/2020,GOOGL,"977,003,381,259","876,578,381,259",28.942,34.014,2.08,5.989,4.805,,
05/29/2020,GOOGL,"977,003,381,259","876,578,381,259",,,,,,,
05/21/2020,GOOGL,"958,948,143,639","858,523,143,639",,,,,,,
05/05/2020,GOOGL,"921,570,898,900","821,145,898,900",,,,,,,
04/30/2020,GOOGL,"919,943,518,910","819,518,518,910",27.19,31.646,1.93,5.627,4.514,,
03/31/2020,GOOGL,"795,031,530,880","691,323,530,880",23.636,21.368,1.307,5.015,3.945,,
02/29/2020,GOOGL,"920,475,174,418","816,767,174,418",27.243,24.51,1.434,5.78,4.569,,
02/28/2020,GOOGL,"920,475,174,418","816,767,174,418",,,,,,,
01/31/2020,GOOGL,"985,224,184,785","877,795,184,785",30.76,26.11,1.543,6.468,5.051,,
12/31/2019,GOOGL,"921,138,319,230","813,709,319,230",28.755,24.57,1.865,6.046,4.729,,
11/30/2019,GOOGL,"899,713,394,424","792,284,394,424",27.997,23.866,1.816,5.887,4.613,,
11/29/2019,GOOGL,"899,713,394,424","792,284,394,424",,,,,,,
10/31/2019,GOOGL,"868,628,612,141","761,199,612,141",27.024,22.321,1.698,5.683,4.453,,
09/30/2019,GOOGL,"842,955,136,480","735,061,136,480",24.66,21.142,1.566,5.776,4.39,,
08/31/2019,GOOGL,"824,667,490,287","716,773,490,287",24.041,25,1.854,5.631,4.295,,
08/30/2019,GOOGL,"824,667,490,287","716,773,490,287",,,,,,,
07/31/2019,GOOGL,"844,169,906,202","736,275,906,202",24.6,25.253,1.87,5.762,4.395,,
06/30/2019,GOOGL,"751,068,984,851","649,852,984,851",27.158,23.419,1.749,5.354,4.096,,
06/28/2019,GOOGL,"751,068,984,851","649,852,984,851",,,,,,,
05/31/2019,GOOGL,"767,181,265,029","665,965,265,029",27.753,23.923,1.787,5.471,4.187,,
04/30/2019,GOOGL,"828,720,762,867","727,504,762,867",30.072,25.641,1.912,5.929,4.537,,
03/31/2019,GOOGL,"816,907,454,560","711,779,454,560",26.931,24.938,1.776,6.05,4.603,,
03/29/2019,GOOGL,"816,907,454,560","711,779,454,560",,,,,,,
02/28/2019,GOOGL,"780,846,432,775","675,718,432,775",25.779,23.81,1.697,5.791,4.409,,
01/31/2019,GOOGL,"779,378,157,757","676,948,157,757",42.247,23.697,1.153,6.106,4.608,,
12/31/2018,GOOGL,"723,558,708,460","621,128,708,460",39.211,22.026,1.07,5.667,4.279,,
11/30/2018,GOOGL,"766,402,703,694","663,972,703,694",41.638,23.365,1.138,6.018,4.544,,
10/31/2018,GOOGL,"753,633,124,325","651,203,124,325",40.922,22.883,1.113,5.915,4.466,,
09/30/2018,GOOGL,"834,976,811,824","736,703,811,824",52.142,25.126,1.214,6.862,5.186,,
09/28/2018,GOOGL,"834,976,811,824","736,703,811,824",,,,,,,
08/31/2018,GOOGL,"852,173,966,372","753,900,966,372",53.21,27.322,1.321,7.002,5.29,,
07/31/2018,GOOGL,"850,264,836,939","751,991,836,939",53.012,27.248,0.972,6.976,5.27,,
06/30/2018,GOOGL,"779,552,704,564","681,969,704,564",47.847,25.707,0.927,6.783,4.886,,
06/29/2018,GOOGL,"779,552,704,564","681,969,704,564",,,,,,,
05/31/2018,GOOGL,"758,765,866,402","661,182,866,402",46.61,25,0.903,6.608,4.751,,
04/30/2018,GOOGL,"707,017,288,734","609,434,288,734",43.16,23.148,0.836,6.119,4.399,,
03/31/2018,GOOGL,"719,414,645,393","621,512,645,393",57.619,25.189,0.944,6.583,4.726,,
03/30/2018,GOOGL,"719,414,645,393","621,512,645,393",,,,,,,
02/28/2018,GOOGL,"767,836,222,727","669,934,222,727",61.329,26.81,1.004,7.006,5.033,,
01/31/2018,GOOGL,"817,698,565,070","721,519,565,070",39.552,28.736,1.467,7.939,5.232,,
12/31/2017,GOOGL,"729,458,189,676","633,279,189,676",35.243,25.575,1.307,7.074,4.659,,
12/29/2017,GOOGL,"729,458,189,676","633,279,189,676",,,,,,,
11/30/2017,GOOGL,"714,774,791,099","618,595,791,099",34.666,24.51,1.253,6.958,4.583,,
10/31/2017,GOOGL,"712,026,914,686","615,847,914,686",34.561,24.45,1.25,6.937,4.569,,
09/30/2017,GOOGL,"669,590,226,398","578,832,226,398",35.305,23.529,1.25,6.876,4.562,,
09/29/2017,GOOGL,"669,590,226,398","578,832,226,398",,,,,,,
08/31/2017,GOOGL,"656,333,759,713","565,575,759,713",34.635,28.986,1.661,6.746,4.463,,
07/31/2017,GOOGL,"649,901,551,123","559,143,551,123",34.282,28.571,1.638,6.677,4.418,,
06/30/2017,GOOGL,"636,867,974,280","548,365,974,280",31.451,23.365,1.274,6.861,4.444,,
05/31/2017,GOOGL,"675,105,049,679","586,603,049,679",33.393,24.45,1.37,7.285,4.711,,
04/30/2017,GOOGL,"633,095,708,882","544,593,708,882",31.276,22.883,1.276,6.823,4.412,,
04/28/2017,GOOGL,"633,095,708,882","544,593,708,882",,,,,,,
03/31/2017,GOOGL,"580,433,607,840","498,035,607,840",30.442,20.619,1.256,6.562,4.22,,
02/28/2017,GOOGL,"576,666,389,220","494,268,389,220",30.339,20.408,1.243,6.54,4.202,,
01/31/2017,GOOGL,"558,977,802,665","476,579,802,665",29.45,19.841,1.207,6.354,4.079,,
12/31/2016,GOOGL,"539,067,897,721","459,949,897,721",28.996,19.455,1.179,6.466,4.085,,
12/30/2016,GOOGL,"539,067,897,721","459,949,897,721",,,,,,,
11/30/2016,GOOGL,"528,610,017,487","449,492,017,487",28.389,19.048,1.155,6.33,3.988,,
10/31/2016,GOOGL,"549,462,831,860","470,344,831,860",29.634,20.04,1.216,6.608,4.163,,
09/30/2016,GOOGL,"544,870,078,440","470,613,078,440",31.141,19.841,1.279,6.853,4.333,,
08/31/2016,GOOGL,"535,009,034,076","460,752,034,076",30.591,23.202,1.497,6.732,4.245,,
07/31/2016,GOOGL,"536,118,973,069","461,861,973,069",30.648,23.31,1.794,6.746,4.253,,
07/29/2016,GOOGL,"536,118,973,069","461,861,973,069",,,,,,,
06/30/2016,GOOGL,"479,246,481,810","409,190,481,810",29.61,20.921,1.821,6.273,3.91,,
05/31/2016,GOOGL,"509,617,523,298","439,561,523,298",31.517,22.272,1.938,6.677,4.161,,
04/30/2016,GOOGL,"480,891,770,367","410,835,770,367",29.793,17.921,1.731,6.312,3.933,,
04/29/2016,GOOGL,"480,891,770,367","410,835,770,367",,,,,,,
03/31/2016,GOOGL,"517,784,506,950","451,078,506,950",33.402,22.472,1.722,7.05,4.354,,
02/29/2016,GOOGL,"486,955,963,843","420,249,963,843",31.402,18.315,1.405,6.627,4.103,,
01/31/2016,GOOGL,"516,968,889,400","449,432,889,400",35.248,19.646,1.838,7.329,4.502,,
01/29/2016,GOOGL,"516,968,889,400","449,432,889,400",,,,,,,
12/31/2015,GOOGL,"528,168,435,200","460,632,435,200",36.019,23.095,2.161,7.489,4.6,,
11/30/2015,GOOGL,"517,634,684,930","450,098,684,930",35.317,22.624,2.118,7.343,4.513,,
10/31/2015,GOOGL,"497,938,161,803","430,402,161,803",34.138,21.882,2.048,7.098,4.363,,
10/30/2015,GOOGL,"497,938,161,803","430,402,161,803",,,,,,,
09/30/2015,GOOGL,"428,655,184,860","364,108,184,860",31.744,19.194,1.553,6.321,3.927,,
08/31/2015,GOOGL,"433,933,468,261","369,386,468,261",32.214,19.493,1.576,6.415,3.973,,
07/31/2015,GOOGL,"439,771,534,488","375,224,534,488",32.695,19.881,1.56,6.51,4.032,,
06/30/2015,GOOGL,"363,461,833,080","303,260,833,080",26.812,16.695,1.364,5.478,3.413,,
05/31/2015,GOOGL,"368,109,995,199","307,908,995,199",27.075,16.863,1.683,5.531,3.436,,
05/29/2015,GOOGL,"368,109,995,199","307,908,995,199",,,,,,,
04/30/2015,GOOGL,"371,094,461,139","310,893,461,139",27.249,16.978,1.694,5.567,3.458,,
03/31/2015,GOOGL,"376,199,382,578","318,803,382,578",27.366,17.153,1.657,5.774,3.627,,
02/28/2015,GOOGL,"381,487,581,898","324,091,581,898",27.755,17.483,1.731,5.857,3.669,,
02/27/2015,GOOGL,"381,487,581,898","324,091,581,898",,,,,,,
01/31/2015,GOOGL,"364,853,557,744","305,695,557,744",26.522,16.584,1.631,5.596,3.506,,
01/30/2015,GOOGL,"364,853,557,744","305,695,557,744",,,,,,,
12/31/2014,GOOGL,"359,503,564,697","304,684,564,697",28.21,17.889,1.43,5.351,3.658,,
11/30/2014,GOOGL,"370,023,584,075","315,204,584,075",29.188,18.519,1.279,5.537,3.775,,
11/28/2014,GOOGL,"370,023,584,075","315,204,584,075",,,,,,,
10/31/2014,GOOGL,"382,250,882,494","327,431,882,494",30.187,19.157,1.322,5.727,3.904,,
09/30/2014,GOOGL,"395,352,513,496","342,278,513,496",30.786,19.418,1.294,6.163,4.174,,
08/31/2014,GOOGL,"390,278,024,679","337,204,024,679",30.472,19.194,1.307,6.101,4.12,,
08/29/2014,GOOGL,"390,278,024,679","337,204,024,679",,,,,,,
07/31/2014,GOOGL,"389,331,115,104","336,257,115,104",30.326,19.121,1.301,6.071,4.1,,
06/30/2014,GOOGL,"392,018,013,768","340,985,013,768",32.326,19.342,1.466,6.41,4.315,,
05/31/2014,GOOGL,"381,625,265,875","330,592,265,875",31.607,18.904,1.319,6.267,4.21,,
05/30/2014,GOOGL,"381,625,265,875","330,592,265,875",,,,,,,
04/30/2014,GOOGL,"358,007,861,805","306,974,861,805",29.573,17.668,1.234,5.864,3.939,,
03/31/2014,GOOGL,"532,677,223,674","480,475,223,674",30.915,18.315,1.217,6.312,6.11,,
02/28/2014,GOOGL,"408,536,995,221","356,334,995,221",33.723,20.202,1.341,6.885,4.679,,
01/31/2014,GOOGL,"396,876,031,386","343,404,031,386",65.52,19.608,1.279,13.377,4.546,,
12/31/2013,GOOGL,"376,366,922,148","326,874,922,148",32.195,22.371,1.488,6.587,4.535,,
11/30/2013,GOOGL,"353,999,018,562","304,507,018,562",30.44,21.142,1.407,6.228,4.266,,
11/29/2013,GOOGL,"353,999,018,562","304,507,018,562",,,,,,,
10/31/2013,GOOGL,"344,310,483,701","294,818,483,701",29.606,20.534,1.367,6.058,4.149,,
09/30/2013,GOOGL,"292,688,116,081","245,297,116,081",26.893,17.921,1.355,5.272,3.712,,
08/31/2013,GOOGL,"282,035,461,738","234,644,461,738",26.002,17.452,1.319,5.097,3.577,,
08/30/2013,GOOGL,"282,035,461,738","234,644,461,738",,,,,,,
07/31/2013,GOOGL,"295,622,717,422","248,231,717,422",27.255,18.282,1.382,5.343,3.749,,
06/30/2013,GOOGL,"293,291,173,566","249,869,173,566",26.218,17.212,1.245,5.495,3.886,,
06/28/2013,GOOGL,"293,291,173,566","249,869,173,566",,,,,,,
05/31/2013,GOOGL,"289,034,593,823","245,612,593,823",25.944,17.065,1.236,5.438,3.83,,
04/30/2013,GOOGL,"273,574,295,301","230,152,295,301",24.556,16.129,1.167,5.147,3.625,,
03/31/2013,GOOGL,"262,886,553,615","220,286,553,615",24.467,15.674,1.215,5.26,3.666,,
03/29/2013,GOOGL,"262,886,553,615","220,286,553,615",,,,,,,
02/28/2013,GOOGL,"264,126,165,325","221,526,165,325",24.683,17.668,1.371,5.306,3.683,,
01/31/2013,GOOGL,"249,126,489,186","206,526,489,186",23.281,15.314,1.188,5.005,3.474,,
12/31/2012,GOOGL,"233,427,144,597","190,827,144,597",21.793,16.155,1.102,4.685,3.255,,
11/30/2012,GOOGL,"229,490,183,607","191,072,183,607",21.88,15.528,1.059,4.86,3.373,,
10/31/2012,GOOGL,"223,542,628,734","185,124,628,734",21.313,14.97,1.082,4.734,3.286,,
09/30/2012,GOOGL,"247,892,483,857","212,375,483,857",22.362,16.584,1.2,5.757,3.83,,
09/28/2012,GOOGL,"247,892,483,857","212,375,483,857",,,,,,,
08/31/2012,GOOGL,"224,050,530,140","188,533,530,140",20.305,14.472,1.105,5.228,3.462,,
07/31/2012,GOOGL,"207,012,093,970","171,495,093,970",18.761,13.038,0.91,4.83,3.199,,
06/30/2012,GOOGL,"189,660,214,380","147,499,214,380",17.579,12.166,0.788,4.762,3.073,,
06/29/2012,GOOGL,"189,660,214,380","147,499,214,380",,,,,,,
05/31/2012,GOOGL,"189,374,928,420","147,213,928,420",17.602,11.442,0.653,4.768,3.069,,
04/30/2012,GOOGL,"197,196,270,108","155,035,270,108",18.329,11.933,0.689,4.965,3.195,,
03/31/2012,GOOGL,"208,983,963,156","169,861,963,156",21.547,12.626,0.721,5.535,3.594,,
03/30/2012,GOOGL,"208,983,963,156","169,861,963,156",,,,,,,
02/29/2012,GOOGL,"201,015,535,754","161,893,535,754",20.775,12.407,0.68,5.337,3.457,,
01/31/2012,GOOGL,"188,614,836,145","149,492,836,145",19.493,11.682,0.616,5.008,3.244,,
12/31/2011,GOOGL,"209,849,680,199","173,393,680,199",22.007,14.684,0.723,5.894,3.827,,
12/30/2011,GOOGL,"209,849,680,199","173,393,680,199",,,,,,,
11/30/2011,GOOGL,"194,134,922,955","157,678,922,955",20.422,13.661,0.665,5.47,3.541,,
10/31/2011,GOOGL,"191,948,682,394","155,492,682,394",20.192,13.514,0.671,5.408,3.501,,
09/30/2011,GOOGL,"166,747,805,151","130,291,805,151",17.548,12.24,0.637,4.7,3.041,,
08/31/2011,GOOGL,"174,669,364,261","140,669,364,261",19.508,12.903,0.671,5.277,3.36,,
07/31/2011,GOOGL,"194,924,113,633","160,924,113,633",21.77,14.389,0.748,5.888,3.749,,
07/29/2011,GOOGL,"194,924,113,633","160,924,113,633",,,,,,,
06/30/2011,GOOGL,"163,392,621,674","129,392,621,674",18.261,12.707,0.685,4.939,3.143,,
05/31/2011,GOOGL,"170,477,660,232","138,318,660,232",20.536,13.263,0.725,5.511,3.49,,
04/30/2011,GOOGL,"175,270,058,704","143,111,058,704",21.122,13.661,0.743,5.668,3.588,,
04/29/2011,GOOGL,"175,270,058,704","143,111,058,704",,,,,,,
03/31/2011,GOOGL,"189,011,238,438","156,852,238,438",22.778,14.684,0.778,6.112,3.869,,
02/28/2011,GOOGL,"197,221,658,975","167,311,658,975",23.314,15.361,0.81,6.762,4.265,,
01/31/2011,GOOGL,"193,029,010,731","163,119,010,731",22.819,15.038,0.782,6.619,4.174,,
12/31/2010,GOOGL,"190,843,154,713","160,933,154,713",22.576,17.575,0.923,6.548,4.127,,
11/30/2010,GOOGL,"177,702,228,453","148,422,228,453",22.562,16.611,0.909,6.502,4.105,,
10/31/2010,GOOGL,"196,245,987,299","166,965,987,299",24.917,,,7.181,4.533,,
10/29/2010,GOOGL,"196,245,987,299","166,965,987,299",,,,,,,
09/30/2010,GOOGL,"167,850,044,668","138,570,044,668",21.348,,,6.152,3.877,,
08/31/2010,GOOGL,"143,424,124,450","116,265,124,450",19.541,,,5.524,3.531,,
07/31/2010,GOOGL,"154,524,658,326","127,365,658,326",21.053,,,5.951,3.805,,
07/30/2010,GOOGL,"154,524,658,326","127,365,658,326",,,,,,,
06/30/2010,GOOGL,"141,766,854,198","114,607,854,198",19.32,,,5.461,3.491,,
05/31/2010,GOOGL,"154,666,603,239","128,152,603,239",22.094,,,6.252,4.04,,
04/30/2010,GOOGL,"167,426,765,212","140,912,765,212",23.917,,,6.768,4.373,,
03/31/2010,GOOGL,"180,499,550,713","153,985,550,713",25.802,,,7.301,4.715,,
02/28/2010,GOOGL,"167,651,608,642","143,166,833,642",25.811,,,7.115,4.656,,
02/26/2010,GOOGL,"167,651,608,642","143,166,833,642",,,,,,,
01/31/2010,GOOGL,"168,511,217,272","144,026,442,272",25.965,,,7.157,4.68,,
01/29/2010,GOOGL,"168,511,217,272","144,026,442,272",,,,,,,
12/31/2009,GOOGL,"197,012,284,464","172,527,509,464",30.376,,,8.373,5.472,,
11/30/2009,GOOGL,"184,968,616,835","162,974,225,835",37.661,,,8.178,5.485,,
10/31/2009,GOOGL,"170,094,982,603","148,100,591,603",34.633,23.31,1.664,7.52,5.044,,
10/30/2009,GOOGL,"170,094,982,603","148,100,591,603",,,,,,,
09/30/2009,GOOGL,"157,152,219,541","135,157,828,541",32.032,,,6.955,4.66,,
08/31/2009,GOOGL,"146,151,472,530","126,807,466,530",32.016,,,6.583,4.626,,
07/31/2009,GOOGL,"140,256,914,905","120,912,908,905",30.725,,,6.317,4.439,,
06/30/2009,GOOGL,"133,401,193,994","114,057,187,994",29.237,,,6.011,4.222,,
05/31/2009,GOOGL,"131,819,337,023","114,034,404,023",30.499,,,5.989,4.416,,
05/29/2009,GOOGL,"131,819,337,023","114,034,404,023",,,,,,,
04/30/2009,GOOGL,"125,102,468,377","107,317,535,377",28.945,,,5.683,4.191,,
03/31/2009,GOOGL,"109,741,127,652","91,956,194,652",25.443,,,4.996,3.677,,
02/28/2009,GOOGL,"106,566,120,023","90,720,349,023",25.394,,,4.924,3.774,,
02/27/2009,GOOGL,"106,566,120,023","90,720,349,023",,,,,,,
01/31/2009,GOOGL,"106,736,378,625","90,890,607,625",25.434,,,4.932,3.78,,
01/30/2009,GOOGL,"106,736,378,625","90,890,607,625",,,,,,,
12/31/2008,GOOGL,"96,834,102,858","80,988,331,858",23.114,,,4.482,3.429,,
11/30/2008,GOOGL,"92,210,364,939","77,797,755,939",18.437,,,4.45,3.356,,
11/28/2008,GOOGL,"92,210,364,939","77,797,755,939",,,,,,,
10/31/2008,GOOGL,"113,110,038,040","98,697,429,040",22.615,16.529,0.822,5.458,4.117,,
09/30/2008,GOOGL,"126,065,317,331","111,652,708,331",25.206,,,6.084,4.588,,
08/31/2008,GOOGL,"145,679,890,714","132,946,221,714",30.46,,,7.5,5.622,,
08/29/2008,GOOGL,"145,679,890,714","132,946,221,714",,,,,,,
07/31/2008,GOOGL,"148,969,000,465","136,235,331,465",31.147,,,7.669,5.749,,
06/30/2008,GOOGL,"165,530,894,406","152,797,225,406",34.61,,,8.522,6.388,,
05/31/2008,GOOGL,"183,995,587,427","171,861,079,427",41.167,,,10.245,7.56,,
05/30/2008,GOOGL,"183,995,587,427","171,861,079,427",,,,,,,
04/30/2008,GOOGL,"180,380,378,804","168,245,870,804",40.358,,,10.044,7.412,,
03/31/2008,GOOGL,"138,348,474,554","126,213,966,554",30.954,,,7.704,5.685,,
02/29/2008,GOOGL,"147,657,864,442","133,439,251,442",35.454,,,8.979,6.508,,
01/31/2008,GOOGL,"176,839,706,491","162,621,093,491",42.46,,,10.753,7.794,,
12/31/2007,GOOGL,"216,322,938,560","202,104,325,560",52.03,,,13.177,9.534,,
