date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
01/31/2021,AVGO,"183,224,259,659","216,695,259,659",71.347,17.271,1.133,7.959,7.699,,
12/31/2020,AVGO,"178,079,338,716","211,550,338,716",69.344,16.779,1.102,7.736,7.459,,
11/30/2020,AVGO,"163,327,853,926","198,621,853,926",75.343,16.129,1.262,7.254,6.933,,
11/27/2020,AVGO,"159,757,800,678","195,051,800,678",,,,,,,
11/13/2020,AVGO,"151,081,247,128","186,375,247,128",,,,,,,
11/12/2020,AVGO,"149,746,392,736","185,040,392,736",,,,,,,
10/31/2020,AVGO,"141,425,800,357","176,719,800,357",65.597,14.045,1.099,6.315,6.004,,
10/22/2020,AVGO,"151,028,661,955","186,322,661,955",,,,,,,
09/30/2020,AVGO,"147,367,924,909","182,661,924,909",68.353,14.641,1.145,6.581,6.256,,
09/24/2020,AVGO,"142,594,809,204","177,888,809,204",,,,,,,
09/10/2020,AVGO,"143,612,320,853","178,806,320,853",,,,,,,
08/31/2020,AVGO,"140,422,637,056","168,194,637,056",62.325,14.43,1.148,6.347,5.865,,
08/27/2020,AVGO,"136,397,116,876","164,169,116,876",,,,,,,
07/31/2020,AVGO,"127,392,188,390","155,164,188,390",56.867,13.021,0.985,5.791,5.321,,
07/20/2020,AVGO,"127,545,018,797","155,317,018,797",,,,,,,
06/30/2020,AVGO,"126,933,697,167","154,705,697,167",56.662,14.556,1.102,5.77,5.302,,
05/31/2020,AVGO,"117,144,507,379","155,446,507,379",48.224,13.369,1.011,5.388,4.807,,
04/30/2020,AVGO,"108,591,325,128","146,893,325,128",44.97,12.469,0.942,5.024,4.456,,
03/31/2020,AVGO,"94,790,527,899","133,092,527,899",39.255,10.764,0.814,4.386,3.89,,
03/12/2020,AVGO,"87,393,549,445",,,,,,,,
02/29/2020,AVGO,"108,991,116,473","136,763,116,473",42.201,11.765,0.851,5.055,4.37,,
01/31/2020,AVGO,"121,390,294,911","149,162,294,911",47.238,13.175,0.952,5.658,4.867,,
12/31/2019,AVGO,"125,710,319,169","153,482,319,169",48.92,13.643,0.986,5.86,5.04,,
11/30/2019,AVGO,"125,785,899,704","157,888,899,704",43.918,13.038,0.921,5.983,5.85,,
10/31/2019,AVGO,"116,165,035,873","148,268,035,873",40.674,12.019,0.849,5.541,5.402,,
09/30/2019,AVGO,"109,508,900,302","141,611,900,302",38.343,11.508,0.813,5.223,5.093,,
08/31/2019,AVGO,"112,115,027,280","144,335,027,280",34.259,11.779,0.832,5.403,5.057,,
07/31/2019,AVGO,"115,437,356,304","147,657,356,304",35.15,12.077,0.853,5.544,5.206,,
06/30/2019,AVGO,"114,589,459,587","146,809,459,587",34.892,13.661,0.999,5.503,5.168,,
05/31/2019,AVGO,"100,171,234,664","132,719,234,664",16.81,10.846,0.794,5.069,4.313,,
04/30/2019,AVGO,"126,037,258,144","158,585,258,144",21.269,13.793,1.009,6.414,5.427,,
03/31/2019,AVGO,"119,034,748,418","151,582,748,418",20.088,12.987,0.866,6.057,5.126,,
02/28/2019,AVGO,"109,071,169,628","122,272,169,628",9.669,12.019,0.802,5.693,4.092,,
01/31/2019,AVGO,"109,250,419,193","122,451,419,193",9.419,11.534,0.769,5.546,4.098,,
12/31/2018,AVGO,"103,560,844,706","116,761,844,706",8.928,10.941,0.729,5.257,3.885,,
11/30/2018,AVGO,"96,690,184,606","110,158,184,606",8.786,10.834,0.722,4.898,3.522,,
10/31/2018,AVGO,"92,401,215,274","105,869,215,274",8.271,10.352,0.69,4.611,3.366,,
09/30/2018,AVGO,"102,009,717,861","115,477,717,861",9.131,11.494,0.766,5.09,3.716,,
08/31/2018,AVGO,"90,557,242,747","99,968,242,747",8.62,10.638,0.709,4.738,2.824,,
07/31/2018,AVGO,"95,733,868,757","105,144,868,757",8.728,10.776,0.718,4.797,2.985,,
06/30/2018,AVGO,"104,743,048,723","114,154,048,723",9.549,12.225,0.815,5.248,3.266,,
05/31/2018,AVGO,"109,902,520,000","120,418,520,000",13.919,13.004,0.867,5.594,4.243,,
04/30/2018,AVGO,"94,234,720,398","104,750,720,398",12.668,11.547,0.77,5.091,3.638,,
03/31/2018,AVGO,"96,793,705,265","107,309,705,265",13.012,11.848,0.789,5.23,3.737,,
02/28/2018,AVGO,"101,168,639,328","107,512,639,328",61.156,12.484,0.832,5.883,4.987,,
01/31/2018,AVGO,"101,534,174,674","107,878,174,674",61.546,12.87,0.858,5.921,5.005,,
12/31/2017,AVGO,"105,165,219,827","111,509,219,827",63.747,13.298,0.887,6.133,5.184,,
11/30/2017,AVGO,"113,778,206,301","121,901,206,301",212.168,15.823,1.054,7.175,5.746,,
10/31/2017,AVGO,"107,868,503,026","115,991,503,026",201.458,15.083,0.839,6.813,5.447,,
09/30/2017,AVGO,"98,951,312,519","107,074,312,519",185.145,13.85,0.924,6.261,4.997,,
08/31/2017,AVGO,"102,839,355,762","110,962,355,762",192.42,14.43,0.962,6.507,5.193,,
07/31/2017,AVGO,"100,527,063,432","109,640,063,432",,14.749,0.983,6.524,5.175,,
06/30/2017,AVGO,"94,756,413,120","103,869,413,120",,14.881,0.992,6.164,4.878,,
05/31/2017,AVGO,"97,370,803,750","107,396,803,750",,16.234,1.083,6.452,5.116,,
04/30/2017,AVGO,"88,624,846,117","98,650,846,117",,15.083,1.005,5.949,4.71,,
03/31/2017,AVGO,"87,882,325,555","97,908,325,555",,15.129,1.009,5.899,4.617,,
02/28/2017,AVGO,"84,659,384,953","95,204,384,953",,15.015,1.001,6.102,4.481,,
01/31/2017,AVGO,"79,858,282,728","90,403,282,728",,14.205,0.947,5.771,4.227,,
12/31/2016,AVGO,"70,527,763,893","81,072,763,893",,12.579,0.839,5.114,3.733,,
11/30/2016,AVGO,"68,022,167,032","79,776,167,032",,12.658,0.777,5.394,3.493,,
10/31/2016,AVGO,"67,819,367,179","79,573,367,179",,12.987,0.84,5.387,3.483,,
09/30/2016,AVGO,"68,547,286,375","80,301,286,375",,13.316,0.861,5.458,3.52,,
08/31/2016,AVGO,"70,096,871,448","83,063,871,448","1,603.818",13.717,0.915,6.223,3.558,,
07/31/2016,AVGO,"64,066,099,750","77,033,099,750","1,472.545",12.595,0.84,5.714,3.259,,
06/30/2016,AVGO,"61,463,587,487","74,430,587,487","1,412.727",14.599,0.974,5.482,3.12,,
05/31/2016,AVGO,"61,052,248,163","62,821,248,163",30.688,12.361,0.84,6.293,11.922,,
04/30/2016,AVGO,"56,907,790,170","58,676,790,170",28.976,11.641,0.791,5.942,11.113,,
03/31/2016,AVGO,"60,324,209,820","62,093,209,820",30.716,12.376,0.866,6.299,11.78,,
02/29/2016,AVGO,"52,308,313,201","54,435,313,201",27.065,11.848,0.83,5.517,11.096,,
01/31/2016,AVGO,"36,969,421,073","39,096,421,073",27.012,12.361,0.963,5.506,7.888,,
12/31/2015,AVGO,"40,132,461,811","42,259,461,811",29.323,14.815,1.26,5.977,8.513,,
11/30/2015,AVGO,"36,068,065,058","38,675,065,058",34.694,13.316,0.782,5.566,8.425,,
10/31/2015,AVGO,"33,932,346,893","36,539,346,893",32.747,12.453,0.712,5.254,7.926,,
09/30/2015,AVGO,"34,450,440,064","37,057,440,064",33.247,12.771,0.73,5.334,8.047,,
08/31/2015,AVGO,"34,687,256,032","37,294,256,032",33.503,12.903,0.737,5.375,8.103,,
07/31/2015,AVGO,"32,502,574,658","34,892,574,658",51.498,13.21,0.755,5.726,8.004,,
06/30/2015,AVGO,"34,525,869,021","36,915,869,021",54.704,14.025,0.802,6.083,8.502,,
05/31/2015,AVGO,"38,458,176,679","41,389,176,679",80.038,16.129,0.922,7.774,10.6,,
04/30/2015,AVGO,"29,989,914,624","32,920,914,624",63.178,13.038,0.745,6.136,8.266,,
03/31/2015,AVGO,"32,581,445,576","35,512,445,576",68.638,14.164,0.773,6.667,8.981,,
02/28/2015,AVGO,"32,745,661,399","35,676,661,399",68.984,14.306,0.78,6.7,9.026,,
01/31/2015,AVGO,"26,268,507,497","30,173,507,497",88.69,13.459,0.734,6.435,8.1,,
12/31/2014,AVGO,"25,683,798,300","29,588,798,300",86.716,14.045,0.766,6.291,7.92,,
11/30/2014,AVGO,"23,754,480,842","27,995,480,842",70.226,14.771,0.806,7.175,7.668,,
10/31/2014,AVGO,"21,812,555,913","26,053,555,913",64.85,13.643,0.744,6.626,7.041,,
09/30/2014,AVGO,"22,002,230,313","26,243,230,313",65.414,14.104,0.769,6.683,7.102,,
08/31/2014,AVGO,"20,743,612,041","24,984,612,041",61.722,13.605,0.742,6.306,6.701,,
07/31/2014,AVGO,"17,464,137,532","16,354,137,532",29.151,13.624,0.743,6.324,5.537,,
06/30/2014,AVGO,"18,141,256,730","17,031,256,730",30.282,14.62,0.797,6.569,5.752,,
05/31/2014,AVGO,"17,788,852,686","16,678,852,686",29.693,15.528,0.848,6.442,5.64,,
04/30/2014,AVGO,"15,864,227,034","14,754,227,034",28.604,16.611,0.906,6.056,5.302,,
03/31/2014,AVGO,"16,091,572,650","14,981,572,650",29.014,16.921,0.923,6.142,5.378,,
02/28/2014,AVGO,"15,414,532,409","14,304,532,409",27.793,16.34,0.891,5.884,5.152,,
01/31/2014,AVGO,"13,599,788,216","12,602,788,216",24.949,14.641,0.799,5.464,4.712,,
12/31/2013,AVGO,"13,162,081,008","12,165,081,008",24.146,16.393,0.894,5.288,4.561,,
11/30/2013,AVGO,"11,142,250,961","10,282,250,961",20.805,13.643,0.78,4.659,4.087,,
10/31/2013,AVGO,"11,243,644,651","10,383,644,651",21.13,13.85,0.792,4.732,4.125,,
09/30/2013,AVGO,"10,662,034,153","9,802,034,153",20.037,13.141,0.751,4.488,3.911,,
08/31/2013,AVGO,"9,530,987,354","8,670,987,354",17.912,12.136,0.693,4.011,3.496,,
07/31/2013,AVGO,"9,056,720,569","7,840,720,569",16.903,12.563,0.718,3.882,3.469,,
06/30/2013,AVGO,"9,229,558,747","8,013,558,747",17.226,12.579,0.719,3.956,3.535,,
05/31/2013,AVGO,"9,315,977,837","8,099,977,837",17.387,12.547,0.717,3.993,3.568,,
04/30/2013,AVGO,"7,871,287,520","6,723,287,520",14.204,10.571,0.604,3.365,3.126,,
03/31/2013,AVGO,"8,841,652,752","7,693,652,752",15.956,13.351,0.89,3.78,3.511,,
02/28/2013,AVGO,"8,427,892,958","7,279,892,958",15.209,12.3,0.821,3.603,3.347,,
01/31/2013,AVGO,"8,790,208,795","7,709,208,795",15.898,12.674,0.845,3.783,3.634,,
12/31/2012,AVGO,"7,777,946,339","6,696,946,339",14.067,11.806,0.787,3.347,3.215,,
11/30/2012,AVGO,"8,616,259,934","7,535,259,934",15.6,10.515,0.701,3.712,3.562,,
10/31/2012,AVGO,"8,108,121,527","7,027,121,527",14.68,11.025,0.735,3.493,3.352,,
09/30/2012,AVGO,"8,537,230,323","7,567,230,323",15.635,11.641,0.776,3.687,3.73,,
08/31/2012,AVGO,"8,954,725,739","7,984,725,739",16.399,11.682,0.779,3.867,3.912,,
07/31/2012,AVGO,"9,032,558,529","8,062,558,529",16.547,11.82,0.788,3.902,3.946,,
06/30/2012,AVGO,"8,788,397,077","7,838,397,077",16.244,11.614,0.774,3.816,4.056,,
05/31/2012,AVGO,"8,102,951,065","7,152,951,065",14.977,11.136,0.949,3.518,3.739,,
04/30/2012,AVGO,"8,438,162,479","7,488,162,479",15.602,11.534,0.983,3.665,3.894,,
03/31/2012,AVGO,"9,504,895,623","8,690,895,623",17.633,13.106,1.118,4.181,4.659,,
02/29/2012,AVGO,"9,168,985,527","8,354,985,527",17.018,12.531,1.068,4.035,4.495,,
01/31/2012,AVGO,"8,273,251,903","7,459,251,903",15.357,11.848,0.994,3.641,4.056,,
12/31/2011,AVGO,"7,053,583,595","6,230,583,595",13.178,10.194,0.854,3.113,3.516,,
11/30/2011,AVGO,"7,359,192,614","6,536,192,614",13.662,10.672,0.854,3.228,3.669,,
10/31/2011,AVGO,"8,306,147,546","7,483,147,546",15.42,11.947,0.956,3.643,4.141,,
09/30/2011,AVGO,"8,044,563,669","7,346,563,669",14.629,11.481,0.919,3.603,4.302,,
08/31/2011,AVGO,"8,128,656,180","7,430,656,180",14.781,11.779,0.942,3.641,4.347,,
07/31/2011,AVGO,"8,297,937,024","7,707,937,024",15.427,11.82,0.946,3.767,4.61,,
06/30/2011,AVGO,"9,376,200,028","8,786,200,028",17.431,13.175,1.054,4.256,5.235,,
05/31/2011,AVGO,"8,318,651,870","7,728,651,870",15.5,11.947,0.956,3.785,4.645,,
04/30/2011,AVGO,"8,205,685,898","7,849,685,898",16.647,12.255,0.981,3.787,4.991,,
03/31/2011,AVGO,"7,626,922,637","7,270,922,637",15.473,11.455,0.916,3.52,4.639,,
02/28/2011,AVGO,"8,296,370,735","7,940,370,735",16.91,12.61,1.009,3.847,5.046,,
01/31/2011,AVGO,"6,988,792,988","6,632,792,988",14.284,11.074,0.886,3.249,4.251,,
12/31/2010,AVGO,"6,864,152,093","6,539,152,093",16.812,10.953,0.877,3.339,4.561,,
11/30/2010,AVGO,"6,263,481,711","5,938,481,711",15.45,10.823,0.866,3.069,4.162,,
10/31/2010,AVGO,"5,907,547,104","5,776,547,104",26.538,,,3.077,4.441,,
09/30/2010,AVGO,"5,388,123,392","5,257,123,392",24.204,,,2.807,4.042,,
08/31/2010,AVGO,"4,823,220,184","4,692,220,184",21.667,,,2.512,3.618,,
07/31/2010,AVGO,"5,192,416,025","5,172,416,025",49.455,,,2.89,4.327,,
06/30/2010,AVGO,"5,025,380,583","5,005,380,583",47.864,,,2.797,4.188,,
05/31/2010,AVGO,"4,927,545,539","4,907,545,539",46.932,,,2.742,4.106,,
04/30/2010,AVGO,"4,874,976,039","4,854,976,039",46.614,,,2.724,4.062,,
03/31/2010,AVGO,"4,887,454,647","4,978,454,647",,,,2.946,4.496,,
02/28/2010,AVGO,"4,314,032,916","4,405,032,916",,,,2.601,3.969,,
01/31/2010,AVGO,"4,101,927,769","4,228,927,769",,,,2.565,3.945,,
12/31/2009,AVGO,"4,305,336,086","4,432,336,086",,,,2.699,4.14,,
11/30/2009,AVGO,"3,733,331,346","3,860,331,346",,,,2.341,3.59,,
10/31/2009,AVGO,,,,,,2.148,,,
09/30/2009,AVGO,,,,,,2.445,,,
08/31/2009,AVGO,,,,,,2.606,,,
