date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
05/31/2018,NVDA,"153,079,330,000","147,779,330,000",41.962,34.364,3.043,14.43,19.837,,
04/30/2018,NVDA,"136,522,499,404","131,419,499,404",46.66,33.784,3.058,14.632,18.274,,
03/31/2018,NVDA,"140,583,573,308","135,480,573,308",48.048,35.587,3.612,15.067,18.817,,
02/28/2018,NVDA,"146,410,000,000","141,307,000,000",50.207,38.023,3.862,15.745,19.597,,
01/31/2018,NVDA,"148,954,800,000","144,649,800,000",60.993,48.309,3.333,17.711,23.45,,
12/31/2017,NVDA,"117,261,000,000","112,956,000,000",48.015,38.314,2.636,13.942,18.46,,
11/30/2017,NVDA,"121,630,260,000","117,325,260,000",49.804,39.841,2.652,14.462,19.148,,
10/31/2017,NVDA,"124,086,000,000","120,287,000,000",58.753,45.872,3.054,16.296,20.774,,
09/30/2017,NVDA,"107,262,000,000","103,463,000,000",50.787,44.053,2.936,14.087,17.958,,
08/31/2017,NVDA,"101,664,000,000","97,865,000,000",48.136,42.194,2.813,13.352,17.021,,
07/31/2017,NVDA,"96,693,450,000","92,702,450,000",53.99,47.619,4.769,14.21,15.769,,
06/30/2017,NVDA,"86,013,200,000","82,022,200,000",48.027,42.373,4.242,12.641,14.027,,
05/31/2017,NVDA,"85,888,250,000","81,897,250,000",47.957,42.373,4.236,12.622,14.007,,
04/30/2017,NVDA,"62,010,206,388","58,032,206,388",40.584,31.847,3.184,9.796,10.762,,
03/31/2017,NVDA,"64,762,912,577","60,784,912,577",42.385,33.223,3.326,10.231,11.24,,
02/28/2017,NVDA,"59,771,720,000","55,789,720,000",39.486,31.646,3.166,9.531,10.373,,
01/31/2017,NVDA,"63,870,300,000","60,248,300,000",55.99,34.483,2.366,11.095,11.997,,
12/31/2016,NVDA,"57,532,860,000","53,910,860,000",54.738,35.211,2.414,10.847,10.806,,
11/30/2016,NVDA,"49,695,800,000","46,073,800,000",47.282,34.364,2.363,9.369,9.334,,
10/31/2016,NVDA,"38,070,600,000","34,699,600,000",46.51,30.121,2.695,7.798,8.498,,
09/30/2016,NVDA,"36,658,200,000","33,287,200,000",44.784,30.488,2.722,7.508,8.183,,
08/31/2016,NVDA,"32,816,900,000","29,445,900,000",40.092,27.624,2.763,6.722,7.325,,
07/31/2016,NVDA,"30,491,400,000","27,246,400,000",48.803,29.412,2.943,6.372,7.267,,
06/30/2016,NVDA,"25,103,340,000","21,858,340,000",40.179,24.096,2.411,5.246,5.983,,
05/31/2016,NVDA,"24,948,480,000","21,703,480,000",39.932,25.063,2.593,5.213,5.946,,
04/30/2016,NVDA,"19,347,813,854","15,820,813,854",32.898,20.202,2.228,4.035,4.329,,
03/31/2016,NVDA,"19,402,268,720","15,875,268,720",32.991,20.202,2.227,4.047,4.342,,
02/29/2016,NVDA,"16,871,680,000","13,344,680,000",29.037,17.794,1.961,3.562,3.775,,
01/31/2016,NVDA,"15,758,020,000","12,447,020,000",27.374,17.986,1.986,3.38,3.529,,
12/31/2015,NVDA,"17,732,480,000","14,421,480,000",30.804,28.329,3.129,3.804,3.971,,
11/30/2015,NVDA,"17,065,360,000","13,754,360,000",29.645,27.027,2.989,3.661,3.822,,
10/31/2015,NVDA,"15,291,430,000","12,197,430,000",30.181,25.317,3.474,3.318,3.654,,
09/30/2015,NVDA,"13,286,350,000","10,192,350,000",26.223,22.422,2.332,2.883,3.175,,
08/31/2015,NVDA,"12,116,720,000","9,022,720,000",23.915,20.121,2.093,2.63,2.895,,
07/31/2015,NVDA,"10,733,100,000","7,345,100,000",17.813,19.57,2.081,2.373,2.356,,
06/30/2015,NVDA,"10,819,180,000","7,431,180,000",17.955,19.608,2.085,2.392,2.375,,
05/31/2015,NVDA,"11,905,940,000","8,517,940,000",19.759,21.552,2.295,2.632,2.613,,
04/30/2015,NVDA,"12,277,643,262","9,052,732,262",19.817,15.456,1.692,2.67,2.779,,
03/31/2015,NVDA,"11,575,115,353","8,350,204,353",18.683,14.663,1.202,2.517,2.62,,
02/28/2015,NVDA,"12,020,780,780","8,795,869,780",19.696,15.456,1.268,2.653,2.721,,
01/31/2015,NVDA,"10,465,054,165","7,616,493,165",18.828,14.025,1.144,2.387,2.489,,
12/31/2014,NVDA,"10,897,914,865","8,049,353,865",19.657,17.575,1.431,2.492,2.592,,
11/30/2014,NVDA,"11,397,968,813","8,549,407,813",20.559,18.382,1.6,2.606,2.711,,
10/31/2014,NVDA,"10,589,021,151","7,589,058,151",21.473,17.391,1.542,2.559,2.46,,
09/30/2014,NVDA,"9,998,333,687","6,998,370,687",20.275,16.779,1.487,2.417,2.323,,
08/31/2014,NVDA,"10,540,248,792","7,540,285,792",21.374,17.699,1.568,2.547,2.448,,
07/31/2014,NVDA,"9,764,409,655","6,796,551,655",20.588,17.361,1.607,2.382,2.343,,
06/30/2014,NVDA,"10,344,694,571","7,376,836,571",21.812,19.724,1.825,2.523,2.483,,
05/31/2014,NVDA,"10,601,359,054","7,633,501,054",22.353,20.576,1.905,2.586,2.544,,
04/30/2014,NVDA,"10,293,438,089","6,995,503,089",24.959,20.704,1.946,2.659,2.31,,
03/31/2014,NVDA,"9,981,346,842","6,683,411,842",24.203,20.576,1.936,2.578,2.24,,
02/28/2014,NVDA,"10,439,779,970","7,141,844,970",24.838,21.008,1.975,2.646,2.343,,
01/31/2014,NVDA,"8,917,548,723","5,901,609,723",20.39,16.584,1.913,2.323,2.064,,
12/31/2013,NVDA,"9,107,940,520","6,092,001,520",20.805,20.325,2.346,2.37,2.108,,
11/30/2013,NVDA,"8,869,155,562","5,853,216,562",20.26,20.04,2.314,2.308,2.053,,
10/31/2013,NVDA,"8,788,325,599","5,870,117,599",16.877,17.668,1.889,2.206,2.106,,
09/30/2013,NVDA,"9,002,985,471","6,084,777,471",17.289,18.018,1.927,2.26,2.158,,
08/31/2013,NVDA,"8,534,321,060","5,616,113,060",16.389,17.513,1.873,2.142,2.046,,
07/31/2013,NVDA,"8,342,223,378","4,647,205,378",15.522,15.601,1.667,2.089,1.729,,
06/30/2013,NVDA,"8,113,946,396","4,418,928,396",15.097,15.175,1.622,2.032,1.682,,
05/31/2013,NVDA,"8,362,450,452","4,667,432,452",15.559,15.625,1.671,2.094,1.733,,
04/30/2013,NVDA,"8,511,430,014","4,802,545,014",15.3,15.106,1.303,2.011,1.763,,
03/31/2013,NVDA,"7,930,402,838","4,221,517,838",14.256,12.18,1.077,1.873,1.643,,
02/28/2013,NVDA,"7,808,132,656","4,099,247,656",14.067,12.18,1.078,1.849,1.617,,
01/31/2013,NVDA,"7,561,430,202","4,146,285,202",15.325,11.641,0.992,1.856,1.601,,
12/31/2012,NVDA,"7,660,670,783","4,245,525,783",15.325,11.249,0.958,1.856,1.622,,
11/30/2012,NVDA,"7,479,464,052","4,064,319,052",14.963,10.695,1.404,1.813,1.584,,
10/31/2012,NVDA,"7,418,227,997","4,003,082,997",14.969,10.142,1.276,1.813,1.571,,
09/30/2012,NVDA,"8,263,813,068","5,005,950,068",17.553,11.299,1.421,2.075,1.856,,
08/31/2012,NVDA,"8,691,251,675","5,433,388,675",18.461,12.674,1.595,2.182,1.951,,
07/31/2012,NVDA,"8,378,607,635","5,120,744,635",17.816,12.484,1.59,2.106,1.881,,
06/30/2012,NVDA,"8,551,872,786","5,441,890,786",16.854,12.707,1.618,2.16,1.995,,
05/31/2012,NVDA,"7,691,735,074","4,581,753,074",15.159,13.28,0.905,1.942,1.794,,
04/30/2012,NVDA,"8,030,023,352","4,920,041,352",15.854,14.535,1.118,2.032,1.873,,
03/31/2012,NVDA,"9,509,400,731","6,401,263,731",16.378,16.447,1.121,2.373,2.294,,
02/29/2012,NVDA,"9,274,699,891","6,166,562,891",16.117,16.978,1.468,2.336,2.237,,
01/31/2012,NVDA,"9,042,067,155","5,933,930,155",15.713,14.815,0.985,2.277,2.181,,
12/31/2011,NVDA,"8,463,656,622","5,737,251,622",13.2,12.438,0.749,2.155,2.13,,
11/30/2011,NVDA,"9,544,513,204","6,818,108,204",14.886,13.85,0.834,2.431,2.402,,
10/31/2011,NVDA,"8,935,165,002","6,208,760,002",14.095,13.21,0.911,2.302,2.249,,
09/30/2011,NVDA,"7,552,629,336","5,100,626,336",13.747,11.173,0.771,2.063,2.047,,
08/31/2011,NVDA,"8,035,611,228","5,583,608,228",14.626,11.682,0.835,2.194,2.178,,
07/31/2011,NVDA,"8,301,988,419","5,598,404,419",32.929,11.508,0.799,2.346,2.408,,
06/30/2011,NVDA,"9,565,595,478","6,862,011,478",37.94,13.021,0.904,2.703,2.774,,
05/31/2011,NVDA,"12,029,779,315","9,326,195,315",47.714,16.584,1.151,3.399,3.489,,
04/30/2011,NVDA,"11,902,508,580","9,435,334,580",46.512,16.026,1.112,3.323,3.741,,
03/31/2011,NVDA,"10,986,015,419","8,518,841,419",42.93,14.771,0.959,3.067,3.453,,
02/28/2011,NVDA,"13,336,672,184","10,869,498,184",52.698,18.382,1.186,3.765,4.192,,
01/31/2011,NVDA,"14,078,252,367","11,611,078,367",55.628,27.027,1.899,3.974,4.425,,
12/31/2010,NVDA,"8,947,400,000","7,198,634,000",40.526,21.231,1.488,2.445,3.088,,
11/30/2010,NVDA,"7,811,566,000","6,062,800,000",35.813,18.832,1.322,2.161,2.696,,
10/31/2010,NVDA,"6,899,767,000","5,151,001,000",27.955,,,1.828,2.499,,
09/30/2010,NVDA,"6,705,468,000","4,956,702,000",27.167,,,1.776,2.429,,
08/31/2010,NVDA,"5,352,550,000","3,603,784,000",21.686,,,1.418,1.939,,
07/31/2010,NVDA,"5,258,518,000","3,517,720,000",19.146,,,1.409,1.838,,
06/30/2010,NVDA,"5,842,162,000","4,101,364,000",21.271,,,1.565,2.042,,
05/31/2010,NVDA,"7,518,708,000","5,777,910,000",27.375,,,2.015,2.628,,
04/30/2010,NVDA,"8,939,258,719","7,198,460,719",32.729,,,2.409,3.125,,
03/31/2010,NVDA,"9,900,897,627","8,197,120,627",,,,2.875,3.715,,
02/28/2010,NVDA,"9,095,746,786","7,391,969,786",,,,2.676,3.413,,
01/31/2010,NVDA,"8,539,911,000","6,930,592,000",,,,2.966,3.565,,
12/31/2009,NVDA,"10,365,532,000","8,756,213,000",,,,3.6,4.277,,
11/30/2009,NVDA,"7,246,994,000","5,637,675,000",,,,2.517,2.99,,
10/31/2009,NVDA,"6,551,688,000","5,110,643,000",,,,2.302,2.915,,
09/30/2009,NVDA,"8,233,434,000","6,792,389,000",,,,2.892,3.664,,
08/31/2009,NVDA,"7,954,056,000","6,513,011,000",,,,2.794,3.539,,
07/31/2009,NVDA,"7,062,366,000","5,621,321,000",,,,2.488,3.142,,
06/30/2009,NVDA,"6,166,598,000","4,853,802,000",,,,2.095,2.659,,
05/31/2009,NVDA,"5,696,866,000","4,384,070,000",,,,1.936,2.457,,
04/30/2009,NVDA,"6,227,366,719","4,914,570,719",,,,2.13,2.686,,
03/31/2009,NVDA,"5,348,591,973","4,118,835,973",,,,1.578,2.234,,
02/28/2009,NVDA,"4,446,882,335","3,217,126,335",,,,1.325,1.857,,
01/31/2009,NVDA,"4,269,651,517","2,964,763,517",12.823,,,1.141,1.717,,
12/31/2008,NVDA,"4,334,099,087","3,029,211,087",13.016,,,1.159,1.743,,
11/30/2008,NVDA,"4,011,861,237","2,706,973,237",12.048,,,1.072,1.613,,
10/31/2008,NVDA,"4,704,672,615","3,531,417,615",14.129,,,1.258,1.892,,
09/30/2008,NVDA,"5,960,992,373","4,787,737,373",11.989,,,1.478,2.239,,
08/31/2008,NVDA,"7,035,195,481","5,861,940,481",14.149,,,1.744,2.642,,
07/31/2008,NVDA,"6,346,153,356","5,172,898,356",12.806,,,1.579,2.383,,
06/30/2008,NVDA,"10,384,614,583","9,211,359,583",13.468,8.929,,2.571,3.794,,
05/31/2008,NVDA,"13,701,922,019","12,528,667,019",17.77,,,3.392,5.006,,
04/30/2008,NVDA,"11,399,777,226","10,226,522,226",14.784,,,2.822,4.165,,
03/31/2008,NVDA,"10,979,138,055","9,805,883,055",15.107,59.88,,2.93,4.194,,
02/29/2008,NVDA,"11,916,424,357","10,743,169,357",16.328,,,3.167,4.552,,
01/31/2008,NVDA,"13,699,152,638","12,525,897,638",18.771,,,3.641,5.233,,
12/31/2007,NVDA,"18,900,540,797","17,727,285,797",29.409,,,5.532,7.628,,
11/30/2007,NVDA,"17,522,723,596","16,349,468,596",27.265,,,5.128,7.072,,
10/31/2007,NVDA,"19,656,117,971","18,482,862,971",30.584,,,5.753,7.932,,
09/30/2007,NVDA,"19,888,958,041","18,715,703,041",37.475,,,6.217,8.799,,
08/31/2007,NVDA,"18,718,158,451","17,544,903,451",35.269,,,5.851,8.281,,
07/31/2007,NVDA,"16,734,067,109","15,560,812,109",31.546,,,5.233,7.404,,
06/30/2007,NVDA,"14,984,461,192","13,811,206,192",33.033,,,5.03,7.149,,
05/31/2007,NVDA,"12,564,675,653","11,391,420,653",27.698,,,4.218,5.995,,
04/30/2007,NVDA,"11,930,257,288","10,757,002,288",26.3,,,4.005,5.692,,
03/31/2007,NVDA,"10,361,902,360","9,188,647,360",25.014,,,3.67,5.163,,
02/28/2007,NVDA,"11,185,051,099","10,011,796,099",26.943,,,3.953,5.573,,
01/31/2007,NVDA,"11,058,768,264","9,885,513,264",26.639,,,3.908,5.51,,
12/31/2006,NVDA,"13,158,720,042","11,985,465,042",36.445,,,4.961,7.129,,
11/30/2006,NVDA,"13,151,609,143","11,978,354,143",36.425,,,4.959,7.125,,
10/31/2006,NVDA,"12,391,657,925","11,218,402,925",34.338,,,4.675,6.714,,
09/30/2006,NVDA,"10,515,318,554","9,792,384,554",33.045,,,4.334,6.355,,
08/31/2006,NVDA,"10,344,742,248","9,621,808,248",32.509,,,4.264,6.252,,
07/31/2006,NVDA,"7,867,828,579","7,144,894,579",24.725,,,3.243,4.755,,
06/30/2006,NVDA,"7,505,002,579","6,782,068,579",24.32,,,3.211,4.665,,
05/31/2006,NVDA,"8,100,749,613","7,377,815,613",26.251,,,3.466,5.036,,
04/30/2006,NVDA,"10,295,283,312","9,572,349,312",35.4,,,4.498,7.062,,
03/31/2006,NVDA,"9,991,033,774","9,268,099,774",34.685,,,4.407,6.854,,
02/28/2006,NVDA,"8,077,693,648","7,354,759,648",28.549,,,3.628,5.541,,
01/31/2006,NVDA,"7,705,773,529","6,982,839,529",27.235,,,3.461,5.286,,
12/31/2005,NVDA,"6,258,202,639","5,535,268,639",26.1,,,2.858,4.638,,
11/30/2005,NVDA,"6,188,020,389","5,465,086,389",25.807,,,2.826,4.586,,
10/31/2005,NVDA,"5,740,092,179","5,017,158,179",23.951,,,2.623,4.254,,
09/30/2005,NVDA,"5,782,764,193","5,059,830,193",28.8,,,2.72,4.535,,
08/31/2005,NVDA,"5,175,472,738","4,452,538,738",25.775,,,2.434,4.058,,
07/31/2005,NVDA,"4,562,526,175","3,839,592,175",33.398,,,2.257,3.708,,
06/30/2005,NVDA,"4,514,567,592","3,791,633,592",32.978,,,2.228,3.669,,
05/31/2005,NVDA,"4,578,771,772","3,855,837,772",33.447,,,2.26,3.721,,
04/30/2005,NVDA,"3,703,405,306","3,034,216,306",38.457,,,1.925,3.143,,
03/31/2005,NVDA,"4,020,455,832","3,351,266,832",41.491,,,2.077,3.412,,
02/28/2005,NVDA,"4,841,505,157","4,172,316,157",50.838,,,2.545,4.109,,
01/31/2005,NVDA,"3,827,778,482","3,158,589,482",40.194,,,2.012,3.249,,
12/31/2004,NVDA,"3,915,976,065","3,329,486,065",53.511,,,2.168,3.533,,
11/30/2004,NVDA,"3,179,652,891","2,593,162,891",43.45,,,1.76,2.869,,
10/31/2004,NVDA,"2,403,898,799","1,792,612,799",45.196,,,1.352,2.195,,
09/30/2004,NVDA,"2,418,178,456","1,806,892,456",45.352,,,1.357,2.208,,
08/31/2004,NVDA,"2,075,103,551","1,463,817,551",38.918,,,1.165,1.895,,
07/31/2004,NVDA,"2,566,782,159","1,912,867,159",35.844,,,1.43,2.363,,
06/30/2004,NVDA,"3,396,607,569","2,742,692,569",47.583,,,1.898,3.127,,
05/31/2004,NVDA,"3,877,807,470","3,223,892,470",54.324,,,2.167,3.57,,
04/30/2004,NVDA,"3,403,202,519","2,749,287,519",47.699,,,1.903,3.133,,
03/31/2004,NVDA,"4,367,956,058","3,768,784,058",61.367,,,2.5,4.155,,
02/29/2004,NVDA,"3,650,418,548","3,051,246,548",51.72,,,2.107,3.473,,
01/31/2004,NVDA,"3,650,418,548","3,046,714,548",37.694,,,2.087,3.615,,
12/31/2003,NVDA,"3,762,407,823","3,158,703,823",39.303,,,2.176,3.726,,
11/30/2003,NVDA,"3,442,927,503","2,839,223,503",35.966,,,1.991,3.41,,
10/31/2003,NVDA,"2,865,781,344","2,262,077,344",29.952,,,1.658,2.838,,
09/30/2003,NVDA,"2,564,702,357","1,863,165,357",55.016,,,1.515,2.575,,
08/31/2003,NVDA,"2,918,011,386","2,216,474,386",62.595,,,1.723,2.93,,
07/31/2003,NVDA,"3,064,226,692","2,362,689,692",65.764,,,1.811,3.077,,
06/30/2003,NVDA,"3,644,228,864","2,904,287,864",142.902,,,2.178,3.793,,
05/31/2003,NVDA,"4,162,787,838","3,422,846,838",163.236,,,2.488,4.332,,
04/30/2003,NVDA,"2,268,314,834","1,528,373,834",89.009,,,1.357,2.361,,
03/31/2003,NVDA,"2,048,388,432","1,330,531,432",23.841,,,1.135,2.196,,
02/28/2003,NVDA,"1,990,314,914","1,272,457,914",23.36,,,1.112,2.134,,
01/31/2003,NVDA,"1,627,579,233","909,722,233",19.103,,,0.91,1.745,,
12/31/2002,NVDA,"1,814,616,427","1,214,959,427",17.171,,,1.01,2.064,,
11/30/2002,NVDA,"2,700,641,130","2,100,984,130",25.555,,,1.503,3.071,,
10/31/2002,NVDA,"1,875,164,550","1,275,507,550",17.753,,,1.044,2.133,,
09/30/2002,NVDA,"1,309,912,951","797,034,951",7.221,,,0.789,1.483,,
