,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
361,AMZN250711P00135000,2025-06-13 14:24:00,135,0.04,0.00,0.00,0.00,0.00%,1.0,0.0,0.5,"Jul 11, 2025",2025-07-11,put,27,2025-06-13,medium
363,AMZN250711P00145000,2025-06-16 09:30:00,145,0.05,0.00,0.00,0.00,0.00%,2.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
364,AMZN250711P00150000,2025-06-17 15:56:00,150,0.07,0.00,0.00,0.00,0.00%,1.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
365,AMZN250711P00155000,2025-06-16 10:34:00,155,0.09,0.00,0.00,0.00,0.00%,300.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
366,AMZN250711P00160000,2025-06-16 14:17:00,160,0.11,0.00,0.00,0.00,0.00%,7.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
367,AMZN250711P00165000,2025-06-17 15:14:00,165,0.15,0.00,0.00,0.00,0.00%,202.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
368,AMZN250711P00170000,2025-06-17 14:50:00,170,0.23,0.00,0.00,0.00,0.00%,13.0,0.0,0.25,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
369,AMZN250711P00175000,2025-06-17 15:53:00,175,0.28,0.00,0.00,0.00,0.00%,417.0,0.0,0.125,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
370,AMZN250711P00180000,2025-06-17 15:46:00,180,0.40,0.00,0.00,0.00,0.00%,22.0,0.0,0.125,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
371,AMZN250711P00185000,2025-06-17 15:51:00,185,0.56,0.00,0.00,0.00,0.00%,217.0,0.0,0.125,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
372,AMZN250711P00190000,2025-06-17 15:57:00,190,0.76,0.00,0.00,0.00,0.00%,126.0,0.0,0.125,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
373,AMZN250711P00195000,2025-06-17 15:44:00,195,1.16,0.00,0.00,0.00,0.00%,69.0,0.0,0.0625,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
374,AMZN250711P00200000,2025-06-17 15:59:00,200,1.75,0.00,0.00,0.00,0.00%,223.0,0.0,0.0625,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
375,AMZN250711P00205000,2025-06-17 15:59:00,205,2.63,0.00,0.00,0.00,0.00%,164.0,0.0,0.0313,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
376,AMZN250711P00210000,2025-06-17 15:47:00,210,3.90,0.00,0.00,0.00,0.00%,181.0,0.0,0.015600000000000001,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
377,AMZN250711P00215000,2025-06-17 15:59:00,215,5.80,0.00,0.00,0.00,0.00%,465.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
378,AMZN250711P00220000,2025-06-17 14:53:00,220,8.50,0.00,0.00,0.00,0.00%,30.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
379,AMZN250711P00225000,2025-06-17 15:23:00,225,11.58,0.00,0.00,0.00,0.00%,21.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
380,AMZN250711P00230000,2025-06-17 14:53:00,230,15.76,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
381,AMZN250711P00235000,2025-06-17 14:53:00,235,20.23,0.00,0.00,0.00,0.00%,11.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
382,AMZN250711P00240000,2025-06-17 14:05:00,240,24.75,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
386,AMZN250718C00100000,2025-06-17 10:28:00,100,116.50,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
388,AMZN250718C00110000,2025-06-16 11:26:00,110,106.97,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
