"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2024-01-01T23:00:00.000Z","139.56","-0.97","-1.11","20,071,900","55.03","144.99","137.22","129.44","42.13","134.99","134.99","134.99","145.71","-34.03","138.59","1.05","0.78","-18.08","-1,772,761.02","0","0.35","51.57","2.22","138.60","0.05","3.19","0.16","100.00","86.32","583,164,700.00","143.20","-136.82","135.04","73.96","78.83","73.96","78.83","49.84","46.14","144.73","141.21","137.68","6.92","","105.80","108.97","","99.87","55.03","49.50","0.10","0.11","-0.01","4.59","1.14","2.41","31.66","-31.66","-32.68","-0.12","50.00","136.34","42.62","25.20","-1.00","149.00","137.00","11,923,327.39","0.30","3.61","1.72","0.39","142.49","","138.09","146.78","132.24","152.64","123.55","161.33","117.69","0.98","135.94","367,522,100.00","109.19","","141.73","134.99","128.24","0.18","137.22","134.99","125.97","134.99","63.73","4.86","138.60","24.95","0.14","1.72","1.39","0.32","131.06","0.71","0.69","133.25","143.20","-101,678.48","562,435.97","-664,114.45","152.92","139.93","126.94","63.41","140.70","136.67","133.86","131.92","147.22","16.47","143.95","2.88","148.34","141.28","134.21","140.39","140.59","140.27","139.93","139.59","139.12","137.56","137.22","136.92","136.65","136.38","135.85","0.97","2.37","-2.69","0","143.95","131.06","1.19","-1.69","4,004,822.14","1.41","1.95","3.30","14.55","143.95","136.67","129.40","0.71","-1.82","","","9.95","39.37","37.59","","26.66","-2.61","0.29","0.04","-5.48","-5.46","11.33","144.99","137.22","129.44","65.05","0.72","0.05","4.32","2.70","134.03","146.61","132.51","50.00","71.43","21.43","134.90","137.27","139.96","27.86","24.56","18.02","8,751.02","42.13"
"2024-01-02T23:00:00.000Z","140.36","0.57","0.44","18,974,300","56.98","144.97","137.71","130.44","44.06","135.06","135.06","135.06","","-27.82","139.05","1.07","0.77","-28.63","-1,730,227.84","0.01","0.35","50.73","1.92","139.05","0.06","2.66","0.17","100.00","89.05","602,139,000.00","142.96","95.70","135.04","71.58","74.79","71.58","74.79","36.72","44.43","144.24","140.71","137.19","6.40","","117.48","102.49","","99.94","56.98","51.44","0.11","0.10","0.01","4.51","1.12","1.25","41.29","-41.29","-14.23","0.18","55.00","136.17","43.72","29.50","-1.00","149.00","137.00","12,032,094.22","0.30","5.03","1.65","0.52","142.49","","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","136.58","386,496,400.00","109.82","","141.81","135.06","128.30","0.38","137.71","135.06","126.16","135.06","70.94","6.72","139.04","24.98","0.14","1.65","1.45","0.20","131.06","0.60","0.57","134.57","142.96","265,913.37","520,075.60","-254,162.23","153.03","140.01","126.99","68.60","140.84","136.67","134.11","131.92","150.22","12.51","143.95","2.66","148.48","141.41","134.34","140.38","140.51","140.29","140.01","139.71","139.27","137.74","137.39","137.09","136.81","136.54","136.00","0.97","2.63","-2.26","0","143.95","131.06","1.53","-1.13","5,601,204.39","0.87","1.41","3.95","14.55","143.95","136.67","129.40","0.93","-1.12","","","10.03","45.88","38.44","","25.74","-1.85","6.28","0.05","-5.50","-5.48","10.55","144.97","137.71","130.44","68.26","0.46","0.08","3.44","2.69","134.03","147.60","133.12","50.00","64.29","14.29","135.38","138.01","140.28","27.16","22.83","17.35","8,846.72","44.06"
"2024-01-03T23:00:00.000Z","138.04","-1.65","-1.79","18,253,300","50.17","144.83","137.99","131.14","41.47","135.06","135.06","135.06","","-45.83","139.39","1.06","0.79","-28.18","-1,734,702.10","0","0.34","43.83","1.91","139.40","0.02","2.63","0.17","93.15","89.87","583,885,700.00","141.97","-213.53","135.04","64.11","69.88","64.11","69.88","10.19","38.20","143.55","140.03","136.52","5.79","","107.35","107.42","","92.97","50.17","49.38","0.07","0.10","-0.03","4.12","1.02","1.16","51.86","-51.86","-51.73","-0.17","50.00","134.22","43.61","33.24","-1.00","149.00","137.00","11,730,385.83","0.30","3.04","1.39","-0.52","142.49","","138.09","146.78","132.24","152.64","123.55","161.33","117.69","0.98","137.17","368,243,100.00","108.00","","141.81","135.06","128.31","-2.29","137.99","135.06","126.34","135.06","64.60","4.07","139.43","25.07","0.14","1.39","1.44","-0.04","131.06","0.40","0.31","136.34","141.97","-198,155.09","417,471.21","-615,626.31","152.68","139.65","126.62","59.36","140.84","136.67","134.69","131.92","148.73","15.12","143.95","2.63","148.31","141.25","134.19","139.21","139.69","139.79","139.65","139.45","139.12","137.76","137.43","137.13","136.86","136.60","136.07","0.97","2.70","-1.82","-1.00","143.95","137.74","1.29","-1.33","-1,248,651.90","0.23","0.87","3.41","14.22","143.95","136.84","129.73","-0.94","-3.44","","","8.83","19.30","39.28","","-16.98","-2.84","5.52","0","-5.52","-5.50","9.92","144.83","137.99","131.14","50.38","0.60","0.06","2.77","2.69","134.03","145.40","130.68","50.00","57.14","7.14","135.84","138.54","140.35","25.26","22.35","16.55","8,633.18","41.47"
"2024-01-04T23:00:00.000Z","137.39","-0.47","-0.61","15,433,200","48.43","144.45","138.29","132.12","40.05","135.01","135.01","135.01","","-57.93","139.71","1.08","0.84","-47.89","-1,943,404.13","0.01","0.35","43.42","1.90","139.73","0.01","1.96","0.16","77.10","87.32","568,452,500.00","140.58","-78.11","135.04","56.14","63.94","56.14","63.94","-19.05","27.80","142.71","139.26","135.80","4.84","","107.24","115.88","","46.98","48.43","46.90","0.01","0.08","-0.07","3.66","0.80","1.44","64.38","-64.38","-43.77","-0.37","50.00","130.81","41.91","36.43","1.00","139.00","131.00","11,657,714.97","0.29","3.15","1.13","-0.92","142.49","","138.09","146.78","132.24","152.64","123.55","161.33","117.69","0.98","143.95","352,809,900.00","107.49","","141.76","135.01","128.26","-2.95","138.29","135.01","126.50","135.01","67.38","4.19","139.77","25.02","0.13","1.13","1.37","-0.25","131.06","0.14","0.06","138.58","140.58","-559,243.45","277,940.55","-837,184.00","151.95","139.24","126.53","60.89","140.40","136.67","134.75","131.92","146.37","13.99","143.95","1.96","147.89","140.84","133.80","138.30","138.92","139.26","139.24","139.13","138.90","137.73","137.42","137.15","136.88","136.63","136.11","0.97","2.55","-1.21","0","143.95","137.74","-0.25","-2.21","-2,503,342.46","-0.39","0.23","2.84","12.89","143.95","137.50","131.06","-1.62","-4.35","","","7.50","-15.08","42.04","","-54.78","-2.32","-3.74","0.01","-5.53","-5.52","8.91","144.45","138.29","132.12","42.73","0.58","0.05","1.98","2.64","134.03","144.46","130.32","50.00","50.00","0","136.36","138.91","140.12","23.92","24.30","15.43","8,555.08","40.05"
"2024-01-07T23:00:00.000Z","140.53","2.29","2.15","17,645,300","56.33","144.63","138.39","132.15","43.19","135.28","135.28","135.28","","-33.56","140.15","1.05","0.78","-69.87","-1,908,306.25","0","0.33","53.04","1.71","140.15","0.04","3.25","0.15","70.93","84.04","586,097,800.00","139.98","417.03","135.04","54.23","58.16","54.23","58.16","-22.24","18.70","142.68","139.18","135.67","3.62","","125.93","96.82","","23.49","56.33","49.56","-0.03","0.04","-0.07","3.68","1.93","1.00","42.65","-42.65","21.32","-0.03","50.00","128.56","40.49","38.85","-1.00","149.00","137.00","12,060,992.00","0.30","5.00","1.15","0.16","145.75","","138.09","146.78","132.24","152.64","123.55","161.33","117.69","0.98","143.80","370,455,200.00","107.49","","142.05","135.28","128.52","-0.01","138.39","135.28","126.68","135.28","62.61","6.69","140.16","24.90","0.16","1.15","1.33","-0.18","132.63","-0.02","0","140.31","139.98","-177,572.77","212,867.21","-390,439.99","152.54","139.47","126.41","62.19","140.40","136.67","134.79","131.92","147.14","16.46","143.95","2.76","147.39","140.37","133.35","139.41","139.46","139.54","139.47","139.35","139.11","137.91","137.60","137.31","137.04","136.78","136.26","0.92","2.24","-0.92","0","143.95","137.74","1.37","-1.39","5,769,453.78","-0.70","-0.39","4.26","12.89","143.95","137.50","131.06","0.29","-1.69","","","6.84","31.43","47.20","","-21.32","0.39","-4.36","0.03","-5.53","-5.53","9.02","144.63","138.39","132.15","67.15","0.50","0.09","1.64","2.68","134.03","148.13","132.93","42.86","42.86","0","136.89","139.13","140.05","26.73","22.20","14.98","8,972.10","43.19"
"2024-01-08T23:00:00.000Z","142.56","1.44","1.31","19,579,700","60.54","145.12","138.69","132.25","45.96","135.67","135.67","135.67","","-19.52","140.53","1.08","0.81","-23.81","-1,704,749.72","0","0.32","57.91","1.70","140.53","0.08","3.01","0.15","67.48","80.73","605,677,500.00","140.18","243.83","135.04","62.99","57.79","62.99","57.79","-3.16","14.72","143.31","139.78","136.24","3.42","","147.17","83.80","","24.16","60.54","52.11","-0.01","0","-0.01","4.08","1.62","0.61","50.97","-50.97","54.33","0.46","55.00","128.02","40.00","40.46","-1.00","149.00","139.00","12,343,826.75","0.30","3.91","1.33","0.78","147.85","137.62","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","143.66","390,034,900.00","107.49","97.26","142.45","135.67","128.88","1.77","138.69","135.67","126.86","135.67","61.85","5.37","140.54","24.93","0.15","1.33","1.33","0","133.77","-0.05","0.01","140.90","140.18","211,249.79","212,636.15","-1,386.36","153.30","140.04","126.77","64.80","140.09","136.67","134.11","131.92","143.94","17.72","143.95","3.01","147.03","140.03","133.03","140.99","140.49","140.21","140.04","139.84","139.54","138.21","137.87","137.57","137.28","137.01","136.46","0.88","1.84","-0.77","-1.00","143.95","136.85","3.06","0.05","10,623,355.68","-0.57","-0.70","3.49","12.89","143.95","137.50","131.06","1.46","-0.14","","","6.13","73.25","59.11","","-2.13","1.67","-3.32","0.08","-5.51","-5.52","9.28","145.12","138.69","132.25","80.09","0.47","0.09","1.93","2.70","134.03","150.45","134.67","35.71","35.71","0","137.30","139.14","139.90","30.31","20.44","15.30","9,215.93","45.96"
"2024-01-09T23:00:00.000Z","143.80","0.87","0.74","16,641,900","62.90","145.67","139.14","132.61","47.30","136.07","136.07","136.07","","-9.45","140.92","1.05","0.78","-19.45","-1,760,195.17","0","0.34","58.34","1.70","140.92","0.09","2.06","0.16","68.01","78.18","622,319,400.00","140.68","182.99","135.87","79.16","65.46","79.16","65.46","23.61","16.34","143.94","140.46","136.99","3.53","","167.86","84.99","","43.46","62.90","54.81","0.05","0","0.06","4.70","1.62","0.20","64.44","-64.44","54.80","0.69","60.00","127.15","39.27","41.31","1.00","149.00","139.00","12,488,580.17","0.30","4.13","1.54","1.13","147.85","137.81","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","136.85","406,676,800.00","108.43","97.29","142.88","136.07","129.27","2.85","139.14","136.07","127.05","136.07","61.36","5.70","140.92","24.96","0.12","1.54","1.37","0.17","136.85","-0.04","0.01","141.20","140.68","501,376.95","253,884.84","247,492.11","153.69","140.72","127.75","65.43","140.69","136.96","133.95","131.92","141.76","18.21","143.95","2.06","146.90","139.90","132.91","142.39","141.59","141.01","140.72","140.45","140.07","138.57","138.20","137.87","137.57","137.27","136.70","0.74","1.59","-0.27","0","143.95","136.85","4.20","2.14","12,053,740.22","-0.10","-0.57","4.50","12.89","143.95","137.50","131.06","2.04","0.45","","","5.64","110.34","56.68","","19.57","2.17","-2.68","0.04","-5.49","-5.51","9.39","145.67","139.14","132.61","85.66","0.51","0.13","2.49","2.66","134.24","151.35","136.25","21.43","100.00","78.57","137.62","139.21","139.49","33.26","19.30","16.11","9,398.92","47.30"
"2024-01-10T23:00:00.000Z","143.67","-0.09","-0.22","17,471,100","62.48","145.94","139.64","133.34","44.31","136.43","136.43","136.43","","-30.48","141.18","1.03","0.84","-47.86","-1,717,429.13","0","0.41","55.27","1.70","141.17","0.07","4.45","0.16","71.76","76.90","639,790,500.00","141.21","-25.36","136.00","80.18","74.11","80.18","74.11","34.52","19.64","145.22","141.59","137.96","3.72","","208.94","90.79","","62.59","62.48","51.33","0.11","0.03","0.08","4.91","2.03","1.12","69.76","-69.76","39.25","0.50","60.00","126.91","39.54","41.40","-1.00","149.00","139.00","12,472,785.12","0.30","2.87","1.69","0.88","147.72","138.00","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","137.00","389,205,700.00","108.43","97.34","143.25","136.43","129.61","2.64","139.64","136.43","127.25","136.43","58.81","4.01","141.15","25.02","0.25","1.69","1.43","0.25","136.85","0","0","141.20","141.21","781,901.17","329,315.74","452,585.43","155.15","141.26","127.36","61.43","141.76","138.19","133.27","131.92","142.20","17.41","144.52","4.45","147.05","140.05","133.05","143.03","142.29","141.60","141.26","140.95","140.52","138.90","138.51","138.15","137.83","137.53","136.93","0.77","1.37","-0.21","0","143.95","136.85","5.86","1.41","10,007,301.86","0.44","-0.10","3.77","13.46","144.52","137.79","131.06","1.74","-0.39","","","5.03","118.05","46.78","","19.87","1.71","5.02","0.03","-5.48","-5.50","9.02","145.94","139.64","133.34","81.96","0.54","0.13","3.33","2.79","135.59","152.38","134.96","28.57","100.00","71.43","137.86","139.23","139.44","34.94","17.10","17.40","9,373.56","44.31"
"2024-01-11T23:00:00.000Z","144.24","0.40","0.26","13,995,200","63.63","146.19","140.16","134.12","45.19","136.81","136.81","136.81","","-24.67","141.37","1.06","0.89","-22.68","-1,941,630.90","0","0.41","53.61","1.70","141.36","0.08","1.38","0.17","74.86","76.49","653,785,700.00","142.07","13.56","136.23","78.47","79.27","78.47","79.27","41.46","23.61","146.47","142.96","139.45","4.03","0.29","205.97","93.78","36,130,417.00","76.89","63.63","54.79","0.14","0.08","0.07","5.00","1.20","0.74","63.51","-63.51","31.86","0.50","60.00","126.53","39.66","41.20","1.00","149.00","139.00","12,528,310.74","0.30","1.72","1.82","1.09","147.72","138.19","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","137.39","403,200,900.00","108.86","97.38","143.65","136.81","129.97","3.09","140.16","136.81","127.47","136.81","51.98","2.44","141.35","25.01","0.10","1.82","1.51","0.31","136.85","0.11","0.05","140.58","142.07","361,075.64","333,852.87","27,222.77","154.99","141.80","128.60","62.71","141.76","138.86","133.87","131.92","143.84","17.38","146.66","1.38","147.56","140.54","133.51","143.64","142.94","142.19","141.80","141.45","140.99","139.25","138.82","138.45","138.11","137.79","137.17","0.87","1.10","-0.76","0","143.95","136.85","3.45","2.07","9,717,311.09","0.90","0.44","3.49","15.60","146.66","138.86","131.06","2.02","-0.94","","","4.63","109.56","45.65","-4.14","27.02","1.50","1.93","0.03","-5.47","-5.48","8.61","146.19","140.16","134.12","83.82","0.59","0.07","4.46","2.69","135.59","152.03","136.45","28.57","92.86","64.29","137.96","139.05","139.81","33.66","16.48","18.61","9,387.12","45.19"
"2024-01-15T23:00:00.000Z","144.08","-0.11","-0.25","19,198,900","63.04","146.05","140.70","135.35","43.43","137.14","137.14","137.14","","-26.30","141.48","1.01","0.90","3.81","-1,680,050.74","0","0.43","55.93","1.70","141.48","0.06","2.78","0.18","85.42","78.28","672,984,600.00","142.96","7.97","136.55","72.85","77.17","72.85","77.17","44.60","27.43","147.18","143.67","140.16","4.22","","208.23","90.87","","86.42","63.04","50.64","0.16","0.12","0.04","5.01","1.80","1.22","52.63","-52.63","17.62","0.36","60.00","126.51","40.46","40.96","1.00","149.00","139.00","12,507,013.64","0.30","0.95","1.90","0.99","147.56","138.37","138.09","146.78","132.24","152.64","123.55","161.33","117.69","1.00","137.76","384,002,000.00","108.86","97.42","144.00","137.14","130.28","2.71","140.70","137.14","127.68","137.14","52.17","1.36","141.48","24.94","0.15","1.90","1.59","0.31","136.85","0.23","0.19","139.77","142.96","689,033.19","384,592.92","304,440.28","155.48","142.21","128.95","68.32","141.76","138.86","133.53","131.92","145.32","17.31","146.66","2.78","148.34","141.27","134.21","143.86","143.32","142.61","142.21","141.86","141.37","139.56","139.12","138.73","138.37","138.04","137.40","0.87","0.98","-1.47","1.00","146.66","136.85","4.15","1.37","7,890,281.75","1.38","0.90","3.26","15.60","146.66","138.86","131.06","1.84","-2.27","","","4.16","111.66","47.17","","40.94","0.78","4.43","0.02","-5.46","-5.47","7.61","146.05","140.70","135.35","81.57","0.61","0.05","5.32","2.69","135.99","151.99","136.17","28.57","85.71","57.14","138.10","139.08","140.55","34.09","15.26","20.01","9,395.10","43.43"
