"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2021-03-07T23:00:00.000Z","101.21","-4.00","-4.21","32,948,000","49.62","107.15","104.01","100.88","43.06","96.52","96.52","96.52","","-83.17","103.69","0.89","1.01","45.30","1,142,225.02","0.05","0.38","42.25","3.07","103.71","0.01","5.36","0.32","12.63","26.21","1,758,526,000.00","102.04","-426.93","99.22","39.59","37.08","39.59","37.08","-11.61","-3.71","106.64","102.84","99.04","3.36","","166.17","102.25","","0.05","49.62","58.08","0.09","0.12","-0.03","7.22","1.15","1.35","19.90","-19.90","-43.45","-0.51","55.00","280.87","84.10","120.49","-1.00","107.00","101.00","10,751,264.34","0.27","-4.61","1.50","-0.74","77.88","72.99","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.09","107.21","1,264,440,000.00","186.42","153.82","101.35","96.52","91.70","-1.98","104.01","96.52","82.91","96.52","37.18","-4.89","103.76","25.41","0.16","1.50","2.22","-0.72","100.10","-0.24","0.33","105.42","102.04","-159,307.67","-205,769.63","46,461.96","118.48","103.04","87.59","55.79","103.47","99.07","91.13","90.85","112.74","34.51","107.63","5.36","108.12","102.97","97.83","102.57","102.79","102.98","103.04","103.02","102.87","100.91","100.15","99.40","98.68","97.98","96.67","0.77","2.31","-0.54","0","105.22","100.50","3.45","-1.91","-3,435,158.79","-0.23","-0.62","-2.24","7.53","107.63","103.87","100.10","-2.32","-2.14","","","-4.16","-71.81","69.15","","-13.00","-0.83","15.15","-0.06","-5.51","-5.51","6.03","107.15","104.01","100.88","5.30","1.17","0.10","2.79","2.95","98.95","111.74","90.68","-35.71","0","35.71","100.49","102.80","103.34","20.16","20.62","22.28","4,789.31","43.06"
"2021-03-08T23:00:00.000Z","102.64","1.41","1.20","33,946,000","52.83","107.09","103.91","100.73","44.48","96.84","96.84","96.84","","-61.23","103.46","0.90","1.02","58.49","1,119,459.90","0.04","0.40","43.24","3.18","103.50","0.01","2.69","0.29","15.07","23.98","1,792,472,000.00","102.19","2.81","99.22","42.10","40.38","42.10","40.38","-17.97","-6.30","106.39","102.61","98.83","3.01","","209.34","106.09","","0.02","52.83","60.37","0.06","0.09","-0.03","6.81","0.53","0.76","30.28","-30.28","-4.94","-0.39","60.00","272.45","74.92","111.78","-1.00","107.00","101.00","11,229,721.32","0.27","-3.55","1.36","-0.22","78.98","72.94","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.09","107.08","1,298,386,000.00","186.42","154.13","101.68","96.84","92.00","-0.36","103.91","96.84","83.07","96.84","43.73","-3.78","103.57","25.38","0.04","1.36","2.05","-0.69","100.10","-0.18","0.22","104.67","102.19","560,647.81","-96,281.43","656,929.24","118.21","102.96","87.71","55.28","103.47","100.09","91.38","90.85","114.83","35.30","106.68","1.51","108.03","102.88","97.74","102.60","102.74","102.90","102.96","102.96","102.84","101.03","100.29","99.56","98.85","98.16","96.86","0.71","2.32","-0.22","0","105.22","100.50","0.97","-0.54","3,973,280.34","-0.10","-0.23","-2.08","7.53","107.63","103.87","100.10","-0.69","-0.57","","","-4.42","-61.05","70.30","","-11.68","0.43","7.36","-0.09","-5.51","-5.50","6.12","107.09","103.91","100.73","29.90","1.20","0","2.12","2.93","98.95","112.67","92.60","-28.57","0","28.57","100.68","103.00","103.22","18.84","19.27","20.77","4,792.12","44.48"
"2021-03-09T23:00:00.000Z","102.75","0.11","-0.10","25,372,000","53.09","107.06","103.84","100.63","45.57","97.16","97.16","97.16","","-58.75","103.23","0.88","1.02","13.11","404,900.79","0.04","0.42","40.88","3.25","103.27","0.01","2.08","0.26","14.97","22.18","1,817,844,000.00","102.40","-25.14","99.22","32.28","37.99","32.28","37.99","-21.13","-9.00","106.60","102.90","99.19","2.67","","180.12","110.83","","0.01","53.09","62.36","-0.02","0.06","-0.08","6.52","0.50","0.84","17.10","-17.10","-1.14","-0.41","65.00","263.27","64.79","102.82","-1.00","107.00","101.00","11,258,521.05","0.26","-2.94","1.24","-0.12","78.98","72.90","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.08","106.95","1,323,758,000.00","186.64","154.45","102.02","97.16","92.30","-0.20","103.84","97.16","83.23","97.16","43.51","-3.11","103.34","25.35","0.08","1.24","1.89","-0.64","100.10","-0.11","0.11","103.95","102.40","-57,024.60","-90,673.31","33,648.71","117.69","102.92","88.16","52.88","103.47","101.68","92.22","90.85","114.89","34.71","106.64","2.08","107.97","102.83","97.69","102.68","102.74","102.87","102.92","102.93","102.83","101.14","100.43","99.72","99.02","98.34","97.06","0.71","2.14","-0.47","1.00","106.44","100.50","0.84","-1.24","3,827,934.53","-0.21","-0.10","-2.38","7.53","107.63","103.87","100.10","-0.36","-0.32","","","-4.41","-69.15","71.51","","7.84","0.34","1.01","-0.07","-5.50","-5.50","6.19","107.06","103.84","100.63","33.05","1.17","-0.05","1.89","2.87","98.95","112.03","93.47","-21.43","0","21.43","100.79","102.93","103.40","17.86","20.07","19.70","4,766.98","45.57"
"2021-03-10T23:00:00.000Z","105.74","2.91","2.70","24,782,000","59.36","107.19","103.89","100.59","48.55","97.50","97.50","97.50","","-11.07","103.23","0.92","0.94","-14.98","-206,618.76","0.05","0.35","47.19","3.23","103.25","0.04","3.53","0.24","34.23","24.59","1,842,626,000.00","103.35","405.33","99.22","56.32","43.57","56.32","43.57","1.95","-7.01","107.32","103.55","99.78","2.83","","185.26","103.16","","1.24","59.36","64.60","-0.09","0.01","-0.10","7.29","2.22","0.48","34.64","-34.64","59.00","-0.31","65.00","261.14","61.22","94.32","1.00","107.00","103.00","11,978,937.00","0.27","0.65","1.37","0.83","78.98","72.87","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.10","106.82","1,348,540,000.00","192.06","154.78","102.37","97.50","92.62","2.61","103.89","97.50","83.41","97.50","49.60","0.68","103.29","25.18","0.11","1.37","1.78","-0.41","100.10","0.03","0.01","102.96","103.35","456,242.68","-12,542.45","468,785.13","118.49","103.44","88.38","56.48","103.47","103.87","92.74","91.37","115.12","33.75","106.53","2.67","108.15","103.00","97.85","104.21","103.74","103.51","103.44","103.36","103.19","101.43","100.72","100.01","99.31","98.63","97.34","0.70","1.92","-0.57","0","106.44","100.50","2.97","0.31","13,855,918.44","0.12","-0.21","-0.57","7.53","107.63","103.87","100.10","2.49","2.57","","","-3.34","72.44","73.66","","21.87","2.26","4.14","-0.06","-5.49","-5.50","6.35","107.19","103.89","100.59","78.02","1.24","0.05","2.05","2.92","98.95","115.28","96.20","-14.29","0","14.29","100.99","102.91","103.47","22.52","18.33","19.02","5,172.31","48.55"
"2021-03-11T23:00:00.000Z","103.10","-2.50","-2.71","34,516,000","52.66","107.09","103.81","100.52","45.91","97.80","97.80","97.80","","-52.76","103.21","0.90","0.92","26.20","93,126.54","0.05","0.28","47.09","3.20","103.23","0.01","3.36","0.22","44.47","28.57","1,808,110,000.00","103.34","-279.71","99.22","59.14","49.25","59.14","49.25","4.25","-4.96","106.89","103.09","99.28","2.83","","103.78","106.49","","1.67","52.66","60.86","-0.11","-0.05","-0.07","6.72","0.72","1.11","34.04","-34.04","-5.89","-0.45","60.00","256.44","55.44","85.92","-1.00","107.00","101.00","11,116,350.61","0.26","-0.14","1.25","-0.02","77.00","72.85","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.07","106.69","1,314,024,000.00","192.06","155.11","102.69","97.80","92.91","0.10","103.81","97.80","83.57","97.80","48.82","-0.15","103.26","25.09","0.06","1.25","1.68","-0.43","100.10","0.03","0.01","102.95","103.34","-348,705.62","-60,565.76","-288,139.86","118.60","103.37","88.14","54.43","103.47","103.87","96.76","95.39","114.68","36.55","106.44","2.14","108.22","103.07","97.91","103.65","103.53","103.42","103.37","103.32","103.18","101.54","100.85","100.16","99.48","98.81","97.53","0.70","1.81","-0.35","0","106.44","100.50","1.23","-0.91","-1,153,297.51","0.14","0.12","-0.53","7.53","107.63","103.87","100.10","-0.06","-0.06","","","-2.42","-31.26","74.85","","-5.38","-0.24","4.18","-0.09","-5.50","-5.49","6.33","107.09","103.81","100.52","39.21","1.23","0.01","1.67","2.95","98.95","112.75","93.44","64.29","71.43","7.14","101.25","103.06","103.41","20.69","19.85","17.81","4,892.61","45.91"
"2021-03-14T23:00:00.000Z","103.32","0.22","0.01","25,962,000","53.15","106.94","103.71","100.48","47.06","98.13","98.13","98.13","","-52.45","103.23","0.96","0.93","-22.15","-355,461.91","0.04","0.18","48.51","3.18","103.26","0.04","1.18","0.21","54.32","33.72","1,782,148,000.00","103.44","2.81","99.22","61.24","58.90","61.24","58.90","2.56","-3.59","107.16","103.51","99.85","2.83","0.47","104.77","103.40","62,878,600.00","1.48","53.15","63.12","-0.10","-0.09","-0.01","6.43","0.33","0.84","24.86","-24.86","-2.02","-0.18","60.00","252.57","50.31","77.85","-1.00","107.00","101.00","11,173,892.38","0.26","-0.21","1.16","0.06","77.00","72.84","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.06","106.57","1,339,986,000.00","192.49","155.43","103.03","98.13","93.22","0.18","103.71","98.13","83.73","98.13","49.61","-0.22","103.31","24.96","0.05","1.16","1.57","-0.42","100.10","0.05","0.02","102.80","103.44","-896,539.84","-179,990.63","-716,549.21","117.66","103.37","89.07","53.60","103.47","103.87","96.76","95.39","114.66","34.94","106.44","1.18","108.24","103.08","97.93","103.49","103.46","103.40","103.37","103.32","103.20","101.66","100.99","100.32","99.64","98.98","97.72","0.70","1.80","-0.12","1.00","106.29","100.50","0.06","-1.11","-141,065.51","-0.13","0.14","0.74","7.53","107.63","103.87","100.10","0.18","0.40","","","-1.65","-48.34","74.90","8.36","-2.57","-0.11","-5.21","-0.07","-5.49","-5.49","6.23","106.94","103.71","100.48","44.01","1.23","-0.02","1.24","2.82","98.95","111.75","94.90","64.29","64.29","0","101.34","103.15","103.27","20.07","19.77","16.60","4,895.42","47.06"
"2021-03-15T23:00:00.000Z","104.63","1.26","1.05","29,832,000","55.96","106.71","103.64","100.57","48.36","98.47","98.47","98.47","","-30.54","103.27","0.95","0.89","19.49","-394,151.31","0.05","0.21","43.16","3.16","103.32","0.04","2.85","0.19","54.48","37.87","1,811,980,000.00","104.05","171.34","99.22","54.75","58.38","54.75","58.38","11.18","-0.91","107.57","103.91","100.25","2.81","","108.70","110.60","","0.74","55.96","65.36","-0.10","-0.10","0.01","6.45","3.40","0.60","20.06","-20.06","22.43","-0.25","60.00","250.05","46.60","70.50","-1.00","107.00","103.00","11,549,662.89","0.26","-0.13","1.18","0.52","77.97","72.82","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.08","106.45","1,369,818,000.00","192.49","155.76","103.39","98.47","93.54","1.25","103.64","98.47","83.90","98.47","50.19","-0.13","103.41","24.89","0.09","1.18","1.50","-0.32","100.50","0.14","0.16","102.07","104.05","-197,206.37","-182,450.02","-14,756.35","117.89","103.59","89.30","53.24","103.73","103.87","96.76","95.39","113.40","35.47","106.44","2.68","108.42","103.26","98.10","104.06","103.85","103.67","103.59","103.52","103.38","101.85","101.19","100.53","99.86","99.21","97.95","0.68","1.70","-0.46","0","106.29","100.50","2.70","0.02","5,425,701.09","0.10","-0.13","0.84","7.53","107.63","103.87","100.10","1.45","1.66","","","-1.07","68.36","74.65","","19.34","0.55","-7.81","-0.07","-5.48","-5.49","5.93","106.71","103.64","100.57","66.09","1.22","-0.06","1.29","2.83","98.95","113.08","96.17","21.43","57.14","35.71","101.45","103.15","103.60","25.77","18.34","16.61","5,066.75","48.36"
"2021-03-16T23:00:00.000Z","104.55","-0.07","-0.28","25,980,000","55.76","106.38","103.54","100.71","47.43","98.83","98.83","98.83","","-31.76","103.42","0.95","0.90","-28.95","-727,253.81","0.03","0.22","53.08","2.93","103.44","0.05","2.79","0.18","82.69","46.83","1,837,960,000.00","104.19","30.82","99.22","61.75","59.25","61.75","59.25","17.89","2.51","107.92","104.27","100.61","2.75","","105.16","105.77","","0.37","55.76","61.62","-0.09","-0.10","0.01","6.41","1.16","1.22","27.19","-27.19","14.76","-0.38","55.00","247.69","43.14","63.93","1.00","107.00","101.00","11,531,784.70","0.26","2.94","1.17","0.42","77.97","72.84","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.07","106.33","1,343,838,000.00","192.35","156.10","103.77","98.83","93.89","1.14","103.54","98.83","84.06","98.83","51.33","2.99","103.49","24.93","0.11","1.17","1.43","-0.26","100.50","0.13","0.15","102.37","104.19","-756,952.77","-264,521.84","-492,430.93","118.03","103.77","89.51","52.03","103.76","103.87","96.94","95.56","115.76","33.03","106.44","2.79","108.71","103.54","98.36","104.31","104.08","103.87","103.77","103.68","103.52","102.02","101.38","100.72","100.06","99.42","98.16","0.68","1.44","-0.48","-1.00","106.29","102.18","1.86","-0.93","4,383,383.29","0.24","0.10","0.68","6.58","106.68","103.39","100.10","1.17","1.58","","","0.06","45.23","73.84","","13.15","0.34","-3.44","-0.08","-5.49","-5.49","5.47","106.38","103.54","100.71","67.81","1.22","0","1.23","2.82","98.95","112.99","96.12","21.43","50.00","28.57","101.65","103.09","103.57","23.95","19.07","16.24","5,097.57","47.43"
"2021-03-17T23:00:00.000Z","101.81","-2.62","-2.83","27,228,000","48.65","106.06","103.34","100.62","44.68","99.13","99.13","99.13","","-77.93","103.44","0.91","0.89","-34.66","-880,388.21","0.05","0.21","47.72","2.87","103.47","0.01","2.88","0.16","73.48","52.16","1,810,732,000.00","103.58","-341.33","99.22","53.26","56.58","53.26","56.58","-1.75","1.74","107.14","103.48","99.82","2.76","","94.10","109.04","","0.18","48.65","57.88","-0.07","-0.09","0.02","5.82","0.41","1.37","19.91","-19.91","-44.33","-0.05","55.00","243.27","38.26","57.64","-1.00","107.00","101.00","10,817,450.40","0.26","-0.03","0.94","-0.54","75.93","72.84","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.06","106.21","1,316,610,000.00","192.35","156.39","104.08","99.13","94.17","-1.44","103.34","99.13","84.21","99.13","53.03","-0.03","103.53","24.95","0.08","0.94","1.33","-0.40","100.50","0.04","0.01","103.07","103.58","-1,291,063.11","-411,170.59","-879,892.52","117.68","103.41","89.14","48.97","103.76","103.87","96.95","95.56","116.34","35.53","106.44","2.10","108.82","103.63","98.45","103.06","103.33","103.41","103.41","103.39","103.31","102.01","101.40","100.78","100.14","99.51","98.28","0.68","1.51","-0.09","1.00","106.18","102.18","0.40","-1.70","-6,912,315.57","-0.08","0.24","0.27","6.54","106.64","103.37","100.10","-1.48","-1.17","","","0.39","-78.23","73.95","","-22.98","-1.74","-3.98","-0.11","-5.50","-5.49","5.26","106.06","103.34","100.62","21.84","1.24","-0.03","0.51","2.83","98.95","110.29","93.34","21.43","42.86","21.43","101.82","103.32","103.41","22.21","20.27","15.40","4,756.24","44.68"
"2021-03-18T23:00:00.000Z","102.16","0.34","0.13","46,298,000","49.54","105.84","103.20","100.55","45.96","99.43","99.43","99.43","","-72.06","103.32","0.86","0.94","64.82","530,921.18","0.05","0.21","48.48","2.96","103.35","0.04","1.77","0.15","67.32","55.19","1,764,434,000.00","103.38","3.03","99.22","39.42","51.47","39.42","51.47","-19.81","-2.18","106.87","103.30","99.72","2.79","","93.15","109.75","","0.09","49.54","60.29","-0.07","-0.08","0.01","5.37","0.34","1.15","41.94","-41.94","-28.82","0.06","60.00","237.49","31.81","51.83","1.00","103.00","97.00","10,976,159.29","0.26","-1.84","0.77","-0.39","76.19","72.88","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.07","106.10","1,362,908,000.00","192.35","156.68","104.41","99.43","94.46","-1.16","103.20","99.43","84.36","99.43","44.62","-1.92","103.42","24.99","0.04","0.77","1.22","-0.45","100.50","0.03","0.01","103.01","103.38","-2,182,675.55","-664,242.73","-1,518,432.82","116.91","103.19","89.46","50.82","103.58","103.87","96.95","95.56","115.36","32.17","106.44","1.77","108.77","103.59","98.41","102.61","102.94","103.13","103.19","103.20","103.17","102.02","101.45","100.84","100.23","99.61","98.41","0.68","1.42","-0.36","0","106.18","102.18","-0.54","-2.32","-3,616,511.91","-0.54","-0.08","-0.58","6.43","106.53","103.31","100.10","-1.02","-0.65","","","0.14","-111.62","73.30","","8.02","-1.20","-2.38","-0.04","-5.50","-5.49","5.13","105.84","103.20","100.55","30.40","1.21","-0.07","-0.12","2.75","98.95","110.00","94.32","21.43","35.71","14.29","101.92","103.34","103.70","21.19","21.40","14.34","4,759.27","45.96"
"2021-03-21T23:00:00.000Z","101.93","-0.23","-0.44","39,096,000","48.94","105.83","103.13","100.43","44.99","99.68","99.68","99.68","","-75.94","103.17","0.84","0.96","72.29","1,056,079.00","0.04","0.21","44.06","3.04","103.20","0.02","1.60","0.13","43.17","52.79","1,725,338,000.00","103.14","-15.82","99.22","24.69","39.12","24.69","39.12","-34.55","-8.07","106.49","103.02","99.54","2.84","","94.52","113.05","","0.05","48.94","57.02","-0.09","-0.08","-0.02","4.90","1.14","0.97","46.93","-46.93","-29.93","0.15","60.00","233.18","27.12","46.52","-1.00","103.00","101.00","10,887,945.73","0.26","-1.79","0.61","-0.45","76.19","72.92","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.05","105.99","1,323,812,000.00","191.92","156.96","104.67","99.68","94.70","-1.34","103.13","99.68","84.52","99.68","46.51","-1.86","103.26","25.05","0.04","0.61","1.10","-0.49","100.50","0.01","0","103.00","103.14","-1,158,989.15","-734,920.79","-424,068.36","116.11","102.96","89.80","50.71","103.58","103.87","97.46","95.56","119.00","25.30","106.44","1.60","108.76","103.58","98.40","102.27","102.60","102.86","102.96","103.01","103.01","102.01","101.47","100.90","100.30","99.70","98.52","0.68","1.29","-0.51","0","106.18","102.18","-0.12","-1.71","-4,387,281.30","-0.92","-0.54","-1.04","6.34","106.44","103.27","100.10","-1.11","-1.16","","","-0.61","-90.33","73.25","","-6.61","-1.19","-0.83","-0.02","-5.51","-5.50","5.24","105.83","103.13","100.43","27.76","1.15","-0.08","-0.48","2.67","98.95","109.16","94.70","21.43","28.57","7.14","101.98","103.27","103.78","20.94","20.48","13.39","4,743.45","44.99"
"2021-03-22T23:00:00.000Z","102.65","0.70","0.49","27,340,000","50.93","105.79","103.09","100.38","45.71","99.93","99.93","99.93","","-68.25","103.23","0.93","0.92","-7.90","517,691.78","0.04","0.21","47.37","2.87","103.24","0.02","1.69","0.11","40.40","50.31","1,752,678,000.00","102.78","69.91","99.22","27.92","30.68","27.92","30.68","-38.35","-13.57","106.01","102.62","99.23","2.69","","99.70","116.89","","0.02","50.93","59.39","-0.08","-0.08","0","4.74","1.45","0.79","41.66","-41.66","-3.98","-0.10","60.00","228.71","22.23","41.79","-1.00","107.00","101.00","11,080,666.69","0.26","1.30","0.54","-0.21","76.19","72.96","100.67","108.80","93.72","115.76","85.59","123.89","78.63","1.07","105.88","1,351,152,000.00","193.27","157.25","104.93","99.93","94.93","-0.39","103.09","99.93","84.67","99.93","52.65","1.31","103.28","25.03","0.06","0.54","0.99","-0.45","100.50","-0.06","0.03","103.62","102.78","-477,819.19","-698,191.99","220,372.80","115.58","102.90","90.22","46.01","103.58","103.87","98.54","95.56","121.49","24.58","106.44","1.65","108.60","103.43","98.26","102.46","102.62","102.82","102.90","102.95","102.97","102.05","101.54","100.98","100.40","99.82","98.66","0.68","1.26","-0.10","-1.00","106.18","100.88","0.65","-1.00","-954,248.23","-1.01","-0.92","1.08","6.34","106.44","103.27","100.10","-0.50","-1.01","","","0","-35.63","73.65","","-0.92","-0.13","-6.32","-0.06","-5.52","-5.51","5.24","105.79","103.09","100.38","41.88","1.10","-0.04","-1.07","2.60","98.95","109.44","95.85","21.43","21.43","0","102.21","103.46","103.57","21.93","19.53","12.85","4,813.36","45.71"
