,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
943,SPY250623C00569000,2025-06-16 15:50:00,569,33.59,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,6,2025-06-16,short
944,SPY250623C00570000,2025-06-17 14:27:00,570,27.67,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
945,SPY250623C00571000,2025-06-17 14:59:00,571,27.32,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
946,SPY250623C00572000,2025-06-16 12:59:00,572,30.93,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,6,2025-06-16,short
947,SPY250623C00573000,2025-06-17 15:26:00,573,25.43,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
948,SPY250623C00574000,2025-06-17 15:27:00,574,24.61,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
949,SPY250623C00575000,2025-06-17 14:08:00,575,23.29,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
950,SPY250623C00576000,2025-06-17 14:08:00,576,22.34,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
951,SPY250623C00577000,2025-06-13 10:37:00,577,21.84,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 23, 2025",2025-06-23,call,9,2025-06-13,short
952,SPY250623C00578000,2025-06-17 10:01:00,578,23.31,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
953,SPY250623C00580000,2025-06-17 15:51:00,580,18.80,0.00,0.00,0.00,0.00%,21.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
954,SPY250623C00581000,2025-06-17 14:44:00,581,17.00,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
955,SPY250623C00582000,2025-06-17 15:59:00,582,16.27,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
956,SPY250623C00583000,2025-06-17 14:56:00,583,15.77,0.00,0.00,0.00,0.00%,9.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
957,SPY250623C00584000,2025-06-17 14:40:00,584,14.77,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
958,SPY250623C00585000,2025-06-17 15:59:00,585,13.72,0.00,0.00,0.00,0.00%,13.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
959,SPY250623C00586000,2025-06-17 15:59:00,586,12.91,0.00,0.00,0.00,0.00%,15.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
960,SPY250623C00587000,2025-06-17 14:54:00,587,12.20,0.00,0.00,0.00,0.00%,30.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
961,SPY250623C00588000,2025-06-17 16:04:00,588,11.42,0.00,0.00,0.00,0.00%,15.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
962,SPY250623C00589000,2025-06-17 15:46:00,589,10.84,0.00,0.00,0.00,0.00%,34.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
963,SPY250623C00590000,2025-06-17 15:47:00,590,10.04,0.00,0.00,0.00,0.00%,107.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
964,SPY250623C00591000,2025-06-17 15:48:00,591,9.35,0.00,0.00,0.00,0.00%,112.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
965,SPY250623C00592000,2025-06-17 16:14:00,592,8.16,0.00,0.00,0.00,0.00%,176.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
966,SPY250623C00593000,2025-06-17 16:12:00,593,7.44,0.00,0.00,0.00,0.00%,110.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
967,SPY250623C00594000,2025-06-17 16:14:00,594,6.81,0.00,0.00,0.00,0.00%,263.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
968,SPY250623C00595000,2025-06-17 16:14:00,595,6.17,0.00,0.00,0.00,0.00%,445.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
969,SPY250623C00596000,2025-06-17 16:01:00,596,5.80,0.00,0.00,0.00,0.00%,883.0,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
970,SPY250623C00597000,2025-06-17 16:12:00,597,4.95,0.00,0.00,0.00,0.00%,2.234,0.0,0.0,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
971,SPY250623C00598000,2025-06-17 16:14:00,598,4.39,0.00,0.00,0.00,0.00%,2.327,0.0,0.002,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
972,SPY250623C00599000,2025-06-17 16:14:00,599,3.89,0.00,0.00,0.00,0.00%,16.01,0.0,0.0039000000000000003,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
973,SPY250623C00600000,2025-06-17 16:14:00,600,3.42,0.00,0.00,0.00,0.00%,6.802,0.0,0.0078000000000000005,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
974,SPY250623C00601000,2025-06-17 16:14:00,601,2.97,0.00,0.00,0.00,0.00%,5.626,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
975,SPY250623C00602000,2025-06-17 16:06:00,602,2.59,0.00,0.00,0.00,0.00%,12.647,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
976,SPY250623C00603000,2025-06-17 16:14:00,603,2.16,0.00,0.00,0.00,0.00%,3.778,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
977,SPY250623C00604000,2025-06-17 16:13:00,604,1.80,0.00,0.00,0.00,0.00%,2.107,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
978,SPY250623C00605000,2025-06-17 16:13:00,605,1.50,0.00,0.00,0.00,0.00%,6.708,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
979,SPY250623C00606000,2025-06-17 16:14:00,606,1.24,0.00,0.00,0.00,0.00%,1.081,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
980,SPY250623C00607000,2025-06-17 16:14:00,607,0.99,0.00,0.00,0.00,0.00%,1.252,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
981,SPY250623C00608000,2025-06-17 16:07:00,608,0.84,0.00,0.00,0.00,0.00%,2.785,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
982,SPY250623C00609000,2025-06-17 16:14:00,609,0.63,0.00,0.00,0.00,0.00%,1.774,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
983,SPY250623C00610000,2025-06-17 16:14:00,610,0.49,0.00,0.00,0.00,0.00%,5.792,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
984,SPY250623C00611000,2025-06-17 16:13:00,611,0.36,0.00,0.00,0.00,0.00%,1.11,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
985,SPY250623C00612000,2025-06-17 16:13:00,612,0.27,0.00,0.00,0.00,0.00%,1.028,0.0,0.0313,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
986,SPY250623C00613000,2025-06-17 16:07:00,613,0.19,0.00,0.00,0.00,0.00%,720.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
987,SPY250623C00614000,2025-06-17 16:14:00,614,0.14,0.00,0.00,0.00,0.00%,322.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
988,SPY250623C00615000,2025-06-17 16:10:00,615,0.10,0.00,0.00,0.00,0.00%,2.295,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
989,SPY250623C00616000,2025-06-17 16:07:00,616,0.07,0.00,0.00,0.00,0.00%,145.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
990,SPY250623C00617000,2025-06-17 16:07:00,617,0.06,0.00,0.00,0.00,0.00%,121.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
991,SPY250623C00618000,2025-06-17 16:04:00,618,0.04,0.00,0.00,0.00,0.00%,269.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
992,SPY250623C00619000,2025-06-17 16:07:00,619,0.02,0.00,0.00,0.00,0.00%,803.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
993,SPY250623C00620000,2025-06-17 16:07:00,620,0.02,0.00,0.00,0.00,0.00%,419.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
994,SPY250623C00621000,2025-06-17 15:45:00,621,0.02,0.00,0.00,0.00,0.00%,97.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
995,SPY250623C00622000,2025-06-17 16:07:00,622,0.01,0.00,0.00,0.00,0.00%,48.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
996,SPY250623C00623000,2025-06-17 15:09:00,623,0.01,0.00,0.00,0.00,0.00%,112.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
997,SPY250623C00624000,2025-06-16 15:00:00,624,0.03,0.00,0.00,0.00,0.00%,1.016,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,6,2025-06-16,short
998,SPY250623C00625000,2025-06-17 16:04:00,625,0.01,0.00,0.00,0.00,0.00%,107.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
999,SPY250623C00630000,2025-06-17 15:50:00,630,0.01,0.00,0.00,0.00,0.00%,23.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
1000,SPY250623C00635000,2025-06-17 15:57:00,635,0.02,0.00,0.00,0.00,0.00%,308.0,0.0,0.125,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
1001,SPY250623C00640000,2025-06-17 12:29:00,640,0.01,0.00,0.00,0.00,0.00%,2.0,0.0,0.125,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
1002,SPY250623C00645000,2025-06-16 13:34:00,645,0.01,0.00,0.00,0.00,0.00%,330.0,0.0,0.125,"Jun 23, 2025",2025-06-23,call,6,2025-06-16,short
1007,SPY250623C00700000,2025-06-17 10:31:00,700,0.01,0.00,0.00,0.00,0.00%,5.0,,0.25,"Jun 23, 2025",2025-06-23,call,5,2025-06-17,short
1011,SPY250623P00450000,2025-06-17 15:55:00,450,0.03,0.00,0.00,0.00,0.00%,322.0,0.0,0.5,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1012,SPY250623P00455000,2025-06-16 15:22:00,455,0.02,0.00,0.00,0.00,0.00%,2.0,0.0,0.5,"Jun 23, 2025",2025-06-23,put,6,2025-06-16,short
1013,SPY250623P00460000,2025-06-17 14:43:00,460,0.03,0.00,0.00,0.00,0.00%,27.0,0.0,0.5,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1014,SPY250623P00465000,2025-06-17 15:47:00,465,0.02,0.00,0.00,0.00,0.00%,125.0,0.0,0.5,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1015,SPY250623P00470000,2025-06-17 13:15:00,470,0.03,0.00,0.00,0.00,0.00%,6.0,0.0,0.5,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1016,SPY250623P00475000,2025-06-17 16:05:00,475,0.04,0.00,0.00,0.00,0.00%,10.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1017,SPY250623P00480000,2025-06-17 14:13:00,480,0.04,0.00,0.00,0.00,0.00%,12.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1018,SPY250623P00485000,2025-06-17 16:05:00,485,0.04,0.00,0.00,0.00,0.00%,9.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1019,SPY250623P00490000,2025-06-17 15:58:00,490,0.05,0.00,0.00,0.00,0.00%,22.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1020,SPY250623P00495000,2025-06-17 16:01:00,495,0.05,0.00,0.00,0.00,0.00%,16.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1021,SPY250623P00500000,2025-06-17 16:13:00,500,0.08,0.00,0.00,0.00,0.00%,640.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1022,SPY250623P00505000,2025-06-17 16:14:00,505,0.07,0.00,0.00,0.00,0.00%,123.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1023,SPY250623P00510000,2025-06-17 16:03:00,510,0.08,0.00,0.00,0.00,0.00%,1.097,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1024,SPY250623P00515000,2025-06-17 16:08:00,515,0.09,0.00,0.00,0.00,0.00%,54.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1025,SPY250623P00520000,2025-06-17 15:54:00,520,0.10,0.00,0.00,0.00,0.00%,172.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1026,SPY250623P00525000,2025-06-17 13:31:00,525,0.13,0.00,0.00,0.00,0.00%,26.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1027,SPY250623P00530000,2025-06-17 16:02:00,530,0.13,0.00,0.00,0.00,0.00%,56.0,0.0,0.25,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1028,SPY250623P00535000,2025-06-17 15:25:00,535,0.14,0.00,0.00,0.00,0.00%,19.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1029,SPY250623P00540000,2025-06-17 16:03:00,540,0.18,0.00,0.00,0.00,0.00%,991.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1030,SPY250623P00545000,2025-06-17 15:55:00,545,0.21,0.00,0.00,0.00,0.00%,215.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1031,SPY250623P00550000,2025-06-17 16:14:00,550,0.28,0.00,0.00,0.00,0.00%,1.455,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1032,SPY250623P00555000,2025-06-17 16:10:00,555,0.33,0.00,0.00,0.00,0.00%,96.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1033,SPY250623P00560000,2025-06-17 16:14:00,560,0.42,0.00,0.00,0.00,0.00%,663.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1034,SPY250623P00561000,2025-06-17 15:14:00,561,0.42,0.00,0.00,0.00,0.00%,13.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1035,SPY250623P00562000,2025-06-17 14:58:00,562,0.45,0.00,0.00,0.00,0.00%,173.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1036,SPY250623P00563000,2025-06-17 16:09:00,563,0.48,0.00,0.00,0.00,0.00%,87.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1037,SPY250623P00564000,2025-06-17 15:50:00,564,0.45,0.00,0.00,0.00,0.00%,39.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1038,SPY250623P00565000,2025-06-17 16:11:00,565,0.55,0.00,0.00,0.00,0.00%,197.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1039,SPY250623P00566000,2025-06-17 16:14:00,566,0.59,0.00,0.00,0.00,0.00%,73.0,0.0,0.125,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1040,SPY250623P00567000,2025-06-17 15:17:00,567,0.60,0.00,0.00,0.00,0.00%,26.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1041,SPY250623P00568000,2025-06-17 16:05:00,568,0.64,0.00,0.00,0.00,0.00%,1.516,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1042,SPY250623P00569000,2025-06-17 15:57:00,569,0.62,0.00,0.00,0.00,0.00%,58.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1043,SPY250623P00570000,2025-06-17 16:12:00,570,0.76,0.00,0.00,0.00,0.00%,1.021,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1044,SPY250623P00571000,2025-06-17 16:14:00,571,0.82,0.00,0.00,0.00,0.00%,131.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1045,SPY250623P00572000,2025-06-17 16:07:00,572,0.84,0.00,0.00,0.00,0.00%,20.783,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1046,SPY250623P00573000,2025-06-17 16:12:00,573,0.95,0.00,0.00,0.00,0.00%,249.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1047,SPY250623P00574000,2025-06-17 16:14:00,574,1.02,0.00,0.00,0.00,0.00%,1.812,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1048,SPY250623P00575000,2025-06-17 16:10:00,575,1.08,0.00,0.00,0.00,0.00%,1.127,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1049,SPY250623P00576000,2025-06-17 15:58:00,576,1.09,0.00,0.00,0.00,0.00%,305.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1050,SPY250623P00577000,2025-06-17 16:05:00,577,1.22,0.00,0.00,0.00,0.00%,354.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1051,SPY250623P00578000,2025-06-17 16:14:00,578,1.37,0.00,0.00,0.00,0.00%,214.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1052,SPY250623P00579000,2025-06-17 16:10:00,579,1.43,0.00,0.00,0.00,0.00%,2.235,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1053,SPY250623P00580000,2025-06-17 16:14:00,580,1.58,0.00,0.00,0.00,0.00%,1.623,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1054,SPY250623P00581000,2025-06-17 16:08:00,581,1.66,0.00,0.00,0.00,0.00%,323.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1055,SPY250623P00582000,2025-06-17 16:13:00,582,1.87,0.00,0.00,0.00,0.00%,737.0,0.0,0.0625,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1056,SPY250623P00583000,2025-06-17 16:14:00,583,1.99,0.00,0.00,0.00,0.00%,2.125,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1057,SPY250623P00584000,2025-06-17 16:05:00,584,2.07,0.00,0.00,0.00,0.00%,174.0,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1058,SPY250623P00585000,2025-06-17 16:14:00,585,2.35,0.00,0.00,0.00,0.00%,2.041,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1059,SPY250623P00586000,2025-06-17 16:14:00,586,2.53,0.00,0.00,0.00,0.00%,1.259,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1060,SPY250623P00587000,2025-06-17 16:06:00,587,2.65,0.00,0.00,0.00,0.00%,20.837,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1061,SPY250623P00588000,2025-06-17 16:00:00,588,2.76,0.00,0.00,0.00,0.00%,656.0,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1062,SPY250623P00589000,2025-06-17 16:00:00,589,2.99,0.00,0.00,0.00,0.00%,672.0,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1063,SPY250623P00590000,2025-06-17 16:14:00,590,3.44,0.00,0.00,0.00,0.00%,4.13,0.0,0.0313,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1064,SPY250623P00591000,2025-06-17 16:14:00,591,3.70,0.00,0.00,0.00,0.00%,4.083,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1065,SPY250623P00592000,2025-06-17 16:14:00,592,4.01,0.00,0.00,0.00,0.00%,2.851,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1066,SPY250623P00593000,2025-06-17 16:14:00,593,4.36,0.00,0.00,0.00,0.00%,692.0,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1067,SPY250623P00594000,2025-06-17 16:14:00,594,4.67,0.00,0.00,0.00,0.00%,3.55,0.0,0.015600000000000001,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1068,SPY250623P00595000,2025-06-17 16:14:00,595,5.08,0.00,0.00,0.00,0.00%,3.827,0.0,0.0078000000000000005,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1069,SPY250623P00596000,2025-06-17 16:13:00,596,5.52,0.00,0.00,0.00,0.00%,3.315,0.0,0.0039000000000000003,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1070,SPY250623P00597000,2025-06-17 16:13:00,597,5.94,0.00,0.00,0.00,0.00%,3.972,0.0,0.002,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1071,SPY250623P00598000,2025-06-17 16:14:00,598,6.38,0.00,0.00,0.00,0.00%,3.132,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1072,SPY250623P00599000,2025-06-17 16:09:00,599,6.70,0.00,0.00,0.00,0.00%,2.881,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1073,SPY250623P00600000,2025-06-17 16:14:00,600,7.37,0.00,0.00,0.00,0.00%,6.005,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1074,SPY250623P00601000,2025-06-17 16:11:00,601,7.74,0.00,0.00,0.00,0.00%,4.568,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1075,SPY250623P00602000,2025-06-17 16:13:00,602,8.58,0.00,0.00,0.00,0.00%,1.158,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1076,SPY250623P00603000,2025-06-17 16:12:00,603,9.15,0.00,0.00,0.00,0.00%,813.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1077,SPY250623P00604000,2025-06-17 15:55:00,604,9.70,0.00,0.00,0.00,0.00%,110.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1078,SPY250623P00605000,2025-06-17 16:06:00,605,10.36,0.00,0.00,0.00,0.00%,204.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1079,SPY250623P00606000,2025-06-17 16:14:00,606,11.27,0.00,0.00,0.00,0.00%,59.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1080,SPY250623P00607000,2025-06-17 16:04:00,607,11.81,0.00,0.00,0.00,0.00%,27.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1081,SPY250623P00608000,2025-06-17 15:58:00,608,12.55,0.00,0.00,0.00,0.00%,53.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1082,SPY250623P00609000,2025-06-17 15:45:00,609,13.11,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1083,SPY250623P00610000,2025-06-17 14:44:00,610,15.00,0.00,0.00,0.00,0.00%,26.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1084,SPY250623P00611000,2025-06-17 14:18:00,611,15.15,0.00,0.00,0.00,0.00%,42.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1085,SPY250623P00612000,2025-06-17 10:00:00,612,13.20,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1086,SPY250623P00613000,2025-06-17 15:59:00,613,17.05,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1087,SPY250623P00614000,2025-06-16 14:49:00,614,13.51,0.00,0.00,0.00,0.00%,57.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,6,2025-06-16,short
1088,SPY250623P00615000,2025-06-17 13:17:00,615,16.85,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1089,SPY250623P00616000,2025-06-17 09:31:00,616,16.60,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1090,SPY250623P00617000,2025-06-17 09:54:00,617,18.09,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,5,2025-06-17,short
1091,SPY250623P00619000,2025-06-16 11:41:00,619,16.84,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,6,2025-06-16,short
1092,SPY250623P00620000,2025-06-16 09:34:00,620,19.81,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,6,2025-06-16,short
1093,SPY250623P00621000,2025-06-16 15:48:00,621,19.92,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 23, 2025",2025-06-23,put,6,2025-06-16,short
1095,SPY250623P00650000,2025-06-13 15:29:00,650,55.00,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 23, 2025",2025-06-23,put,9,2025-06-13,short
1097,SPY250624C00545000,2025-06-13 11:11:00,545,54.65,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 24, 2025",2025-06-24,call,10,2025-06-13,short
1098,SPY250624C00555000,2025-06-17 11:44:00,555,46.30,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 24, 2025",2025-06-24,call,6,2025-06-17,short
1099,SPY250624C00560000,2025-06-16 09:36:00,560,40.96,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 24, 2025",2025-06-24,call,7,2025-06-16,short
1100,SPY250624C00565000,2025-06-13 09:52:00,565,34.92,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jun 24, 2025",2025-06-24,call,10,2025-06-13,short
1101,SPY250624C00570000,2025-06-17 16:00:00,570,27.58,0.00,0.00,0.00,0.00%,8.0,0.0,0.0,"Jun 24, 2025",2025-06-24,call,6,2025-06-17,short
