"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-04-10T22:00:00.000Z","151.12","-2.16","-1.95","52,112,000","41.13","172.93","161.14","149.35","-19.82","154.76","154.76","154.76","","-97.11","162.75","0.79","1.15","-18.68","-5,183,942.47","0.08","0.41","41.41","4.76","162.77","-0.02","3.93","0.30","16.14","62.38","986,614,000.00","156.75","-426.10","166.04","8.11","18.51","8.11","18.51","-71.71","-1.33","163.57","157.24","150.90","10.40","","","116.62","97.30","","6.25","41.13","50.71","-0.19","-0.10","-0.09","0.38","0","1.92","61.82","-61.82","-43.86","-1.36","60.00","-0.86","76.06","89.88","-1.00","157.00","149.00","5,945,505.00","0.34","-8.35","1.01","-2.52","86.05","94.70","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.96","167.72","301,866,000.00","109.13","109.01","162.50","154.76","147.02","-11.42","161.14","154.76","166.04","154.76","28.52","-13.77","162.81","23.89","0.07","1.01","2.65","-1.65","154.23","-0.91","0.50","169.52","156.75","-3,313,724.47","1,549,672.54","-4,863,397.01","182.39","159.01","135.63","61.97","159.74","152.20","148.93","154.15","107.11","27.67","170.83","3.60","170.65","162.52","154.39","154.15","156.40","158.38","159.01","159.28","159.30","157.94","157.65","157.49","157.44","157.47","157.72","1.06","4.41","-1.87","0","168.39","162.32","-5.19","-8.79","-76,322,673.81","-1.54","-1.04","-5.45","29.95","170.83","155.86","140.88","-7.10","-3.89","0.93","-118.02","40.48","","-62.97","-3.73","-2.21","0.19","-5.59","-5.57","14.63","172.93","161.14","149.35","7.50","1.65","-0.20","3.28","4.84","153.48","164.72","137.53","-64.29","35.71","100.00","157.20","161.61","163.48","20.89","32.28","17.00","-2,278.54","-19.82"
"2022-04-11T22:00:00.000Z","150.79","-0.22","-0.01","55,178,000","40.79","172.38","161.31","150.25","-24.13","154.78","154.78","154.78","","-98.02","161.88","0.78","1.13","-1.14","-5,156,642.91","0.04","0.43","38.98","5.58","161.91","-0.05","4.72","0.24","9.87","51.88","931,436,000.00","153.80","-169.91","166.04","2.09","7.84","2.09","7.84","-81.89","-15.98","160.90","154.58","148.26","12.04","","","141.88","89.72","","3.12","40.79","46.36","-0.27","-0.16","-0.11","-0.40","1.16","1.59","65.61","-65.61","-33.34","-1.29","55.00","-15.16","62.72","87.96","-1.00","157.00","149.00","5,823,376.03","0.34","-7.72","0.26","-2.39","85.86","94.66","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.96","166.00","246,688,000.00","109.13","109.00","162.52","154.78","147.05","-10.59","161.31","154.78","165.93","154.78","35.09","-12.62","161.97","23.81","0.09","0.26","2.18","-1.92","150.53","-1.23","0.68","170.99","153.80","-1,844,526.18","1,064,787.01","-2,909,313.19","180.91","157.51","134.11","54.61","159.39","152.20","148.28","154.15","107.32","27.24","170.83","4.72","168.63","160.60","152.57","152.47","154.53","156.69","157.51","157.97","158.24","157.48","157.27","157.16","157.15","157.21","157.50","1.14","4.34","-0.12","0","168.39","162.32","-3.01","-7.72","-68,056,059.57","-1.95","-1.54","-5.48","28.83","170.83","156.42","142.00","-6.79","-2.63","-4.20","-129.87","40.86","","-59.19","-2.00","0.29","0.11","-5.60","-5.59","13.72","172.38","161.31","150.25","2.42","1.62","-0.24","0.56","4.83","166.21","164.49","137.08","-71.43","28.57","100.00","157.78","162.12","162.24","20.86","30.03","17.08","-2,448.45","-24.13"
"2022-04-12T22:00:00.000Z","155.54","3.15","3.37","53,390,000","47.49","172.18","161.44","150.69","-18.19","154.87","154.87","154.87","","-72.02","161.26","0.82","1.08","-6.00","-5,219,121.68","0.06","0.41","40.48","5.99","161.27","-0.02","6.42","0.20","0","41.50","984,826,000.00","152.46","497.18","166.04","10.95","7.05","10.95","7.05","-72.36","-26.23","160.40","153.94","147.48","12.40","","","154.57","78.49","","1.56","47.49","50.68","-0.30","-0.23","-0.08","-0.33","1.20","1.53","46.36","-46.36","2.99","-0.53","55.00","-24.34","54.32","84.71","1.00","157.00","149.00","7,506,466.79","0.35","-4.95","0.04","-1.17","85.86","94.63","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.98","164.13","300,078,000.00","112.57","109.01","162.61","154.87","147.13","-4.71","161.44","154.87","165.85","154.87","41.68","-8.11","161.31","23.90","0.12","0.04","1.75","-1.71","150.38","-1.34","0.76","171.28","152.46","-543,305.03","835,059.57","-1,378,364.60","181.43","157.15","132.88","55.47","159.00","153.83","146.36","153.26","107.59","33.60","170.83","6.42","166.68","158.75","150.81","154.00","154.87","156.44","157.15","157.60","157.90","157.35","157.17","157.08","157.08","157.15","157.43","1.14","3.56","-0.87","0","168.39","162.32","-1.72","-8.14","-22,078,185.54","-2.27","-1.95","-4.17","23.48","170.83","159.09","147.35","-3.51","3.89","-7.26","-111.91","40.89","","-26.96","1.98","6.08","0.08","-5.59","-5.59","13.32","172.18","161.44","150.69","22.58","1.67","-0.18","-1.04","4.94","165.83","170.36","140.72","-78.57","21.43","100.00","158.26","161.82","160.96","20.26","27.24","16.91","-1,951.27","-18.19"
"2022-04-13T22:00:00.000Z","151.71","-2.47","-2.25","51,598,000","43.24","172.59","161.16","149.73","-22.38","154.89","154.89","154.89","","-90.08","160.43","0.82","1.10","5.23","-5,351,546.68","0.08","0.44","38.92","6.60","160.48","-0.05","4.43","0.15","0","33.20","933,228,000.00","150.53","-301.07","166.04","13.29","8.78","13.29","8.78","-71.45","-34.45","159.13","152.72","146.31","13.13","0.70","0.80","132.03","86.34","71,099,020.00","0.78","43.24","46.52","-0.27","-0.27","0","-0.62","0.98","1.22","29.04","-29.04","-12.98","-1.52","50.00","-34.15","45.76","80.12","-1.00","157.00","151.00","6,234,437.59","0.35","-7.93","-0.43","-1.79","85.86","94.59","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.97","162.09","248,480,000.00","109.80","109.01","162.64","154.89","147.15","-7.08","161.16","154.89","165.75","154.89","35.53","-13.07","160.59","23.99","0.09","-0.43","1.31","-1.74","149.60","-1.50","0.85","171.50","150.53","-1,608,890.07","485,923.91","-2,094,813.98","180.22","156.16","132.11","46.91","159.00","155.86","146.36","153.26","107.56","34.17","170.83","4.43","164.79","156.94","149.10","152.86","153.81","155.39","156.16","156.69","157.12","156.99","156.87","156.82","156.84","156.93","157.25","1.16","2.41","-2.02","0","168.39","162.32","-0.98","-5.41","-47,188,829.71","-2.36","-2.27","-4.42","21.23","170.83","160.22","149.60","-5.34","1.52","-10.28","-116.28","41.68","-2.53","-38.32","0.77","6.45","-0.01","-5.59","-5.59","14.18","172.59","161.16","149.73","8.65","1.65","-0.26","-1.82","4.91","165.83","166.22","137.20","-78.57","14.29","92.86","158.84","161.26","159.23","18.95","25.49","16.75","-2,252.33","-22.38"
"2022-04-17T22:00:00.000Z","152.79","0.71","0.92","46,514,000","44.73","172.73","160.74","148.74","-19.84","155.17","155.17","155.17","","-85.00","159.32","0.75","1.19","-22.29","-5,799,873.43","0.10","0.40","42.09","7.10","159.39","-0.04","3.79","0.11","0","26.56","979,742,000.00","149.85","39.05","166.04","17.63","13.96","17.63","13.96","-69.88","-40.89","158.70","152.39","146.08","12.70","","","105.31","85.80","","0.39","44.73","50.72","-0.21","-0.27","0.07","-0.76","0.58","1.28","16.34","-16.34","-2.24","-0.90","50.00","-44.50","36.10","73.40","-1.00","157.00","149.00","6,565,113.27","0.35","-9.59","-0.71","-1.36","85.86","94.55","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.98","160.34","294,994,000.00","110.58","109.01","162.93","155.17","147.41","-4.87","160.74","155.17","165.65","155.17","28.45","-16.21","159.53","24.06","0.08","-0.71","0.91","-1.62","149.60","-1.42","0.82","169.79","149.85","-2,465,476.29","64,295.31","-2,529,771.60","179.09","155.55","132.00","43.13","158.86","155.86","146.36","153.26","104.10","34.50","170.83","3.79","163.02","155.26","147.50","152.82","153.47","154.81","155.55","156.09","156.58","156.72","156.64","156.62","156.67","156.77","157.10","1.16","1.20","-2.64","-1.00","156.02","149.60","-2.25","-6.04","-33,281,046.91","-2.62","-2.36","-6.87","21.23","170.83","160.22","149.60","-3.97","3.54","-12.50","-110.31","41.39","","-57.16","1.92","1.62","-0.07","-5.59","-5.59","14.93","172.73","160.74","148.74","16.86","1.62","-0.30","-2.54","4.83","165.83","166.67","138.90","-78.57","7.14","85.71","159.37","160.57","157.93","17.89","25.87","16.86","-2,213.28","-19.84"
"2022-04-18T22:00:00.000Z","158.12","3.49","3.70","54,926,000","51.54","172.61","160.57","148.52","-13.28","155.18","155.18","155.18","","-55.99","158.41","0.75","1.13","-16.97","-5,413,988.42","0.10","0.34","48.27","7.28","158.44","0","7.10","0.07","0","21.25","1,034,668,000.00","151.06","687.25","166.04","22.98","17.97","22.98","17.97","-54.06","-43.29","160.29","153.79","147.28","11.37","","","111.02","72.63","","0.20","51.54","53.55","-0.16","-0.24","0.08","-0.20","2.22","1.14","20.62","-20.62","35.54","0.22","50.00","-57.46","23.95","64.85","1.00","163.00","151.00","8,481,417.18","0.36","-6.61","-0.50","-0.04","88.85","94.52","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.99","158.84","349,920,000.00","110.58","109.02","162.94","155.18","147.42","0.86","160.57","155.18","165.56","155.18","26.94","-11.20","158.51","24.18","0.13","-0.50","0.63","-1.12","149.60","-1.12","0.63","166.68","151.06","-1,065,524.63","-97,107.54","-968,417.09","180.76","156.02","131.28","49.59","155.90","155.86","146.27","152.87","106.78","35.98","170.83","7.10","161.81","154.11","146.40","155.47","155.02","155.54","156.02","156.40","156.77","156.81","156.72","156.70","156.73","156.82","157.13","1.16","0.15","-2.63","0","156.02","149.60","2.09","-5.00","13,299,459.78","-2.37","-2.62","-4.91","21.23","170.83","160.22","149.60","-0.12","11.03","-13.00","-55.28","47.31","","-21.01","4.46","6.26","-0.04","-5.54","-5.57","15.00","172.61","160.57","148.52","39.82","1.68","-0.21","-2.07","4.99","165.83","173.48","142.75","-78.57","0","78.57","159.40","159.54","156.91","22.67","23.24","15.74","-1,526.04","-13.28"
"2022-04-19T22:00:00.000Z","154.00","-2.60","-2.39","59,630,000","46.75","172.22","160.02","147.83","-17.39","155.10","155.10","155.10","","-76.60","157.56","0.81","1.12","6.16","-4,674,711.12","0.11","0.36","47.00","7.62","157.60","-0.04","4.51","0.04","0","17.00","975,038,000.00","151.09","-343.51","166.04","27.47","22.69","27.47","22.69","-45.38","-43.67","160.89","154.43","147.97","10.64","","","106.95","70.34","","0.10","46.75","51.32","-0.13","-0.19","0.06","-0.34","0.95","0.89","40.43","-40.43","0.45","-0.15","45.00","-69.83","12.24","55.01","-1.00","163.00","151.00","6,928,589.67","0.35","-7.40","-0.65","-0.70","86.54","94.48","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.97","149.60","290,290,000.00","110.58","109.03","162.86","155.10","147.35","-2.46","160.02","155.10","165.41","155.10","26.97","-12.30","157.68","24.22","0.07","-0.65","0.37","-1.02","149.60","-0.98","0.55","164.74","151.09","-2,245,308.32","-403,993.37","-1,841,314.96","180.17","155.65","131.13","43.02","154.84","156.42","146.23","152.49","111.08","36.06","168.95","4.00","161.32","153.64","145.96","154.73","154.68","155.20","155.65","156.03","156.43","156.63","156.57","156.56","156.61","156.71","157.03","1.12","0.54","-2.43","0","156.02","149.60","1.41","-2.59","-23,675,618.51","-1.81","-2.37","-3.74","21.23","170.83","160.22","149.60","-2.18","8.81","-14.07","-61.53","48.80","","-17.57","1.89","7.79","-0.11","-5.51","-5.55","15.24","172.22","160.02","147.83","25.30","1.68","-0.23","-1.64","4.95","165.83","169.00","139.00","-71.43","0","71.43","159.23","158.69","156.26","21.20","21.73","14.70","-1,869.55","-17.39"
"2022-04-20T22:00:00.000Z","148.30","-3.70","-3.49","63,970,000","41.06","172.37","159.27","146.16","-25.84","154.84","154.84","154.84","","-96.60","156.58","0.78","1.09","6.68","-3,696,021.37","0.10","0.34","42.74","8.19","156.65","-0.07","9.15","0.01","0","13.60","911,068,000.00","149.54","-625.70","166.04","23.60","24.68","23.60","24.68","-51.47","-45.09","159.80","152.98","146.16","11.13","","","90.45","87.69","","0.05","41.06","48.99","-0.12","-0.15","0.03","-1.47","0.73","2.22","36.58","-36.58","-54.00","-0.67","45.00","-81.14","2.05","44.47","1.00","157.00","139.00","4,560,009.09","0.34","-9.02","-1.22","-1.47","83.34","94.43","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.95","157.60","226,320,000.00","110.58","109.04","162.58","154.84","147.10","-6.49","159.27","154.84","165.23","154.84","27.01","-14.70","156.78","24.38","0.14","-1.22","0.05","-1.27","149.60","-1.05","0.58","164.28","149.54","-3,406,366.13","-832,903.76","-2,573,462.37","180.96","154.31","127.67","38.40","153.12","159.09","146.23","152.49","115.15","37.03","168.39","9.15","161.04","153.37","145.71","151.51","152.55","153.67","154.31","154.84","155.41","156.09","156.11","156.16","156.25","156.38","156.74","1.11","1.01","-2.52","1.00","158.65","149.60","1.68","-7.47","-72,401,483.65","-1.77","-1.81","-6.19","21.23","170.83","160.22","149.60","-5.17","5.01","-15.18","-101.51","47.95","","-29.83","-0.84","9.58","-0.12","-5.52","-5.52","16.46","172.37","159.27","146.16","8.14","1.81","-0.21","-1.82","5.25","165.83","165.78","130.81","-85.71","14.29","100.00","158.97","157.96","155.44","18.56","27.20","15.00","-2,495.26","-25.84"
"2022-04-21T22:00:00.000Z","144.35","-2.66","-2.45","73,078,000","37.64","172.75","158.30","143.86","-31.10","154.50","154.50","154.50","","-97.36","155.27","0.74","1.17","28.00","-2,160,557.65","0.09","0.33","41.81","8.99","155.36","-0.11","5.92","-0.04","0","10.88","837,990,000.00","147.47","-458.54","163.41","9.81","20.29","9.81","20.29","-63.10","-48.36","158.39","151.51","144.63","11.95","","","77.72","104.14","","0.02","37.64","46.20","-0.14","-0.13","-0.01","-3.47","0.22","1.44","56.67","-56.67","-57.17","-0.96","40.00","-92.26","-7.85","33.93","-1.00","151.00","139.00","2,615,481.15","0.34","-11.74","-1.97","-1.92","81.12","94.37","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.95","157.60","153,242,000.00","110.58","109.05","162.23","154.50","146.78","-8.79","158.30","154.50","165.02","154.50","26.73","-19.21","155.54","24.53","0.08","-1.97","-0.35","-1.62","147.59","-1.16","0.61","163.71","147.47","-4,650,200.60","-1,378,231.88","-3,271,968.72","179.44","152.50","125.56","36.00","151.17","157.26","146.03","152.49","120.21","38.24","168.39","5.92","160.62","152.97","145.32","147.93","149.82","151.60","152.50","153.23","154.03","155.33","155.46","155.58","155.73","155.91","156.34","1.15","1.04","-2.05","0","158.65","149.60","-3.92","-9.83","-103,253,518.21","-1.98","-1.77","-9.09","23.24","170.83","159.21","147.59","-6.88","3.18","-16.41","-140.17","42.67","","-31.17","-2.16","12.37","-0.21","-5.53","-5.52","18.25","172.75","158.30","143.86","1.70","1.71","-0.25","-3.25","5.30","164.07","161.89","126.81","-92.86","7.14","100.00","158.46","157.42","155.37","17.08","30.28","15.92","-2,953.79","-31.10"
"2022-04-24T22:00:00.000Z","146.07","1.19","1.41","61,874,000","39.99","172.42","157.37","142.31","-27.33","154.24","154.24","154.24","","-85.40","153.71","0.71","1.25","24.04","-1,826,703.65","0.07","0.34","39.73","9.45","153.81","-0.07","3.91","-0.08","0","8.70","899,864,000.00","147.08","74.16","160.31","6.88","13.43","6.88","13.43","-63.60","-51.13","156.93","150.17","143.40","10.23","","","72.83","106.36","","0.01","39.99","49.55","-0.17","-0.13","-0.03","-4.09","0.43","1.35","62.37","-62.37","-32.49","-0.34","40.00","-100.89","-15.75","23.73","1.00","149.00","139.00","3,354,453.87","0.34","-13.23","-2.39","-1.38","81.12","94.31","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.96","157.05","215,116,000.00","111.90","109.06","161.96","154.24","146.53","-6.01","157.37","154.24","164.82","154.24","19.99","-22.27","154.00","24.59","0.06","-2.39","-0.76","-1.63","143.70","-0.98","0.59","160.73","147.08","-5,531,498.66","-1,971,555.71","-3,559,942.96","177.53","151.33","125.13","37.32","150.48","156.57","147.12","152.49","121.68","38.79","168.39","3.91","160.17","152.54","144.92","147.00","148.57","150.37","151.33","152.13","153.03","154.73","154.94","155.12","155.31","155.52","156.00","1.22","1.26","-1.35","0","158.65","149.60","-6.24","-10.16","-73,264,341.95","-2.30","-1.98","-11.46","27.13","170.83","157.26","143.70","-4.79","7.42","-17.33","-135.99","40.37","","-16.38","-0.69","1.61","-0.18","-5.54","-5.53","19.13","172.42","157.37","142.31","12.50","1.72","-0.27","-4.90","5.20","160.22","162.46","129.69","-100.00","0","100.00","158.02","156.76","155.42","16.16","30.56","16.98","-2,879.64","-27.33"
"2022-04-25T22:00:00.000Z","139.39","-4.58","-4.36","77,530,000","34.56","171.87","155.89","139.90","-34.02","153.97","153.97","153.97","","-98.02","151.98","0.66","1.25","44.30","-295,408.31","0.07","0.37","37.57","9.97","152.09","-0.11","7.14","-0.13","0","6.96","822,334,000.00","144.99","-899.59","158.71","6.41","7.70","6.41","7.70","-73.25","-55.15","153.35","146.42","139.49","10.78","","","59.59","125.69","","0.01","34.56","45.46","-0.18","-0.15","-0.03","-5.78","0.65","1.86","56.67","-56.67","-48.03","-1.70","35.00","-113.90","-28.05","13.64","-1.00","149.00","137.00","-192,603.57","0.33","-15.03","-3.23","-2.20","77.41","94.24","155.80","178.03","140.77","193.06","118.54","215.29","103.51","0.94","156.16","137,586,000.00","111.90","109.08","161.67","153.97","146.27","-11.16","155.89","153.97","164.59","153.97","19.67","-24.66","152.30","24.71","0.08","-3.23","-1.25","-1.98","142.31","-1.03","0.59","159.34","144.99","-6,656,957.42","-2,640,898.81","-4,016,058.61","176.32","149.16","122.01","30.17","148.79","154.88","147.58","152.49","125.51","43.02","168.11","5.93","159.13","151.55","143.97","143.20","145.51","147.93","149.16","150.17","151.33","153.74","154.07","154.35","154.62","154.89","155.46","1.23","1.06","-1.79","0","158.65","149.60","-5.74","-11.67","-136,816,991.09","-2.68","-2.30","-12.68","28.52","170.83","156.57","142.31","-8.09","3.45","-18.80","-161.32","45.31","","-30.66","-4.02","-0.26","-0.29","-5.57","-5.55","20.51","171.87","155.89","139.90","-1.60","1.66","-0.28","-7.68","5.34","160.22","156.78","122.00","-100.00","0","100.00","157.62","156.56","154.77","14.62","32.15","18.45","-3,779.23","-34.02"
