fold,start_date,end_date,accuracy,roc_auc
0,2015-10-06 22:00:00+00:00,2017-12-12 23:00:00+00:00,0.618348623853211,0.6592533649826019
1,2017-07-11 22:00:00+00:00,2019-09-17 22:00:00+00:00,0.655045871559633,0.7174582174582175
2,2019-04-14 22:00:00+00:00,2021-06-20 22:00:00+00:00,0.671559633027523,0.7536343493298746
3,2021-01-13 23:00:00+00:00,2023-03-22 23:00:00+00:00,0.673394495412844,0.7417367626442359
4,2022-10-11 22:00:00+00:00,2024-12-19 23:00:00+00:00,0.6660550458715596,0.7425929960241817
