fold,start_date,end_date,rmse,mae,r2
0,2015-10-06 22:00:00+00:00,2017-12-12 23:00:00+00:00,0.05879392481560174,0.05407210519022358,-2.736905055406304
1,2017-07-11 22:00:00+00:00,2019-09-17 22:00:00+00:00,0.03376507225274921,0.02316564781562771,0.16383199728504838
2,2019-04-14 22:00:00+00:00,2021-06-20 22:00:00+00:00,0.08916193205452827,0.06432297286154763,-2.9796365705648467
3,2021-01-13 23:00:00+00:00,2023-03-22 23:00:00+00:00,0.056276603466906064,0.04520590142039753,-0.9825832445469513
4,2022-10-11 22:00:00+00:00,2024-12-19 23:00:00+00:00,0.03189029548364335,0.02587267702899336,0.08552076712592327
