"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2018-01-01T23:00:00.000Z","181.42","2.81","2.89","18,151,900","58.08","182.51","177.73","172.96","68.61","178.01","178.01","178.01","187.20","-2.32","178.30","0.88","0.88","37.84","-1,349,907.62","0.30","54.30","1.98","178.30","0.04","5.12","0","32.65","48.20","740,594,900.00","178.07","665.29","183.19","55.80","44.08","55.80","44.08","4.46","-1.22","181.49","177.88","174.27","3.13","","","111.84","108.79","","12.36","58.08","58.21","-0.08","-0.09","0.01","1.82","2.14","0.62","34.05","-34.05","71.06","0.03","55.00","101.23","-2.69","-0.68","-1.00","191.00","173.00","7,783,309.28","0.68","1.33","0.17","1.15","131.90","","175.92","182.82","169.55","189.19","162.65","196.09","156.28","0.99","172.48","603,652,400.00","117.70","","186.91","178.01","169.11","3.02","177.73","178.01","163.02","178.01","58.06","2.38","178.30","25.59","0.22","0.17","0.10","0.07","174.67","-0.04","0.01","178.56","178.07","78,268.86","-299,060.90","377,329.76","191.94","178.27","164.60","54.56","178.13","176.63","177.52","172.23","171.58","16.82","181.30","4.03","186.47","177.59","168.71","179.22","178.62","178.34","178.27","178.23","178.20","177.96","177.79","177.57","177.32","177.04","176.38","0.72","0.06","-0.59","0","181.30","174.67","3.36","-0.67","11,175,879.64","-0.38","-0.74","-0.09","13.27","182.28","175.64","169.01","1.75","-0.98","","","0.87","99.50","59.17","","4.55","1.85","5.07","0.01","-5.50","-5.51","5.37","182.51","177.73","172.96","88.63","1.37","-0.03","-0.63","2.77","171.94","189.68","173.16","28.57","100.00","71.43","178.23","178.29","177.70","23.31","24.00","14.56","7,943.08","68.61"
"2018-01-02T23:00:00.000Z","184.67","1.79","1.87","16,886,600","63.72","183.17","178.39","173.62","71.95","178.20","178.20","178.20","","-1.09","178.76","1.06","0.76","0.19","-989,229.76","0.31","62.30","1.77","178.73","0.08","3.45","0.01","59.16","50.39","757,481,500.00","179.52","427.57","174.62","74.53","55.50","74.53","55.50","42.18","6.67","183.29","179.62","175.95","4.44","","","116.22","105.76","","45.02","63.72","61.83","-0.04","-0.07","0.03","3.09","1.64","0.05","67.63","-67.63","68.51","0.62","60.00","103.76","0.52","-0.72","-1.00","191.00","181.00","8,085,819.75","0.68","4.36","0.67","2.08","131.90","","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","172.68","620,539,000.00","119.81","","187.11","178.20","169.29","5.74","178.39","178.20","163.24","178.20","66.68","7.71","178.67","25.69","0.20","0.67","0.22","0.46","174.67","0.10","0.04","178.07","179.52","423,688.54","-195,810.98","619,499.52","193.46","179.43","165.40","67.60","179.72","176.89","177.90","172.35","176.11","18.68","181.58","3.45","186.66","177.77","168.88","181.94","180.64","179.75","179.43","179.22","179.01","178.39","178.17","177.92","177.64","177.34","176.65","0.73","0.27","-0.16","0","181.30","174.67","5.64","2.19","17,419,532.55","0.15","-0.38","6.78","13.27","182.28","175.64","169.01","3.26","2.19","","","1.81","221.85","45.73","","34.13","2.79","12.58","0.12","-5.48","-5.50","5.36","183.17","178.39","173.62","115.71","1.37","0.07","0.67","2.82","173.05","193.35","175.99","35.71","100.00","64.29","178.26","177.98","177.82","29.38","21.90","14.56","8,370.65","71.95"
"2018-01-03T23:00:00.000Z","184.33","-0.18","-0.11","13,880,900","62.77","183.70","178.97","174.24","70.07","178.46","178.46","178.46","","-16.29","179.22","1.13","0.72","-5.03","-935,145.06","0.34","57.52","1.63","179.20","0.05","2.11","0.02","72.72","54.86","771,362,400.00","180.85","3.98","177.02","93.44","74.59","93.44","74.59","57.68","15.94","184.57","180.96","177.35","5.24","","","118.51","111.08","","72.51","62.77","55.54","0.03","-0.05","0.08","3.57","1.64","0.20","81.78","-81.78","47.98","0.61","55.00","107.31","4.69","-0.39","-1.00","191.00","181.00","8,060,263.60","0.68","3.38","1.03","1.86","131.90","","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","173.16","606,658,100.00","119.59","","187.39","178.46","169.54","5.06","178.97","178.46","163.47","178.46","66.65","6.03","179.17","25.72","0.15","1.03","0.38","0.65","174.67","0.24","0.14","177.46","180.85","672,465.95","-71,771.42","744,237.36","194.01","180.32","166.64","63.48","180.44","177.61","178.19","172.64","176.41","18.17","184.78","2.11","187.24","178.33","169.41","183.14","181.87","180.77","180.32","180.01","179.67","178.77","178.51","178.23","177.93","177.61","176.91","0.88","0.32","-0.12","0","181.30","174.67","6.33","4.22","14,256,820.02","0.69","0.15","8.76","15.77","184.78","176.89","169.01","2.82","1.73","","","2.39","242.24","40.62","","46.53","1.89","3.53","0.07","-5.46","-5.48","5.28","183.70","178.97","174.24","106.71","1.59","0.01","2.02","2.77","176.21","192.54","176.12","42.86","100.00","57.14","178.23","177.90","177.79","31.47","20.71","14.99","8,374.62","70.07"
"2018-01-04T23:00:00.000Z","186.85","1.37","1.44","13,574,500","66.73","185.16","179.51","173.86","72.59","178.77","178.77","178.77","","-0.41","179.77","1.13","0.72","-0.12","-906,556.25","0.35","62.60","1.48","179.73","0.08","2.57","0.04","87.88","61.46","784,936,900.00","182.67","320.39","177.84","94.07","87.35","94.07","87.35","73.39","26.39","186.33","182.75","179.16","6.49","","","127.47","102.18","","86.26","66.73","60.88","0.11","0","0.11","4.33","1.67","0.61","69.20","-69.20","47.09","0.76","55.00","111.25","9.21","0.60","1.00","191.00","181.00","8,245,842.71","0.68","4.74","1.50","2.59","131.90","","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","173.94","620,232,600.00","121.22","","187.70","178.77","169.83","7.07","179.51","178.77","163.71","178.77","66.74","8.46","179.66","25.27","0.15","1.50","0.60","0.90","174.67","0.43","0.28","176.66","182.67","890,712.21","65,726.24","824,985.96","195.11","181.51","167.91","60.23","180.78","177.95","178.45","172.90","173.15","17.68","186.21","1.97","188.21","179.25","170.28","184.99","183.53","182.12","181.51","181.06","180.57","179.29","178.98","178.65","178.32","177.97","177.23","0.93","0.17","-0.19","0","181.30","174.67","6.02","4.05","17,106,959.73","1.21","0.69","8.40","14.31","186.21","179.06","171.90","3.88","4.10","","","3.64","237.40","38.30","","59.05","2.24","-1.64","0.07","-5.45","-5.46","6.30","185.16","179.51","173.86","114.98","1.71","0.06","3.30","2.75","176.21","194.96","178.74","50.00","100.00","50.00","178.12","177.95","178.14","31.16","19.33","15.60","8,695.01","72.59"
"2018-01-07T23:00:00.000Z","188.28","0.77","0.84","17,994,700","68.76","186.74","179.91","173.09","74.54","179.12","179.12","179.12","","-4.36","180.35","1.15","0.67","-36.78","-521,217.94","0.38","63.27","1.45","180.32","0.11","2.57","0.07","93.36","67.84","802,931,600.00","184.87","162.36","179.59","92.98","93.50","92.98","93.50","82.07","36.51","188.68","185.11","181.54","7.81","","","173.15","84.83","","93.13","68.76","66.00","0.19","0.07","0.12","4.70","1.83","0.22","67.08","-67.08","38.82","0.98","55.00","116.28","14.69","2.30","1.00","191.00","181.00","8,383,559.00","0.69","4.50","1.96","2.92","132.91","119.81","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.01","174.98","638,227,300.00","121.22","112.03","188.07","179.12","170.16","7.77","179.91","179.12","163.95","179.12","65.02","8.10","180.25","24.96","0.14","1.96","0.88","1.09","174.67","0.68","0.49","175.36","184.87","1,182,038.94","225,199.49","956,839.45","196.27","182.74","169.22","54.46","181.78","178.95","177.85","172.90","179.52","17.27","186.90","2.57","189.59","180.56","171.53","186.64","185.11","183.49","182.74","182.17","181.53","179.87","179.49","179.12","178.75","178.38","177.59","0.95","0.03","-1.21","0","181.30","174.67","6.97","4.40","18,339,149.65","1.69","1.21","9.92","12.23","186.90","180.78","174.67","4.33","5.28","","","5.07","220.20","33.05","","64.80","1.81","-0.86","0.04","-5.44","-5.45","7.59","186.74","179.91","173.09","111.29","1.53","0.05","5.04","2.74","178.52","196.31","180.25","57.14","100.00","42.86","177.95","177.92","179.13","34.28","18.04","16.70","8,857.37","74.54"
"2018-01-08T23:00:00.000Z","187.87","-0.22","-0.14","12,393,100","67.49","187.99","180.36","172.72","73.61","179.46","179.46","179.46","","-7.24","180.87","1.13","0.69","-28.22","-660,226.17","0.38","63.66","1.45","180.84","0.10","1.70","0.09","95.55","73.38","815,324,700.00","186.83","-33.24","180.34","96.00","94.35","96.00","94.35","84.81","45.29","189.88","186.40","182.92","8.70","","","156.48","87.00","","96.56","67.49","57.49","0.25","0.15","0.10","4.76","1.73","0.70","56.85","-56.85","22.67","0.74","55.00","120.11","18.97","4.53","1.00","191.00","181.00","8,356,571.45","0.68","3.90","2.27","2.71","132.91","119.94","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","176.37","625,834,200.00","120.96","112.10","188.44","179.46","170.49","6.53","180.36","179.46","164.19","179.46","64.18","7.05","180.78","24.56","0.14","2.27","1.15","1.12","174.67","0.90","0.70","174.19","186.83","1,324,461.83","382,236.96","942,224.87","196.70","183.67","170.65","58.91","182.58","178.95","177.85","172.90","179.96","17.35","188.90","1.70","191.23","182.12","173.01","187.25","186.03","184.46","183.67","183.05","182.33","180.39","179.96","179.55","179.15","178.75","177.93","1.01","0.22","-2.21","0","181.30","174.67","6.02","4.32","14,993,383.08","2.16","1.69","9.54","14.23","188.90","181.78","174.67","3.82","4.24","","","6.24","173.57","33.22","","72.88","0.55","1.93","0.09","-5.43","-5.44","8.47","187.99","180.36","172.72","99.20","1.75","0.02","6.47","2.67","179.98","195.31","180.43","57.14","92.86","35.71","177.90","178.12","180.33","32.72","17.22","17.72","8,824.13","73.61"
"2018-01-09T23:00:00.000Z","187.84","-0.02","0.06","10,529,900","67.39","189.07","180.80","172.53","73.56","179.66","179.66","179.66","","-7.45","181.44","1.15","0.70","-29.43","-910,243.16","0.44","71.98","1.44","181.40","0.13","2.26","0.12","100.00","78.71","825,854,600.00","188.39","19.29","180.34","93.65","94.21","93.65","94.21","85.02","52.52","190.48","187.03","183.59","9.33","","","170.96","82.24","","98.28","67.39","50.77","0.29","0.21","0.07","4.77","1.60","1.86","41.61","-41.61","13.53","0.85","50.00","123.71","23.10","7.20","1.00","191.00","181.00","8,354,890.05","0.69","4.64","2.49","2.50","132.91","120.07","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","177.62","615,304,300.00","120.94","112.17","188.65","179.66","170.68","5.64","180.80","179.66","164.43","179.66","65.59","8.33","181.32","24.14","0.21","2.49","1.42","1.07","174.67","1.05","0.82","173.67","188.39","960,040.28","464,780.29","495,259.98","197.28","184.43","171.58","61.35","182.68","178.95","177.81","172.90","177.36","16.39","188.90","2.26","192.83","183.64","174.46","187.55","186.63","185.21","184.43","183.78","183.01","180.87","180.40","179.95","179.53","179.11","178.26","1.01","0.81","-2.71","1.00","188.90","174.67","4.39","2.13","12,806,344.90","2.28","2.16","8.94","14.23","188.90","181.78","174.67","3.46","3.64","","","7.43","128.19","32.84","","69.52","-0.29","1.77","0.16","-5.44","-5.43","9.15","189.07","180.80","172.53","92.59","1.73","0.07","6.97","2.64","179.98","195.15","180.53","57.14","85.71","28.57","177.93","178.74","181.45","30.72","20.14","17.94","8,843.42","73.56"
"2018-01-10T23:00:00.000Z","187.77","-0.04","0.04","9,588,600","67.14","189.94","181.34","172.74","72.93","179.82","179.82","179.82","","-7.94","182.12","1.24","0.67","-19.16","-1,170,841.73","0.47","67.97","1.37","182.08","0.12","1.02","0.14","100.00","82.97","835,443,200.00","189.47","-7.20","181.03","92.46","94.04","92.46","94.04","84.30","58.29","191.03","187.72","184.42","9.61","","","196.37","71.28","","99.14","67.14","45.41","0.29","0.26","0.04","4.76","1.60","0.51","26.07","-26.07","6.38","0.97","50.00","128.06","27.51","10.34","1.00","191.00","181.00","8,351,317.19","0.68","5.55","2.62","2.38","132.91","120.19","175.92","182.82","169.55","189.19","162.65","196.09","156.28","1.00","178.75","605,715,700.00","120.90","112.24","188.81","179.82","170.83","4.69","181.34","179.82","164.66","179.82","71.91","9.88","181.99","23.63","0.11","2.62","1.66","0.96","174.67","1.11","0.86","173.95","189.47","1,057,865.60","549,506.77","508,358.83","197.11","185.04","172.96","64.38","182.68","178.95","177.52","172.90","176.01","16.62","188.90","1.02","194.25","185.00","175.75","187.66","187.01","185.78","185.04","184.40","183.61","181.32","180.81","180.34","179.89","179.45","178.57","1.01","1.63","-3.14","0","188.90","174.67","4.29","3.27","10,880,991.93","2.54","2.28","10.64","14.23","188.90","181.78","174.67","3.02","3.44","","","8.71","119.74","31.20","","68.07","-0.90","-3.30","0.20","-5.44","-5.44","9.49","189.94","181.34","172.74","87.39","1.46","0.08","7.30","2.52","179.98","194.23","181.31","57.14","78.57","21.43","177.91","179.54","182.68","31.28","19.56","18.31","8,836.22","72.93"
"2018-01-11T23:00:00.000Z","179.37","-4.47","-4.40","77,551,300","45.64","189.93","181.39","172.85","64.53","179.81","179.81","179.81","","-66.97","182.25","1.09","0.73","568.51","4,059,854.46","0.41","48.32","1.80","182.20","-0.03","10.37","0.15","92.71","84.92","757,891,900.00","188.03","-1,110.04","189.76","72.55","86.22","72.55","86.22","50.33","56.85","190.21","186.23","182.24","9.38","0.86","1.06","111.25","73.67","25,059,215.00","96.53","45.64","40.99","0.29","0.28","0.01","2.47","0.80","10.78","34.65","-34.65","-61.42","0.66","45.00","127.99","28.26","13.81","-1.00","191.00","173.00","4,882,011.04","0.65","1.08","2.03","-0.89","126.96","120.28","175.92","182.82","169.55","189.19","162.65","196.09","156.28","0.95","188.90","528,164,400.00","120.90","112.31","188.80","179.81","170.82","-4.00","181.39","179.81","164.84","179.81","52.37","1.92","182.10","23.36","0.05","2.03","1.73","0.29","174.67","0.87","0.56","175.90","188.03","-722,635.70","367,772.13","-1,090,407.83","200.06","184.01","167.96","64.92","183.15","180.40","176.63","172.90","177.91","29.66","188.90","4.08","195.17","185.87","176.58","183.51","184.47","184.36","184.01","183.62","183.08","181.19","180.73","180.29","179.86","179.44","178.59","1.01","2.30","-3.40","0","188.90","174.67","-1.96","-6.04","-83,735,096.92","1.67","2.54","8.18","14.23","188.90","181.78","174.67","-1.66","-5.19","","","7.93","-33.62","40.25","7.53","13.59","-4.83","3.22","0.15","-5.47","-5.45","9.41","189.93","181.39","172.85","38.16","0.68","0.12","6.06","3.08","179.98","190.76","167.98","57.14","71.43","14.29","178.04","180.34","183.74","23.76","37.98","18.65","7,726.18","64.53"
"2018-01-15T23:00:00.000Z","178.39","-0.55","-0.47","36,183,800","43.88","189.93","181.39","172.85","61.17","179.72","179.72","179.72","","-73.86","182.40","1.12","0.71","325.22","4,811,740.59","0.43","45.78","2.22","182.37","-0.11","3.71","0.14","82.46","84.42","721,708,100.00","186.26","-130.13","189.76","50.41","71.80","50.41","71.80","10.60","48.44","188.29","184.25","180.21","9.21","","","104.70","90.23","","88.65","43.88","37.43","0.28","0.29","-0.01","0.92","0.64","1.40","86.20","-86.20","-67.68","-0.07","40.00","128.07","29.61","17.40","-1.00","191.00","173.00","4,684,319.29","0.64","0.67","1.46","-1.19","126.96","120.38","175.92","182.82","169.55","189.19","162.65","196.09","156.28","0.94","188.67","491,980,600.00","120.23","112.37","188.71","179.72","170.74","-5.04","181.39","179.72","165.02","179.72","46.99","1.19","182.31","23.25","0.10","1.46","1.68","-0.22","174.67","0.58","0.26","178.13","186.26","-1,453,517.21","107,587.94","-1,561,105.15","199.29","182.99","166.68","56.27","183.15","181.78","176.63","172.90","178.99","29.47","188.90","3.71","195.43","186.12","176.82","180.95","182.44","183.03","182.99","182.82","182.49","181.01","180.60","180.20","179.80","179.40","178.59","1.01","2.82","-3.09","0","188.90","174.67","-0.97","-4.68","-76,838,650.13","0.79","1.67","9.59","14.23","188.90","181.78","174.67","-2.24","-6.39","","","6.89","-34.77","42.40","","-17.38","-4.41","16.09","0.08","-5.51","-5.48","9.41","189.93","181.39","172.85","32.42","0.81","0.06","4.57","3.13","188.32","189.73","167.05","57.14","64.29","7.14","178.42","181.25","184.34","22.37","34.76","18.86","7,596.05","61.17"
