"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-03-24T23:00:00.000Z","221.82","1.02","1.33","40,039,000","54.13","225.63","203.72","181.81","-111.50","238.65","238.65","238.65","","-9.27","203.81","1.16","0.71","3.83","-1,909,911.30","0.02","0.27","65.94","6.54","203.62","0.02","6.61","-0.58","100.00","65.15","-368,467,000.00","221.67","309.60","198.22","89.91","88.56","89.91","88.56","79.17","37.41","228.45","216.60","204.75","24.16","","","102.17","92.43","","99.99","54.13","51.67","0.37","0.31","0.06","-13.08","1.70","0.25","28.38","-28.38","18.28","4.14","55.00","-299.83","-89.25","-167.48","1.00","227.00","211.00","-48,369,187.05","0.49","18.32","-4.11","2.16","73.73","105.60","243.08","295.95","158.17","380.86","105.30","433.73","20.39","0.76","197.36","-375,852,800.00","111.02","111.59","250.58","238.65","226.72","15.78","203.72","238.65","318.22","238.65","62.72","34.35","203.24","23.93","0.17","-4.11","-9.94","5.83","185.82","2.66","0.79","184.41","221.67","3,312,755.09","1,009,063.65","2,303,691.44","254.06","211.81","169.56","57.62","205.71","205.66","250.92","282.53","212.03","38.25","220.67","6.61","221.23","210.69","200.16","219.18","216.71","213.40","211.81","210.77","210.17","218.05","222.42","226.94","231.43","235.78","243.91","1.35","11.75","-2.49","0","213.15","185.82","15.06","8.45","72,810,260.67","2.53","2.08","41.48","34.85","220.67","203.25","185.82","8.54","-0.82","15.07","140.32","40.07","","68.24","0.07","-7.52","0.13","-5.36","-5.36","21.51","225.63","203.72","181.81","91.31","1.88","0.30","7.58","9.00","190.14","244.81","198.83","64.29","100.00","35.71","214.09","202.34","204.82","26.53","21.60","37.26","-9,063.91","-111.50"
"2022-03-27T22:00:00.000Z","223.59","0.80","1.10","26,224,100","55.18","227.73","204.35","180.96","-107.45","236.59","236.59","236.59","","-4.81","206.08","1.19","0.67","-30.08","-2,405,365.00","0.02","0.28","65.80","5.68","205.86","0.05","4.50","-0.48","100.00","72.12","-342,242,900.00","224.60","133.54","199.31","94.25","91.46","94.25","91.46","82.92","45.68","230.47","219.02","207.57","24.70","","","110.92","81.32","","100.00","55.18","54.70","0.42","0.36","0.06","-12.27","1.58","0.90","29.85","-29.85","19.20","3.21","55.00","-277.55","-63.42","-148.67","1.00","227.00","211.00","-48,159,934.65","0.49","17.50","-2.78","2.22","73.73","105.49","243.08","295.95","158.17","380.86","105.30","433.73","20.39","0.76","200.74","-349,628,700.00","111.91","111.62","248.42","236.59","224.76","15.19","204.35","236.59","317.68","236.59","69.76","33.30","205.41","23.96","0.17","-2.78","-8.51","5.72","185.82","2.75","0.80","186.15","224.60","3,749,620.80","1,400,571.82","2,349,048.98","254.23","213.95","173.68","56.67","210.01","205.66","247.25","279.93","223.41","36.82","225.50","4.50","224.32","213.64","202.96","221.39","219.00","215.67","213.95","212.74","211.85","218.41","222.48","226.77","231.09","235.30","243.24","1.39","9.50","-3.31","0","213.15","185.82","11.72","7.22","69,039,704.70","2.90","2.53","46.39","39.68","225.50","205.66","185.82","8.14","0.48","20.40","130.15","37.99","","65.83","-0.45","-12.10","0.15","-5.39","-5.37","22.89","227.73","204.35","180.96","91.15","1.89","0.30","9.98","8.68","192.85","244.68","202.50","64.29","92.86","28.57","212.94","203.44","206.75","25.55","20.80","35.33","-8,930.37","-107.45"
"2022-03-28T22:00:00.000Z","229.86","2.80","3.11","31,417,900","58.81","231.55","205.66","179.78","-101.18","234.55","234.55","234.55","","-2.29","208.33","1.19","0.66","-1.49","-2,351,809.18","0.03","0.31","63.55","5.45","208.11","0.08","7.30","-0.37","100.00","77.70","-310,825,000.00","229.37","913.70","205.69","94.54","92.90","94.54","92.90","86.62","53.13","232.98","221.66","210.34","26.89","","","120.54","75.76","","100.00","58.81","57.07","0.47","0.40","0.08","-10.66","2.52","0.03","44.58","-44.58","37.43","2.92","60.00","-254.22","-36.59","-128.10","1.00","233.00","223.00","-47,278,900.75","0.50","15.80","-1.21","2.76","75.80","105.40","243.08","295.95","158.17","380.86","105.30","433.73","20.39","0.77","203.71","-318,210,800.00","111.91","111.66","246.28","234.55","222.83","17.94","205.66","234.55","317.15","234.55","70.04","31.36","207.67","23.98","0.18","-1.21","-7.05","5.84","185.82","3.13","0.88","185.48","229.37","4,250,455.40","1,807,698.04","2,442,757.36","256.74","216.85","176.95","63.11","216.00","208.36","245.25","278.94","208.28","36.76","225.50","5.60","227.01","216.20","205.39","225.62","222.62","218.82","216.85","215.37","214.10","219.15","222.89","226.92","231.03","235.09","242.80","1.39","7.43","-4.09","0","213.15","185.82","16.06","10.46","87,318,370.78","3.29","2.90","48.49","39.68","225.50","205.66","185.82","9.99","5.98","25.13","149.17","32.63","","61.56","0.21","-5.61","0.21","-5.41","-5.39","25.17","231.55","205.66","179.78","96.74","1.93","0.31","12.42","8.58","195.35","251.11","208.61","78.57","100.00","21.43","212.30","204.86","208.95","29.70","19.54","34.28","-8,016.66","-101.18"
"2022-03-29T22:00:00.000Z","227.85","-0.87","-0.57","25,588,000","57.21","234.28","206.65","179.02","-104.48","232.75","232.75","232.75","","-7.28","210.75","1.26","0.64","2.96","-2,748,111.50","0.02","0.33","63.65","5.08","210.56","0.06","4.44","-0.27","100.00","82.16","-336,413,000.00","232.25","-93.11","207.83","95.21","94.67","95.21","94.67","85.74","59.06","235.49","224.54","213.59","27.36","","","124.46","74.53","","100.00","57.21","54.29","0.50","0.44","0.06","-9.92","1.78","0.57","54.73","-54.73","23.71","1.56","55.00","-238.93","-17.69","-106.97","1.00","233.00","223.00","-47,502,653.20","0.50","16.72","-0.13","2.31","75.80","105.31","243.08","295.95","158.17","380.86","105.30","433.73","20.39","0.77","207.51","-343,798,800.00","110.93","111.68","244.38","232.75","221.11","12.49","206.65","232.75","316.60","232.75","69.30","32.64","210.18","23.93","0.17","-0.13","-5.66","5.54","185.82","3.22","0.90","187.18","232.25","3,475,576.64","2,045,966.42","1,429,610.22","256.98","218.85","180.72","60.72","218.57","208.49","241.96","276.38","203.77","31.63","230.89","4.44","229.34","218.42","207.50","226.74","224.36","220.83","218.85","217.29","215.82","219.71","223.17","226.97","230.89","234.81","242.31","1.44","6.16","-5.53","0","213.15","185.82","14.46","10.02","67,496,926.46","3.69","3.29","53.77","45.07","230.89","208.36","185.82","7.82","3.98","28.28","127.03","31.34","","49.52","-1.93","-0.37","0.16","-5.42","-5.41","26.74","234.28","206.65","179.02","88.37","1.90","0.29","15.28","8.28","201.92","247.52","208.18","85.71","100.00","14.29","212.23","206.07","211.60","28.79","18.79","33.33","-8,109.77","-104.48"
"2022-03-30T22:00:00.000Z","222.36","-2.41","-2.10","24,192,300","52.98","236.01","207.62","179.23","-110.61","230.80","230.80","230.80","","-19.39","213.25","1.28","0.65","-30.27","-3,138,625.14","0.02","0.32","57.61","4.21","213.07","0.03","6.23","-0.18","100.00","85.73","-360,605,300.00","231.70","-757.38","207.83","90.35","93.37","90.35","93.37","74.66","61.89","235.86","225.10","214.34","24.46","1.11","1.31","117.73","72.68","30,167,432.00","100.00","52.98","51.99","0.45","0.47","-0.02","-9.67","1.66","2.00","45.39","-45.39","-9.29","1.17","55.00","-225.97","-0.68","-85.92","1.00","229.00","211.00","-48,085,562.38","0.49","18.52","0.29","1.22","75.80","105.21","243.08","295.95","158.17","380.86","105.30","433.73","20.39","0.77","211.29","-367,991,100.00","108.26","111.69","242.34","230.80","219.26","4.48","207.62","230.80","316.06","230.80","70.12","34.75","212.70","23.73","0.26","0.29","-4.47","4.76","185.82","2.75","0.82","193.16","231.70","2,793,884.37","2,152,811.84","641,072.53","256.92","219.49","182.05","60.69","219.39","208.49","239.78","275.38","196.21","35.33","231.15","6.23","231.43","220.41","209.39","224.55","223.70","221.17","219.49","218.07","216.63","219.88","223.12","226.74","230.52","234.32","241.66","1.45","4.62","-6.11","0","213.15","185.82","10.99","4.76","38,880,814.12","3.09","3.69","52.28","45.33","231.15","208.49","185.82","4.00","-1.56","29.35","90.98","30.48","-9.19","15.76","-4.20","-1.50","0.15","-5.44","-5.42","27.35","236.01","207.62","179.23","75.96","1.89","0.27","16.97","8.14","201.92","241.83","202.89","85.71","92.86","7.14","212.15","207.52","213.64","27.21","21.67","31.76","-8,867.16","-110.61"
"2022-03-31T22:00:00.000Z","224.85","1.12","1.43","19,544,800","54.62","237.98","208.86","179.74","-108.12","228.97","228.97","228.97","","-13.93","215.90","1.29","0.64","-36.97","-3,779,556.07","0.02","0.32","59.95","2.92","215.69","0.03","4.92","-0.10","100.00","88.58","-341,060,500.00","230.66","87.65","207.83","86.47","90.67","86.47","90.67","65.69","62.58","236.17","225.70","215.23","19.81","","","123.88","85.39","","100.00","54.62","54.08","0.34","0.45","-0.11","-9.36","1.57","1.12","27.48","-27.48","0.71","0.55","60.00","-212.35","16.62","-65.03","1.00","229.00","211.00","-47,866,698.11","0.50","20.48","0.81","1.23","75.80","105.11","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.78","214.47","-348,446,300.00","109.47","111.71","240.42","228.97","217.52","5.20","208.86","228.97","315.50","228.97","75.87","38.22","215.27","23.56","0.23","0.81","-3.42","4.22","185.82","2.17","0.78","200.24","230.66","3,105,622.65","2,288,927.67","816,694.98","256.61","220.46","184.31","62.65","220.66","208.49","234.72","271.46","197.65","30.65","231.15","4.58","233.21","222.10","211.00","224.70","224.08","221.99","220.46","219.12","217.66","220.20","223.22","226.65","230.28","233.95","241.11","1.45","2.99","-7.17","1.00","231.15","185.82","8.73","4.15","40,278,792.01","2.52","3.09","53.22","45.33","231.15","208.49","185.82","3.84","1.26","30.08","84.60","29.98","","38.46","-2.58","-2.69","0.18","-5.44","-5.43","27.88","237.98","208.86","179.74","77.46","1.90","0.28","17.52","7.91","201.92","243.38","206.32","85.71","85.71","0","212.35","209.36","216.53","26.00","20.71","30.30","-8,779.50","-108.12"
"2022-04-03T22:00:00.000Z","233.89","4.02","4.33","28,054,800","60.06","240.51","211.18","181.85","-99.08","227.58","227.58","227.58","233.89","-1.15","218.86","1.30","0.58","-11.56","-3,559,777.66","0.02","0.33","62.84","1.65","218.64","0.06","9.50","-0.02","100.00","90.86","-313,005,700.00","231.62","1,368.96","208.98","88.51","88.44","88.51","88.44","69.78","63.89","238.36","227.76","217.17","16.46","","","139.99","84.39","","100.00","60.06","56.20","0.25","0.39","-0.14","-8.29","2.37","0.59","26.36","-26.36","38.46","1.52","65.00","-190.55","41.83","-43.78","1.00","239.00","223.00","-46,738,767.50","0.51","21.80","1.92","2.02","78.85","105.01","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.81","217.14","-320,391,500.00","109.47","111.73","238.96","227.58","216.20","12.07","211.18","227.58","315.02","227.58","75.98","41.86","218.20","23.55","0.30","1.92","-2.35","4.27","185.91","1.86","0.83","205.57","231.62","3,565,069.14","2,471,233.59","1,093,835.55","260.19","222.90","185.62","78.35","223.26","210.09","232.40","271.46","188.74","31.21","231.15","8.49","235.16","223.96","212.76","229.29","227.35","224.63","222.90","221.39","219.69","221.08","223.81","227.01","230.43","233.94","240.87","1.44","1.60","-8.10","-1.00","231.15","222.26","13.61","5.12","70,755,422.25","2.46","2.52","64.22","45.33","231.15","208.49","185.82","6.54","11.13","30.66","108.35","35.97","","44.64","0.97","0.24","0.28","-5.44","-5.44","27.78","240.51","211.18","181.85","88.71","1.91","0.34","18.82","8.02","201.92","254.41","213.37","100.00","100.00","0","212.52","210.91","219.01","30.10","18.96","29.76","-7,410.54","-99.08"
"2022-04-04T22:00:00.000Z","231.84","-0.88","-0.57","29,727,200","58.35","242.26","213.26","184.26","-104.10","226.05","226.05","226.05","","-14.04","221.11","1.31","0.62","-26.85","-3,213,608.50","0.02","0.37","58.06","1.38","220.97","0.03","5.84","0.05","100.00","92.69","-342,732,900.00","232.51","-45.31","213.33","90.29","88.42","90.29","88.42","68.47","64.72","238.55","228.16","217.76","15.03","","","141.80","90.28","","100.00","58.35","53.53","0.21","0.31","-0.10","-7.48","1.54","0.35","35.87","-35.87","20.49","0.67","60.00","-172.94","62.63","-22.09","-1.00","239.00","229.00","-46,999,320.97","0.51","13.85","2.62","1.48","78.16","104.91","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.81","220.24","-350,118,700.00","109.47","111.74","237.35","226.05","214.74","8.74","213.26","226.05","314.52","226.05","75.67","28.21","220.68","23.52","0.20","2.62","-1.36","3.97","194.52","1.69","0.82","208.88","232.51","4,011,351.88","2,691,250.49","1,320,101.39","261.00","224.53","188.05","75.17","225.82","211.34","232.40","271.46","191.24","31.42","234.35","5.84","236.76","225.49","214.21","230.57","228.85","226.23","224.53","223.00","221.21","221.78","224.26","227.24","230.49","233.86","240.57","1.40","0.14","-7.22","0","231.15","222.26","14.53","8.69","51,941,668.97","2.64","2.46","53.36","48.53","234.35","210.09","185.82","4.65","10.00","29.72","110.00","37.85","","49.04","-0.29","-1.36","0.27","-5.44","-5.44","27.20","242.26","213.26","184.26","82.04","1.88","0.24","19.53","7.86","207.53","251.76","211.92","100.00","100.00","0","212.92","213.06","220.28","30.78","17.95","29.52","-7,455.85","-104.10"
"2022-04-05T22:00:00.000Z","223.30","-3.68","-3.38","28,995,100","51.74","242.98","214.50","186.01","-112.64","224.51","224.51","224.51","","-43.94","222.40","1.15","0.73","-1.71","-2,964,172.18","0.01","0.35","49.19","1.79","222.32","0","10.43","0.11","100.00","94.15","-371,728,000.00","231.01","-1,189.12","213.33","80.29","86.36","80.29","86.36","47.83","61.65","237.85","227.25","216.64","12.97","","","134.33","87.10","","100.00","51.74","51.50","0.19","0.24","-0.05","-7.49","1.07","2.65","31.02","-31.02","-32.76","0.06","55.00","-160.69","78.22","-0.93","1.00","229.00","211.00","-48,067,376.37","0.50","7.44","2.45","0.09","78.16","104.79","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.79","236.86","-379,113,800.00","105.44","111.74","235.73","224.51","213.28","-0.79","214.50","224.51","313.94","224.51","68.85","15.46","222.16","23.57","0.26","2.45","-0.60","3.04","201.11","1.29","0.64","212.99","231.01","3,150,583.43","2,756,869.48","393,713.95","262.35","224.30","186.26","70.49","227.88","211.34","231.49","271.46","198.62","36.76","236.86","7.58","237.74","226.42","215.10","226.93","227.00","225.58","224.30","223.04","221.47","221.88","224.20","227.05","230.18","233.45","240.01","1.36","1.41","-6.18","0","231.15","222.26","6.52","-1.06","9,147,436.35","1.97","2.64","27.90","51.04","236.86","211.34","185.82","0.29","2.36","26.35","58.66","44.76","","9.35","-3.45","-2.89","0.20","-5.47","-5.45","26.56","242.98","214.50","186.01","65.45","2.05","0.14","18.48","8.05","207.53","245.50","201.10","92.86","92.86","0","213.63","215.04","221.22","27.93","24.82","27.83","-8,644.96","-112.64"
"2022-04-06T22:00:00.000Z","222.95","-0.16","0.15","21,037,200","51.49","243.15","215.89","188.62","-115.21","223.07","223.07","223.07","","-47.59","223.01","1.08","0.84","-59.64","-3,369,783.35","0.01","0.35","45.97","2.18","222.98","0.01","6.96","0.15","99.74","95.27","-392,765,200.00","230.21","-105.05","213.33","64.81","78.46","64.81","78.46","21.97","54.44","237.87","227.37","216.86","12.52","","","124.75","90.22","","100.00","51.49","49.65","0.14","0.20","-0.05","-7.47","0.73","1.59","52.65","-52.65","-36.24","-0.25","55.00","-151.27","90.96","19.10","1.00","227.00","211.00","-48,100,350.61","0.50","2.98","2.26","-0.02","78.16","104.67","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.79","236.86","-400,151,000.00","105.27","111.74","234.23","223.07","211.92","-1.66","215.89","223.07","313.35","223.07","61.20","6.46","222.92","23.64","0.33","2.26","-0.03","2.28","206.00","1.09","0.50","214.91","230.21","2,532,083.48","2,724,757.20","-192,673.72","261.78","224.06","186.34","69.40","227.71","211.34","231.49","271.46","200.04","34.59","236.86","6.96","238.23","226.89","215.54","224.94","225.65","225.00","224.06","223.03","221.65","221.95","224.13","226.85","229.87","233.04","239.45","1.30","2.08","-6.66","1.00","236.86","222.26","2.99","-3.97","6,788,781.39","1.05","1.97","10.33","51.04","236.86","211.34","185.82","-0.07","3.96","22.54","41.45","45.34","","2.97","-3.26","-3.51","0.19","-5.49","-5.47","25.26","243.15","215.89","188.62","62.95","2.04","0.07","17.53","7.97","207.53","244.88","201.02","85.71","85.71","0","214.26","216.33","223.00","26.19","25.82","25.89","-8,750.01","-115.21"
"2022-04-07T22:00:00.000Z","222.33","-0.28","0.03","18,375,700","51.00","241.70","217.62","193.54","-118.01","221.63","221.63","221.63","","-54.46","223.81","1.10","0.84","-39.04","-3,861,481.18","0.02","0.37","47.36","2.48","223.78","0","5.10","0.18","96.11","95.44","-411,140,900.00","228.35","-48.62","213.33","51.34","65.48","51.34","65.48","-2.98","44.00","237.11","226.86","216.62","10.77","","","132.33","86.12","","100.00","51.00","47.82","0.07","0.16","-0.09","-7.47","0.94","1.25","52.79","-52.79","-35.51","-0.73","55.00","-150.40","95.34","36.74","1.00","227.00","211.00","-48,151,451.06","0.50","5.13","2.03","-0.22","78.16","104.55","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.79","236.13","-418,526,700.00","104.98","111.74","232.71","221.63","210.55","-3.02","217.62","221.63","312.75","221.63","67.65","10.84","223.73","23.69","0.28","2.03","0.39","1.65","207.63","0.69","0.27","218.72","228.35","2,809,148.04","2,736,813.03","72,335.01","260.24","223.74","187.25","74.46","227.71","211.34","230.40","271.46","202.62","34.32","236.86","5.10","238.54","227.18","215.82","223.64","224.54","224.40","223.74","222.92","221.74","221.97","224.03","226.63","229.54","232.62","238.89","1.28","2.09","-7.77","0","236.86","222.26","2.62","-2.48","4,191,406.29","0.28","1.05","11.79","51.04","236.86","211.34","185.82","-0.69","5.79","18.78","36.65","47.30","","-3.42","-2.71","-6.36","0.23","-5.51","-5.49","22.13","241.70","217.62","193.54","59.78","2.00","0.10","16.61","7.77","207.53","242.94","201.72","78.57","78.57","0","215.32","217.42","225.19","24.96","24.61","24.09","-8,798.63","-118.01"
"2022-04-10T22:00:00.000Z","216.46","-2.64","-2.33","20,516,600","46.54","238.59","219.11","199.64","-123.88","219.92","219.92","219.92","","-82.59","223.91","1.00","0.92","-35.88","-4,031,924.99","0.01","0.37","46.63","3.18","223.93","-0.02","7.11","0.19","78.68","92.09","-431,657,500.00","225.41","-779.12","213.33","38.45","51.53","38.45","51.53","-31.91","30.20","233.55","223.38","213.20","10.80","","","121.80","84.42","","100.00","46.54","45.59","0.01","0.10","-0.10","-7.95","0.42","1.94","50.71","-50.71","-47.59","-0.84","55.00","-153.23","96.23","51.50","-1.00","223.00","211.00","-48,693,133.87","0.49","-0.09","1.37","-1.05","76.09","104.42","213.11","240.40","195.07","258.44","167.78","285.73","149.74","0.79","235.43","-439,043,300.00","104.98","111.74","230.92","219.92","208.93","-8.63","219.11","219.92","312.12","219.92","61.30","-0.19","223.95","23.61","0.26","1.37","0.58","0.79","210.18","0.24","0.03","222.09","225.41","2,221,911.24","2,663,255.63","-441,344.40","258.82","222.42","186.02","72.79","226.04","211.34","230.40","271.46","192.24","36.28","236.86","5.39","238.14","226.80","215.46","220.05","221.85","222.64","222.42","221.93","221.08","221.61","223.61","226.13","228.97","231.98","238.15","1.24","2.63","-6.19","0","236.86","222.26","-1.03","-6.42","-13,611,986.29","-0.40","0.28","-4.53","51.04","236.86","211.34","185.82","-3.31","2.83","13.87","-9.27","49.33","","-36.75","-4.13","-6.69","0.26","-5.54","-5.51","17.78","238.59","219.11","199.64","43.19","1.98","0.03","13.76","7.72","207.53","237.21","195.71","71.43","71.43","0","216.37","219.00","225.19","23.32","27.44","22.95","-9,577.75","-123.88"
