,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
255,AAPL250627P00240000,2025-06-06 15:30:00,240,35.35,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,put,20,2025-06-06,medium
258,AAPL250627P00255000,2025-05-30 10:00:00,255,56.80,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,put,27,2025-05-30,medium
260,AAPL250703C00150000,2025-05-28 11:38:00,150,52.25,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 3, 2025",2025-07-03,call,35,2025-05-28,medium
297,AAPL250703C00295000,2025-05-30 09:30:00,295,0.03,0.00,0.00,0.00,0.00%,1.0,0.0,0.5,"Jul 3, 2025",2025-07-03,call,33,2025-05-30,medium
303,AAPL250703P00120000,2025-06-06 15:58:00,120,0.01,0.00,0.00,0.00,0.00%,2.0,0.0,0.5,"Jul 3, 2025",2025-07-03,put,26,2025-06-06,medium
338,AAPL250711C00110000,2025-06-17 09:38:00,110,87.55,0.00,0.00,0.00,0.00%,,,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
339,AAPL250711C00120000,2025-06-17 09:38:00,120,77.58,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
340,AAPL250711C00130000,2025-06-16 09:37:00,130,67.25,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
342,AAPL250711C00140000,2025-06-17 12:54:00,140,57.25,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
343,AAPL250711C00150000,2025-06-17 15:45:00,150,46.40,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
344,AAPL250711C00155000,2025-06-13 15:08:00,155,42.50,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
345,AAPL250711C00160000,2025-06-17 11:33:00,160,38.40,0.00,0.00,0.00,0.00%,101.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
346,AAPL250711C00165000,2025-06-16 13:29:00,165,33.75,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
347,AAPL250711C00170000,2025-06-17 10:12:00,170,28.20,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
348,AAPL250711C00175000,2025-06-17 15:39:00,175,21.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
349,AAPL250711C00180000,2025-06-17 13:14:00,180,18.30,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
350,AAPL250711C00185000,2025-06-17 15:58:00,185,13.20,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
351,AAPL250711C00190000,2025-06-17 15:58:00,190,9.40,0.00,0.00,0.00,0.00%,222.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
352,AAPL250711C00195000,2025-06-17 15:58:00,195,6.16,0.00,0.00,0.00,0.00%,396.0,0.0,0.0,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
