date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
05/31/2004,AAPL,"10,663,986,208","6,174,986,208",61.602,,,1.448,2.375,,
04/30/2004,AAPL,"9,797,489,823","5,308,489,823",56.597,,,1.33,2.182,,
03/31/2004,AAPL,"10,082,008,285","5,593,008,285",59.363,,,1.395,2.245,,
02/29/2004,AAPL,"8,843,946,934","4,354,946,934",64.126,,,1.301,2.042,,
01/31/2004,AAPL,"8,341,113,830","3,852,113,830",60.48,,,1.227,1.926,,
12/31/2003,AAPL,"7,880,421,416","3,391,421,416",57.29,,,1.163,1.82,,
11/30/2003,AAPL,"7,668,252,871","3,406,252,871",111.761,,,1.224,1.816,,
10/31/2003,AAPL,"8,394,371,507","4,132,371,507",122.344,,,1.34,1.988,,
09/30/2003,AAPL,"7,598,574,820","3,336,574,820",110.745,,,1.213,1.799,,
08/31/2003,AAPL,"8,196,145,914","3,958,145,914",,,,1.375,1.952,,
07/31/2003,AAPL,"7,736,204,661","3,498,204,661",,,,1.282,1.843,,
06/30/2003,AAPL,"6,994,879,546","2,756,879,546",,,,1.159,1.666,,
05/31/2003,AAPL,"6,562,724,881","2,346,724,881",,,,1.116,1.586,,
04/30/2003,AAPL,"5,198,053,710","982,053,710",,,,0.884,1.256,,
03/31/2003,AAPL,"5,168,810,089","952,810,089",,,,0.879,1.249,,
02/28/2003,AAPL,"5,410,783,380","1,268,783,380",283.336,,,0.931,1.315,,
01/31/2003,AAPL,"5,176,472,308","1,034,472,308",271.066,,,0.891,1.258,,
12/31/2002,AAPL,"5,162,486,148","1,020,486,148",270.5,,,0.889,1.254,,
11/30/2002,AAPL,"5,563,864,329","1,542,864,329",86.28,,,0.977,1.359,,
10/31/2002,AAPL,"5,768,470,953","1,747,470,953",89.453,,,1.013,1.409,,
09/30/2002,AAPL,"5,204,905,340","1,183,905,340",80.713,,,0.914,1.271,,
08/31/2002,AAPL,"5,293,567,098","1,303,567,098",29.789,,,0.924,1.302,,
07/31/2002,AAPL,"5,476,598,910","1,486,598,910",30.819,,,0.956,1.347,,
06/30/2002,AAPL,"6,358,915,650","2,360,915,650",30.139,,,1.087,1.584,,
05/31/2002,AAPL,"8,287,815,056","4,289,815,056",39.63,,,1.429,2.065,,
04/30/2002,AAPL,"8,593,646,808","4,595,646,808",41.279,,,1.488,2.141,,
03/31/2002,AAPL,"8,381,195,713","4,329,195,713",38.604,,,1.448,2.113,,
02/28/2002,AAPL,"7,668,410,080","3,616,410,080",35.391,,,1.328,1.934,,
01/31/2002,AAPL,"8,712,793,574","4,660,793,574",40.317,,,1.513,2.197,,
12/31/2001,AAPL,"7,718,858,385","3,666,858,385",35.718,,,1.34,1.946,,
11/30/2001,AAPL,"7,474,631,379","3,455,631,379",,,,1.373,1.907,,
10/31/2001,AAPL,"6,162,184,367","2,143,184,367",,,,1.132,1.572,,
09/30/2001,AAPL,"5,442,794,962","1,541,794,962",91.771,,,0.934,1.411,,
08/31/2001,AAPL,"6,507,569,407","2,606,569,407",109.758,,,1.117,1.687,,
07/31/2001,AAPL,"6,585,408,132","2,684,408,132",111.178,,,1.132,1.707,,
06/30/2001,AAPL,"8,148,522,569","4,321,522,569",42.837,,,1.334,2.18,,
05/31/2001,AAPL,"7,064,228,029","3,237,228,029",37.291,,,1.161,1.89,,
04/30/2001,AAPL,"8,833,329,121","5,006,329,121",46.964,,,1.462,2.363,,
03/31/2001,AAPL,"7,648,159,031","3,897,159,031",20.954,,,1.18,2.062,,
02/28/2001,AAPL,"6,315,028,811","2,564,028,811",17.327,,,0.976,1.703,,
01/31/2001,AAPL,"7,483,222,634","3,732,222,634",20.533,,,1.156,2.018,,
12/31/2000,AAPL,"5,136,793,001","1,485,793,001",6.824,,,0.671,1.274,,
11/30/2000,AAPL,"5,538,668,668","1,887,668,668",7.569,,,0.745,1.374,,
10/31/2000,AAPL,"6,567,182,656","2,916,182,656",8.974,,,0.883,1.629,,
09/30/2000,AAPL,"8,643,679,891","5,267,679,891",12.716,,,1.239,2.147,,
08/31/2000,AAPL,"19,802,964,273","16,426,964,273",30.093,,,2.931,4.919,,
07/31/2000,AAPL,"16,512,977,560","13,136,977,560",25.093,,,2.444,4.102,,
06/30/2000,AAPL,"16,870,664,242","13,494,664,242",25.648,,,2.498,4.19,,
05/31/2000,AAPL,"13,670,471,304","10,511,471,304",20.29,,,2.078,3.363,,
04/30/2000,AAPL,"20,182,731,519","17,023,731,519",29.967,,,3.069,4.965,,
03/31/2000,AAPL,"22,094,546,879","18,935,546,879",32.806,,,3.36,5.435,,
02/29/2000,AAPL,"18,530,894,875","15,320,894,875",31.065,,,2.977,4.346,,
01/31/2000,AAPL,"16,772,668,153","13,562,668,153",28.117,,,2.695,3.934,,
12/31/1999,AAPL,"16,576,406,784","13,366,406,784",27.864,,,2.67,3.888,,
11/30/1999,AAPL,"15,738,362,923","12,962,362,923",27.113,,,2.779,5.328,,
10/31/1999,AAPL,"12,884,502,271","10,108,502,271",22.196,,,2.275,4.362,,
09/30/1999,AAPL,"9,718,289,562","6,942,289,562",16.742,,,1.716,3.29,,
08/31/1999,AAPL,"10,448,607,003","7,792,607,003",17.684,,,1.941,3.705,,
07/31/1999,AAPL,"8,917,152,375","6,261,152,375",15.092,,,1.657,3.162,,
06/30/1999,AAPL,"7,416,442,131","4,760,442,131",12.552,,,1.378,2.63,,
05/31/1999,AAPL,"6,021,654,047","4,204,654,047",13.857,,,1.3,2.974,,
04/30/1999,AAPL,"6,286,221,999","4,469,221,999",14.465,,,1.357,3.104,,
03/31/1999,AAPL,"4,911,452,579","3,094,452,579",11.302,,,1.06,2.425,,
02/28/1999,AAPL,"4,712,310,783","3,238,310,783",12.8,,,1.009,2.658,,
01/31/1999,AAPL,"5,574,754,612","4,100,754,612",15.142,,,1.193,3.144,,
12/31/1998,AAPL,"5,541,188,059","4,067,188,059",15.051,,,1.186,3.125,,
11/30/1998,AAPL,"4,317,726,437","3,121,726,437",15.208,,,0.903,2.894,,
10/31/1998,AAPL,"5,019,445,704","3,823,445,704",17.68,,,1.049,3.364,,
09/30/1998,AAPL,"5,154,638,703","3,958,638,703",18.156,,,1.078,3.455,,
08/31/1998,AAPL,"4,152,089,627","3,262,089,627",207.964,,,0.692,3.108,,
07/31/1998,AAPL,"4,610,060,267","3,720,060,267",230.903,,,0.768,3.451,,
06/30/1998,AAPL,"3,819,262,127","2,929,262,127",191.294,,,0.637,2.859,,
05/31/1998,AAPL,"3,541,284,348","2,844,284,348",,,,0.559,2.86,,
04/30/1998,AAPL,"3,640,761,615","2,943,761,615",,,,0.575,2.941,,
03/31/1998,AAPL,"3,657,252,499","2,960,252,499",,,,0.577,2.954,,
02/28/1998,AAPL,"3,024,832,931","2,523,832,931",,,,0.463,2.765,,
01/31/1998,AAPL,"2,344,796,003","1,843,796,003",,,,0.359,2.143,,
12/31/1997,AAPL,"1,680,633,431","1,179,633,431",,,,0.257,1.536,,
11/30/1997,AAPL,"2,272,139,049","1,939,139,049",,,,0.321,2.164,,
10/31/1997,AAPL,"2,179,131,406","1,846,131,406",,,,0.308,2.075,,
09/30/1997,AAPL,"2,774,893,937","2,441,893,937",,,,0.392,2.643,,
08/31/1997,AAPL,"2,752,911,367","2,600,911,367",,,,0.353,2.302,,
07/31/1997,AAPL,"2,214,782,500","2,062,782,500",,,,0.284,1.852,,
06/30/1997,AAPL,"1,803,718,868","1,651,718,868",,,,0.232,1.508,,
05/31/1997,AAPL,"2,125,520,312","1,751,520,312",,,,0.258,1.711,,
04/30/1997,AAPL,"2,149,224,999","1,775,224,999",,,,0.261,1.73,,
03/31/1997,AAPL,"2,307,509,099","1,933,509,099",,,,0.28,1.858,,
02/28/1997,AAPL,"2,024,755,419","1,347,755,419",,,,0.23,1.043,,
01/31/1997,AAPL,"2,071,599,379","1,394,599,379",,,,0.235,1.067,,
12/31/1996,AAPL,"2,600,836,459","1,923,836,459",,,,0.295,1.339,,
11/30/1996,AAPL,"3,005,202,985","2,395,202,985",,,,0.305,1.46,,
10/31/1996,AAPL,"2,863,430,999","2,253,430,999",,,,0.291,1.391,,
09/30/1996,AAPL,"2,762,339,435","2,152,339,435",,,,0.281,1.342,,
08/31/1996,AAPL,"3,002,033,819","2,779,033,819",,,,0.286,1.486,,
07/31/1996,AAPL,"2,723,269,999","2,500,269,999",,,,0.259,1.348,,
06/30/1996,AAPL,"2,599,485,000","2,662,485,000",,,,0.238,1.264,,
05/31/1996,AAPL,"3,231,641,679","3,294,641,679",,,,0.296,1.572,,
04/30/1996,AAPL,"3,014,945,559","3,077,945,559",,,,0.276,1.466,,
03/31/1996,AAPL,"3,038,198,339","2,436,198,339",18.332,,,0.266,1.087,,
02/29/1996,AAPL,"3,385,744,999","2,783,744,999",20.523,,,0.298,1.212,,
01/31/1996,AAPL,"3,401,504,103","2,799,504,103",20.618,,,0.3,1.217,,
12/31/1995,AAPL,"3,924,509,367","3,736,509,367",9.239,,,0.355,1.353,,
11/30/1995,AAPL,"4,686,401,249","4,498,401,249",11.051,,,0.424,1.615,,
10/31/1995,AAPL,"4,464,035,352","4,276,035,352",10.526,,,0.404,1.539,,
09/30/1995,AAPL,"4,579,090,343","3,612,090,343",9.479,,,0.43,1.619,,
08/31/1995,AAPL,"5,241,914,999","4,274,914,999",10.942,,,0.497,1.854,,
07/31/1995,AAPL,"5,485,724,999","4,518,724,999",11.45,,,0.52,1.94,,
06/30/1995,AAPL,"5,661,268,199","4,694,268,199",11.817,,,0.536,2.002,,
05/31/1995,AAPL,"5,033,109,451","3,978,109,451",9.757,,,0.497,1.854,,
04/30/1995,AAPL,"4,632,049,435","3,577,049,435",8.979,,,0.457,1.707,,
03/31/1995,AAPL,"4,268,770,436","3,213,770,436",8.275,,,0.422,1.573,,
02/28/1995,AAPL,"4,735,654,999","3,661,654,999",10.34,,,0.496,1.848,,
01/31/1995,AAPL,"4,840,678,640","3,766,678,640",10.57,,,0.507,1.889,,
12/31/1994,AAPL,"4,675,709,999","4,014,525,999",14.942,,,0.504,1.962,,
11/30/1994,AAPL,"4,453,215,835","3,792,031,835",14.273,,,0.482,1.869,,
10/31/1994,AAPL,"5,162,823,083","4,501,639,083",16.547,,,0.558,2.166,,
09/30/1994,AAPL,"4,027,115,571","3,365,931,571",12.907,,,0.436,1.69,,
08/31/1994,AAPL,"4,282,186,087","3,874,315,087",21.413,,,0.485,1.907,,
07/31/1994,AAPL,"3,986,353,587","3,578,482,587",19.934,,,0.451,1.776,,
06/30/1994,AAPL,"3,135,824,499","2,727,953,499",15.681,,,0.355,1.397,,
05/31/1994,AAPL,"3,455,594,999","3,085,076,999",,,,0.404,1.683,,
04/30/1994,AAPL,"3,544,199,999","3,173,681,999",,,,0.415,1.726,,
03/31/1994,AAPL,"3,928,155,000","3,557,637,000",,,,0.459,1.913,,
02/28/1994,AAPL,"4,252,067,499","3,881,549,499",,,,0.503,2.071,,
01/31/1994,AAPL,"3,815,211,249","3,444,693,249",,,,0.452,1.858,,
12/31/1993,AAPL,"3,407,478,749","3,036,960,749",,,,0.403,1.66,,
11/30/1993,AAPL,"3,658,630,500","3,805,430,500",42.568,,,0.462,1.805,,
10/31/1993,AAPL,"3,571,520,249","3,718,320,249",41.555,,,0.451,1.762,,
09/30/1993,AAPL,"2,714,959,354","2,861,759,354",31.589,,,0.343,1.34,,
08/31/1993,AAPL,"3,063,770,999","2,978,770,999",17.435,,,0.418,1.516,,
07/31/1993,AAPL,"3,208,288,499","3,123,288,499",18.257,,,0.438,1.588,,
06/30/1993,AAPL,"4,566,752,999","4,481,752,999",25.988,,,0.623,2.26,,
05/31/1993,AAPL,"6,602,214,028","6,101,514,028",13.678,,,0.918,2.888,,
04/30/1993,AAPL,"5,975,493,749","5,474,793,749",12.379,,,0.83,2.614,,
03/31/1993,AAPL,"6,004,642,499","5,503,942,499",12.44,,,0.834,2.626,,
02/28/1993,AAPL,"6,245,572,999","5,851,772,999",12.269,,,0.894,2.736,,
01/31/1993,AAPL,"7,011,539,500","6,617,739,500",13.773,,,1.003,3.071,,
12/31/1992,AAPL,"7,040,999,749","6,647,199,749",13.831,,,1.007,3.084,,
11/30/1992,AAPL,"6,812,542,499","6,498,442,499",13.249,,,0.992,3.114,,
10/31/1992,AAPL,"6,220,147,500","5,906,047,500",12.097,,,0.905,2.844,,
09/30/1992,AAPL,"5,346,387,386","5,032,287,386",10.398,,,0.778,2.444,,
08/31/1992,AAPL,"5,532,419,999","4,981,319,999",11.005,,,0.829,2.608,,
07/31/1992,AAPL,"5,622,622,499","5,071,522,499",11.184,,,0.842,2.65,,
06/30/1992,AAPL,"5,772,959,999","5,221,859,999",11.483,,,0.865,2.721,,
05/31/1992,AAPL,"7,150,282,499","6,519,782,499",22.294,,,1.098,3.426,,
04/30/1992,AAPL,"7,195,181,487","6,564,681,487",22.434,,,1.105,3.448,,
03/31/1992,AAPL,"6,970,777,499","6,340,277,499",21.735,,,1.071,3.34,,
02/29/1992,AAPL,"7,998,074,999","7,513,674,999",25.376,,,1.259,4.16,,
01/31/1992,AAPL,"7,672,227,500","7,187,827,500",24.342,,,1.208,3.99,,
12/31/1991,AAPL,"6,679,896,263","6,195,496,263",21.194,,,1.052,3.474,,
11/30/1991,AAPL,"6,008,089,500","5,552,589,500",19.67,,,0.966,3.401,,
10/31/1991,AAPL,"6,096,878,999","5,641,378,999",19.961,,,0.98,3.451,,
09/30/1991,AAPL,"5,860,106,999","5,404,606,999",19.186,,,0.942,3.317,,
08/31/1991,AAPL,"6,226,969,999","5,609,569,999",19.343,,,1.029,3.737,,
07/31/1991,AAPL,"5,433,912,499","4,816,512,499",16.88,,,0.898,3.261,,
06/30/1991,AAPL,"4,875,834,999","4,007,534,999",10.024,,,0.839,2.687,,
05/31/1991,AAPL,"5,590,931,999","4,722,631,999",11.353,,,0.95,3.081,,
04/30/1991,AAPL,"6,542,579,999","5,674,279,999",13.285,,,1.112,3.606,,
03/31/1991,AAPL,"8,089,007,999","7,372,707,999",16.585,,,1.451,5.235,,
02/28/1991,AAPL,"6,544,476,499","5,828,176,499",13.963,,,1.222,4.236,,
01/31/1991,AAPL,"6,344,426,999","5,628,126,999",13.537,,,1.185,4.106,,
12/31/1990,AAPL,"4,915,501,999","4,199,201,999",10.488,,,0.918,3.181,,
11/30/1990,AAPL,"4,239,443,250","3,987,343,250",9.722,,,0.831,2.93,,
10/31/1990,AAPL,"3,547,289,249","3,295,189,249",8.135,,,0.695,2.452,,
09/30/1990,AAPL,"3,345,410,999","2,705,310,999",6.872,,,0.621,2.22,,
08/31/1990,AAPL,"4,427,715,999","3,787,615,999",8.768,,,0.792,2.938,,
07/31/1990,AAPL,"5,026,056,000","4,385,956,000",9.952,,,0.899,3.336,,
06/30/1990,AAPL,"5,355,142,999","4,729,342,999",11.188,,,0.996,3.453,,
05/31/1990,AAPL,"5,023,548,749","4,397,748,749",10.313,,,0.918,3.239,,
04/30/1990,AAPL,"4,795,228,763","4,169,428,763",9.844,,,0.876,3.092,,
03/31/1990,AAPL,"4,901,765,750","4,559,165,750",11.838,,,0.938,3.217,,
02/28/1990,AAPL,"4,256,867,999","3,914,267,999",10,,,0.792,2.794,,
01/31/1990,AAPL,"4,256,867,999","3,914,267,999",10,,,0.792,2.794,,
12/31/1989,AAPL,"4,413,370,499","4,031,870,499",9.958,,,0.856,2.971,,
11/30/1989,AAPL,"5,587,447,499","5,205,947,499",12.5,,,1.074,3.761,,
10/31/1989,AAPL,"5,871,554,999","5,490,054,999",13.136,,,1.129,3.952,,
09/30/1989,AAPL,"5,619,014,999","5,201,214,999",14.263,,,1.089,5.6,,
08/31/1989,AAPL,"5,518,711,999","5,100,911,999",14.263,,,1.089,5.5,,
07/31/1989,AAPL,"4,929,635,999","4,511,835,999",12.74,,,0.973,4.913,,
06/30/1989,AAPL,"5,115,659,999","4,697,859,999",13.221,,,1.009,5.098,,
05/31/1989,AAPL,"6,099,919,249","5,682,119,249",15.503,,,1.267,6.079,,
04/30/1989,AAPL,"4,982,132,999","4,564,332,999",12.662,,,1.035,4.965,,
03/31/1989,AAPL,"4,551,011,146","4,133,211,146",11.567,,,0.945,4.536,,
02/28/1989,AAPL,"4,623,578,749","4,205,778,749",11.12,,,1.043,4.608,,
01/31/1989,AAPL,"4,814,899,249","4,397,099,249",11.58,,,1.086,4.799,,
12/31/1988,AAPL,"5,133,766,750","4,715,966,750",13.068,,,1.285,5.116,,
11/30/1988,AAPL,"4,619,169,325","4,201,369,325",12.216,,,1.201,4.604,,
10/31/1988,AAPL,"4,741,937,325","4,324,137,325",12.541,,,1.233,4.726,,
09/30/1988,AAPL,"5,309,715,999","4,891,915,999",14.042,,,1.381,5.292,,
08/31/1988,AAPL,"5,206,104,806","4,641,004,806",14.344,,,1.411,6.224,,
07/31/1988,AAPL,"5,793,624,806","5,228,524,806",15.963,,,1.57,6.926,,
06/30/1988,AAPL,"6,038,399,999","5,473,299,999",16.637,,,1.637,7.219,,
05/31/1988,AAPL,"5,167,621,499","4,602,521,499",16.734,,,1.55,6.178,,
04/30/1988,AAPL,"5,105,360,999","4,540,260,999",16.532,,,1.532,6.103,,
03/31/1988,AAPL,"4,980,839,999","4,415,739,999",16.129,,,1.494,5.954,,
02/29/1988,AAPL,"5,399,294,999","4,834,194,999",20.283,,,1.775,6.455,,
01/31/1988,AAPL,"5,210,947,499","4,645,847,499",19.575,,,1.713,6.229,,
12/31/1987,AAPL,"5,273,730,000","4,708,630,000",19.811,,,1.734,6.305,,
11/30/1987,AAPL,"4,160,903,999","3,595,803,999",19.88,,,1.625,4.974,,
10/31/1987,AAPL,"4,870,172,956","4,305,072,956",23.269,,,1.902,5.822,,
09/30/1987,AAPL,"7,123,971,999","6,558,871,999",34.037,,,2.782,8.516,,
08/31/1987,AAPL,"6,763,823,999","6,187,623,999",39.705,,,2.836,9.745,,
07/31/1987,AAPL,"5,166,809,999","4,590,609,999",30.331,,,2.166,7.444,,
06/30/1987,AAPL,"5,072,867,999","4,496,667,999",29.779,,,2.127,7.309,,
05/31/1987,AAPL,"4,947,611,999","4,371,411,999",32.377,,,2.252,7.128,,
04/30/1987,AAPL,"4,963,293,424","4,387,093,424",32.479,,,2.259,7.151,,
03/31/1987,AAPL,"4,039,505,999","3,463,305,999",26.434,,,1.839,5.82,,
02/28/1987,AAPL,"4,456,270,000","3,880,070,000",29.167,,,2.195,6.42,,
01/31/1987,AAPL,"3,533,185,499","2,956,985,499",23.126,,,1.74,5.09,,
12/31/1986,AAPL,"2,578,270,499","2,002,070,499",16.875,,,1.27,3.715,,
11/30/1986,AAPL,"2,505,119,999","1,928,919,999",16.667,,,1.35,3.609,,
10/31/1986,AAPL,"2,168,531,450","1,592,331,450",14.428,,,1.168,3.124,,
09/30/1986,AAPL,"2,098,037,999","1,521,837,999",13.959,,,1.13,3.023,,
08/31/1986,AAPL,"2,355,456,999","2,018,456,999",16.227,,,1.308,4.279,,
07/31/1986,AAPL,"1,989,431,714","1,652,431,714",13.706,,,1.105,3.614,,
06/30/1986,AAPL,"2,283,850,470","1,946,850,470",15.734,,,1.268,4.149,,
05/31/1986,AAPL,"2,318,049,999","1,981,049,999",25.001,,,1.342,4.211,,
04/30/1986,AAPL,"1,895,187,559","1,558,187,559",20.44,,,1.097,3.443,,
03/31/1986,AAPL,"1,769,887,559","1,432,887,559",19.089,,,1.025,3.215,,
02/28/1986,AAPL,"1,544,399,999","1,207,399,999",21.55,,,0.881,2.805,,
01/31/1986,AAPL,"1,428,607,065","1,091,607,065",19.934,,,0.815,2.595,,
12/31/1985,AAPL,"1,359,071,999","1,022,071,999",18.964,,,0.775,2.469,,
11/30/1985,AAPL,"1,244,768,359","907,768,359",20.127,,,0.642,2.261,,
10/31/1985,AAPL,"1,151,993,360","814,993,360",18.627,,,0.594,2.093,,
09/30/1985,AAPL,"974,162,239","832,162,239",15.751,,,0.502,1.77,,
08/31/1985,AAPL,"922,754,999","780,754,999",12.93,,,0.465,1.986,,
