,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
783,BRKB250919C00550000,2025-06-17 14:58:00,550,2.35,0.00,0.00,0.00,0.00%,36.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
784,BRKB250919C00560000,2025-06-17 15:45:00,560,1.67,0.00,0.00,0.00,0.00%,12.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
785,BRKB250919C00570000,2025-06-17 13:39:00,570,1.19,0.00,0.00,0.00,0.00%,23.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
786,BRKB250919C00580000,2025-06-17 15:57:00,580,0.92,0.00,0.00,0.00,0.00%,5.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
787,BRKB250919C00590000,2025-06-17 10:35:00,590,0.77,0.00,0.00,0.00,0.00%,2.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
788,BRKB250919C00600000,2025-06-17 10:45:00,600,0.63,0.00,0.00,0.00,0.00%,1.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
789,BRKB250919C00610000,2025-06-13 14:41:00,610,0.62,0.00,0.00,0.00,0.00%,3.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,call,97,2025-06-13,long
790,BRKB250919C00620000,2025-06-06 12:07:00,620,0.54,0.00,0.00,0.00,0.00%,5.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,104,2025-06-06,long
791,BRKB250919C00630000,2025-06-13 09:34:00,630,0.47,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,97,2025-06-13,long
794,BRKB250919C00660000,2025-06-16 11:59:00,660,0.30,0.00,0.00,0.00,0.00%,25.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,94,2025-06-16,long
795,BRKB250919C00670000,2025-06-16 15:01:00,670,0.28,0.00,0.00,0.00,0.00%,2.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,94,2025-06-16,long
797,BRKB250919C00690000,2025-06-06 15:21:00,690,0.25,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,104,2025-06-06,long
798,BRKB250919C00700000,2025-06-17 15:15:00,700,0.20,0.00,0.00,0.00,0.00%,2.0,0.0,0.125,"Sep 19, 2025",2025-09-19,call,93,2025-06-17,long
802,BRKB250919P00250000,2025-06-13 09:34:00,250,0.12,0.00,0.00,0.00,0.00%,2.0,0.0,0.25,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
803,BRKB250919P00260000,2025-06-16 13:57:00,260,0.13,0.00,0.00,0.00,0.00%,25.0,0.0,0.25,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
804,BRKB250919P00270000,2025-06-16 13:57:00,270,0.15,0.00,0.00,0.00,0.00%,20.0,0.0,0.25,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
805,BRKB250919P00280000,2025-06-17 15:03:00,280,0.21,0.00,0.00,0.00,0.00%,5.0,0.0,0.25,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
808,BRKB250919P00310000,2025-06-17 12:51:00,310,0.40,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
811,BRKB250919P00340000,2025-06-17 12:51:00,340,0.73,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
812,BRKB250919P00350000,2025-06-13 13:18:00,350,0.89,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
813,BRKB250919P00355000,2025-05-23 10:12:00,355,1.42,0.00,0.00,0.00,0.00%,52.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,118,2025-05-23,long
814,BRKB250919P00360000,2025-06-17 10:12:00,360,1.00,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
815,BRKB250919P00365000,2025-06-16 10:05:00,365,0.96,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
816,BRKB250919P00370000,2025-06-16 13:12:00,370,1.11,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
818,BRKB250919P00380000,2025-06-16 15:55:00,380,1.35,0.00,0.00,0.00,0.00%,1.0,0.0,0.125,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
819,BRKB250919P00385000,2025-06-17 14:41:00,385,1.75,0.00,0.00,0.00,0.00%,32.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
820,BRKB250919P00390000,2025-06-17 09:30:00,390,1.72,0.00,0.00,0.00,0.00%,1.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
821,BRKB250919P00395000,2025-05-27 13:27:00,395,2.05,0.00,0.00,0.00,0.00%,5.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,114,2025-05-27,long
822,BRKB250919P00400000,2025-06-17 11:29:00,400,2.16,0.00,0.00,0.00,0.00%,9.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
823,BRKB250919P00405000,2025-06-16 13:26:00,405,2.15,0.00,0.00,0.00,0.00%,1.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
824,BRKB250919P00410000,2025-06-17 15:38:00,410,2.92,0.00,0.00,0.00,0.00%,2.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
825,BRKB250919P00415000,2025-06-17 15:39:00,415,3.25,0.00,0.00,0.00,0.00%,1.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
826,BRKB250919P00420000,2025-06-17 15:33:00,420,3.60,0.00,0.00,0.00,0.00%,7.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
827,BRKB250919P00425000,2025-06-17 15:39:00,425,4.05,0.00,0.00,0.00,0.00%,1.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
828,BRKB250919P00430000,2025-06-17 15:38:00,430,4.55,0.00,0.00,0.00,0.00%,2.0,0.0,0.0625,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
829,BRKB250919P00435000,2025-06-17 15:28:00,435,5.00,0.00,0.00,0.00,0.00%,2.0,0.0,0.0313,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
830,BRKB250919P00440000,2025-06-17 15:52:00,440,5.65,0.00,0.00,0.00,0.00%,22.0,0.0,0.0313,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
831,BRKB250919P00445000,2025-06-17 15:37:00,445,6.50,0.00,0.00,0.00,0.00%,2.0,0.0,0.0313,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
832,BRKB250919P00450000,2025-06-17 15:41:00,450,7.35,0.00,0.00,0.00,0.00%,16.0,0.0,0.0313,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
833,BRKB250919P00455000,2025-06-17 13:44:00,455,7.75,0.00,0.00,0.00,0.00%,14.0,0.0,0.0313,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
834,BRKB250919P00460000,2025-06-17 15:30:00,460,9.30,0.00,0.00,0.00,0.00%,34.0,0.0,0.015600000000000001,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
835,BRKB250919P00465000,2025-06-17 14:48:00,465,10.65,0.00,0.00,0.00,0.00%,47.0,0.0,0.015600000000000001,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
836,BRKB250919P00470000,2025-06-17 15:21:00,470,11.95,0.00,0.00,0.00,0.00%,39.0,0.0,0.015600000000000001,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
837,BRKB250919P00475000,2025-06-17 15:55:00,475,13.80,0.00,0.00,0.00,0.00%,66.0,0.0,0.0078000000000000005,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
838,BRKB250919P00480000,2025-06-17 15:44:00,480,15.55,0.00,0.00,0.00,0.00%,67.0,0.0,0.0039000000000000003,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
839,BRKB250919P00485000,2025-06-17 15:58:00,485,17.80,0.00,0.00,0.00,0.00%,80.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
840,BRKB250919P00490000,2025-06-17 14:49:00,490,19.90,0.00,0.00,0.00,0.00%,52.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
841,BRKB250919P00495000,2025-06-17 14:32:00,495,22.30,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
842,BRKB250919P00500000,2025-06-17 13:20:00,500,24.50,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
843,BRKB250919P00505000,2025-06-13 12:25:00,505,24.25,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
844,BRKB250919P00510000,2025-06-17 10:45:00,510,28.76,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
845,BRKB250919P00515000,2025-06-17 11:53:00,515,33.08,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
846,BRKB250919P00520000,2025-06-13 12:57:00,520,34.30,0.00,0.00,0.00,0.00%,9.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
847,BRKB250919P00525000,2025-06-17 10:45:00,525,39.83,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
848,BRKB250919P00530000,2025-06-16 09:33:00,530,40.18,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,94,2025-06-16,long
849,BRKB250919P00535000,2025-06-13 13:14:00,535,47.40,0.00,0.00,0.00,0.00%,13.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
850,BRKB250919P00540000,2025-06-13 13:15:00,540,51.85,0.00,0.00,0.00,0.00%,13.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,97,2025-06-13,long
851,BRKB250919P00545000,2025-06-17 15:49:00,545,61.80,0.00,0.00,0.00,0.00%,600.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,93,2025-06-17,long
853,BRKB250919P00560000,2025-05-19 15:14:00,560,48.56,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,122,2025-05-19,long
855,BRKB250919P00580000,2025-05-16 15:09:00,580,66.35,94.95,97.25,0.00,0.00%,2.0,0.0,0.1984,"Sep 19, 2025",2025-09-19,put,125,2025-05-16,long
856,BRKB250919P00590000,2025-04-25 10:23:00,590,65.05,84.55,87.75,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,146,2025-04-25,long
857,BRKB250919P00600000,2025-05-16 15:09:00,600,86.16,114.85,117.40,0.00,0.00%,2.0,0.0,0.2351,"Sep 19, 2025",2025-09-19,put,125,2025-05-16,long
